,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
71,68,Dunta Robinson,ATL,30,LCB,16,16,1,4,0,4,8,1,0,0,0,0,1.5,80,67,13,7,2,
72,69,Cary Williams,BAL,28,RCB,16,16,4,90,1,63,17,,,,,,1.0,75,67,8,2,1,
73,70,Akeem Ayers,TEN,23,LLB,16,13,1,2,0,2,8,1,0,0,0,0,6.0,104,66,38,8,10,
74,71,Jordan Babineaux,TEN,30,SS,16,12,1,10,0,10,7,,,,,,0.0,96,66,30,0,2,
75,72,Madieu Williams,WAS,31,FS,16,16,1,24,1,24,6,,,,,,1.0,99,66,33,3,2,
76,73,Michael Boley,NYG,30,RLB,16,11,3,74,0,51,4,0,0,2,70,1,0.5,92,65,27,4,3,
77,74,Malcolm Jenkins,NOR,25,FS,13,13,1,55,1,55,6,0,0,1,0,0,0.0,94,65,29,2,2,
78,75,Chase Blackburn,NYG,29,MLB,15,15,1,0,0,0,5,4,0,0,0,0,3.0,98,64,34,6,7,
79,76,Jasper Brinkley,MIN,27,MLB,16,15,0,0,0,0,3,3,0,0,0,0,0.0,100,64,36,2,2,
80,77,Stevie Brown,NYG,25,SS,16,11,8,307,0,70,11,2,0,2,9,0,0.0,76,64,12,3,1,
81,78,D'Qwell Jackson,CLE,29,MLB,16,16,2,31,1,27,8,2,0,2,0,0,3.5,119,64,55,4,5,
82,79,Janoris Jenkins ,STL,24,RCB,15,14,4,150,3,41,14,0,3,1,2,1,0.0,73,64,9,3,0,
83,80,Glover Quin,HOU,26,FS,16,16,2,22,0,22,13,2,0,0,0,0,1.0,84,64,20,6,1,
84,81,Alterraun Verner,TEN,24,RCB,16,16,2,11,0,11,9,1,0,1,72,1,0.0,81,64,17,8,0,
85,82,Devin McCourty,NWE,25,LCB,16,16,5,53,0,34,13,2,1,0,0,0,0.0,82,63,19,3,0,
86,83,Kyle Arrington,NWE,26,RCB,16,12,0,0,0,0,11,1,0,1,0,0,0.0,74,62,12,2,1,
87,84,Miles Burris,OAK,24,RLB,16,15,1,7,0,7,3,,,,,,1.5,96,62,34,5,8,
88,85,Antoine Cason,SDG,26,RCB,16,16,2,34,0,31,10,2,0,0,0,0,0.0,73,62,11,1,0,
89,86,Craig Dahl,STL,27,FS,16,16,1,38,0,38,2,,,,,,0.0,78,62,16,1,0,
90,87,Thomas DeCoud*,ATL,27,FS,16,16,6,42,0,24,9,0,0,1,0,0,1.0,76,62,14,4,1,
91,88,Rey Maualuga,CIN,25,MLB,16,16,0,0,0,0,5,0,0,1,0,0,1.0,122,62,60,1,4,
92,89,Craig Robertson,CLE,24,,16,3,2,1,0,1,3,0,0,2,2,0,1.0,93,62,31,4,3,
93,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
94,90,Champ Bailey*,DEN,34,LCB,16,15,2,18,0,18,8,,,,,,0.0,66,61,5,3,0,
95,91,Donte Whitner*,SFO,27,SS,16,16,1,42,1,42,4,2,0,1,0,0,0.0,82,61,21,1,0,
96,92,Mike Adams,DEN,31,SS,16,16,0,0,0,0,11,2,0,2,0,0,1.0,80,60,20,1,8,1
97,93,Nate Allen,PHI,25,SS,15,13,0,0,0,0,4,,,,,,0.0,73,60,13,1,0,
98,94,Michael Griffin,TEN,27,FS,16,16,4,59,0,33,4,2,0,0,0,0,1.0,79,60,19,3,3,
99,95,Rahim Moore,DEN,22,FS,16,15,1,23,0,23,6,0,0,1,0,0,1.0,72,60,12,4,1,
100,96,Danieal Manning,HOU,30,SS,16,16,2,59,1,55,8,3,0,1,1,0,1.0,77,59,18,2,1,
101,97,William Moore*,ATL,27,SS,12,12,4,51,0,33,9,2,0,1,0,0,1.0,75,59,16,5,3,
102,98,Mychal Kendricks,PHI,22,RLB,15,14,0,0,0,0,8,,,,,,1.0,75,58,17,6,1,
103,99,Kerry Rhodes,ARI,30,FS,15,15,4,39,0,30,11,2,0,0,0,0,1.0,67,58,9,0,1,
104,100,Cassius Vaughn,IND,25,LCB,16,11,1,3,1,3,9,,,,,,0.0,66,58,8,0,0,
105,101,DeAndre Levy,DET,25,RLB,14,13,1,-1,0,0,3,0,0,1,0,0,0.0,82,57,25,9,0,
106,102,Jameel McClain,BAL,27,LILB,13,13,0,0,0,0,3,0,0,1,0,0,0.0,79,57,22,4,1,
107,103,Brandon Spikes,NWE,25,MLB,15,14,0,0,0,0,6,4,0,0,0,0,1.0,92,57,35,5,5,
108,104,Brad Jones,GNB,26,RILB,16,10,0,0,0,0,5,1,0,0,0,0,2.0,77,56,21,7,3,
109,105,Keenan Lewis,PIT,26,LCB,16,16,0,0,0,0,23,1,0,0,0,0,0.0,71,56,15,2,0,
110,106,Reggie Nelson,CIN,29,FS,14,14,3,10,0,10,9,1,0,0,0,0,1.0,85,56,29,6,4,
111,107,Kelvin Sheppard,BUF,24,MLB,16,15,0,0,0,0,1,,,,,,2.0,80,56,24,3,4,
112,108,Derek Cox,JAX,26,RCB,12,12,4,18,0,16,11,1,0,0,0,0,0.0,60,55,5,1,0,
113,109,Dashon Goldson*+,SFO,28,FS,16,16,3,21,0,20,12,1,0,2,71,0,0.0,69,55,14,1,0,
114,110,Quentin Jammer,SDG,33,LCB,16,16,3,89,1,80,9,1,0,3,0,1,0.0,64,55,9,3,0,
115,111,Tim Jennings*,CHI,29,LCB,14,14,9,105,1,31,21,,,,,,0.0,60,55,5,1,0,
116,112,Von Miller*+,DEN,23,LILB,16,16,1,26,1,26,2,6,0,0,0,0,18.5,68,55,13,28,25,
117,113,Anthony Spencer*,DAL,28,LOLB,14,14,0,0,0,0,4,2,0,1,0,0,11.0,95,55,40,14,14,
118,114,Javier Arenas,KAN,25,RCB,16,9,0,0,0,0,9,1,2,1,0,0,0.0,61,54,7,1,0,
119,115,Terence Newman,CIN,34,LCB,15,15,2,0,0,0,11,1,0,2,8,0,0.0,75,54,21,4,0,
120,116,Richard Sherman+,SEA,24,LCB,16,16,8,57,1,29,24,3,0,1,0,0,1.0,65,54,11,0,1,
121,117,Josh Wilson,WAS,27,RCB,16,16,2,8,0,7,13,3,0,2,30,1,1.0,74,54,20,0,2,
122,118,Sheldon Brown,CLE,33,RCB,15,14,3,20,1,19,12,1,0,2,0,0,1.0,60,53,7,3,1,
123,119,Jairus Byrd *,BUF,26,FS,16,16,5,81,0,45,6,4,0,2,0,0,0.0,76,53,23,5,1,
124,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
125,120,Justin Houston*,KAN,23,LOLB,16,16,1,32,0,32,6,1,0,1,4,0,10.0,66,53,13,13,18,1
126,121,Robert McClain,ATL,24,,15,3,1,32,0,32,10,0,0,2,28,0,0.0,61,53,8,1,1,
127,122,Patrick Robinson,NOR,25,RCB,16,16,3,99,1,99,18,1,0,0,0,0,1.0,64,53,11,1,1,
128,123,Sean Smith,MIA,25,LCB,16,16,2,31,0,31,11,3,0,0,0,0,0.0,59,53,6,0,0,
129,124,Takeo Spikes,SDG,36,LILB,16,16,0,0,0,0,1,2,0,0,0,0,0.5,78,53,25,1,4,
130,125,Brian Urlacher,CHI,34,MLB,12,12,1,46,1,46,7,2,0,2,4,0,0.0,68,53,15,8,0,
131,126,Tarell Brown,SFO,27,RCB,16,16,2,17,0,12,13,,,,,,0.0,57,52,5,0,0,
132,127,Chris Conte,CHI,23,FS,15,15,2,70,0,35,9,0,0,1,0,0,0.0,68,52,16,2,0,
133,128,Stephon Gilmore,BUF,22,RCB,16,16,1,23,0,23,16,2,0,0,0,0,0.0,61,52,9,1,0,
134,129,Johnathan Joseph*,HOU,28,RCB,14,14,2,88,1,52,10,,,,,,0.0,57,52,5,0,0,
135,130,Josh Norman,CAR,25,RCB,16,12,1,2,0,2,7,,,,,,0.0,73,52,21,0,0,
136,131,Patrick Peterson*,ARI,22,LCB,16,16,7,64,0,31,16,0,7,5,60,0,0.0,55,52,3,2,0,
137,132,Josh Robinson,MIN,21,db,16,6,2,68,0,44,3,,,,,,0.0,56,52,4,0,0,
138,133,Jamarca Sanford,MIN,27,SS,16,13,0,0,0,0,5,4,0,1,0,0,0.0,66,52,14,1,1,
139,134,Corey Webster,NYG,30,LCB,16,16,4,45,0,38,11,,,,,,0.0,58,52,6,0,0,
140,135,Tramon Williams,GNB,29,LCB,16,16,2,38,0,38,16,,,,,,0.0,61,52,9,1,0,
141,136,Major Wright,CHI,24,SS,16,16,4,45,1,45,8,1,0,2,0,0,0.0,71,52,19,5,0,
142,137,Bruce Carter ,DAL,24,LILB,11,11,0,0,0,0,2,,,,,,0.0,70,51,19,9,2,
143,138,Chris Harris Jr.,DEN,23,RCB,15,12,3,144,2,98,9,0,0,1,0,0,2.5,61,51,10,4,4,
144,139,Mike Harris,JAX,23,lcb,15,6,1,0,0,0,5,,,,,,1.0,55,51,4,2,1,
145,140,Nick Roach,CHI,27,RLB,16,14,0,0,0,0,4,1,0,1,0,0,1.5,66,51,15,5,2,
146,141,Donald Butler,SDG,24,RILB,12,12,1,21,1,21,4,1,0,0,0,0,3.0,78,50,28,5,5,
147,142,Calais Campbell,ARI,26,LDE,13,12,0,0,0,0,6,,,,,,6.5,63,50,13,13,12,
148,143,Erin Henderson,MIN,26,RLB,14,10,0,0,0,0,3,1,0,0,0,0,3.0,80,50,30,7,4,
149,144,Danny McCray,DAL,24,SS,15,10,1,0,0,0,2,,,,,,0.0,71,50,21,1,0,
150,145,Koa Misi,MIA,25,RLB,14,14,0,0,0,0,2,2,0,0,0,0,3.5,65,50,15,7,5,
151,146,Carlos Rogers,SFO,31,LCB,16,16,1,63,0,63,6,0,0,3,63,1,1.0,56,50,6,2,2,
152,147,Aldon Smith*+,SFO,23,ROLB,16,16,1,6,0,6,1,3,0,0,0,0,19.5,66,50,16,18,29,
153,148,T.J. Ward,CLE,26,SS,14,14,1,37,0,37,4,3,0,0,0,0,1.0,68,50,18,2,3,
154,149,Atari Bigby,SDG,31,SS,11,11,0,0,0,0,3,0,0,1,0,0,0.0,68,49,19,2,1,
155,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
156,150,Joselio Hanson,OAK,31,db,16,5,2,24,0,21,5,1,0,2,1,0,0.0,61,49,12,3,2,
157,151,James Harrison,PIT,34,ROLB,13,13,,,,,,2,0,0,0,0,6.0,70,49,21,10,13,
158,152,Lamarr Houston,OAK,25,LDE,16,16,0,0,0,0,2,1,0,1,0,0,4.5,69,49,20,13,12,
159,153,Ed Reed*,BAL,34,FS,16,16,4,78,1,34,15,0,0,3,30,0,0.0,58,49,9,1,0,
160,154,Brandon Carr,DAL,26,LCB,16,16,3,120,1,47,10,,,,,,0.0,53,48,5,0,0,
161,155,Marcus Gilchrist,SDG,24,,16,4,0,0,0,0,3,,,,,,1.0,59,48,11,5,3,
162,156,Captain Munnerlyn,CAR,24,LCB,16,11,2,107,2,74,9,0,1,0,0,0,0.0,61,48,13,0,0,
163,157,Bryan Scott,BUF,31,,16,1,4,66,1,32,8,1,0,2,8,0,0.0,67,48,19,0,1,
164,158,Nnamdi Asomugha,PHI,31,RCB,16,16,1,0,0,0,12,,,,,,0.0,55,47,8,2,0,
165,159,Kareem Jackson,HOU,24,LCB,16,15,4,71,1,63,17,,,,,,0.0,53,47,6,1,0,
166,160,Justin Smith*,SFO,33,RDE,14,14,0,0,0,0,2,0,0,1,0,0,3.0,66,47,19,9,10,
167,161,Nolan Carroll,MIA,25,RCB,14,10,0,0,0,0,6,1,0,0,0,0,1.0,53,46,7,2,0,
168,162,Vontae Davis ,IND,24,rcb,10,10,3,26,0,26,7,,,,,,1.0,51,46,5,4,1,
169,163,Bradie James,HOU,31,RILB,15,15,0,0,0,0,2,0,0,2,0,0,0.5,77,46,31,3,3,
170,164,Prince Amukamara,NYG,23,RCB,13,11,1,0,0,0,6,,,,,,0.0,53,45,8,1,0,
171,165,William Gay,ARI,27,RCB,16,15,2,7,0,6,6,3,0,1,0,0,1.0,57,45,12,4,1,
172,166,Charles Godfrey,CAR,27,SS,15,15,2,9,1,9,6,0,0,1,0,0,0.0,70,45,25,2,0,
173,167,Chris Houston,DET,28,LCB,14,14,2,2,0,2,10,2,0,0,0,0,0.0,57,45,12,3,0,
174,168,Reed Doughty,WAS,30,SS,16,10,1,1,0,1,1,,,,,,0.0,69,44,25,1,1,
175,169,Ray Lewis,BAL,37,rilb,6,6,0,0,0,0,1,1,0,1,0,0,1.0,57,44,13,1,2,
176,170,Cortez Allen,PIT,24,,15,3,2,6,0,6,10,3,0,1,21,0,0.0,55,43,12,0,2,
177,171,Morris Claiborne,DAL,22,RCB,15,15,1,0,0,0,8,1,0,2,50,1,0.0,55,43,12,1,0,
178,172,Tamba Hali*,KAN,29,ROLB,15,15,0,0,0,0,2,1,0,0,0,0,9.0,51,43,8,13,16,
179,173,Dont'a Hightower ,NWE,22,RLB,14,13,0,0,0,0,3,0,0,2,6,1,4.0,60,43,17,10,9,
180,174,Jason Pierre-Paul*,NYG,23,RDE,16,15,1,28,1,28,5,1,0,1,10,0,6.5,66,43,23,13,10,
181,175,Dominique Rodgers-Cromartie,PHI,26,LCB,16,16,3,14,0,14,16,,,,,,0.0,51,43,8,0,0,
182,176,Akeem Dent ,ATL,25,MLB,16,13,0,0,0,0,2,,,,,,0.0,65,42,23,5,2,
183,177,Corey Graham,BAL,27,LCB,16,8,2,20,0,20,8,1,0,0,0,0,0.0,60,42,18,1,0,
184,178,Ryan Kerrigan*,WAS,24,LOLB,16,16,1,28,1,28,8,2,0,1,0,0,8.5,54,42,12,10,14,
185,179,Chris Prosinski,JAX,25,fs,16,7,1,6,0,4,4,,,,,,0.0,53,42,11,0,0,
186,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
187,180,Gerald Sensabaugh,DAL,29,FS,15,15,0,0,0,0,4,1,0,0,0,0,0.0,58,42,16,1,0,
188,181,Earl Thomas*+,SEA,23,FS,16,16,3,80,1,57,8,1,0,1,0,0,0.0,66,42,24,2,2,
189,182,E.J. Biggers,TAM,25,LCB,13,12,1,0,0,0,7,2,0,0,0,0,1.0,51,41,10,2,1,
190,183,Chris Culliver,SFO,24,db,16,6,2,4,0,4,12,1,0,1,0,0,0.0,48,41,7,0,0,
191,184,Cameron Jordan,NOR,23,LDE,16,16,0,0,0,0,3,3,0,2,0,0,8.0,67,41,26,8,13,
192,185,Kyle Wilson,NYJ,25,LCB,16,15,1,5,0,5,4,1,1,1,0,0,0.0,48,41,7,1,0,
193,186,Brandon Flowers,KAN,26,LCB,15,15,3,28,0,29,12,0,0,1,64,0,1.0,48,40,8,2,1,
194,187,Joe Haden,CLE,23,LCB,11,11,3,64,0,50,11,1,0,0,0,0,0.0,51,40,11,0,0,
195,188,Greg Hardy ,CAR,24,LDE,15,10,0,0,0,0,1,2,0,1,0,0,11.0,60,40,20,13,19,
196,189,Casey Hayward,GNB,23,rcb,16,7,6,81,0,24,20,1,0,0,0,0,0.0,53,40,13,1,1,
197,190,Corey Lynch ,SDG,27,,16,4,2,50,0,30,7,0,0,1,0,0,0.0,47,40,7,4,0,
198,191,James Anderson ,CAR,29,LLB,12,12,0,0,0,0,2,,,,,,0.0,73,39,34,3,0,
199,192,Geno Atkins*+,CIN,24,RDT,16,16,0,0,0,0,2,4,0,0,0,0,12.5,54,39,15,17,21,
200,193,Matt Giordano,OAK,30,FS,16,13,2,45,0,24,5,,,,,,0.0,51,39,12,0,1,
201,194,M.D. Jennings,GNB,24,FS,16,10,1,72,1,72,2,,,,,,0.0,52,39,13,0,0,
202,195,Demorrio Williams,SDG,32,,14,3,2,90,2,59,3,1,0,0,0,0,0.0,50,39,11,1,3,
203,196,Adrian Wilson,ARI,33,SS,15,14,1,-2,0,-2,5,1,0,0,0,0,3.0,54,39,15,5,4,
204,197,Jabaal Sheard,CLE,23,LDE,16,16,0,0,0,0,3,1,0,0,0,0,7.0,55,38,17,9,10,
205,198,Courtney Upshaw,BAL,23,rolb,16,9,0,0,0,0,1,1,0,2,5,0,1.5,60,38,22,8,3,
206,199,Cameron Wake*+,MIA,30,RDE,16,16,0,0,0,0,1,3,0,0,0,0,15.0,53,38,15,13,33,
207,200,Kroy Biermann,ATL,27,LDE,16,3,,,,,,,,,,,4.0,52,37,15,5,13,
208,201,Nigel Bradham,BUF,23,LLB,16,11,0,0,0,0,1,0,0,1,0,0,0.0,57,37,20,2,0,
209,202,Kavell Conner,IND,25,LILB,14,12,0,0,0,0,4,,,,,,1.0,54,37,17,4,2,
210,203,Quentin Groves ,ARI,28,lolb,16,7,,,,,,1,0,0,0,0,4.0,46,37,9,3,7,
211,204,Michael Huff,OAK,29,LCB,16,16,2,0,0,0,12,,,,,,0.0,56,37,19,2,0,
212,205,Rolando McClain,OAK,23,MLB,11,9,,,,,,1,0,0,0,0,1.0,62,37,25,3,2,
213,206,Aaron Ross,JAX,30,LCB,14,9,0,0,0,0,3,,,,,,0.0,46,37,9,1,0,
214,207,Mario Williams,BUF,27,LDE,16,16,0,0,0,0,4,2,0,2,0,0,10.5,46,37,9,12,15,
215,208,Usama Young,CLE,27,FS,13,11,3,44,0,44,7,0,0,1,2,0,1.5,53,37,16,1,2,
216,209,Jared Allen*,MIN,30,RDE,16,16,0,0,0,0,3,1,0,1,0,0,12.0,46,36,10,17,21,
217,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
218,210,Ahmad Brooks,SFO,28,LOLB,16,16,1,50,1,50,6,2,0,0,0,0,6.5,48,36,12,12,15,
219,211,Jabari Greer,NOR,30,LCB,14,13,3,31,0,28,13,,,,,,0.0,51,36,15,0,0,
220,212,Akeem Jordan,PHI,27,LLB,14,7,,,,,,2,0,0,0,0,0.0,45,36,9,4,0,
221,213,Sean Lee ,DAL,26,RILB,6,6,1,0,0,0,3,1,0,0,0,0,0.0,58,36,22,3,1,
222,214,Corey Liuget,SDG,22,RDE,16,16,0,0,0,0,9,0,0,1,0,0,7.0,51,36,15,11,10,
223,215,Albert McClellan,BAL,26,LOLB,14,11,0,0,0,0,2,1,0,2,0,0,1.0,49,36,13,6,1,
224,216,C.J. Mosley,JAX,29,RDT,16,13,,,,,,1,0,3,0,0,2.5,45,36,9,4,6,
225,217,Bart Scott,NYJ,32,LILB,15,13,1,11,0,11,1,0,0,1,38,0,2.5,60,36,24,9,5,
226,218,Muhammad Wilkerson,NYJ,23,LDE,16,15,0,0,0,0,5,3,0,1,21,1,5.0,69,36,33,7,12,
