,Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb
74,75,Dwayne Bowe,KAN,25,WR,11,9,87,47,54.0%,589,12.5,4,30,41,6.8,4.3,53.5,1
75,76,Reggie Bush,NOR,24,RB,14,8,68,47,69.1%,335,7.1,3,16,29,4.9,3.4,23.9,4
76,77,Pierre Garcon,IND,23,WR,14,13,92,47,51.1%,765,16.3,4,33,66,8.3,3.4,54.6,1
77,78,Hakeem Nicks,NYG,21,wr,14,6,74,47,63.5%,790,16.8,6,32,68,10.7,3.4,56.4,2
78,79,Nate Washington,TEN,26,WR,16,15,95,47,49.5%,569,12.1,6,34,35,6.0,2.9,35.6,1
79,80,Fred Jackson,BUF,28,RB,16,11,61,46,75.4%,371,8.1,2,22,21,6.1,2.9,23.2,4
80,81,Deion Branch,SEA,30,wr,14,5,79,45,57.0%,437,9.7,2,18,35,5.5,3.2,31.2,0
81,82,Chris Chambers,2TM,31,,16,14,92,45,48.9%,730,16.2,5,0,61,7.9,2.8,45.6,0
82,83,Braylon Edwards,2TM,26,,16,15,95,45,47.4%,680,15.1,4,0,65,7.2,2.8,42.5,1
83,84,Malcom Floyd ,SDG,28,WR,16,9,76,45,59.2%,776,17.2,1,36,53,10.2,2.8,48.5,0
84,85,Dustin Keller,NYJ,25,TE,16,12,82,45,54.9%,522,11.6,2,27,40,6.4,2.8,32.6,1
85,86,Johnny Knox*,CHI,23,,15,0,80,45,56.3%,527,11.7,5,22,68,6.6,3.0,35.1,3
86,87,Robert Meachem,NOR,25,wr,16,7,64,45,70.3%,722,16.0,9,30,54,11.3,2.8,45.1,2
87,88,Bo Scaife,TEN,28,TE,14,10,70,45,64.3%,440,9.8,1,24,27,6.3,3.2,31.4,1
88,89,Darren Sproles ,SDG,26,,16,2,57,45,78.9%,497,11.0,4,20,81,8.7,2.8,31.1,3
89,90,Lee Evans,BUF,28,WR,16,16,96,44,45.8%,612,13.9,7,27,50,6.4,2.8,38.3,0
90,91,Steve Slaton,HOU,23,RB,11,10,55,44,80.0%,417,9.5,4,20,38,7.6,4.0,37.9,7
91,92,Chester Taylor,MIN,30,,16,0,59,44,74.6%,389,8.8,1,18,33,6.6,2.8,24.3,2
92,93,Danny Amendola,STL,24,,14,2,63,43,68.3%,326,7.6,1,19,25,5.2,3.1,23.3,4
93,94,Laveranues Coles,CIN,32,WR,16,13,77,43,55.8%,514,12.0,5,29,40,6.7,2.7,32.1,0
94,95,Adrian Peterson*+,MIN,24,RB,16,15,57,43,75.4%,436,10.1,0,16,63,7.6,2.7,27.3,7
95,96,Kevin Boss,NYG,25,TE,15,15,69,42,60.9%,567,13.5,5,26,35,8.2,2.8,37.8,0
96,97,Kenny Britt,TEN,21,wr,16,6,75,42,56.0%,701,16.7,3,34,57,9.3,2.6,43.8,1
97,98,Jason Avant,PHI,26,WR,16,9,58,41,70.7%,587,14.3,3,24,58,10.1,2.6,36.7,1
98,99,Justin Forsett,SEA,24,,16,2,57,41,71.9%,350,8.5,1,13,47,6.1,2.6,21.9,4
99,100,Kevin Smith,DET,23,RB,13,13,57,41,71.9%,415,10.1,1,16,63,7.3,3.2,31.9,3
100,101,Jamaal Charles,KAN,23,RB,15,10,55,40,72.7%,297,7.4,1,11,49,5.4,2.7,19.8,4
101,102,Owen Daniels,HOU,27,TE,8,8,58,40,69.0%,519,13.0,5,28,44,8.9,5.0,64.9,1
102,103,LeSean McCoy,PHI,21,,16,4,55,40,72.7%,308,7.7,0,13,45,5.6,2.5,19.3,2
103,104,Antonio Bryant,TAM,28,WR,13,11,86,39,45.3%,600,15.4,4,25,42,7.0,3.0,46.2,0
104,105,Pierre Thomas,NOR,25,rb,14,6,45,39,86.7%,302,7.7,2,12,36,6.7,2.8,21.6,2
105,106,Mike Wallace,PIT,23,,16,4,72,39,54.2%,756,19.4,6,28,60,10.5,2.4,47.3,1
106,107,David Anderson ,HOU,26,te,16,8,53,38,71.7%,370,9.7,0,22,27,7.0,2.4,23.1,0
107,108,Ted Ginn Jr.,MIA,24,WR,16,12,78,38,48.7%,454,11.9,1,25,53,5.8,2.4,28.4,2
108,109,Roy Williams,DAL,28,WR,15,13,86,38,44.2%,596,15.7,7,29,66,6.9,2.5,39.7,1
109,110,Patrick Crayton,DAL,30,wr,16,6,67,37,55.2%,622,16.8,5,27,80,9.3,2.3,38.9,4
110,111,Julian Edelman,NWE,23,WR,11,7,54,37,68.5%,359,9.7,1,19,29,6.6,3.4,32.6,1
111,112,Kevin Faulk,NWE,33,RB,15,7,53,37,69.8%,301,8.1,1,13,38,5.7,2.5,20.1,1
112,113,Donald Lee ,GNB,29,TE,16,10,54,37,68.5%,260,7.0,1,11,19,4.8,2.3,16.3,0
113,114,Eddie Royal,DEN,23,WR,14,12,79,37,46.8%,345,9.3,0,23,20,4.4,2.6,24.6,1
114,115,Bobby Wade,KAN,28,wr,12,6,74,36,48.6%,367,10.2,2,17,25,5.0,3.0,30.6,3
115,116,Bryant Johnson ,DET,28,WR,16,16,87,35,40.2%,417,11.9,3,23,36,4.8,2.2,26.1,0
116,117,Julius Jones,SEA,28,RB,14,14,43,35,81.4%,232,6.6,2,10,49,5.4,2.5,16.6,0
117,118,Dennis Northcutt,DET,32,,16,2,63,35,55.6%,357,10.2,1,18,47,5.7,2.2,22.3,2
118,119,David Thomas,NOR,26,TE,15,8,48,35,72.9%,356,10.2,1,18,37,7.4,2.3,23.7,0
119,120,Ricky Williams,MIA,32,rb,16,7,53,35,66.0%,264,7.5,2,9,59,5.0,2.2,16.5,5
120,121,Mark Clayton,BAL,27,WR,14,12,74,34,45.9%,480,14.1,2,24,54,6.5,2.4,34.3,1
121,122,Brandon Gibson ,2TM,22,,10,4,69,34,49.3%,348,10.2,1,0,23,5.0,3.4,34.8,2
122,123,Jerome Harrison,CLE,26,rb,14,7,50,34,68.0%,220,6.5,2,12,18,4.4,2.4,15.7,2
123,124,Mohamed Massaquoi,CLE,23,WR,16,11,95,34,35.8%,624,18.4,3,24,59,6.6,2.1,39.0,1
124,125,Randy McMichael,STL,30,TE,16,16,62,34,54.8%,332,9.8,1,13,35,5.4,2.1,20.8,0
125,126,Louis Murphy,OAK,22,WR,16,9,96,34,35.4%,521,15.3,4,26,75,5.4,2.1,32.6,0
126,127,Kelley Washington,BAL,30,,15,2,48,34,70.8%,431,12.7,2,27,28,9.0,2.3,28.7,0
127,128,James Jones,GNB,25,,16,3,62,32,51.6%,440,13.8,5,16,74,7.1,2.0,27.5,0
128,129,Marcedes Lewis,JAX,25,TE,15,15,59,32,54.2%,518,16.2,2,20,47,8.8,2.1,34.5,1
129,130,Correll Buckhalter,DEN,31,rb,14,7,38,31,81.6%,240,7.7,0,6,30,6.3,2.2,17.1,3
130,131,Anthony Fasano,MIA,25,TE,14,14,53,31,58.5%,339,10.9,2,21,27,6.4,2.2,24.2,2
131,132,Brian Hartline ,MIA,23,,16,2,56,31,55.4%,506,16.3,3,26,67,9.0,1.9,31.6,0
132,133,Tony Scheffler,DEN,26,TE,15,9,50,31,62.0%,416,13.4,2,17,52,8.3,2.1,27.7,0
133,134,Sammie Stroughter,TAM,23,,13,0,60,31,51.7%,334,10.8,1,19,35,5.6,2.4,25.7,0
134,135,Brian Leonard,CIN,25,,14,1,35,30,85.7%,217,7.2,0,13,18,6.2,2.1,15.5,1
135,136,Brandon Pettigrew,DET,24,TE,11,11,54,30,55.6%,346,11.5,2,20,30,6.4,2.7,31.5,1
136,137,Jason Snelling ,ATL,26,,14,2,39,30,76.9%,259,8.6,1,13,38,6.6,2.1,18.5,2
137,138,Chansi Stuckey,2TM,26,,15,3,66,30,45.5%,318,10.6,2,0,40,4.8,2.0,21.2,0
138,139,Chris Cooley,WAS,27,te,7,7,45,29,64.4%,332,11.4,2,17,25,7.4,4.1,47.4,1
139,140,Will Heller,DET,28,TE,16,9,50,29,58.0%,296,10.2,3,16,24,5.9,1.8,18.5,0
140,141,Chaz Schilens,OAK,24,WR,8,8,52,29,55.8%,365,12.6,2,17,25,7.0,3.6,45.6,0
141,142,Ben Watson,NWE,29,TE,16,7,41,29,70.7%,404,13.9,5,20,36,9.9,1.8,25.3,0
142,143,DeAngelo Williams*,CAR,26,RB,13,13,41,29,70.7%,252,8.7,0,14,30,6.1,2.2,19.4,3
143,144,Justin Gage,TEN,28,WR,12,10,67,28,41.8%,383,13.7,3,22,49,5.7,2.3,31.9,0
144,145,Daniel Graham,DEN,31,TE,16,14,43,28,65.1%,289,10.3,1,14,24,6.7,1.8,18.1,0
145,146,Marshawn Lynch ,BUF,23,rb,13,6,37,28,75.7%,179,6.4,0,6,35,4.8,2.2,13.8,3
146,147,Knowshon Moreno,DEN,22,RB,16,9,41,28,68.3%,213,7.6,2,8,27,5.2,1.8,13.3,4
147,148,Cadillac Williams,TAM,27,RB,16,15,39,28,71.8%,217,7.8,3,10,22,5.6,1.8,13.6,1
148,149,Rock Cartwright,WAS,30,,16,2,32,27,84.4%,242,9.0,1,10,51,7.6,1.7,15.1,0
149,150,Alge Crumpler,TEN,32,TE,16,14,37,27,73.0%,222,8.2,1,9,27,6.0,1.7,13.9,1
150,151,J.P. Foschi,CIN,27,TE,15,10,37,27,73.0%,260,9.6,2,9,27,7.0,1.8,17.3,1
151,152,Jacoby Jones,HOU,25,,14,1,40,27,67.5%,437,16.2,6,19,45,10.9,1.9,31.2,2
152,153,Josh Reed,BUF,29,,14,4,45,27,60.0%,291,10.8,1,18,29,6.5,1.9,20.8,3
153,154,Marion Barber III,DAL,26,RB,15,15,36,26,72.2%,221,8.5,0,10,42,6.1,1.7,14.7,2
154,155,Joel Dreessen,HOU,27,TE,16,11,39,26,66.7%,320,12.3,1,16,25,8.2,1.6,20.0,0
155,156,Maurice Morris ,DET,30,,14,3,38,26,68.4%,210,8.1,0,7,19,5.5,1.9,15.0,1
156,157,Dante Rosario,CAR,25,TE,14,8,48,26,54.2%,313,12.0,2,19,26,6.5,1.9,22.4,0
157,158,Keenan Burton,STL,25,WR,9,6,45,25,55.6%,253,10.1,0,16,25,5.6,2.8,28.1,0
158,159,Ryan Grant,GNB,27,RB,16,16,30,25,83.3%,197,7.9,0,9,27,6.6,1.6,12.3,1
159,160,Malcolm Kelly,WAS,23,WR,16,10,41,25,61.0%,347,13.9,0,15,84,8.5,1.6,21.7,0
160,161,Jeff King,CAR,26,TE,16,15,33,25,75.8%,200,8.0,3,12,32,6.1,1.6,12.5,1
161,162,Rashard Mendenhall,PIT,22,RB,16,12,32,25,78.1%,261,10.4,1,13,26,8.2,1.6,16.3,3
162,163,Devin Thomas,WAS,23,WR,14,10,47,25,53.2%,325,13.0,3,17,40,6.9,1.8,23.2,0
163,164,Brian Westbrook ,PHI,30,RB,8,7,34,25,73.5%,181,7.2,1,8,34,5.3,3.1,22.6,0
164,165,Devin Aromashodu,CHI,25,,10,2,43,24,55.8%,298,12.4,4,15,39,6.9,2.4,29.8,0
165,166,Mark Bradley,KAN,27,wr,13,6,57,24,42.1%,320,13.3,2,11,50,5.6,1.8,24.6,0
166,167,Legedu Naanee,SDG,26,,15,1,29,24,82.8%,242,10.1,2,14,23,8.3,1.6,16.1,0
167,168,Maurice Stovall,TAM,24,wr,15,7,47,24,51.1%,366,15.3,1,17,38,7.8,1.6,24.4,0
168,169,Mike Furrey,CLE,32,,16,4,39,23,59.0%,170,7.4,0,12,22,4.4,1.4,10.6,0
169,170,Jordy Nelson,GNB,24,,13,0,31,22,71.0%,320,14.5,2,15,51,10.3,1.7,24.6,3
170,171,Ahmad Bradshaw,NYG,23,rb,15,1,30,21,70.0%,207,9.9,0,6,55,6.9,1.4,13.8,3
171,172,Isaac Bruce,SFO,37,wr,10,7,49,21,42.9%,264,12.6,0,13,50,5.4,2.1,26.4,0
172,173,Daniel Fells,STL,26,,14,4,35,21,60.0%,273,13.0,3,12,36,7.8,1.5,19.5,1
173,174,Brandon Jackson,GNB,24,,12,0,26,21,80.8%,187,8.9,1,11,17,7.2,1.8,15.6,1
174,175,Le'Ron McClain*,BAL,25,FB,16,14,27,21,77.8%,141,6.7,0,6,19,5.2,1.3,8.8,0
175,176,Darren McFadden,OAK,22,rb,12,7,36,21,58.3%,245,11.7,0,10,48,6.8,1.8,20.4,5
176,177,Zach Miller,JAX,25,,14,0,27,21,77.8%,212,10.1,2,10,62,7.9,1.5,15.1,0
177,178,Mewelde Moore,PIT,27,,16,0,31,21,67.7%,153,7.3,2,9,19,4.9,1.3,9.6,0
178,179,Delanie Walker,SFO,25,FB,16,8,33,21,63.6%,233,11.1,0,10,39,7.1,1.3,14.6,2
179,180,Sam Aiken,NWE,29,wr,14,7,41,20,48.8%,326,16.3,2,12,81,8.0,1.4,23.3,0
180,181,Josh Cribbs*+,CLE,26,WR,16,12,37,20,54.1%,135,6.8,1,4,35,3.6,1.3,8.4,6
181,182,Lex Hilliard,MIA,25,,16,0,20,20,100.0%,158,7.9,2,6,18,7.9,1.3,9.9,0
182,183,Vonta Leach,HOU,28,,16,4,26,20,76.9%,155,7.8,1,5,26,6.0,1.3,9.7,0
183,184,Lance Long ,2TM,24,,8,1,38,20,52.6%,178,8.9,0,0,30,4.7,2.5,22.3,1
184,185,Leonard Pope,KAN,26,TE,13,8,30,20,66.7%,174,8.7,1,8,29,5.8,1.5,13.4,0
185,186,LaDainian Tomlinson,SDG,30,RB,14,14,30,20,66.7%,154,7.7,0,8,36,5.1,1.4,11.0,2
186,187,Derrick Ward,TAM,29,,14,1,24,20,83.3%,150,7.5,2,7,38,6.3,1.4,10.7,0
187,188,Desmond Clark,CHI,32,te,11,7,34,19,55.9%,145,7.6,2,7,26,4.3,1.7,13.2,0
188,189,Justin Griffith,SEA,29,FB,13,11,26,19,73.1%,118,6.2,1,4,25,4.5,1.5,9.1,1
189,190,Joey Haynos,MIA,25,te,16,8,37,19,51.4%,162,8.5,2,13,21,4.4,1.2,10.1,1
190,191,Johnnie Lee Higgins,OAK,26,wr,15,5,45,19,42.2%,263,13.8,0,14,33,5.8,1.3,17.5,4
191,192,Felix Jones,DAL,22,,14,1,22,19,86.4%,119,6.3,0,5,30,5.4,1.4,8.5,3
192,193,Sammy Morris ,NWE,32,rb,12,5,27,19,70.4%,180,9.5,0,11,35,6.7,1.6,15.0,2
193,194,Jerious Norwood,ATL,26,,10,4,22,19,86.4%,186,9.8,1,9,38,8.5,1.9,18.6,1
194,195,Brandon Stokley,DEN,33,,16,2,33,19,57.6%,327,17.2,4,15,87,9.9,1.2,20.4,0
195,196,Kenneth Darby,STL,27,,16,1,24,18,75.0%,96,5.3,0,6,13,4.0,1.1,6.0,0
196,197,Casey Fitzsimmons ,DET,29,,12,1,27,18,66.7%,128,7.1,0,5,12,4.7,1.5,10.7,1
197,198,Brandon Jacobs,NYG,27,RB,15,15,31,18,58.1%,184,10.2,1,5,74,5.9,1.2,12.3,2
198,199,Jonathan Stewart,CAR,22,rb,16,3,26,18,69.2%,139,7.7,1,7,19,5.3,1.1,8.7,3
199,200,Jerheme Urban ,ARI,29,,10,0,29,18,62.1%,186,10.3,0,10,40,6.4,1.8,18.6,0
200,201,Cedric Benson ,CIN,27,RB,13,13,24,17,70.8%,111,6.5,0,5,19,4.6,1.3,8.5,1
201,202,Ladell Betts,WAS,30,,10,2,21,17,81.0%,179,10.5,0,9,25,8.5,1.7,17.9,0
202,203,Michael Bush,OAK,25,RB,16,7,19,17,89.5%,105,6.2,0,3,17,5.5,1.1,6.6,2
203,204,Early Doucet,ARI,24,,9,0,24,17,70.8%,214,12.6,1,12,29,8.9,1.9,23.8,0
204,205,Justin Fargas,OAK,29,,12,4,21,17,81.0%,113,6.6,0,5,14,5.4,1.4,9.4,1
205,206,Dwayne Jarrett,CAR,23,,13,2,31,17,54.8%,196,11.5,1,10,30,6.3,1.3,15.1,0
206,207,Shawn Nelson,BUF,24,TE,12,12,29,17,58.6%,156,9.2,1,7,25,5.4,1.4,13.0,2
207,208,Mike Sellers,WAS,34,fb,15,7,26,17,65.4%,176,10.4,2,8,47,6.8,1.1,11.7,1
208,209,Mike Tolbert,SDG,24,,16,3,22,17,77.3%,192,11.3,3,9,66,8.7,1.1,12.0,1
209,210,Marty Booker,ATL,33,,16,1,31,16,51.6%,181,11.3,1,9,27,5.8,1.0,11.3,0
210,211,Chris Brown,HOU,28,,14,4,21,16,76.2%,74,4.6,0,1,12,3.5,1.1,5.3,1
211,212,Michael Clayton,TAM,27,WR,13,11,48,16,33.3%,230,14.4,1,11,47,4.8,1.2,17.7,0
212,213,Daniel Coats,CIN,25,TE,16,11,31,16,51.6%,150,9.4,0,3,23,4.8,1.0,9.4,2
213,214,Rashad Jennings,JAX,24,,15,0,18,16,88.9%,101,6.3,0,4,14,5.6,1.1,6.7,0
214,215,Martellus Bennett ,DAL,22,te,14,6,30,15,50.0%,159,10.6,0,8,21,5.3,1.1,11.4,0
215,216,Deon Butler,SEA,23,,16,0,42,15,35.7%,175,11.7,0,9,32,4.2,0.9,10.9,0
216,217,Tashard Choice,DAL,25,,16,0,22,15,68.2%,132,8.8,0,6,28,6.0,0.9,8.3,0
217,218,Domenik Hixon,NYG,25,,14,2,28,15,53.6%,187,12.5,1,10,61,6.7,1.1,13.4,3
218,219,Larry Johnson,2TM,30,,14,7,21,15,71.4%,80,5.3,0,0,22,3.8,1.1,5.7,2
219,220,Willis McGahee,BAL,28,,16,1,22,15,68.2%,85,5.7,2,5,14,3.9,0.9,5.3,1
220,221,Jerramy Stevens,TAM,30,TE,16,8,32,15,46.9%,130,8.7,1,6,17,4.1,0.9,8.1,0
221,222,Leon Washington,NYJ,27,,7,0,26,15,57.7%,131,8.7,0,4,33,5.0,2.1,18.7,1
222,223,Leonard Weaver*+,PHI,27,fb,16,8,26,15,57.7%,140,9.3,2,6,59,5.4,0.9,8.8,0
223,224,Chris Baker,NWE,30,te,16,7,19,14,73.7%,142,10.1,2,6,36,7.5,0.9,8.9,0
224,225,Ronnie Brown,MIA,28,RB,9,9,20,14,70.0%,98,7.0,0,5,27,4.9,1.6,10.9,1
225,226,David Clowney,NYJ,24,,13,3,22,14,63.6%,191,13.6,1,7,53,8.7,1.1,14.7,1
226,227,Earnest Graham,TAM,29,rb,13,6,22,14,63.6%,109,7.8,0,3,16,5.0,1.1,8.4,0
227,228,Laurence Maroney,NWE,24,rb,15,5,18,14,77.8%,99,7.1,0,4,17,5.5,0.9,6.6,4
228,229,Lance Moore,NOR,26,,7,0,19,14,73.7%,153,10.9,2,10,22,8.1,2.0,21.9,0
229,230,Sean Ryan,KAN,29,te,10,8,27,14,51.9%,135,9.6,2,7,43,5.0,1.4,13.5,0
