,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
65,62,Tavon Austin,DAL,28,,7,0,10,58,0,22,5.8,,,,,,253
66,63,Devontae Booker,DEN,26,,16,0,,,,,,10,234,0,35,23.4,692
67,64,Kenyan Drake,MIA,24,rb,16,7,,,,,,10,213,0,26,21.3,1225
68,65,Phillip Lindsay*,DEN,24,RB,15,8,3,23,0,15,7.7,7,163,0,32,23.3,1471
69,66,Ty Montgomery,2TM,25,,13,0,,,,,,10,210,0,27,21.0,633
70,67,Curtis Samuel ,CAR,22,WR,13,8,,,,,,10,209,0,32,20.9,787
71,68,Brandon Williams,ARI,26,,16,0,,,,,,10,192,0,29,19.2,192
72,69,Bobo Wilson,TAM,23,,5,0,,,,,,10,284,0,38,28.4,336
73,70,Odell Beckham Jr.,NYG,26,WR,12,12,8,34,0,16,4.3,1,26,0,26,26.0,1131
74,71,Janarion Grant,BAL,25,,2,0,7,52,0,51,7.4,2,56,0,32,28.0,108
75,72,Micah Hyde,BUF,28,SS,15,15,9,75,0,31,8.3,,,,,,100
76,73,Patrick Peterson*,ARI,28,LCB,16,16,9,64,0,16,7.1,,,,,,113
77,74,Dante Pettis,SFO,23,wr,12,7,9,27,0,14,3.0,,,,,,492
78,75,Bashaud Breeland,GNB,26,rcb,7,5,,,,,,8,173,0,38,21.6,221
79,76,Benny Cunningham,CHI,28,,15,0,,,,,,8,173,0,31,21.6,202
80,77,JJ Jones,2TM,26,,4,0,5,24,0,11,4.8,3,69,0,33,23.0,96
81,78,Rashaad Penny,SEA,22,,14,0,,,,,,8,140,0,23,17.5,634
82,79,Senorise Perry ,MIA,27,,16,0,,,,,,8,164,0,32,20.5,164
83,80,DJ Chark,JAX,22,,11,0,0,-8,0,-8,,7,186,0,47,26.6,359
84,81,Randall Cobb,GNB,28,wr,9,6,7,46,0,17,6.6,,,,,,429
85,82,Rashad Greene,JAX,26,,8,1,2,16,0,8,8.0,5,105,0,31,21.0,181
86,83,Taquan Mizzell,CHI,25,,9,1,,,,,,7,106,0,22,15.1,200
87,84,Dare Ogunbowale,TAM,24,,2,0,,,,,,7,137,0,25,19.6,137
88,85,Golden Tate,2TM,30,,15,7,7,28,0,12,4.0,,,,,,857
89,86,Shaun Wilson,TAM,23,,5,0,,,,,,7,122,0,29,17.4,156
90,87,Travis Benjamin,LAC,29,,12,3,5,16,0,8,3.2,1,17,0,17,17.0,260
91,88,Mike Hughes,MIN,21,,6,2,2,13,0,13,6.5,4,107,0,46,26.8,148
92,89,Byron Marshall,WAS,24,,6,0,,,,,,6,114,0,28,19.0,153
93,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
94,90,Anthony Miller,CHI,24,,15,4,,,,,,6,139,0,31,23.2,588
95,91,Deonte Thompson,2TM,29,,13,6,,,,,,6,147,0,35,24.5,308
96,92,Victor Bolden,2TM,23,,6,0,,,,,,5,116,0,28,23.2,126
97,93,Kaelin Clay,NYG,26,,2,0,5,15,0,6,3.0,,,,,,15
98,94,Trevor Davis,GNB,25,,2,0,4,44,0,15,11.0,1,20,0,20,20.0,64
99,95,DeSean Jackson,TAM,32,WR,12,10,5,24,0,11,4.8,,,,,,827
100,96,Taiwan Jones,BUF,30,,6,0,,,,,,5,89,0,27,17.8,89
101,97,Cody Latimer,NYG,26,,6,2,,,,,,5,123,0,34,24.6,313
102,98,Ray-Ray McCloud,BUF,22,,10,1,4,20,0,13,5.0,1,18,0,18,18.0,78
103,99,Brandon Zylstra,MIN,25,,16,0,4,26,0,9,6.5,1,15,0,15,15.0,64
104,100,Jaire Alexander,GNB,21,LCB,13,11,4,25,0,24,6.3,,,,,,52
105,101,Stacy Coley,2TM,24,,3,0,2,6,0,6,3.0,2,27,0,21,13.5,33
106,102,Darius Jackson,2TM,25,,4,0,,,,,,4,90,0,27,22.5,106
107,103,Jarvis Landry *,CLE,26,WR,16,14,2,10,0,8,5.0,2,22,0,14,11.0,1068
108,104,Brendan Langley,DEN,24,,5,0,,,,,,4,61,0,18,15.3,61
109,105,Rishard Matthews,2TM,29,,8,0,4,38,0,18,9.5,,,,,,62
110,106,Sony Michel,NWE,23,RB,13,8,,,,,,4,77,0,26,19.3,1058
111,107,J'Mon Moore,GNB,23,,12,0,,,,,,4,102,0,37,25.5,117
112,108,Brandon Powell,DET,23,,6,1,2,8,0,5,4.0,2,43,0,27,21.5,184
113,109,Trey Quinn,WAS,23,,3,2,4,52,0,30,13.0,,,,,,127
114,110,Boston Scott,PHI,23,,2,0,,,,,,4,96,0,35,24.0,96
115,111,De'Anthony Thomas,KAN,25,,5,0,1,48,0,48,48.0,3,58,0,26,19.3,141
116,112,Jamaal Williams,GNB,23,rb,16,8,,,,,,4,95,0,30,23.8,769
117,113,Nick Williams,2TM,28,,4,0,4,47,0,38,11.8,,,,,,64
118,114,Cameron Batson,TEN,23,,11,2,3,4,0,5,1.3,,,,,,87
119,115,Kapri Bibbs,2TM,25,,12,0,,,,,,3,57,0,20,19.0,275
120,116,Chase Edmonds,ARI,22,,16,0,,,,,,3,48,0,18,16.0,359
121,117,Shelton Gibson ,PHI,24,,15,0,,,,,,3,57,0,30,19.0,105
122,118,DaeSean Hamilton,DEN,23,wr,14,5,3,31,0,13,10.3,,,,,,274
123,119,Maurice Harris,WAS,26,WR,12,7,3,11,0,6,3.7,,,,,,325
124,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
125,120,Chris Herndon,NYJ,22,TE,16,12,1,0,0,0,0.0,2,21,0,11,10.5,523
126,121,Holton Hill,MIN,21,,16,3,,,,,,3,85,0,30,28.3,87
127,122,Jacquizz Rodgers ,TAM,28,,16,0,,,,,,3,52,0,21,17.3,464
128,123,Brandon Tate,NOR,31,,1,0,3,15,0,8,5.0,,,,,,15
129,124,Keenan Allen*,LAC,26,WR,16,14,1,0,0,0,0.0,1,25,0,25,25.0,1277
130,125,Antony Auclair ,TAM,25,te,16,10,,,,,,2,19,0,10,9.5,67
131,126,Kalen Ballage,MIA,23,,12,0,,,,,,2,26,0,16,13.0,267
132,127,Giovani Bernard,CIN,27,,12,4,,,,,,2,25,0,14,12.5,454
133,128,T.J. Carrie ,CLE,28,RCB,16,8,,,,,,2,33,0,19,16.5,33
134,129,Jamison Crowder,WAS,25,WR,9,7,2,20,0,11,10.0,,,,,,438
135,130,Quandre Diggs,DET,25,SS,16,16,2,4,0,4,2.0,,,,,,45
136,131,Josh Jackson,GNB,22,rcb,16,10,2,0,0,0,0.0,,,,,,0
137,132,Jeremy Kerley,BUF,30,,1,1,2,10,0,6,5.0,,,,,,17
138,133,Jourdan Lewis,DAL,23,,15,1,,,,,,2,38,0,19,19.0,71
139,134,Matt Longacre ,LAR,27,LOLB,13,7,,,,,,2,30,0,16,15.0,30
140,135,Jordy Nelson,OAK,33,WR,15,14,2,7,0,7,3.5,,,,,,744
141,136,Lucas Patrick,GNB,25,,14,4,,,,,,2,23,0,15,11.5,23
142,137,Darius Phillips,CIN,23,,15,1,2,24,0,16,12.0,,,,,,24
143,138,Jalen Richard,OAK,25,,16,1,2,3,0,3,1.5,,,,,,869
144,139,Calvin Ridley,ATL,24,wr,16,5,,,,,,2,50,0,32,25.0,898
145,140,Jaylen Samuels,PIT,22,,14,3,1,0,0,0,0.0,1,0,0,0,0.0,455
146,141,Wendell Smallwood,PHI,24,RB,16,6,,,,,,2,33,0,17,16.5,627
147,142,Kenny Stills,MIA,26,WR,15,15,2,6,0,6,3.0,,,,,,559
148,143,Luke Willson,DET,28,te,14,8,,,,,,2,35,0,20,17.5,122
149,144,Nelson Agholor,PHI,25,WR,16,16,1,0,0,0,0.0,,,,,,768
150,145,Robby Anderson,NYJ,25,WR,14,9,,,,,,1,13,0,13,13.0,757
151,146,Jerome Baker,MIA,22,RLB,16,11,1,0,0,0,0.0,,,,,,25
152,147,Blake Bell,JAX,27,,10,4,,,,,,1,9,0,9,9.0,76
153,148,Alfred Blue,HOU,27,,16,2,,,,,,1,13,0,13,13.0,666
154,149,Tommy Bohanon,JAX,28,FB,16,6,,,,,,1,25,0,25,25.0,66
155,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
156,150,Terrence Brooks,NYJ,26,,16,0,1,0,0,0,0.0,,,,,,0
157,151,Trenton Cannon,NYJ,24,,16,0,,,,,,1,20,0,20,20.0,277
158,152,Orson Charles,CLE,27,,13,2,,,,,,1,12,0,12,12.0,35
159,153,Marqui Christian,LAR,24,,16,0,1,11,0,11,11.0,,,,,,11
160,154,Chris Conley,KAN,26,WR,16,13,,,,,,1,5,0,5,5.0,340
161,155,Dane Cruikshank,TEN,23,,12,0,,,,,,1,39,0,39,39.0,105
162,156,Matthew Dayes,SFO,24,,7,0,,,,,,1,17,0,17,17.0,17
163,157,James Develin,NWE,30,FB,16,8,,,,,,1,15,0,15,15.0,84
164,158,Bruce Ellington,2TM,27,,7,3,1,0,0,0,0.0,,,,,,226
165,159,Ted Ginn Jr.,NOR,33,,5,3,,,,,,1,1,0,1,1.0,236
166,160,Corey Grant,JAX,27,,5,1,,,,,,1,6,0,6,6.0,113
167,161,Demetrius Harris,KAN,27,,15,3,,,,,,1,11,0,11,11.0,175
168,162,Brian Hill,ATL,23,,10,0,,,,,,1,16,0,16,16.0,182
169,163,T.Y. Hilton,IND,29,WR,14,14,1,2,0,2,2.0,,,,,,1272
170,164,Derwin James*+,LAC,22,FS,16,16,,,,,,1,20,0,20,20.0,50
171,165,Andy Janovich,DEN,25,FB,16,7,,,,,,1,8,0,8,8.0,125
172,166,Marcus Johnson,IND,24,,5,0,,,,,,1,23,0,23,23.0,123
173,167,Bronson Kaufusi,NYJ,27,,3,0,,,,,,1,0,0,0,0.0,0
174,168,Kevin King ,GNB,23,RCB,6,6,1,0,0,0,0.0,,,,,,0
175,169,Cooper Kupp,LAR,25,WR,8,8,1,4,0,4,4.0,,,,,,595
176,170,Matt LaCosse,DEN,26,te,15,5,,,,,,1,10,0,10,10.0,260
177,171,Zach Line ,NOR,28,RB,16,6,,,,,,1,16,0,16,16.0,71
178,172,Tyrann Mathieu,HOU,26,SS,16,16,1,6,0,6,6.0,,,,,,22
179,173,Riley McCarron,NWE,25,,1,0,1,0,0,0,0.0,,,,,,0
180,174,J.D. McKissic,SEA,25,,5,0,,,,,,1,18,0,18,18.0,26
181,175,Quenton Meeks,JAX,21,,8,1,1,1,0,1,1.0,,,,,,1
182,176,Donte Moncrief,JAX,25,WR,16,14,,,,,,1,7,0,7,7.0,675
183,177,David Moore,SEA,23,WR,16,7,,,,,,1,18,0,18,18.0,468
184,178,Roosevelt Nix,PIT,26,,16,0,,,,,,1,12,0,12,12.0,54
185,179,Niles Paul,JAX,29,,6,1,,,,,,1,8,0,8,8.0,103
186,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
187,180,Aldrick Robinson,MIN,30,,14,0,,,,,,1,21,0,21,21.0,252
188,181,Demarcus Robinson,KAN,24,wr,16,5,1,0,0,0,0.0,,,,,,288
189,182,Dominique Rodgers-Cromartie,OAK,32,,7,1,1,0,0,0,0.0,,,,,,0
190,183,Anthony Sherman*,KAN,30,,16,1,,,,,,1,5,0,5,5.0,103
191,184,Scott Simonson,NYG,26,,16,4,,,,,,1,12,0,12,12.0,98
192,185,Durham Smythe,MIA,23,,15,2,,,,,,1,0,0,0,0.0,50
193,186,Willie Snead ,BAL,26,wr,16,10,,,,,,1,13,0,13,13.0,677
194,187,Jeremy Sprinkle,WAS,24,te,16,9,,,,,,1,6,0,6,6.0,47
195,188,Tre Sullivan,PHI,24,,12,1,1,0,0,0,0.0,,,,,,0
196,189,Logan Thomas,BUF,27,,12,3,,,,,,1,23,0,23,23.0,100
197,190,Michael Thomas*,NYG,28,ss,16,6,,,,,,1,4,0,4,4.0,30
198,191,Roc Thomas,MIN,23,,5,0,,,,,,1,20,0,20,20.0,71
199,192,Chris Thompson,WAS,28,,10,0,,,,,,1,0,0,0,0.0,451
200,193,Corey Thompson,BUF,25,,6,1,,,,,,1,0,0,0,0.0,0
201,194,Eric Tomlinson,NYJ,26,TE,15,12,,,,,,1,10,0,10,10.0,82
202,195,Marquez Valdes-Scantling,GNB,24,WR,16,10,,,,,,1,21,0,21,21.0,631
203,196,Tanner Vallejo,CLE,24,,13,1,,,,,,1,2,0,2,2.0,2
204,197,Spencer Ware,KAN,27,,13,2,,,,,,1,10,0,10,10.0,480
205,198,Eric Weddle *,BAL,33,FS,16,16,1,18,0,18,18.0,,,,,,18
206,199,Jordan Wilkins,IND,24,,16,3,,,,,,1,7,0,7,7.0,428
207,200,Brandon Wilson,CIN,24,,16,0,,,,,,1,-3,0,-3,-3.0,-3
208,201,Robert Woods,LAR,26,WR,16,16,,,,,,1,0,0,0,0.0,1376
