,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
66,63,Jacoby Ford,OAK,24,,8,3,,,,,,11,341,1,101,31.0,651
67,64,Mike Goodson,CAR,24,,4,0,,,,,,11,250,0,31,22.7,254
68,65,Leodis McKelvin,BUF,26,rcb,16,6,8,156,1,80,19.5,2,43,0,22,21.5,220
69,66,Sherrick McManis,HOU,24,,9,0,,,,,,10,205,0,45,20.5,205
70,67,Chad Hall,PHI,25,,7,0,7,76,0,30,10.9,2,43,0,24,21.5,152
71,68,Jim Leonhard,NYJ,29,SS,13,13,9,83,0,15,9.2,,,,,,86
72,69,Akwasi Owusu-Ansah,2TM,23,,7,2,6,47,0,21,7.8,3,56,0,23,18.7,103
73,70,Matt Willis,DEN,27,,16,0,1,0,0,0,0.0,8,163,0,29,20.4,430
74,71,Tom Zbikowski,BAL,26,,14,4,,,,,,9,209,0,30,23.2,209
75,72,Will Blackmon,NYG,27,,6,0,6,25,0,16,4.2,2,43,0,32,21.5,68
76,73,Eric Decker,DEN,24,WR,16,13,6,133,1,90,22.2,2,50,0,34,25.0,796
77,74,Jerrel Jernigan,NYG,22,,8,0,,,,,,8,186,0,31,23.3,186
78,75,Taiwan Jones,OAK,23,,10,0,,,,,,8,165,0,46,20.6,263
79,76,Kevin Ogletree,DAL,24,,14,1,2,35,0,25,17.5,6,114,0,25,19.0,316
80,77,Emmanuel Sanders ,PIT,24,,11,0,3,22,0,10,7.3,5,93,0,25,18.6,403
81,78,Micheal Spurlock,TAM,28,,12,0,6,21,0,15,3.5,2,33,0,21,16.5,67
82,79,Bryan Walters,SDG,24,,4,0,8,45,0,13,5.6,,,,,,72
83,80,Wes Welker*+,NWE,30,WR,16,15,8,82,0,25,10.3,,,,,,1681
84,81,Felix Jones,DAL,24,RB,12,8,,,,,,7,186,0,69,26.6,982
85,82,Stevan Ridley,NWE,22,,16,2,,,,,,7,152,0,32,21.7,606
86,83,Cassius Vaughn,DEN,24,,9,3,,,,,,7,210,0,67,30.0,265
87,84,Blair White,IND,24,,7,0,7,22,0,13,3.1,,,,,,22
88,85,Reggie Bush,MIA,26,RB,15,15,6,52,0,16,8.7,,,,,,1434
89,86,Kendall Hunter,SFO,23,,16,1,,,,,,6,156,0,43,26.0,815
90,87,Kyle Williams,SFO,23,,13,1,2,41,0,36,20.5,4,104,0,33,26.0,418
91,88,LaQuan Williams,BAL,23,,12,0,1,0,0,0,0.0,5,109,0,37,21.8,155
92,89,Quintin Demps,HOU,26,,9,0,,,,,,5,169,0,50,33.8,216
93,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
94,90,Roscoe Parrish,BUF,29,,2,2,5,46,0,28,9.2,,,,,,62
95,91,Jeremy Maclin,PHI,23,WR,13,13,4,29,0,11,7.3,,,,,,889
96,92,Owen Marecic,CLE,23,,14,4,,,,,,4,46,0,13,11.5,85
97,93,Jordan Norwood,CLE,25,,14,4,4,35,0,14,8.8,,,,,,303
98,94,Andre Roberts,ARI,23,WR,16,16,2,-3,0,0,-1.5,2,33,0,21,16.5,643
99,95,Matthew Slater*,NWE,26,,16,3,,,,,,4,68,0,22,17.0,114
100,96,Reggie Smith,SFO,25,,16,0,4,37,0,14,9.3,,,,,,48
101,97,Josh Baker,NYJ,25,,11,0,,,,,,3,60,0,29,20.0,87
102,98,Chris Carr,BAL,28,,9,1,2,15,0,8,7.5,1,20,0,20,20.0,35
103,99,Rock Cartwright,OAK,32,,15,0,,,,,,3,15,0,14,5.0,84
104,100,Victor Cruz,NYG,25,wr,16,7,3,12,0,11,4.0,,,,,,1551
105,101,Jarett Dillard,JAX,26,wr,14,5,3,10,0,5,3.3,,,,,,294
106,102,Marcus Gilchrist,SDG,23,,14,4,,,,,,3,46,0,20,15.3,108
107,103,Jacob Hester,SDG,26,,16,3,,,,,,3,71,0,24,23.7,209
108,104,Domenik Hixon,NYG,27,,2,0,3,31,0,18,10.3,,,,,,81
109,105,Ed Reed*,BAL,33,FS,16,16,3,29,0,16,9.7,,,,,,54
110,106,Buster Skrine,CLE,22,,16,0,,,,,,3,72,0,32,24.0,77
111,107,Steve Slaton,2TM,25,,6,0,,,,,,3,85,0,42,28.3,172
112,108,Mike Adams,CLE,30,SS,16,16,,,,,,2,42,0,30,21.0,75
113,109,Kahlil Bell,CHI,25,,13,3,,,,,,2,45,0,25,22.5,515
114,110,Earl Bennett,CHI,24,,11,4,1,7,0,7,7.0,1,9,0,9,9.0,397
115,111,Tyvon Branch,OAK,25,SS,16,16,,,,,,2,31,0,16,15.5,31
116,112,Curtis Brinkley,SDG,26,,10,1,,,,,,2,34,0,22,17.0,176
117,113,Ronnie Brown,PHI,30,,16,2,,,,,,2,28,0,25,14.0,164
118,114,John Conner,NYJ,24,fb,16,8,,,,,,2,29,0,18,14.5,82
119,115,Rashied Davis ,DET,32,,11,0,,,,,,2,34,0,18,17.0,97
120,116,Donald Driver,GNB,36,WR,16,15,,,,,,2,5,0,5,2.5,450
121,117,Kevin Faulk,NWE,35,,7,3,2,11,0,7,5.5,,,,,,102
122,118,Jeremy Horne,KAN,25,,9,0,,,,,,2,44,0,24,22.0,49
123,119,Adam Jones,CIN,28,rcb,8,7,2,67,0,63,33.5,0,-12,0,-12,,55
124,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
125,120,Vonta Leach*+,BAL,30,FB,16,16,,,,,,2,29,0,15,14.5,133
126,121,DeMarco Murray,DAL,23,RB,13,7,,,,,,2,36,0,22,18.0,1116
127,122,Niles Paul,WAS,22,,13,2,1,0,0,0,0.0,1,15,0,15,15.0,47
128,123,Logan Paulsen,WAS,24,te,16,6,,,,,,2,7,0,7,3.5,145
129,124,John Phillips,DAL,24,te,16,7,,,,,,2,26,0,16,13.0,127
130,125,Jordan Pugh,CAR,23,,12,1,,,,,,2,51,0,28,25.5,51
131,126,Dominique Rodgers-Cromartie,PHI,25,,13,3,0,-2,0,-2,,2,52,0,29,26.0,50
132,127,Antrel Rolle,NYG,29,FS,16,16,2,4,0,3,2.0,,,,,,3
133,128,Brandon Saine,GNB,23,,8,0,,,,,,2,40,0,20,20.0,178
134,129,Greg Salas,STL,23,,6,0,2,29,0,29,14.5,,,,,,301
135,130,Matt Spaeth,CHI,28,te,15,8,,,,,,2,14,0,7,7.0,64
136,131,Danny Ware,NYG,26,,16,1,,,,,,2,17,0,17,8.5,350
137,132,Kyle Adams,CHI,23,,8,0,,,,,,1,0,0,0,0.0,0
138,133,Armando Allen,CHI,22,,2,0,,,,,,1,17,0,17,17.0,65
139,134,Danny Amendola,STL,26,,1,1,1,0,0,0,0.0,,,,,,45
140,135,Anthony Armstrong ,WAS,28,,14,2,,,,,,1,28,0,28,28.0,150
141,136,Allen Bailey,KAN,22,,16,0,,,,,,1,4,0,4,4.0,4
142,137,Doug Baldwin ,SEA,23,,16,1,,,,,,1,37,0,37,37.0,823
143,138,Lance Ball,DEN,26,,16,0,,,,,,1,9,0,9,9.0,559
144,139,Darryl Blackstock,OAK,28,,16,1,1,0,0,0,0.0,,,,,,0
145,140,Dezmon Briscoe,TAM,22,,16,2,,,,,,1,12,0,12,12.0,399
146,141,Jalil Brown,KAN,24,,14,0,1,0,0,0,0.0,,,,,,0
147,142,Jarrett Bush,GNB,27,,16,2,1,0,0,0,0.0,,,,,,39
148,143,Dominique Byrd ,2TM,27,,3,0,,,,,,1,10,0,10,10.0,10
149,144,Tommie Campbell,TEN,24,,15,0,1,0,0,0,0.0,0,84,1,84,,84
150,145,James Casey,HOU,27,fb,14,7,,,,,,1,0,0,0,0.0,271
151,146,Antoine Cason,SDG,25,RCB,16,14,1,17,0,17,17.0,,,,,,86
152,147,Mike Caussin,BUF,24,,6,2,,,,,,1,12,0,12,12.0,53
153,148,Nate Clements,CIN,32,LCB,15,15,,,,,,1,4,0,4,4.0,9
154,149,Tyler Clutts,CHI,27,FB,16,8,,,,,,1,9,0,9,9.0,57
155,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
156,150,Jed Collins,NOR,25,FB,16,11,,,,,,1,7,0,7,7.0,61
157,151,Riley Cooper,PHI,24,,16,3,,,,,,1,16,0,16,16.0,331
158,152,Terrance Copper,KAN,29,,16,2,,,,,,1,12,0,12,12.0,126
159,153,Jerricho Cotchery,PIT,29,,13,0,,,,,,1,19,0,19,19.0,259
160,154,Tom Crabtree,GNB,26,te,16,9,,,,,,1,11,0,11,11.0,49
161,155,Tim Crowder,TAM,26,,10,0,,,,,,1,0,0,0,0.0,0
162,156,Ryan D'Imperio,MIN,24,,12,1,,,,,,1,6,0,6,6.0,13
163,157,Daniel Fells,DEN,28,TE,16,15,,,,,,1,20,0,20,20.0,276
164,158,Andre Fluellen,DET,26,,13,0,,,,,,1,6,0,6,6.0,6
165,159,Justin Forsett,SEA,26,,16,0,,,,,,1,11,0,11,11.0,284
166,160,Dominique Franks,ATL,24,,14,4,1,0,0,0,0.0,,,,,,0
167,161,Andre' Goodman,DEN,33,RCB,16,16,1,0,0,0,0.0,,,,,,46
168,162,Everson Griffen,MIN,24,,16,0,,,,,,1,7,0,7,7.0,16
169,163,Rob Gronkowski *+,NWE,22,TE,16,16,,,,,,1,11,0,11,11.0,1340
170,164,Lex Hilliard,MIA,27,,16,4,,,,,,1,14,0,14,14.0,104
171,165,Jesse Holley,DAL,27,,16,0,1,15,0,15,15.0,,,,,,184
172,166,Trindon Holliday,HOU,25,,1,0,1,0,0,0,0.0,,,,,,0
173,167,T.J. Houshmandzadeh,OAK,34,,9,0,1,0,0,0,0.0,,,,,,146
174,168,Sam Hurd,CHI,26,,12,0,,,,,,1,24,0,24,24.0,135
175,169,Henry Hynoski,NYG,23,,11,4,,,,,,1,15,0,15,15.0,98
176,170,Edgar Jones,BAL,27,,9,0,,,,,,1,0,0,0,0.0,0
177,171,Shiloh Keo,HOU,24,,10,0,1,11,0,11,11.0,,,,,,11
178,172,Pat Lee ,GNB,27,,16,0,,,,,,1,-1,0,0,-1.0,-1
179,173,Sean Lissemore,DAL,24,,16,0,,,,,,1,38,0,38,38.0,38
180,174,Mossis Madu,TAM,24,,9,0,,,,,,1,0,0,0,0.0,127
181,175,Curtis Marsh,PHI,23,,7,0,1,-5,0,0,-5.0,,,,,,-5
182,176,Devin McCourty,NWE,24,LCB,14,14,,,,,,1,24,0,24,24.0,62
183,177,Brandon McDonald,DET,26,,13,0,1,0,0,0,0.0,,,,,,0
184,178,Garrett McIntyre,NYJ,27,,13,3,,,,,,1,0,0,0,0.0,0
185,179,Mewelde Moore,PIT,29,,12,0,,,,,,1,10,0,10,10.0,271
186,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
187,180,Maurice Morris ,DET,32,rb,16,5,,,,,,1,15,0,15,15.0,561
188,181,Matthew Mulligan,NYJ,26,TE,16,9,,,,,,1,20,0,20,20.0,78
189,182,Haruki Nakamura,BAL,25,,15,0,,,,,,1,8,0,8,8.0,8
190,183,Rob Ninkovich,NWE,27,LLB,16,16,,,,,,1,10,0,10,10.0,40
191,184,Montell Owens*,JAX,27,,13,0,,,,,,1,13,0,13,13.0,54
192,185,Cedric Peerman,CIN,25,,15,0,,,,,,1,10,0,10,10.0,25
193,186,Zack Pianalto,TAM,22,,13,0,,,,,,1,0,0,0,0.0,40
194,187,Sabby Piscitelli,KAN,28,,16,2,1,0,0,0,0.0,,,,,,0
195,188,Zach Potter,JAX,25,te,15,7,,,,,,1,0,0,0,0.0,50
196,189,Isaac Redman,PIT,27,,16,1,,,,,,1,18,0,18,18.0,575
197,190,Darrelle Revis*+,NYJ,26,LCB,16,16,,,,,,1,3,0,3,3.0,187
198,191,Bernard Scott,CIN,27,,16,1,,,,,,1,26,0,26,26.0,444
199,192,Mike Sellers,WAS,36,,12,0,,,,,,1,15,0,15,15.0,30
200,193,Eugene Sims,STL,25,,16,0,,,,,,1,10,0,10,10.0,10
201,194,Steve Smith,PHI,26,,9,1,1,0,0,0,0.0,,,,,,124
202,195,Torrey Smith,BAL,22,WR,16,14,,,,,,1,24,0,24,24.0,904
203,196,Kory Sperry ,SDG,26,,16,4,,,,,,1,13,0,13,13.0,45
204,197,Golden Tate,SEA,23,wr,16,5,1,0,0,0,0.0,,,,,,396
205,198,Pierre Thomas,NOR,27,RB,16,7,,,,,,1,15,0,15,15.0,1002
206,199,Patrick Turner,NYJ,24,,15,1,,,,,,1,-1,0,-1,-1.0,95
207,200,Kyle Wilson,NYJ,24,DB,16,6,,,,,,1,17,0,17,17.0,30
208,201,Charles Woodson *+,GNB,35,LCB,15,15,,,,,,1,9,0,9,9.0,71
