,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
70,67,Nick Bellore,SFO,27,LILB,14,10,1,4,0,4,5,1,0,1,0,0,1.0,83,60,23,4,3,
71,68,Ronald Darby,BUF,22,LCB,14,14,0,0,0,0,12,,,,,,0.0,69,60,9,1,1,
72,69,Jason McCourty,TEN,29,RCB,14,14,2,7,0,6,12,0,0,1,0,0,0.0,69,60,9,0,0,
73,70,Chris Conte,TAM,27,SS,14,11,2,73,1,53,5,0,0,1,10,0,0.0,69,59,10,1,0,
74,71,Demario Davis ,CLE,27,LILB,16,15,0,0,0,0,2,1,0,0,0,0,2.0,99,59,40,7,5,
75,72,Kevin Minter,ARI,26,RILB,16,16,0,0,0,0,2,,,,,,3.5,81,59,22,9,7,
76,73,Steven Nelson,KAN,23,RCB,15,15,0,0,0,0,16,0,0,2,0,0,0.0,65,59,6,4,1,
77,74,Lardarius Webb,BAL,31,FS,16,16,1,0,0,0,5,,,,,,1.0,73,59,14,2,1,
78,75,Shawn Williams,CIN,25,SS,15,15,3,14,0,13,5,0,1,0,0,0,1.0,81,59,22,3,8,
79,76,Jordan Hicks,PHI,24,MLB,16,16,5,41,0,34,11,0,0,1,0,0,1.0,85,58,27,6,5,
80,77,D.J. Swearinger,ARI,25,DB,16,12,3,13,0,12,8,,,,,,2.0,66,58,8,5,3,
81,78,Adrian Amos,CHI,23,FS,15,14,0,0,0,0,4,1,0,1,21,0,0.0,65,57,8,3,0,
82,79,Chris Harris Jr.*+,DEN,27,RCB,16,15,2,36,0,36,11,1,0,1,6,0,0.0,63,57,6,1,0,
83,80,Jake Ryan,GNB,24,LILB,14,10,0,0,0,0,3,,,,,,0.0,82,57,25,7,3,
84,81,DeShawn Shead,SEA,27,RCB,15,15,1,2,0,2,14,1,0,0,0,0,0.0,81,57,24,0,0,
85,82,Lorenzo Alexander*,BUF,33,ROLB,16,16,1,28,0,28,6,3,0,0,0,0,12.5,76,56,20,10,22,
86,83,David Amerson,OAK,25,LCB,15,15,2,0,0,0,16,,,,,,0.0,64,56,8,1,0,
87,84,Jairus Byrd ,NOR,30,FS,16,15,2,35,0,24,3,,,,,,0.0,82,56,26,2,0,
88,85,C.J. Mosley*,BAL,24,LILB,14,14,4,40,0,28,8,1,1,0,0,0,0.0,92,56,36,5,4,
89,86,Denzel Perryman ,SDG,24,RILB,12,11,1,1,0,1,2,,,,,,2.0,72,56,16,8,2,
90,87,Sean Davis,PIT,23,SS,16,9,1,0,0,0,5,0,0,1,0,0,1.5,70,55,15,4,4,
91,88,Damon Harrison+,NYG,28,LDT,16,16,0,0,0,0,1,1,0,0,0,0,2.5,86,55,31,6,4,
92,89,Gerald Hodges,SFO,25,RILB,15,12,2,27,0,21,2,1,0,1,0,0,3.0,83,55,28,3,4,
93,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
94,90,Mike Mitchell ,PIT,29,FS,16,16,1,26,0,26,9,0,0,1,0,0,0.0,77,55,22,0,1,
95,91,Glover Quin,DET,30,FS,16,16,2,0,0,0,5,1,0,0,0,0,0.0,68,55,13,2,1,
96,92,Jalen Ramsey,JAX,22,RCB,16,16,2,65,1,35,14,1,0,0,0,0,0.0,65,55,10,2,1,
97,93,Ryan Shazier*,PIT,24,LILB,13,12,3,0,0,0,9,3,0,1,0,0,3.5,87,55,32,9,7,
98,94,Daniel Sorensen,KAN,26,,16,1,3,48,1,48,6,2,0,3,56,0,1.0,63,55,8,4,3,
99,95,Darian Stewart*,DEN,28,FS,16,16,3,36,0,25,6,1,0,1,28,0,0.0,68,55,13,2,2,
100,96,Joe Thomas,GNB,25,lilb,16,7,1,9,0,9,5,0,1,1,6,0,0.0,70,55,15,3,2,
101,97,Duke Ihenacho,WAS,27,FS,15,10,0,0,0,0,2,,,,,,0.0,66,54,12,4,1,
102,98,Adam Jones,CIN,33,RCB,16,16,1,2,0,2,7,1,3,1,0,0,0.0,66,54,12,0,1,
103,99,Khalil Mack*+,OAK,25,RDE,16,16,1,6,1,6,3,5,0,3,1,0,11.0,73,54,19,14,26,
104,100,Keenan Robinson,NYG,27,mlb,16,6,0,0,0,0,7,,,,,,0.0,83,54,29,2,1,
105,101,Brandon Carr,DAL,30,LCB,16,16,1,0,0,0,9,,,,,,0.0,61,53,8,1,1,
106,102,Korey Toomer,SDG,28,lilb,13,8,0,0,0,0,2,3,0,1,2,0,1.0,75,53,22,5,3,
107,103,Artie Burns,PIT,21,lcb,16,9,3,13,0,9,13,,,,,,0.0,65,52,13,2,0,
108,104,Patrick Chung,NWE,29,SS,16,16,1,4,0,4,3,0,0,1,0,0,1.0,91,52,39,1,1,
109,105,D'Qwell Jackson,IND,33,LILB,12,12,0,0,0,0,3,0,0,2,0,0,1.0,78,52,26,5,3,
110,106,Rashaan Melvin,IND,27,LCB,15,9,0,0,0,0,7,2,0,1,0,0,0.0,60,52,8,1,0,
111,107,Jalen Mills ,PHI,22,,16,2,0,0,0,0,7,,,,,,0.0,62,52,10,0,0,
112,108,Josh Norman,WAS,29,RCB,16,16,3,38,0,35,19,2,0,0,0,0,0.0,67,52,15,2,1,
113,109,Ron Parker,KAN,29,FS,16,16,1,1,0,1,12,2,0,0,0,0,0.0,61,52,9,1,0,
114,110,Kam Chancellor ,SEA,28,SS,12,12,2,5,0,5,8,1,0,0,0,0,0.0,86,51,35,3,0,
115,111,Brent Grimes,TAM,33,RCB,16,16,4,37,1,31,24,1,0,0,0,0,0.0,57,51,6,0,0,
116,112,Casey Hayward*,SDG,27,RCB,16,14,7,102,1,31,20,,,,,,0.0,58,51,7,1,0,
117,113,Kareem Jackson,HOU,28,db,14,13,1,42,1,42,4,,,,,,0.0,62,51,11,3,0,
118,114,Vincent Rey,CIN,29,LLB,16,12,1,6,0,6,7,0,0,1,10,0,0.0,86,51,35,1,0,
119,115,Kenny Vaccaro,NOR,25,SS,11,11,2,30,0,30,5,2,0,1,0,0,1.0,68,51,17,5,8,
120,116,Isa Abdul-Quddus,MIA,27,SS,15,15,2,16,0,9,5,,,,,,1.0,78,50,28,2,5,
121,117,Robert Alford,ATL,28,LCB,16,16,2,34,1,30,19,,,,,,0.0,61,50,11,1,0,
122,118,Clayton Geathers,IND,24,FS,9,9,0,0,0,0,5,1,0,0,0,0,0.0,59,50,9,2,0,
123,119,Ladarius Gunter,GNB,24,RCB,16,15,0,0,0,0,12,2,0,0,0,0,0.0,54,50,4,2,0,
124,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
125,120,Lamarcus Joyner,LAR,26,DB,14,8,0,0,0,0,5,1,0,0,0,0,1.0,66,50,16,3,2,
126,121,T.J. McDonald,LAR,25,SS,16,16,2,0,0,0,6,,,,,,1.0,64,50,14,6,4,
127,122,Sio Moore,3TM,26,,9,7,0,0,0,0,1,2,0,0,0,0,0.0,65,50,15,5,2,
128,123,Reggie Nelson*,OAK,33,FS,16,16,5,74,0,40,12,0,0,2,0,0,0.0,65,50,15,0,1,
129,124,Tramaine Brock ,SFO,28,LCB,16,16,1,39,0,39,14,1,0,0,0,0,0.0,59,49,10,5,0,
130,125,George Iloka,CIN,26,FS,16,16,3,21,0,21,7,,,,,,0.0,74,49,25,1,0,
131,126,Dwight Lowery,SDG,30,FS,16,16,1,25,0,25,9,1,0,1,36,1,0.0,60,49,11,1,0,
132,127,Nathan Stupar,NOR,28,MLB,16,6,1,0,0,0,2,2,0,2,0,0,1.0,59,49,10,1,1,
133,128,Danny Trevathan,CHI,26,RILB,9,8,0,0,0,0,4,,,,,,1.0,66,49,17,1,1,
134,129,Donte Whitner,WAS,31,SS,11,9,,,,,,1,0,0,0,0,0.0,66,49,17,0,1,
135,130,A.J. Bouye,HOU,25,RCB,15,11,1,0,0,0,16,,,,,,1.0,63,48,15,2,1,
136,131,Malcolm Butler,NWE,26,LCB,16,16,4,28,0,21,17,1,0,2,2,0,1.0,63,48,15,1,1,
137,132,Eric Reid,SFO,25,FS,10,10,1,13,0,13,5,1,0,0,0,0,0.0,62,48,14,0,5,
138,133,Eric Weddle *,BAL,31,SS,16,16,4,92,0,53,13,1,0,0,0,0,1.0,89,48,41,1,1,
139,134,James Bradberry ,CAR,23,LCB,13,13,2,6,0,5,10,,,,,,0.0,59,47,12,3,0,
140,135,Ross Cockrell,PIT,25,RCB,16,16,0,0,0,0,14,0,0,1,0,0,0.0,62,47,15,3,1,
141,136,E.J. Gaines,LAR,24,RCB,11,10,0,0,0,0,7,1,0,1,0,0,0.0,56,47,9,0,1,
142,137,Micah Hyde,GNB,26,DB,16,11,3,11,0,11,9,0,1,2,0,0,1.0,58,47,11,3,2,
143,138,Bruce Irvin,OAK,29,LLB,16,16,0,0,0,0,1,6,0,0,0,0,7.0,57,47,10,9,25,
144,139,Edwin Jackson,IND,25,RILB,16,8,,,,,,,,,,,2.0,66,47,19,1,2,
145,140,Malcolm Jenkins,PHI,29,SS,16,16,3,98,2,64,9,0,0,1,0,0,1.0,72,47,25,3,3,
146,141,Trumaine Johnson,LAR,26,LCB,14,14,1,0,0,0,11,0,0,1,0,0,0.0,57,47,10,3,0,
147,142,Blake Martinez,GNB,22,RILB,13,9,1,4,0,4,4,,,,,,1.0,69,47,22,4,1,
148,143,Corey Nelson,DEN,24,rilb,16,5,0,0,0,0,5,0,0,1,0,0,0.0,68,47,21,2,2,
149,144,Keith Tandy,TAM,27,ss,16,5,4,28,0,28,9,0,0,1,0,0,0.0,58,47,11,2,0,
150,145,Jaquiski Tartt,SFO,24,fs,15,6,0,0,0,0,3,,,,,,1.0,61,47,14,4,3,
151,146,Prince Amukamara,JAX,27,LCB,14,12,0,0,0,0,6,,,,,,0.0,49,46,3,1,0,
152,147,Melvin Ingram,SDG,27,LOLB,16,16,0,0,0,0,5,5,0,0,0,0,8.0,60,46,14,10,19,
153,148,Nevin Lawson,DET,25,RCB,16,16,0,0,0,0,9,,,,,,0.0,57,46,11,0,0,
154,149,Jamar Taylor,CLE,26,RCB,15,14,3,43,0,29,13,,,,,,0.0,57,46,11,0,1,
155,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
156,150,Olivier Vernon,NYG,26,RDE,16,16,,,,,,1,0,1,0,0,8.5,64,46,18,17,23,
157,151,Kevin Byard ,TEN,23,fs,16,7,0,0,0,0,4,,,,,,1.0,59,45,14,5,5,
158,152,Darron Lee ,NYJ,22,LILB,13,9,0,0,0,0,3,,,,,,1.0,73,45,28,3,3,
159,153,Tony Lippett,MIA,24,RCB,16,13,4,0,0,0,10,,,,,,0.0,67,45,22,1,0,
160,154,Patrick Peterson*,ARI,26,LCB,16,16,3,27,0,25,6,0,1,1,0,0,0.0,51,45,6,1,0,
161,155,Tracy Porter,CHI,30,LCB,16,15,2,28,0,25,9,1,0,0,0,0,0.0,48,45,3,0,0,
162,156,Calvin Pryor,NYJ,24,SS,15,15,0,0,0,0,6,1,0,0,0,0,0.0,62,45,17,4,1,
163,157,Andrew Sendejo,MIN,29,SS,14,14,2,18,0,16,4,0,1,2,5,0,0.5,69,45,24,0,1,
164,158,Janoris Jenkins *,NYG,28,RCB,15,15,3,26,0,23,18,1,1,0,0,0,1.0,49,44,5,5,1,
165,159,Karl Joseph,OAK,23,SS,12,9,1,21,0,21,6,0,0,1,0,0,0.0,60,44,16,1,0,
166,160,Sterling Moore,NOR,26,RCB,13,12,2,8,0,8,13,,,,,,0.0,56,44,12,1,0,
167,161,Xavier Rhodes*,MIN,26,RCB,14,14,5,133,1,100,11,1,0,0,0,0,0.0,52,44,8,2,0,
168,162,Michael Wilhoite,SFO,30,rilb,16,6,0,0,0,0,2,1,0,1,0,0,0.5,55,44,11,1,1,
169,163,Shareece Wright,BAL,29,lcb,12,9,0,0,0,0,6,0,0,1,0,0,0.0,52,44,8,4,0,
170,164,Tavon Young,BAL,22,LCB,16,11,2,22,0,16,8,0,0,1,0,0,0.0,53,44,9,2,1,
171,165,Jahleel Addae,SDG,26,SS,8,8,1,90,1,90,4,,,,,,0.0,50,43,7,3,0,
172,166,DeForest Buckner ,SFO,22,LDE,15,15,0,0,0,0,1,0,0,2,0,0,6.0,73,43,30,7,18,
173,167,Byron Maxwell,MIA,28,LCB,13,13,2,29,0,27,15,4,0,0,0,0,0.0,53,43,10,1,0,
174,168,Brian Poole,ATL,24,db,16,9,1,24,0,24,9,0,0,2,10,0,1.0,59,43,16,5,3,
175,169,Darrelle Revis,NYJ,31,RCB,15,15,1,51,0,51,5,,,,,,0.0,53,43,10,1,0,
176,170,Darius Slay,DET,25,LCB,13,13,2,24,0,13,13,1,0,0,0,0,1.0,44,43,1,1,1,
177,171,Michael Thomas,MIA,26,fs,16,8,0,0,0,0,1,2,0,1,27,0,1.0,58,43,15,3,3,
178,172,Jimmie Ward,SFO,25,RCB,11,10,1,8,0,8,12,1,0,1,0,0,1.0,53,43,10,2,1,
179,173,Phillip Gaines,KAN,25,rcb,11,5,1,0,0,0,7,2,0,0,0,0,0.0,44,42,2,1,0,
180,174,William Gay,PIT,31,LCB,16,9,1,0,0,0,7,1,0,0,0,0,1.0,58,42,16,3,0,
181,175,Stephon Gilmore*,BUF,26,RCB,15,15,5,135,0,49,12,,,,,,0.0,48,42,6,0,0,
182,176,Spencer Paysinger,MIA,28,,15,3,0,0,0,0,3,0,0,2,0,0,0.0,59,42,17,0,2,
183,177,Daimion Stafford,TEN,25,s,15,6,1,4,0,4,2,0,0,1,0,0,1.0,52,42,10,2,2,
184,178,Trae Waynes,MIN,24,db,15,8,3,4,0,4,11,,,,,,0.0,50,42,8,1,0,
185,179,Kyle Williams*,BUF,33,LDE,15,15,,,,,,,,,,,5.0,64,42,22,11,15,
186,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
187,180,Wesley Woodyard,TEN,30,LILB,16,10,1,21,0,21,5,,,,,,2.0,57,42,15,6,4,
188,181,Eli Apple,NYG,21,LCB,14,11,1,0,0,0,7,1,0,2,0,0,0.0,51,41,10,4,0,
189,182,Ahmad Brooks,SFO,32,LOLB,16,16,0,0,0,0,4,1,0,0,0,0,6.0,53,41,12,10,8,
190,183,Nolan Carroll,PHI,29,RCB,16,16,1,0,0,0,11,1,0,0,0,0,0.0,55,41,14,0,0,
191,184,Markus Golden,ARI,25,,16,3,0,0,0,0,1,4,0,1,20,0,12.5,51,41,10,16,22,
192,185,Brandon Graham,PHI,28,LDE,16,16,0,0,0,0,1,2,0,1,4,0,5.5,59,41,18,14,22,
193,186,Dominique Rodgers-Cromartie,NYG,30,lcb,15,9,6,28,0,28,21,1,0,0,0,0,1.0,49,41,8,2,1,
194,187,Ndamukong Suh*,MIA,29,LDT,16,16,0,0,0,0,6,0,0,1,0,0,5.0,72,41,31,11,17,
195,188,Anthony Brown,DAL,23,rcb,16,9,1,0,0,0,8,1,0,0,0,0,0.0,55,40,15,2,0,
196,189,Jadeveon Clowney*,HOU,23,RDE,14,14,0,0,0,0,2,1,0,0,0,0,6.0,52,40,12,16,17,
197,190,Ken Crawley,NOR,23,rcb,15,5,0,0,0,0,8,1,0,1,0,0,0.0,43,40,3,2,0,
198,191,Quandre Diggs,DET,23,,12,4,0,0,0,0,1,1,0,0,0,0,0.0,44,40,4,2,1,
199,192,Neville Hewitt,MIA,23,rlb,16,5,0,0,0,0,1,0,1,1,0,0,1.0,64,40,24,4,1,
200,193,Cameron Jordan,NOR,27,RDE,16,16,0,0,0,0,6,1,0,0,0,0,7.5,58,40,18,17,24,
201,194,Devon Kennard,NYG,25,LLB,16,9,0,0,0,0,1,1,0,1,0,0,1.0,61,40,21,4,5,
202,195,Cre'von LeBlanc,CHI,22,RCB,13,9,2,24,1,24,10,,,,,,0.0,44,40,4,0,1,
203,196,Briean Boddy-Calhoun,CLE,23,ss,14,6,3,94,1,67,11,0,1,0,0,0,1.0,43,39,4,2,1,
204,197,Marcus Gilchrist,NYJ,28,FS,13,13,2,25,0,25,3,1,0,0,0,0,0.0,55,39,16,1,0,
205,198,James Harrison,PIT,38,ROLB,15,7,1,0,0,0,1,2,0,0,0,0,5.0,53,39,14,9,9,
206,199,Anthony Hitchens,DAL,24,MLB,16,16,0,0,0,0,1,,,,,,1.5,78,39,39,4,5,
207,200,Brandon Marshall,DEN,27,RILB,11,11,0,0,0,0,3,,,,,,0.0,52,39,13,2,0,
208,201,Quinten Rollins,GNB,24,db,13,10,1,0,0,0,8,,,,,,0.0,41,39,2,0,1,
209,202,Orlando Scandrick,DAL,29,DB,12,10,1,0,0,0,8,3,0,0,0,0,2.0,46,39,7,2,2,
210,203,Buster Skrine,NYJ,27,LCB,14,14,1,51,0,51,6,0,1,0,0,0,1.0,47,39,8,1,1,
211,204,Shaq Thompson,CAR,22,LLB,14,12,1,12,0,12,5,0,0,2,9,1,0.0,56,39,17,4,2,
212,205,Maurice Alexander,LAR,25,FS,14,14,2,19,0,19,4,,,,,,1.0,50,38,12,1,1,
213,206,Tre Boston,CAR,24,FS,15,10,2,29,0,22,7,,,,,,2.0,53,38,15,5,4,
214,207,Brian Cushing,HOU,29,LILB,13,13,0,0,0,0,1,,,,,,0.0,65,38,27,2,2,
215,208,Quintin Demps,HOU,31,SS,13,13,6,54,0,19,9,1,0,0,0,0,0.0,55,38,17,1,1,
216,209,Chandler Jones,ARI,26,LOLB,16,16,0,0,0,0,3,4,0,2,0,0,11.0,49,38,11,15,21,
217,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
218,210,Johnathan Joseph,HOU,32,LCB,13,11,0,0,0,0,9,1,0,0,0,0,0.0,45,38,7,0,0,
219,211,Captain Munnerlyn,MIN,28,db,15,9,0,0,0,0,3,1,0,0,0,0,0.0,55,38,17,2,0,
220,212,Brian Orakpo*,TEN,30,ROLB,16,16,0,0,0,0,4,1,0,0,0,0,10.5,46,38,8,13,19,
221,213,Sheldon Richardson ,NYJ,26,LOLB,15,14,0,0,0,0,2,1,0,2,0,0,1.5,62,38,24,13,9,
222,214,Perry Riley,OAK,28,MLB,11,11,0,0,0,0,1,2,0,0,0,0,0.0,48,38,10,0,0,
223,215,Josh Shaw,CIN,24,db,16,12,1,0,0,0,3,,,,,,0.0,56,38,18,0,0,
224,216,Richard Sherman*,SEA,28,LCB,16,16,4,37,0,31,13,0,0,1,14,0,0.0,58,38,20,2,0,
225,217,Derek Wolfe,DEN,26,LDE,14,14,0,0,0,0,4,,,,,,5.5,51,38,13,4,19,
226,218,Anthony Barr*,MIN,24,RLB,16,16,0,0,0,0,4,1,0,1,0,0,2.0,70,37,33,3,8,
