,Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb
59,60,Tavon Austin,LAR,26,WR,15,15,106,58,54.7%,509,8.8,3,25,43,4.8,3.9,33.9,5
60,61,Quincy Enunwa,NYJ,24,WR,16,13,105,58,55.2%,857,14.8,4,37,69,8.2,3.6,53.6,0
61,62,Dontrelle Inman,SDG,27,WR,16,16,97,58,59.8%,810,14.0,4,37,57,8.4,3.6,50.6,0
62,63,Bilal Powell,NYJ,28,rb,16,4,74,58,78.4%,388,6.7,2,21,22,5.2,3.6,24.3,1
63,64,Cameron Brate,TAM,25,TE,15,10,81,57,70.4%,660,11.6,8,40,38,8.1,3.8,44.0,1
64,65,Charles Clay,BUF,27,TE,15,15,87,57,65.5%,552,9.7,4,22,40,6.3,3.8,36.8,0
65,66,DeSean Jackson,WAS,30,WR,15,15,100,56,56.0%,1005,17.9,4,35,80,10.1,3.7,67.0,0
66,67,DeVante Parker,MIA,23,wr,15,8,87,56,64.4%,744,13.3,4,35,56,8.6,3.7,49.6,0
67,68,Gary Barnidge,CLE,31,TE,16,16,82,55,67.1%,612,11.1,2,34,43,7.5,3.4,38.3,0
68,69,Martellus Bennett ,NWE,29,TE,16,12,73,55,75.3%,701,12.7,7,31,58,9.6,3.4,43.8,0
69,70,Adam Humphries,TAM,23,wr,15,4,83,55,66.3%,622,11.3,2,27,42,7.5,3.7,41.5,3
70,71,Marvin Jones ,DET,26,WR,15,15,103,55,53.4%,930,16.9,4,41,73,9.0,3.7,62.0,0
71,72,Tyler Boyd,CIN,22,,16,2,81,54,66.7%,603,11.2,1,33,30,7.4,3.4,37.7,1
72,73,C.J. Fiedorowicz,HOU,25,TE,15,15,89,54,60.7%,559,10.4,4,30,26,6.3,3.6,37.3,1
73,74,Devonta Freeman *,ATL,24,RB,16,16,65,54,83.1%,462,8.6,2,22,35,7.1,3.4,28.9,1
74,75,Ted Ginn Jr.,CAR,31,WR,16,8,95,54,56.8%,752,13.9,4,27,88,7.9,3.4,47.0,3
75,76,Antonio Gates,SDG,36,te,14,9,93,53,57.0%,548,10.3,7,34,27,5.9,3.8,39.1,1
76,77,Duke Johnson,CLE,23,rb,16,1,74,53,71.6%,514,9.7,0,24,32,6.9,3.3,32.1,2
77,78,DeMarco Murray*,TEN,28,RB,16,16,67,53,79.1%,377,7.1,3,20,35,5.6,3.3,23.6,3
78,79,Theo Riddick,DET,25,RB,10,8,67,53,79.1%,371,7.0,5,20,23,5.5,5.3,37.1,0
79,80,Alshon Jeffery,CHI,26,WR,12,12,94,52,55.3%,821,15.8,2,42,54,8.7,4.3,68.4,0
80,81,Cordarrelle Patterson*+,MIN,25,WR,16,8,70,52,74.3%,453,8.7,2,23,39,6.5,3.3,28.3,2
81,82,Darren Sproles *,PHI,33,rb,15,5,71,52,73.2%,427,8.2,2,19,73,6.0,3.5,28.5,1
82,83,Robert Woods,BUF,24,WR,13,10,76,51,67.1%,613,12.0,1,34,34,8.1,3.9,47.2,0
83,84,Dez Bryant*,DAL,28,WR,13,13,96,50,52.1%,796,15.9,8,38,56,8.3,3.8,61.2,1
84,85,Coby Fleener ,NOR,28,te,16,8,81,50,61.7%,631,12.6,3,28,50,7.8,3.1,39.4,2
85,86,Ryan Griffin,HOU,26,te,16,5,74,50,67.6%,442,8.8,2,19,45,6.0,3.1,27.6,1
86,87,Lance Kendricks,LAR,28,TE,16,16,87,50,57.5%,499,10.0,2,22,44,5.7,3.1,31.2,1
87,88,LeSean McCoy*,BUF,28,RB,15,15,57,50,87.7%,356,7.1,1,17,41,6.2,3.3,23.7,3
88,89,T.J. Yeldon,JAX,23,RB,15,13,68,50,73.5%,312,6.2,1,16,17,4.6,3.3,20.8,2
89,90,Chris Thompson,WAS,26,,16,0,62,49,79.0%,349,7.1,2,19,38,5.6,3.1,21.8,2
90,91,Eli Rogers ,PIT,24,WR,13,8,66,48,72.7%,594,12.4,3,24,39,9.0,3.7,45.7,2
91,92,Will Tye,NYG,25,TE,16,10,70,48,68.6%,395,8.2,1,16,27,5.6,3.0,24.7,0
92,93,Travis Benjamin,SDG,27,WR,14,8,75,47,62.7%,677,14.4,4,25,54,9.0,3.4,48.4,5
93,94,Will Fuller,HOU,22,WR,14,13,92,47,51.1%,635,13.5,2,31,53,6.9,3.4,45.4,2
94,95,Zach Miller,CHI,32,TE,10,8,64,47,73.4%,486,10.3,4,28,34,7.6,4.7,48.6,0
95,96,Mark Ingram,NOR,27,RB,16,14,58,46,79.3%,319,6.9,4,18,22,5.5,2.9,19.9,2
96,97,Chris Conley,KAN,24,WR,16,11,69,44,63.8%,530,12.0,0,30,39,7.7,2.8,33.1,1
97,98,Vernon Davis ,WAS,32,TE,16,14,59,44,74.6%,583,13.3,2,22,44,9.9,2.8,36.4,0
98,99,Jeremy Maclin,KAN,28,WR,12,12,76,44,57.9%,536,12.2,2,29,44,7.1,3.7,44.7,0
99,100,Ty Montgomery,GNB,23,RB,15,6,56,44,78.6%,348,7.9,0,20,24,6.2,2.9,23.2,2
100,101,Terrance Williams,DAL,27,WR,16,15,61,44,72.1%,594,13.5,4,34,47,9.7,2.8,37.1,1
101,102,Todd Gurley,LAR,22,RB,16,16,58,43,74.1%,327,7.6,0,16,33,5.6,2.7,20.4,2
102,103,Jerick McKinnon ,MIN,24,RB,15,7,53,43,81.1%,255,5.9,2,17,41,4.8,2.9,17.0,0
103,104,Robby Anderson,NYJ,23,WR,16,8,78,42,53.8%,587,14.0,2,19,52,7.5,2.6,36.7,1
104,105,Kenny Stills,MIA,24,WR,16,16,81,42,51.9%,726,17.3,9,30,74,9.0,2.6,45.4,0
105,106,Melvin Gordon*,SDG,23,RB,13,11,57,41,71.9%,419,10.2,2,21,35,7.4,3.2,32.2,2
106,107,Jermaine Kearse,SEA,26,WR,16,15,89,41,46.1%,510,12.4,1,24,36,5.7,2.6,31.9,0
107,108,Tyler Lockett,SEA,24,WR,15,9,66,41,62.1%,597,14.6,1,23,57,9.0,2.7,39.8,0
108,109,Brian Quick,LAR,27,wr,16,8,77,41,53.2%,564,13.8,3,22,65,7.3,2.6,35.3,0
109,110,Tajae Sharpe,TEN,22,WR,16,10,83,41,49.4%,522,12.7,2,27,34,6.3,2.6,32.6,0
110,111,Travaris Cadet,NOR,27,,15,1,54,40,74.1%,281,7.0,4,18,25,5.2,2.7,18.7,0
111,112,Isaiah Crowell,CLE,23,RB,16,16,53,40,75.5%,319,8.0,0,14,44,6.0,2.5,19.9,2
112,113,Giovani Bernard,CIN,25,,10,2,51,39,76.5%,336,8.6,1,16,32,6.6,3.9,33.6,1
113,114,John Brown,ARI,26,WR,15,6,73,39,53.4%,517,13.3,2,28,30,7.1,2.6,34.5,1
114,115,Victor Cruz,NYG,30,WR,15,12,72,39,54.2%,586,15.0,1,25,48,8.1,2.6,39.1,1
115,116,Jesse James,PIT,22,TE,16,13,60,39,65.0%,338,8.7,3,20,24,5.6,2.4,21.1,0
116,117,Frank Gore,IND,33,RB,16,16,47,38,80.9%,277,7.3,4,14,49,5.9,2.4,17.3,2
117,118,Chris Hogan ,NWE,29,WR,15,14,58,38,65.5%,680,17.9,4,23,79,11.7,2.5,45.3,1
118,119,Seth Roberts ,OAK,25,wr,16,6,77,38,49.4%,397,10.4,5,22,41,5.2,2.4,24.8,0
119,120,Trey Burton,PHI,25,,15,4,60,37,61.7%,327,8.8,1,21,32,5.5,2.5,21.8,0
120,121,Michael Floyd ,2TM,27,,15,8,76,37,48.7%,488,13.2,5,0,39,6.4,2.5,32.5,0
121,122,Jermaine Gresham,ARI,28,TE,16,14,61,37,60.7%,391,10.6,2,19,34,6.4,2.3,24.4,1
122,123,Kyle Juszczyk*,BAL,25,RB,16,7,49,37,75.5%,266,7.2,0,12,40,5.4,2.3,16.6,0
123,124,Quinton Patton,SFO,26,WR,14,14,63,37,58.7%,408,11.0,0,22,45,6.5,2.6,29.1,1
124,125,Nelson Agholor,PHI,23,WR,15,14,69,36,52.2%,365,10.1,2,15,40,5.3,2.4,24.3,1
125,126,Dorial Green-Beckham,PHI,23,wr,15,7,74,36,48.6%,392,10.9,2,25,26,5.3,2.4,26.1,0
126,127,Hunter Henry ,SDG,22,TE,15,10,53,36,67.9%,478,13.3,8,30,59,9.0,2.4,31.9,1
127,128,Dwayne Allen,IND,26,TE,14,14,52,35,67.3%,406,11.6,6,25,23,7.8,2.5,29.0,1
128,129,Taylor Gabriel,ATL,25,,13,3,50,35,70.0%,579,16.5,6,23,76,11.6,2.7,44.5,0
129,130,Allen Hurns,JAX,25,WR,11,11,76,35,46.1%,477,13.6,3,23,42,6.3,3.2,43.4,1
130,131,Rashad Jennings,NYG,31,RB,13,12,42,35,83.3%,201,5.7,1,8,24,4.8,2.7,15.5,1
131,132,JJ Nelson,ARI,24,wr,15,6,74,34,45.9%,568,16.7,6,26,80,7.7,2.3,37.9,1
132,133,Terrance West ,BAL,25,RB,16,13,45,34,75.6%,236,6.9,1,11,17,5.2,2.1,14.8,2
133,134,Corey Coleman,CLE,22,WR,10,10,73,33,45.2%,413,12.5,3,18,58,5.7,3.3,41.3,0
134,135,Phillip Dorsett,IND,23,wr,15,7,59,33,55.9%,528,16.0,2,20,64,8.9,2.2,35.2,1
135,136,Andrew Hawkins,CLE,30,wr,16,5,54,33,61.1%,324,9.8,3,20,33,6.0,2.1,20.3,0
136,137,Latavius Murray,OAK,26,RB,14,12,43,33,76.7%,264,8.0,0,11,39,6.1,2.4,18.9,2
137,138,Breshad Perriman,BAL,23,,16,1,66,33,50.0%,499,15.1,3,19,53,7.6,2.1,31.2,0
138,139,Eddie Royal,CHI,30,,9,1,43,33,76.7%,369,11.2,2,16,64,8.6,3.7,41.0,2
139,140,Clive Walford,OAK,25,TE,15,8,52,33,63.5%,359,10.9,3,19,31,6.9,2.2,23.9,0
140,141,Spencer Ware,KAN,25,RB,14,14,42,33,78.6%,447,13.5,2,17,46,10.6,2.4,31.9,4
141,142,Matt Asiata,MIN,29,rb,16,6,38,32,84.2%,263,8.2,0,9,31,6.9,2.0,16.4,1
142,143,Ezekiel Elliott*+,DAL,21,RB,15,15,39,32,82.1%,363,11.3,1,11,83,9.3,2.1,24.2,5
143,144,Malcolm Mitchell ,NWE,24,wr,14,6,48,32,66.7%,401,12.5,4,23,56,8.4,2.3,28.6,0
144,145,Devontae Booker,DEN,24,rb,16,6,45,31,68.9%,265,8.5,1,8,43,5.9,1.9,16.6,4
145,146,Tevin Coleman,ATL,23,,13,0,40,31,77.5%,421,13.6,3,16,49,10.5,2.4,32.4,1
146,147,Lamar Miller,HOU,25,RB,14,14,39,31,79.5%,188,6.1,1,9,16,4.8,2.2,13.4,2
147,148,Albert Wilson,KAN,24,wr,16,5,51,31,60.8%,279,9.0,2,11,42,5.5,1.9,17.4,0
148,149,Jared Cook,GNB,29,te,10,5,51,30,58.8%,377,12.6,1,19,47,7.4,3.0,37.7,1
149,150,Kenneth Dixon,BAL,22,,12,0,41,30,73.2%,162,5.4,1,7,16,4.0,2.5,13.5,1
150,151,Matt Forte ,NYJ,31,RB,14,13,43,30,69.8%,263,8.8,1,10,40,6.1,2.1,18.8,1
151,152,Donte Moncrief,IND,23,WR,9,7,56,30,53.6%,307,10.2,7,22,39,5.5,3.3,34.1,0
152,153,Richard Rodgers ,GNB,24,TE,16,6,47,30,63.8%,271,9.0,2,15,22,5.8,1.9,16.9,0
153,154,Julius Thomas,JAX,28,TE,9,6,51,30,58.8%,281,9.4,4,15,24,5.5,3.3,31.2,0
154,155,Kamar Aiken,BAL,27,wr,16,6,50,29,58.0%,328,11.3,1,18,29,6.6,1.8,20.5,0
155,156,Garrett Celek,SFO,28,te,16,6,50,29,58.0%,350,12.1,3,20,31,7.0,1.8,21.9,2
156,157,Shaun Draughn,SFO,29,,16,1,39,29,74.4%,263,9.1,2,10,29,6.7,1.8,16.4,1
157,158,Tyler Eifert,CIN,26,,8,2,47,29,61.7%,394,13.6,5,23,71,8.4,3.6,49.3,0
158,159,Marquise Goodwin,BUF,26,WR,15,9,68,29,42.6%,431,14.9,3,20,84,6.3,1.9,28.7,0
159,160,Jordan Howard*,CHI,22,RB,15,13,50,29,58.0%,298,10.3,1,12,34,6.0,1.9,19.9,2
160,161,Jalen Richard,OAK,23,,16,0,39,29,74.4%,194,6.7,2,8,29,5.0,1.8,12.1,0
161,162,Kendall Wright,TEN,27,,11,4,42,29,69.0%,416,14.3,3,18,48,9.9,2.6,37.8,0
162,163,Sammy Watkins,BUF,23,wr,8,8,52,28,53.8%,430,15.4,2,20,62,8.3,3.5,53.8,0
163,164,Charcandrick West ,KAN,25,,15,2,34,28,82.4%,188,6.7,2,11,28,5.5,1.9,12.5,0
164,165,Jay Ajayi*,MIA,23,RB,15,12,35,27,77.1%,151,5.6,0,8,15,4.3,1.8,10.1,4
165,166,Corey Brown,CAR,25,wr,16,8,53,27,50.9%,276,10.2,1,16,27,5.2,1.7,17.3,1
166,167,Carlos Hyde,SFO,26,RB,13,13,33,27,81.8%,163,6.0,3,7,19,4.9,2.1,12.5,5
167,168,Brandon Coleman,NOR,24,,16,4,38,26,68.4%,281,10.8,3,16,38,7.4,1.6,17.6,0
168,169,Dion Sims,MIA,25,TE,14,11,35,26,74.3%,256,9.8,4,14,28,7.3,1.9,18.3,0
169,170,Robert Turbin,IND,27,,15,0,35,26,74.3%,179,6.9,1,9,19,5.1,1.7,11.9,0
170,171,Rob Gronkowski ,NWE,27,TE,8,6,38,25,65.8%,540,21.6,3,20,53,14.2,3.1,67.5,0
171,172,C.J. Uzomah,CIN,23,te,10,8,38,25,65.8%,234,9.4,1,14,54,6.2,2.5,23.4,0
172,173,Fozzy Whittaker ,CAR,27,,16,0,33,25,75.8%,226,9.0,0,11,25,6.8,1.6,14.1,1
173,174,Vance McDonald,SFO,26,WR,11,11,45,24,53.3%,391,16.3,4,13,75,8.7,2.2,35.5,0
174,175,Charles Sims,TAM,26,,7,2,32,24,75.0%,190,7.9,1,10,33,5.9,3.4,27.1,1
175,176,Bryan Walters,JAX,29,,10,3,34,24,70.6%,231,9.6,2,15,23,6.8,2.4,23.1,1
176,177,Danny Amendola,NWE,31,,12,4,29,23,79.3%,243,10.6,4,14,32,8.4,1.9,20.3,3
177,178,Devin Funchess,CAR,22,wr,15,7,58,23,39.7%,371,16.1,4,20,48,6.4,1.5,24.7,0
178,179,Russell Shepard,TAM,26,,14,4,40,23,57.5%,341,14.8,2,19,24,8.5,1.6,24.4,0
179,180,Damien Williams ,MIA,24,,15,0,32,23,71.9%,249,10.8,3,10,58,7.8,1.5,16.6,1
180,181,Virgil Green,DEN,28,TE,12,11,37,22,59.5%,237,10.8,1,13,31,6.4,1.8,19.8,0
181,182,Tim Hightower,NOR,30,,16,1,26,22,84.6%,200,9.1,1,11,50,7.7,1.4,12.5,0
182,183,Christine Michael ,2TM,26,,15,7,29,22,75.9%,107,4.9,1,0,13,3.7,1.5,7.1,2
183,184,Jacob Tamme,ATL,31,te,8,5,31,22,71.0%,210,9.5,3,13,19,6.8,2.8,26.3,0
184,185,Deonte Thompson,CHI,27,wr,16,6,36,22,61.1%,249,11.3,2,18,24,6.9,1.4,15.6,1
185,186,Sammie Coates,PIT,23,wr,14,5,49,21,42.9%,435,20.7,2,16,72,8.9,1.5,31.1,0
186,187,Justin Hardy ,ATL,25,,16,3,31,21,67.7%,203,9.7,4,17,27,6.5,1.3,12.7,0
187,188,Jeremy Hill,CIN,24,RB,15,13,27,21,77.8%,174,8.3,0,6,25,6.4,1.4,11.6,0
188,189,Jordan Norwood,DEN,30,WR,14,6,35,21,60.0%,232,11.0,1,9,36,6.6,1.5,16.6,5
189,190,Paul Richardson ,SEA,24,,15,0,36,21,58.3%,288,13.7,1,17,39,8.0,1.4,19.2,0
190,191,Josh Ferguson,IND,23,,16,0,26,20,76.9%,136,6.8,0,5,14,5.2,1.3,8.5,1
191,192,Justin Forsett,3TM,31,,9,6,27,20,74.1%,85,4.3,0,0,11,3.1,2.2,9.4,2
192,193,Chris Ivory,JAX,28,,11,1,28,20,71.4%,186,9.3,0,10,37,6.6,1.8,16.9,5
193,194,Charles Johnson,MIN,27,wr,16,7,37,20,54.1%,232,11.6,0,11,40,6.3,1.3,14.5,0
194,195,Marcedes Lewis,JAX,32,TE,10,10,30,20,66.7%,169,8.5,1,9,37,5.6,2.0,16.9,0
195,196,Bobby Rainey,NYG,29,,15,0,25,20,80.0%,153,7.7,0,7,24,6.1,1.3,10.2,1
196,197,Aldrick Robinson,ATL,28,,16,1,32,20,62.5%,323,16.2,2,14,59,10.1,1.3,20.2,0
197,198,Torrey Smith,SFO,27,WR,12,12,49,20,40.8%,267,13.4,3,14,53,5.4,1.7,22.3,0
198,199,Josh Bellamy,CHI,27,,16,2,38,19,50.0%,282,14.8,1,13,31,7.4,1.2,17.6,0
199,200,Austin Hooper,ATL,22,,14,3,27,19,70.4%,271,14.3,3,16,44,10.0,1.4,19.4,0
200,201,Ben Koyack,JAX,23,te,14,7,24,19,79.2%,161,8.5,1,10,17,6.7,1.4,11.5,0
201,202,Jeremy Langford,CHI,25,,12,3,27,19,70.4%,142,7.5,0,7,19,5.3,1.6,11.8,2
202,203,Charone Peake,NYJ,24,,15,1,35,19,54.3%,186,9.8,0,7,27,5.3,1.3,12.4,0
203,204,Chester Rogers,IND,22,,14,2,34,19,55.9%,273,14.4,0,13,36,8.0,1.4,19.5,2
204,205,James Starks,GNB,30,,9,4,25,19,76.0%,134,7.1,2,5,31,5.4,2.1,14.9,1
205,206,Kevin White,CHI,24,,4,4,36,19,52.8%,187,9.8,0,8,32,5.2,4.8,46.8,0
206,207,Ladarius Green,PIT,26,,6,2,34,18,52.9%,304,16.9,1,12,37,8.9,3.0,50.7,0
207,208,Ricardo Louis,CLE,22,,16,3,35,18,51.4%,205,11.4,0,7,42,5.9,1.1,12.8,1
208,209,Mychal Rivera ,OAK,26,,13,2,25,18,72.0%,192,10.7,1,11,27,7.7,1.4,14.8,0
209,210,Rod Streater,SFO,28,,16,2,27,18,66.7%,191,10.6,2,13,25,7.1,1.1,11.9,0
210,211,DeAngelo Williams,PIT,33,,9,4,27,18,66.7%,118,6.6,2,6,20,4.4,2.0,13.1,0
211,212,Zach Zenner,DET,25,,14,4,23,18,78.3%,196,10.9,0,9,33,8.5,1.3,14.0,1
212,213,Rex Burkhead ,CIN,26,,16,1,20,17,85.0%,145,8.5,0,9,18,7.3,1.1,9.1,1
213,214,Cody Core,CIN,22,,8,4,27,17,63.0%,200,11.8,0,7,50,7.4,2.1,25.0,0
214,215,Cobi Hamilton,PIT,26,WR,11,8,28,17,60.7%,234,13.8,2,13,39,8.4,1.5,21.3,0
215,216,Demetrius Harris,KAN,25,WR,16,11,31,17,54.8%,123,7.2,1,8,13,4.0,1.1,7.7,1
216,217,Dion Lewis,NWE,26,rb,7,5,24,17,70.8%,94,5.5,0,4,16,3.9,2.4,13.4,1
217,218,C.J. Prosise,SEA,22,,6,2,19,17,89.5%,208,12.2,0,8,43,10.9,2.8,34.7,0
218,219,DeAndre Washington,OAK,23,,14,2,23,17,73.9%,115,6.8,0,4,18,5.0,1.2,8.2,1
219,220,Jerell Adams,NYG,24,,13,2,21,16,76.2%,122,7.6,1,8,14,5.8,1.2,9.4,1
220,221,C.J. Anderson,DEN,25,RB,7,7,24,16,66.7%,128,8.0,1,6,25,5.3,2.3,18.3,0
221,222,Daniel Brown,2TM,24,,8,3,20,16,80.0%,124,7.8,1,0,12,6.2,2.0,15.5,0
222,223,Brice Butler,DAL,26,,16,3,32,16,50.0%,219,13.7,3,11,41,6.8,1.0,13.7,0
223,224,Benny Cunningham,LAR,26,,11,0,21,16,76.2%,91,5.7,0,5,12,4.3,1.5,8.3,1
224,225,A.J. Derby,2TM,25,,10,3,20,16,80.0%,160,10.0,0,0,17,8.0,1.6,16.0,1
225,226,Lance Dunbar,DAL,26,,13,0,24,16,66.7%,122,7.6,0,5,16,5.1,1.2,9.4,1
226,227,Josh Huff,2TM,25,,10,2,23,16,69.6%,113,7.1,1,0,17,4.9,1.6,11.3,0
227,228,John Kuhn,NOR,34,,16,3,20,16,80.0%,70,4.4,1,5,11,3.5,1.0,4.4,0
228,229,Jordan Taylor,DEN,24,,16,0,25,16,64.0%,209,13.1,2,10,35,8.4,1.0,13.1,1
