,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
65,62,Jeremy Ross,2TM,28,,6,1,1,10,0,10,10.0,11,224,0,28,20.4,271
66,63,Fozzy Whittaker ,CAR,27,,16,0,,,,,,12,275,0,47,22.9,766
67,64,Kenjon Barner,PHI,27,,13,0,2,22,0,22,11.0,9,277,0,61,30.8,470
68,65,Micah Hyde,GNB,26,DB,16,11,11,64,0,19,5.8,,,,,,75
69,66,Odell Beckham Jr.*,NYG,24,WR,16,16,10,66,0,19,6.6,,,,,,1442
70,67,Travaris Cadet,NOR,27,,15,1,,,,,,10,144,0,25,14.4,444
71,68,Knile Davis ,2TM,25,,11,0,,,,,,10,207,0,30,20.7,260
72,69,Andre Ellington,ARI,27,,16,0,,,,,,10,163,0,25,16.3,344
73,70,Ryan Smith,TAM,23,,14,0,,,,,,10,169,0,24,16.9,169
74,71,Travis Benjamin,SDG,27,WR,14,8,9,59,0,18,6.6,,,,,,733
75,72,Akeem Hunt,HOU,23,,8,0,,,,,,9,194,0,39,21.6,332
76,73,Ricardo Louis,CLE,22,,16,3,,,,,,9,164,0,24,18.2,370
77,74,Wendell Smallwood,PHI,22,,13,3,,,,,,9,261,1,86,29.0,628
78,75,Mike Thomas,LAR,22,,15,0,,,,,,9,180,0,41,20.0,217
79,76,George Atkinson ,CLE,24,,16,0,,,,,,8,137,0,21,17.1,171
80,77,Taiwan Jones,OAK,28,,13,0,,,,,,8,112,0,21,14.0,147
81,78,Cody Latimer,DEN,24,,12,1,,,,,,8,200,0,46,25.0,276
82,79,Reggie Bush,BUF,31,,13,0,2,13,0,13,6.5,5,103,0,35,20.6,203
83,80,T.J. Carrie ,OAK,26,,16,3,7,74,0,18,10.6,,,,,,88
84,81,Tracy Howard,CLE,22,,15,3,,,,,,7,111,0,21,15.9,111
85,82,Chris Moore,BAL,23,,15,0,,,,,,7,162,0,34,23.1,227
86,83,Eli Rogers ,PIT,24,WR,13,8,7,45,0,15,6.4,,,,,,645
87,84,C.J. Spiller,2TM,29,,6,0,,,,,,7,142,0,24,20.3,210
88,85,Adam Thielen,MIN,26,WR,16,10,6,8,0,9,1.3,1,19,0,19,19.0,1009
89,86,Rex Burkhead ,CIN,26,,16,1,,,,,,6,114,0,26,19.0,603
90,87,Sammie Coates,PIT,23,wr,14,5,,,,,,6,150,0,44,25.0,599
91,88,Chris Davis ,SFO,26,,4,0,,,,,,6,129,0,26,21.5,129
92,89,Stefon Diggs,MIN,23,WR,13,11,6,45,0,19,7.5,,,,,,958
93,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
94,90,Jeff Janis,GNB,25,,16,1,,,,,,6,119,0,28,19.8,250
95,91,Joe Webb,CAR,30,,14,0,,,,,,6,131,0,37,21.8,134
96,92,Nelson Agholor,PHI,23,WR,15,14,,,,,,5,92,0,27,18.4,471
97,93,Will Blackmon,WAS,32,fs,15,6,1,16,0,16,16.0,4,109,0,45,27.3,204
98,94,Michael Campanaro,BAL,25,,3,0,5,63,0,17,12.6,,,,,,135
99,95,Josh Ferguson,IND,23,,16,0,1,0,0,0,0.0,4,80,0,24,20.0,236
100,96,Cobi Hamilton,PIT,26,WR,11,8,,,,,,5,83,0,20,16.6,317
101,97,Vernon Hargreaves III,TAM,21,LCB,16,16,5,29,0,12,5.8,,,,,,29
102,98,Cre'von LeBlanc,CHI,22,RCB,13,9,5,43,0,13,8.6,,,,,,67
103,99,Paul Richardson ,SEA,24,,15,0,,,,,,5,105,0,32,21.0,398
104,100,Antonio Andrews,TEN,24,,16,0,,,,,,4,37,0,17,9.3,52
105,101,Kapri Bibbs,DEN,23,,12,0,,,,,,4,79,0,26,19.8,283
106,102,Randall Cobb,GNB,26,WR,13,10,4,54,0,23,13.5,,,,,,697
107,103,Braxton Miller,HOU,24,WR,10,6,1,1,0,1,1.0,3,41,0,17,13.7,141
108,104,Griff Whalen,SDG,26,,8,0,,,,,,4,56,0,25,14.0,78
109,105,Bralon Addison,CHI,23,,2,0,2,3,0,3,1.5,1,18,0,18,18.0,36
110,106,Cole Beasley,DAL,27,WR,16,6,3,3,0,3,1.0,,,,,,843
111,107,Bryce Callahan,CHI,25,db,11,10,1,3,0,3,3.0,2,17,0,17,8.5,20
112,108,James Develin,NWE,28,,16,4,,,,,,3,35,0,15,11.7,53
113,109,Justin Gilbert,PIT,25,,12,0,,,,,,3,69,0,32,23.0,69
114,110,Justin Hardy ,ATL,25,,16,3,,,,,,3,52,0,32,17.3,255
115,111,Maurice Harris,WAS,24,,10,0,,,,,,3,47,0,26,15.7,113
116,112,Tim Hightower,NOR,30,,16,1,,,,,,3,61,0,31,20.3,809
117,113,T.Y. Hilton*,IND,27,WR,16,16,1,5,0,5,5.0,2,5,0,5,2.5,1458
118,114,Craig Mager,SDG,24,lcb,11,8,,,,,,3,63,0,23,21.0,71
119,115,Christine Michael ,2TM,26,,15,7,,,,,,3,64,0,30,21.3,754
120,116,Matthew Slater*+,NWE,31,,13,0,,,,,,3,52,0,19,17.3,57
121,117,Lardarius Webb,BAL,31,FS,16,16,2,3,0,3,1.5,1,8,0,8,8.0,11
122,118,Damien Williams ,MIA,24,,15,0,,,,,,3,32,0,17,10.7,396
123,119,Kendall Wright,TEN,27,,11,4,,,,,,3,32,0,15,10.7,463
124,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
125,120,Arrelious Benn,JAX,28,,15,0,,,,,,2,16,0,16,8.0,132
126,121,Ka'Deem Carey,CHI,24,,12,0,,,,,,2,38,0,22,19.0,219
127,122,Mike Davis ,SFO,23,,8,1,,,,,,2,18,0,12,9.0,93
128,123,Lance Dunbar,DAL,26,,13,0,,,,,,2,32,0,16,16.0,185
129,124,Jerome Felton,BUF,30,,15,4,,,,,,2,18,0,11,9.0,88
130,125,Joe Haden,CLE,27,LCB,13,13,2,18,0,13,9.0,,,,,,27
131,126,Dion Lewis,NWE,26,rb,7,5,,,,,,2,35,0,23,17.5,412
132,127,Cassius Marsh,SEA,24,,16,1,,,,,,2,17,0,10,8.5,17
133,128,Byron Marshall,PHI,22,,3,0,,,,,,2,36,0,23,18.0,110
134,129,Keshawn Martin ,SFO,26,,1,0,,,,,,2,37,0,20,18.5,37
135,130,Devin McCourty*,NWE,29,FS,16,16,,,,,,2,9,0,9,4.5,12
136,131,David Morgan,MIN,23,,12,0,,,,,,2,29,0,18,14.5,33
137,132,Raheem Mostert,2TM,24,,3,0,0,33,0,33,,2,35,0,26,17.5,74
138,133,JJ Nelson,ARI,24,wr,15,6,,,,,,2,53,0,39,26.5,704
139,134,Nick O'Leary,BUF,24,RB,16,7,,,,,,2,27,0,14,13.5,141
140,135,Jordan Poyer,CLE,25,fs,6,6,2,2,0,2,1.0,,,,,,2
141,136,Aldrick Robinson,ATL,28,,16,1,,,,,,2,27,0,16,13.5,350
142,137,Dwayne Washington,DET,22,,12,2,,,,,,2,46,0,25,23.0,373
143,138,James White ,NWE,24,rb,16,4,,,,,,2,28,0,18,14.0,745
144,139,D.J. Alexander*,KAN,25,,16,1,1,0,0,0,0.0,,,,,,0
145,140,Matt Asiata,MIN,29,rb,16,6,,,,,,1,11,0,11,11.0,676
146,141,Josh Bellamy,CHI,27,,16,2,,,,,,1,15,0,15,15.0,334
147,142,Antwon Blake,TEN,26,,16,1,1,1,0,1,1.0,,,,,,-1
148,143,Austin Blythe,IND,24,,8,1,,,,,,1,10,0,10,10.0,10
149,144,Nick Boyle,BAL,23,,6,0,,,,,,1,0,0,0,0.0,44
150,145,Bashaud Breeland,WAS,24,LCB,14,14,,,,,,1,18,0,18,18.0,50
151,146,Aaron Burbridge,SFO,23,,16,3,1,0,0,0,0.0,,,,,,88
152,147,Damiere Byrd ,CAR,23,,1,0,,,,,,1,31,0,31,31.0,47
153,148,Jairus Byrd ,NOR,30,FS,16,15,1,2,0,2,2.0,,,,,,37
154,149,Patrick Chung,NWE,29,SS,16,16,1,7,0,7,7.0,,,,,,11
155,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
156,150,Brandin Cooks,NOR,23,WR,16,12,1,2,0,2,2.0,,,,,,1205
157,151,Geremy Davis ,SDG,24,,3,0,,,,,,1,9,0,9,9.0,9
158,152,Ryan Davis ,DAL,27,,9,0,,,,,,1,0,0,0,0.0,0
159,153,Seth Devalve,CLE,23,,12,2,,,,,,1,13,0,13,13.0,140
160,154,Patrick DiMarco,ATL,27,RB,16,8,,,,,,1,14,0,14,14.0,66
161,155,Quinton Dunbar,WAS,24,,14,2,1,0,0,0,0.0,,,,,,31
162,156,Quincy Enunwa,NYJ,24,WR,16,13,,,,,,1,54,0,54,54.0,923
163,157,Zach Ertz,PHI,26,TE,14,12,,,,,,1,8,0,8,8.0,824
164,158,Gavin Escobar ,DAL,25,,16,1,,,,,,1,5,0,5,5.0,35
165,159,Marwin Evans,GNB,23,,16,0,1,0,0,0,0.0,,,,,,0
166,160,D.J. Foster ,NWE,23,,3,0,,,,,,1,30,0,30,30.0,56
167,161,Mike Gillislee ,BUF,26,,15,1,,,,,,1,19,0,19,19.0,646
168,162,MarQueis Gray,MIA,27,TE,16,7,,,,,,1,11,0,11,11.0,185
169,163,De'Vante Harris,NOR,23,,10,0,1,0,0,0,0.0,,,,,,0
170,164,Demetrius Harris,KAN,25,WR,16,11,,,,,,1,19,0,19,19.0,169
171,165,DuJuan Harris,SFO,28,,10,1,,,,,,1,18,0,18,18.0,271
172,166,Hunter Henry ,SDG,22,TE,15,10,,,,,,1,10,0,10,10.0,488
173,167,Mark Herzlich,NYG,29,,14,0,,,,,,1,2,0,2,2.0,2
174,168,Julian Howsare,NYJ,24,,2,0,,,,,,1,15,0,15,15.0,15
175,169,Charles James,2TM,26,,13,0,,,,,,1,18,0,18,18.0,18
176,170,Charles Johnson,MIN,27,wr,16,7,,,,,,1,16,0,16,16.0,250
177,171,Dontae Johnson,SFO,25,,15,0,1,25,0,25,25.0,,,,,,25
178,172,Chandler Jones,ARI,26,LOLB,16,16,1,0,0,0,0.0,,,,,,0
179,173,Paul Lasike,CHI,26,,10,3,,,,,,1,5,0,5,5.0,16
180,174,Darren McFadden,DAL,29,,3,1,,,,,,1,30,0,30,30.0,134
181,175,J.D. McKissic,SEA,23,,1,0,,,,,,1,22,0,22,22.0,40
182,176,Alfred Morris ,DAL,28,,14,0,,,,,,1,12,0,12,12.0,266
183,177,Quinton Patton,SFO,26,WR,14,14,,,,,,1,11,0,11,11.0,419
184,178,Niles Paul,WAS,27,,8,1,,,,,,1,14,0,14,14.0,41
185,179,Jay Prosch,HOU,24,,15,1,,,,,,1,10,0,10,10.0,25
186,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
187,180,Damarious Randall,GNB,24,LCB,10,9,1,2,0,2,2.0,,,,,,93
188,181,Chase Reynolds,LAR,29,,16,0,,,,,,1,0,0,0,0.0,4
189,182,Darryl Roberts,NYJ,26,,12,2,1,0,0,0,0.0,,,,,,0
190,183,Denard Robinson,JAX,26,,13,1,,,,,,1,13,0,13,13.0,179
191,184,Richard Rodgers ,GNB,24,TE,16,6,,,,,,1,0,0,0,0.0,271
192,185,Rashad Ross,WAS,26,,5,0,,,,,,1,22,0,22,22.0,30
193,186,Richard Sherman*,SEA,28,LCB,16,16,1,6,0,6,6.0,,,,,,57
194,187,Cecil Shorts,TAM,29,wr,9,5,,,,,,1,19,0,19,19.0,171
195,188,Buster Skrine,NYJ,27,LCB,14,14,1,0,0,0,0.0,,,,,,51
196,189,Chris Smith,JAX,24,,6,0,,,,,,1,0,0,0,0.0,0
197,190,Rod Smith,DAL,24,,7,0,,,,,,1,19,0,19,19.0,23
198,191,Torrey Smith,SFO,27,WR,12,12,,,,,,1,13,0,13,13.0,280
199,192,Aqib Talib*+,DEN,30,LCB,13,13,1,1,0,1,1.0,,,,,,87
200,193,Laquon Treadwell,MIN,21,,9,1,,,,,,1,0,0,0,0.0,15
201,194,Paul Turner ,PHI,23,,4,2,,,,,,1,11,0,11,11.0,137
202,195,DeAndre Washington,OAK,23,,14,2,,,,,,1,20,0,20,20.0,602
203,196,Kenny Wiggins,SDG,28,,13,1,,,,,,1,0,0,0,0.0,0
204,197,Brandon Williams,SEA,29,,16,1,,,,,,1,12,0,12,12.0,48
205,198,Tramon Williams,CLE,33,lcb,12,7,1,0,0,0,0.0,,,,,,0
206,199,Luke Willson,SEA,26,te,11,6,,,,,,1,0,0,0,0.0,129
207,200,Albert Wilson,KAN,24,wr,16,5,,,,,,1,13,0,13,13.0,342
