,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
66,63,Tre McBride,TEN,23,,7,0,,,,,,10,190,0,31,19.0,206
67,64,Denarius Moore,BUF,27,,6,0,5,77,0,27,15.4,5,70,0,20,14.0,147
68,65,Zac Stacy,NYJ,24,,8,0,,,,,,10,204,0,31,20.4,358
69,66,Bishop Sankey,TEN,23,,13,3,,,,,,9,192,0,34,21.3,524
70,67,Cecil Shorts,HOU,28,WR,11,4,9,70,0,17,7.8,,,,,,601
71,68,Fozzy Whittaker ,CAR,26,,15,1,,,,,,9,209,0,33,23.2,381
72,69,Amari Cooper*,OAK,21,WR,16,15,8,41,0,18,5.1,,,,,,1108
73,70,Corey Grant,JAX,24,,6,0,,,,,,8,220,0,42,27.5,235
74,71,Jarryd Hayne,SFO,27,,8,1,8,76,0,37,9.5,,,,,,155
75,72,Jordan Norwood,DEN,29,wr,11,5,6,51,0,14,8.5,2,29,0,15,14.5,287
76,73,Branden Oliver,SDG,24,,8,1,,,,,,8,197,0,30,24.6,417
77,74,Joe Webb,CAR,29,,16,0,,,,,,8,178,0,27,22.3,191
78,75,Kerwynn Williams,ARI,24,,6,0,,,,,,8,126,0,24,15.8,284
79,76,Andre Caldwell,DEN,30,,14,0,,,,,,7,162,0,29,23.1,237
80,77,Lance Dunbar,DAL,25,,4,0,1,4,0,4,4.0,6,146,0,32,24.3,432
81,78,Darius Jennings,CLE,23,,4,1,,,,,,7,158,0,28,22.6,275
82,79,Leodis McKelvin,BUF,30,rcb,9,5,7,21,0,12,3.0,,,,,,21
83,80,Ty Montgomery,GNB,22,,6,3,,,,,,7,218,0,46,31.1,368
84,81,Quinton Patton,SFO,25,,16,4,,,,,,7,157,0,35,22.4,556
85,82,Andre Roberts,WAS,27,,9,0,,,,,,7,231,1,99,33.0,366
86,83,C.J. Spiller,NOR,28,,13,2,,,,,,7,149,0,26,21.3,500
87,84,DeAndrew White,SFO,24,,4,0,1,4,0,4,4.0,6,142,0,30,23.7,164
88,85,Michael Campanaro,BAL,24,,4,0,3,49,0,21,16.3,3,79,0,29,26.3,180
89,86,Tyler Varga,IND,22,,3,0,,,,,,6,151,0,30,25.2,171
90,87,B.J. Daniels,2TM,27,,8,0,5,25,0,11,5.0,,,,,,49
91,88,Shaun Draughn,2TM,28,,11,6,,,,,,5,106,0,31,21.2,555
92,89,Percy Harvin,BUF,27,wr,5,5,,,,,,5,108,0,25,21.6,357
93,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
94,90,Markus Wheaton,PIT,24,WR,16,8,,,,,,5,105,0,28,21.0,854
95,91,Travaris Cadet,3TM,26,,7,1,1,1,0,1,1.0,3,94,0,38,31.3,337
96,92,Randall Cobb,GNB,25,WR,16,15,4,10,0,10,2.5,,,,,,889
97,93,Jeff Cumberland,NYJ,28,TE,15,6,,,,,,4,50,0,17,12.5,127
98,94,Anthony Dixon,BUF,28,,16,1,,,,,,4,59,0,17,14.8,147
99,95,Brent Grimes*,MIA,32,LCB,15,15,4,59,0,28,14.8,,,,,,79
100,96,Roy Helu,OAK,27,,9,0,,,,,,4,85,0,37,21.3,199
101,97,Dan Herron,2TM,26,,10,0,,,,,,4,92,0,28,23.0,218
102,98,T.Y. Hilton*,IND,26,WR,16,15,4,16,0,10,4.0,,,,,,1140
103,99,JJ Nelson,ARI,23,,11,2,4,13,0,11,3.3,,,,,,312
104,100,Cedric Peerman*,CIN,29,,16,0,,,,,,4,44,0,20,11.0,44
105,101,Walt Powell,BUF,24,,2,0,1,16,0,16,16.0,3,77,0,32,25.7,93
106,102,Chandler Worthy,HOU,22,,3,0,3,9,0,7,3.0,1,27,0,27,27.0,50
107,103,Keenan Allen,SDG,23,WR,8,8,3,5,0,5,1.7,,,,,,730
108,104,Perrish Cox,TEN,28,LCB,13,13,3,17,0,9,5.7,,,,,,44
109,105,Phillip Dorsett,IND,22,,11,0,2,1,0,1,0.5,1,12,0,12,12.0,255
110,106,Brittan Golden,ARI,27,,14,0,3,16,0,10,5.3,,,,,,21
111,107,Chris Harper,NWE,22,,5,0,3,17,0,10,5.7,,,,,,23
112,108,DeSean Jackson,WAS,29,WR,9,9,2,-5,0,2,-2.5,1,8,0,8,8.0,531
113,109,Zach Line ,MIN,25,rb,16,5,,,,,,3,43,0,23,14.3,148
114,110,Marlon Moore,CLE,28,,14,2,,,,,,3,77,0,29,25.7,158
115,111,Isaiah Pead,STL,26,,2,0,,,,,,3,63,0,22,21.0,66
116,112,Chris Thompson,WAS,25,,13,0,,,,,,3,63,0,36,21.0,519
117,113,Michael Williams,NWE,25,TE,15,9,,,,,,3,18,0,10,6.0,44
118,114,Jared Abbrederis,GNB,25,,10,0,,,,,,2,52,0,30,26.0,163
119,115,Joe Banyard,JAX,27,,5,0,,,,,,2,21,0,13,10.5,21
120,116,Kenjon Barner,PHI,26,,10,0,1,-3,0,-3,-3.0,1,10,0,10,10.0,153
121,117,Odell Beckham Jr.*,NYG,23,WR,15,15,2,26,0,21,13.0,,,,,,1467
122,118,Reggie Bush,SFO,30,,5,1,2,9,0,9,4.5,,,,,,56
123,119,Ka'Deem Carey,CHI,23,,11,1,,,,,,2,38,0,22,19.0,216
124,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
125,120,Patrick Chung,NWE,28,SS,15,14,1,4,0,4,4.0,1,17,0,17,17.0,21
126,121,Brandin Cooks,NOR,22,WR,16,12,2,12,0,6,6.0,,,,,,1168
127,122,Riley Cooper,PHI,28,WR,16,13,,,,,,2,28,0,16,14.0,355
128,123,Kellen Davis,NYJ,30,TE,16,9,,,,,,2,24,0,13,12.0,42
129,124,Quintin Demps,HOU,30,SS,14,13,,,,,,2,46,0,23,23.0,79
130,125,Ed Dickson,CAR,28,TE,16,11,,,,,,2,1,0,1,0.5,179
131,126,Jack Doyle,IND,25,,16,2,,,,,,2,22,0,12,11.0,94
132,127,Donteea Dye,TAM,22,wr,10,5,,,,,,2,37,0,19,18.5,169
133,128,Marquise Goodwin,BUF,25,,2,0,,,,,,2,33,0,19,16.5,57
134,129,Michael Hoomanawanui,2TM,27,,14,8,,,,,,2,19,0,16,9.5,95
135,130,LaMichael James,MIA,26,,1,0,,,,,,2,54,0,29,27.0,54
136,131,Damaris Johnson,NWE,26,,1,0,2,3,0,3,1.5,,,,,,9
137,132,Duke Johnson,CLE,22,rb,16,7,,,,,,2,52,0,30,26.0,965
138,133,Abry Jones,JAX,24,,15,0,,,,,,2,0,0,0,0.0,0
139,134,Reshad Jones*,MIA,27,FS,16,16,,,,,,2,43,0,25,21.5,156
140,135,John Kuhn*,GNB,33,rb,16,6,,,,,,2,9,0,9,4.5,93
141,136,Jeremy Maclin,KAN,27,WR,15,15,2,13,0,11,6.5,,,,,,1115
142,137,Robert McClain,CAR,27,,3,0,2,5,0,3,2.5,,,,,,29
143,138,Devin McCourty,NWE,28,FS,14,14,,,,,,2,0,0,0,0.0,27
144,139,Lance Moore,DET,32,wr,14,8,2,1,0,1,0.5,,,,,,338
145,140,Chris Owusu,NYJ,25,,3,2,,,,,,2,58,0,30,29.0,138
146,141,Tyler Patmon,2TM,24,,13,2,,,,,,2,26,0,20,13.0,26
147,142,John Phillips,SDG,28,te,16,5,,,,,,2,18,0,13,9.0,87
148,143,Marcel Reece ,OAK,30,RB,15,7,,,,,,2,32,0,18,16.0,337
149,144,Chase Reynolds,STL,28,,12,0,,,,,,2,9,0,9,4.5,9
150,145,Seth Roberts ,OAK,24,wr,16,5,,,,,,2,47,0,24,23.5,527
151,146,Denard Robinson,JAX,25,,13,3,,,,,,2,54,0,31,27.0,484
152,147,Khiry Robinson,NOR,26,,8,0,,,,,,2,33,0,19,16.5,328
153,148,Anthony Sherman,KAN,27,,16,2,,,,,,2,20,0,11,10.0,54
154,149,Steve Smith,BAL,36,WR,7,7,2,32,0,22,16.0,,,,,,702
155,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
156,150,Lardarius Webb,BAL,30,LCB,15,15,2,16,0,9,8.0,,,,,,19
157,151,Wes Welker,STL,34,,8,0,2,23,0,13,11.5,,,,,,125
158,152,Jay Ajayi,MIA,22,,9,0,,,,,,1,20,0,20,20.0,297
159,153,Seyi Ajirotutu,PHI,28,,13,0,,,,,,1,0,0,0,0.0,4
160,154,Colt Anderson ,IND,30,,14,1,,,,,,1,5,0,5,5.0,4
161,155,Antonio Andrews,TEN,23,RB,14,10,,,,,,1,13,0,13,13.0,707
162,156,Stedman Bailey,STL,25,,8,3,,,,,,1,28,0,28,28.0,210
163,157,Daren Bates,STL,25,,15,0,1,0,0,0,0.0,,,,,,0
164,158,Joique Bell,DET,29,rb,13,5,,,,,,1,11,0,11,11.0,608
165,159,Giovani Bernard,CIN,24,rb,16,1,,,,,,1,6,0,6,6.0,1208
166,160,Kapri Bibbs,DEN,22,,1,0,,,,,,1,15,0,15,15.0,15
167,161,Robert Blanton,MIN,26,,16,1,,,,,,1,27,0,27,27.0,27
168,162,Nick Boyle,BAL,22,,11,2,,,,,,1,10,0,10,10.0,163
169,163,Tyvon Branch,KAN,29,,16,1,,,,,,1,2,0,2,2.0,113
170,164,Jairus Byrd ,NOR,29,FS,13,12,1,1,0,1,1.0,,,,,,26
171,165,Bryce Callahan,CHI,24,,9,3,1,34,0,34,34.0,,,,,,34
172,166,Chris Conley,KAN,23,wr,16,5,,,,,,1,14,0,14,14.0,213
173,167,Cody Davis ,STL,26,,16,0,1,4,0,4,4.0,,,,,,24
174,168,Thomas Davis *+,CAR,32,RLB,16,16,,,,,,1,3,0,3,3.0,25
175,169,Tyeler Davison,NOR,23,rdt,16,5,,,,,,1,10,0,10,10.0,10
176,170,Eric Decker,NYJ,28,WR,15,13,1,11,0,11,11.0,,,,,,1038
177,171,Stefon Diggs,MIN,22,WR,13,9,,,,,,1,22,0,22,22.0,755
178,172,Patrick DiMarco*,ATL,26,RB,16,8,,,,,,1,19,0,19,19.0,129
179,173,Ben Edwards,NYG,23,,2,0,,,,,,1,20,0,20,20.0,29
180,174,Kyle Emanuel,SDG,24,,15,3,,,,,,1,1,0,1,1.0,1
181,175,Zach Ertz,PHI,25,te,15,7,,,,,,1,9,0,9,9.0,862
182,176,Jerome Felton,BUF,29,RB,16,8,,,,,,1,5,0,5,5.0,19
183,177,Corey Fuller,DET,25,,12,0,1,0,0,0,0.0,,,,,,76
184,178,Rob Gronkowski *+,NWE,26,TE,15,15,,,,,,1,5,0,5,5.0,1181
185,179,Mark Herzlich,NYG,28,,16,3,,,,,,1,6,0,6,6.0,6
186,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
187,180,Josh Hill,NOR,25,te,16,7,,,,,,1,0,0,0,0.0,120
188,181,Akeem Hunt,HOU,22,,7,1,,,,,,1,19,0,19,19.0,154
189,182,Danielle Hunter,MIN,21,,14,1,,,,,,1,10,0,10,10.0,10
190,183,Janoris Jenkins ,STL,27,RCB,15,15,1,5,0,5,5.0,,,,,,5
191,184,Rashad Jennings,NYG,30,RB,16,16,,,,,,1,-7,0,-7,-7.0,1152
192,185,Tony Jerod-Eddie,SFO,25,,16,0,,,,,,1,11,0,11,11.0,11
193,186,Datone Jones,GNB,25,,15,0,,,,,,1,9,0,9,9.0,9
194,187,Kyle Juszczyk,BAL,24,RB,16,11,,,,,,1,7,0,7,7.0,331
195,188,Shiloh Keo,DEN,28,,4,0,1,6,0,6,6.0,,,,,,28
196,189,Terrence Magee,BAL,22,,4,0,,,,,,1,28,0,0,28.0,35
197,190,Craig Mager,SDG,23,,10,2,1,2,0,2,2.0,,,,,,2
198,191,Dean Marlowe ,CAR,23,,4,0,1,0,0,0,0.0,,,,,,0
199,192,Rishard Matthews,MIA,26,WR,11,11,1,9,0,9,9.0,,,,,,675
200,193,Darren McFadden,DAL,28,RB,16,10,,,,,,1,23,0,23,23.0,1440
201,194,T.Y. McGill,IND,23,,12,0,,,,,,1,15,0,15,15.0,15
202,195,Jerick McKinnon ,MIN,23,,16,0,,,,,,1,24,0,24,24.0,468
203,196,Bruce Miller,SFO,28,rb,16,5,,,,,,1,3,0,3,3.0,152
204,197,Donte Moncrief,IND,22,wr,16,10,,,,,,1,5,0,5,5.0,738
205,198,Bilal Powell,NYJ,27,,11,2,,,,,,1,20,0,20,20.0,721
206,199,MyCole Pruitt,MIN,23,,16,3,,,,,,1,12,0,12,12.0,101
207,200,Trevor Reilly,NYJ,27,,15,0,,,,,,1,0,0,0,0.0,0
208,201,Aaron Ripkowski,GNB,23,,15,0,,,,,,1,0,0,0,0.0,18
209,202,Jacquizz Rodgers ,CHI,25,,5,0,,,,,,1,15,0,15,15.0,66
210,203,Eddie Royal,CHI,29,WR,9,9,1,16,0,16,16.0,,,,,,253
211,204,Mohamed Sanu,CIN,26,,16,4,,,,,,1,2,0,2,2.0,467
212,205,Kelvin Sheppard,MIA,27,MLB,16,13,,,,,,1,0,0,0,0.0,0
213,206,Richard Sherman*,SEA,27,LCB,16,16,1,64,0,64,64.0,,,,,,94
214,207,Devin Smith,NYJ,23,,10,3,,,,,,1,21,0,21,21.0,136
215,208,Lee Smith,OAK,28,TE,15,15,,,,,,1,8,0,8,8.0,78
216,209,Rod Smith,2TM,23,,11,0,,,,,,1,26,0,26,26.0,37
217,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
218,210,Za'Darius Smith,BAL,23,,15,0,,,,,,1,15,0,15,15.0,15
219,211,Devin Street,DAL,24,,15,2,,,,,,1,22,0,22,22.0,136
220,212,Pierre Thomas,2TM,31,,5,0,,,,,,1,15,0,15,15.0,163
221,213,Kenbrell Thompkins,NYJ,27,,7,2,,,,,,1,17,0,17,17.0,182
222,214,Juwan Thompson,DEN,23,,15,1,,,,,,1,0,0,0,0.0,99
223,215,Zurlon Tipton,IND,25,,10,0,,,,,,1,23,0,23,23.0,100
224,216,Jordan Todman,PIT,25,,11,0,,,,,,1,22,0,22,22.0,44
225,217,Mike Tolbert*+,CAR,30,,16,3,,,,,,1,8,0,8,8.0,418
226,218,J.C. Tretter,GNB,24,,16,3,,,,,,1,0,0,0,0.0,-14
227,219,Will Tukuafu,SEA,31,,14,1,,,,,,1,16,0,16,16.0,24
228,220,Cassius Vaughn,2TM,28,,2,0,,,,,,1,17,0,17,17.0,17
229,221,Zach Vigil,MIA,24,,16,2,,,,,,1,6,0,6,6.0,6
230,222,Terron Ward,ATL,23,,13,0,,,,,,1,10,0,10,10.0,178
231,223,Spencer Ware,KAN,24,,11,2,,,,,,1,14,0,14,14.0,422
232,224,Corey White,2TM,25,,10,1,1,0,0,0,0.0,,,,,,0
233,225,Maxx Williams,BAL,21,te,14,7,,,,,,1,6,0,6,6.0,274
234,226,Terrance Williams,DAL,26,WR,16,13,,,,,,1,9,0,9,9.0,849
235,227,Tramon Williams,CLE,32,RCB,15,15,1,1,0,1,1.0,,,,,,3
