,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,,Misc,,Approx Val,,Passing,Rushing,Receiving,,,,,,,,,,,,,,,,,,,,,
1,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
2,1,1,OAK,JaMarcus Russell ,QB,22,2009,0,0,2,6,6,31,354,680,4083,18,23,40,175,1,0,0,0,,,,LSU,College Stats
3,1,2,DET,Calvin Johnson ,WR,21,2015,3,6,9,78,78,135,0,0,0,0,0,19,167,1,731,11619,83,,,,Georgia Tech,College Stats
4,1,3,CLE,Joe Thomas,T,22,2017,6,10,10,91,91,167,0,0,0,0,0,0,0,0,0,0,0,,,,Wisconsin,College Stats
5,1,4,TAM,Gaines Adams,DE,24,2009,0,0,1,17,17,47,0,0,0,0,0,0,0,0,0,0,0,67,2,13.5,Clemson,College Stats
6,1,5,ARI,Levi Brown,T,23,2013,0,0,5,36,36,82,0,0,0,0,0,0,0,0,1,4,0,,,,Penn St.,College Stats
7,1,6,WAS,LaRon Landry,DB,22,2014,0,1,7,37,24,103,0,0,0,0,0,0,0,0,0,0,0,467,6,8.0,LSU,College Stats
8,1,7,MIN,Adrian Peterson,RB,22,2020,4,7,11,97,88,175,0,0,0,0,0,3155,14660,115,300,2443,6,,,,Oklahoma,College Stats
9,1,8,ATL,Jamaal Anderson ,DE,21,2012,0,0,3,20,19,77,0,0,0,0,0,0,0,0,0,0,0,96,,7.5,Arkansas,College Stats
10,1,9,MIA,Ted Ginn Jr.,WR,22,2020,0,0,7,52,14,193,1,1,10,0,0,68,486,2,412,5742,33,6,,,Ohio St.,College Stats
11,1,10,HOU,Amobi Okoye,DT,20,2014,0,0,4,24,21,87,0,0,0,0,0,0,0,0,0,0,0,118,,16.0,Louisville,College Stats
12,1,11,SFO,Patrick Willis,LB,22,2014,5,7,7,91,91,112,0,0,0,0,0,0,0,0,0,0,0,733,8,20.5,Mississippi,College Stats
13,1,12,BUF,Marshawn Lynch ,RB,21,2019,1,5,8,74,16,149,1,3,8,1,0,2453,10413,85,287,2214,9,1,,,California,College Stats
14,1,13,STL,Adam Carriker,DE,23,2012,0,0,3,22,9,65,0,0,0,0,0,0,0,0,0,0,0,86,,9.0,Nebraska,College Stats
15,1,14,NYJ,Darrelle Revis,DB,22,2017,4,7,9,91,73,145,0,0,0,0,0,0,0,0,0,-1,0,411,29,2.0,Pittsburgh,College Stats
16,1,15,PIT,Lawrence Timmons,LB,21,2017,0,1,9,71,68,172,0,0,0,0,0,0,0,0,0,0,0,737,12,35.5,Florida St.,College Stats
17,1,16,GNB,Justin Harrell,DT,23,2010,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,17,,,Tennessee,College Stats
18,1,17,DEN,Jarvis Moss,DE,23,2011,0,0,0,3,2,53,0,0,0,0,0,0,0,0,0,0,0,34,,6.0,Florida,College Stats
19,1,18,CIN,Leon Hall,DB,22,2018,0,0,6,50,49,152,0,0,0,0,0,0,0,0,0,0,0,425,27,2.0,Michigan,College Stats
20,1,19,TEN,Michael Griffin,DB,22,2016,0,2,9,53,51,154,0,0,0,0,0,0,0,0,0,0,0,605,25,7.0,Texas,College Stats
21,1,20,NYG,Aaron Ross,DB,24,2014,0,0,4,21,19,83,0,0,0,0,0,0,0,0,0,0,0,201,11,2.5,Texas,College Stats
22,1,21,JAX,Reggie Nelson,DB,23,2018,0,2,11,63,11,181,0,0,0,0,0,0,0,0,0,0,0,618,38,6.5,Florida,College Stats
23,1,22,CLE,Brady Quinn,QB,22,2012,0,0,1,2,3,24,296,550,3043,12,17,44,185,1,1,18,0,,,,Notre Dame,College Stats
24,1,23,KAN,Dwayne Bowe,WR,22,2015,0,1,8,49,49,125,0,0,0,0,0,2,16,0,537,7208,44,,,,LSU,College Stats
25,1,24,NWE,Brandon Meriweather,DB,23,2015,0,2,6,33,22,112,0,0,0,0,0,0,0,0,0,0,0,337,17,6.0,Miami (FL),College Stats
26,1,25,CAR,Jon Beason,LB,22,2015,1,3,5,55,47,93,0,0,0,0,0,0,0,0,0,0,0,526,10,4.0,Miami (FL),College Stats
27,1,26,DAL,Anthony Spencer,DE,23,2014,0,1,4,33,33,104,0,0,0,0,0,0,0,0,0,0,0,272,1,33.0,Purdue,College Stats
28,1,27,NOR,Robert Meachem,WR,22,2014,0,0,1,26,25,103,0,0,0,0,0,18,127,1,178,2914,27,,,,Tennessee,College Stats
29,1,28,SFO,Joe Staley ,T,23,2019,0,6,12,89,89,181,0,0,0,0,0,0,0,0,3,26,0,1,,,Central Michigan,College Stats
30,1,29,BAL,Ben Grubbs,G,23,2015,0,2,9,54,25,129,0,0,0,0,0,0,0,0,0,0,0,,,,Auburn,College Stats
31,1,30,SDG,Craig Davis ,WR,21,2010,0,0,0,7,7,25,0,0,0,0,0,4,13,0,51,558,2,,,,LSU,College Stats
32,1,31,CHI,Greg Olsen,TE,22,2020,0,3,10,58,11,198,0,0,0,0,0,0,0,0,741,8668,60,,,,Miami (FL),College Stats
33,1,32,IND,Anthony Gonzalez,WR,22,2011,0,0,1,16,16,40,0,0,0,0,0,0,0,0,99,1307,7,,,,Ohio St.,College Stats
34,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
35,2,33,ARI,Alan Branch,DT,22,2017,0,0,6,44,4,146,0,0,0,0,0,0,0,0,0,0,0,185,,10.5,Michigan,College Stats
36,2,34,BUF,Paul Posluszny,LB,22,2017,0,1,9,59,16,145,0,0,0,0,0,0,0,0,0,0,0,882,15,16.0,Penn St.,College Stats
37,2,35,TAM,Arron Sears,G,22,2008,0,0,2,14,14,31,0,0,0,0,0,0,0,0,0,0,0,,,,Tennessee,College Stats
38,2,36,PHI,Kevin Kolb,QB,23,2012,0,0,1,12,4,34,449,755,5206,28,25,69,229,2,0,0,0,,,,Houston,College Stats
39,2,37,SDG,Eric Weddle ,DB,22,2019,2,6,12,82,57,201,0,1,0,0,0,5,24,0,0,0,0,903,29,9.5,Utah,College Stats
40,2,38,OAK,Zach Miller,TE,21,2014,0,1,7,29,19,110,0,0,0,0,0,0,0,0,328,3804,20,,,,Arizona St.,College Stats
41,2,39,ATL,Justin Blalock,G,23,2014,0,0,8,52,52,125,0,0,0,0,0,0,0,0,0,0,0,,,,Texas,College Stats
42,2,40,MIA,John Beck,QB,26,2011,0,0,0,4,2,9,140,239,1417,3,7,19,55,3,0,0,0,,,,BYU,College Stats
43,2,41,ATL,Chris Houston,DB,22,2013,0,0,7,33,14,99,0,0,0,0,0,0,0,0,0,0,0,324,13,,Arkansas,College Stats
44,2,42,IND,Tony Ugoh,T,23,2011,0,0,2,20,19,40,0,0,0,0,0,0,0,0,0,0,0,,,,Arkansas,College Stats
45,2,43,DET,Drew Stanton,QB,23,2017,0,0,1,10,4,38,345,659,4059,20,24,80,220,2,0,0,0,,,,Michigan St.,College Stats
46,2,44,MIN,Sidney Rice,WR,21,2013,0,1,3,33,20,81,4,7,174,0,0,4,9,0,243,3592,30,,,,South Carolina,College Stats
47,2,45,CAR,Dwayne Jarrett,WR,20,2010,0,0,0,4,4,32,0,0,0,0,0,1,11,0,35,428,1,,,,USC,College Stats
48,2,46,PIT,LaMarr Woodley,DE,22,2015,0,1,7,55,52,110,0,0,0,0,0,0,0,0,0,0,0,229,5,58.0,Michigan,College Stats
49,2,47,NYJ,David Harris ,LB,23,2017,0,0,11,80,79,164,0,0,0,0,0,0,0,0,0,0,0,725,6,36.5,Michigan,College Stats
50,2,48,JAX,Justin Durant,LB,21,2017,0,0,6,37,16,128,0,0,0,0,0,0,0,0,0,0,0,502,3,4.5,Hampton,
51,2,49,CIN,Kenny Irons,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Auburn,College Stats
52,2,50,TEN,Chris Henry ,RB,22,2010,0,0,0,1,1,11,0,0,0,0,0,32,122,2,6,53,0,2,,,Arizona,College Stats
53,2,51,NYG,Steve Smith,WR,22,2012,0,1,1,23,21,64,0,0,0,0,0,0,0,0,245,2641,12,,,,USC,College Stats
54,2,52,STL,Brian Leonard,RB,23,2014,0,0,0,11,3,88,0,0,0,0,0,221,828,0,143,1008,1,24,,,Rutgers,College Stats
55,2,53,CLE,Eric Wright,DB,22,2013,0,0,6,31,21,92,0,0,0,0,0,0,0,0,0,0,0,333,15,1.0,UNLV,College Stats
56,2,54,KAN,Turk McBride,DT,22,2012,0,0,1,13,6,66,0,0,0,0,0,0,0,0,0,0,0,78,,9.5,Tennessee,College Stats
57,2,55,SEA,Josh Wilson,DB,22,2015,0,0,6,34,12,126,0,0,0,0,0,0,0,0,0,0,0,377,15,5.5,Maryland,College Stats
58,2,56,DEN,Tim Crowder,DE,22,2011,0,0,1,11,2,60,0,0,0,0,0,0,0,0,0,0,0,83,,10.5,Texas,College Stats
59,2,57,PHI,Victor Abiamiri,DE,21,2009,0,0,0,5,5,29,0,0,0,0,0,0,0,0,0,0,0,22,,4.0,Notre Dame,College Stats
60,2,58,DET,Ikaika Alama-Francis ,DE,22,2011,0,0,0,2,1,35,0,0,0,0,0,0,0,0,0,0,0,30,,1.0,Hawaii,College Stats
61,2,59,CAR,Ryan Kalil,C,22,2019,2,5,9,72,71,155,0,0,0,0,0,0,0,0,0,0,0,,,,USC,College Stats
62,2,60,MIA,Samson Satele,C,22,2014,0,0,8,45,21,118,0,0,0,0,0,1,0,0,1,-3,0,,,,Hawaii,College Stats
63,2,61,DET,Gerald Alexander,DB,23,2011,0,0,2,11,6,44,0,0,0,0,0,0,0,0,0,0,0,121,4,2.0,Boise St.,College Stats
64,2,62,CHI,Dan Bazuin,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Central Michigan,College Stats
65,2,63,GNB,Brandon Jackson,RB,21,2012,0,0,1,16,16,54,0,0,0,0,0,355,1383,7,112,864,2,4,,,Nebraska,College Stats
66,2,64,TAM,Sabby Piscitelli,LB,24,2011,0,0,1,11,10,66,0,0,0,0,0,0,0,0,0,0,0,160,5,,Oregon St.,College Stats
67,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
68,3,65,OAK,Quentin Moses ,DE,23,2010,0,0,0,5,,44,0,0,0,0,0,0,0,0,0,0,0,28,,3.5,Georgia,College Stats
69,3,66,NOR,Usama Young,DB,22,2014,0,0,1,16,5,99,0,0,0,0,0,0,0,0,0,0,0,221,8,6.0,Kent St.,College Stats
70,3,67,DAL,James Marten,T,23,2008,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Boston Col.,College Stats
71,3,68,TAM,Quincy Black,LB,23,2012,0,0,3,19,19,81,0,0,0,0,0,0,0,0,0,0,0,226,3,3.5,New Mexico,College Stats
72,3,69,ARI,Buster Davis,LB,23,2008,0,0,0,2,,7,0,0,0,0,0,0,0,0,0,0,0,18,,,Florida St.,College Stats
73,3,70,DEN,Ryan Harris,T,22,2016,0,0,5,36,24,114,0,0,0,0,0,0,0,0,0,0,0,1,,,Notre Dame,College Stats
74,3,71,MIA,Lorenzo Booker,RB,23,2011,0,0,0,4,3,36,0,0,0,0,0,61,230,0,47,362,0,2,,,Florida St.,College Stats
75,3,72,MIN,Marcus McCauley,DB,24,2009,0,0,0,5,5,27,0,0,0,0,0,0,0,0,0,0,0,58,,,Fresno St.,College Stats
76,3,73,HOU,Jacoby Jones,WR,23,2015,1,1,2,30,18,128,0,0,0,0,0,19,62,0,203,2733,14,1,,,Lane,
77,3,74,BAL,Yamon Figurs,WR,24,2010,0,0,0,2,2,34,0,0,0,0,0,3,-7,0,5,103,1,4,,,Kansas St.,College Stats
78,3,75,ATL,Laurent Robinson,WR,22,2012,0,0,1,16,3,59,0,0,0,0,0,2,-14,0,167,2110,15,1,,,Illinois St.,
79,3,76,SFO,Jason Hill,WR,22,2012,0,0,1,9,4,54,0,0,0,0,0,2,5,0,78,1043,9,13,,,Washington St.,College Stats
