,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
66,63,Eric Parker,SDG,26,WR,15,9,18,106,0,15,5.9,1,16,0,16,16.0,902
67,64,Andrae Thurman,2TM,25,,15,1,9,31,0,11,3.4,10,178,0,25,17.8,301
68,65,DeAndra Cobb,ATL,24,,3,0,1,8,0,8,8.0,16,359,0,39,22.4,367
69,66,James Thrash,WAS,30,,12,2,10,77,0,18,7.7,7,170,0,31,24.3,449
70,67,Rashied Davis ,CHI,26,,12,0,5,31,0,21,6.2,11,251,0,34,22.8,282
71,68,Jamal Robertson ,CAR,28,,7,0,,,,,,16,343,0,42,21.4,384
72,69,Ellis Hobbs,NWE,22,RCB,16,8,,,,,,15,361,0,37,24.1,376
73,70,ReShard Lee ,GNB,25,,7,1,,,,,,15,319,0,35,21.3,340
74,71,Chris Gamble,CAR,22,RCB,15,15,14,158,0,76,11.3,,,,,,315
75,72,J.J. Moses,ARI,26,,2,0,7,40,0,12,5.7,7,177,0,35,25.3,217
76,73,Terry Fair,STL,29,,5,0,3,7,0,8,2.3,10,182,0,35,18.2,189
77,74,Roc Alexander,DEN,24,,10,0,,,,,,12,261,0,31,21.8,261
78,75,Phillip Buchanon,HOU,25,lcb,10,6,12,101,0,37,8.4,,,,,,101
79,76,Keenan Howry,MIN,24,,4,0,12,78,0,19,6.5,,,,,,78
80,77,Michael Lewis,NOR,34,,2,0,4,8,0,5,2.0,8,137,0,20,17.1,145
81,78,Peerless Price,DAL,29,,7,1,12,63,0,11,5.3,,,,,,168
82,79,Chester Taylor,BAL,26,,15,1,,,,,,12,253,0,45,21.1,1032
83,80,Troy Williamson,MIN,22,,14,3,,,,,,12,192,0,28,16.0,592
84,81,Jonathan Smith,BUF,24,,7,1,6,41,0,17,6.8,5,124,0,44,24.8,222
85,82,Najeh Davenport ,GNB,26,,5,1,,,,,,10,189,0,27,18.9,297
86,83,DeAngelo Hall*,ATL,22,LCB,15,15,8,82,0,27,10.3,2,45,0,23,22.5,390
87,84,Terence Newman,DAL,27,LCB,16,16,10,55,0,26,5.5,,,,,,75
88,85,Bruce Perry ,PHI,24,,2,1,,,,,,10,273,0,49,27.3,347
89,86,Bernard Berrian,CHI,25,,11,2,8,69,0,24,8.6,,,,,,346
90,87,Romby Bryant,ATL,26,,3,0,,,,,,8,137,0,23,17.1,137
91,88,Nate Clements,BUF,26,RCB,16,16,8,52,0,13,6.5,,,,,,52
92,89,Justin Griffith,ATL,25,FB,16,15,,,,,,8,149,0,23,18.6,325
93,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
94,90,Dane Looker,STL,29,,16,0,8,69,0,17,8.6,,,,,,306
95,91,Shaun McDonald,STL,24,,16,2,8,33,0,14,4.1,,,,,,563
96,92,Brian Westbrook ,PHI,26,RB,12,12,8,60,0,23,7.5,,,,,,1293
97,93,Troy Brown,NWE,34,,13,3,7,30,0,7,4.3,,,,,,496
98,94,Jason McAddley,SFO,26,,12,2,,,,,,7,122,0,22,17.4,247
99,95,Santana Moss*,WAS,26,WR,16,16,7,40,0,14,5.7,,,,,,1520
100,96,Donte' Stallworth,NOR,25,WR,16,13,7,52,0,27,7.4,,,,,,999
101,97,Mark Clayton,BAL,23,WR,14,10,6,30,0,10,5.0,,,,,,534
102,98,Peter Warrick,SEA,28,wr,13,5,6,29,0,10,4.8,,,,,,214
103,99,Nate Burleson,MIN,24,WR,12,9,5,21,0,10,4.2,,,,,,343
104,100,Ran Carthon,IND,24,,6,0,,,,,,5,92,0,25,18.4,120
105,101,Reuben Droughns,CLE,27,RB,16,16,,,,,,5,119,0,35,23.8,1720
106,102,William Green,CLE,26,,8,0,,,,,,5,79,0,22,15.8,187
107,103,Brandon Jones,TEN,23,WR,10,8,5,75,0,32,15.0,,,,,,375
108,104,Justin McCareins,NYJ,27,WR,16,16,5,28,0,12,5.6,,,,,,749
109,105,Terrence Murphy,GNB,23,,3,0,,,,,,5,91,0,29,18.2,127
110,106,Jonathan Wells,HOU,26,rb,15,6,,,,,,5,106,0,40,21.2,610
111,107,Mark Bradley,CHI,23,,7,4,,,,,,4,70,0,23,17.5,300
112,108,Shawn Bryson,DET,29,,16,2,,,,,,4,55,0,25,13.8,645
113,109,Rock Cartwright,WAS,26,,16,0,,,,,,4,82,0,25,20.5,304
114,110,Kevin Faulk,NWE,29,,8,2,,,,,,4,81,0,26,20.3,486
115,111,Mike Furrey,STL,28,FS,16,11,4,28,0,13,7.0,,,,,,171
116,112,Doug Gabriel,OAK,25,,14,2,,,,,,4,64,0,21,16.0,623
117,113,Earnest Graham,TAM,25,,16,0,,,,,,4,74,0,22,18.5,157
118,114,Jamal Jones ,GNB,24,,2,0,,,,,,4,80,0,25,20.0,80
119,115,Josh Reed,BUF,25,wr,16,6,,,,,,4,69,0,24,17.3,515
120,116,Ike Taylor,PIT,25,LCB,16,15,1,19,0,19,19.0,3,59,0,24,19.7,86
121,117,Domanick Williams,HOU,25,RB,11,11,3,24,0,21,8.0,1,29,0,29,29.0,1366
122,118,Marion Barber III,DAL,22,,13,2,,,,,,3,58,0,21,19.3,706
123,119,Joe Burns,BUF,26,,16,0,,,,,,3,46,0,19,15.3,65
124,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
125,120,Reche Caldwell ,SDG,26,,16,2,,,,,,3,99,0,60,33.0,461
126,121,Andre' Davis,NWE,26,,9,4,,,,,,3,108,0,65,36.0,298
127,122,Bryan Gilmore,MIA,27,,15,1,,,,,,3,84,0,29,28.0,189
128,123,Lamar Gordon,PHI,25,,14,4,,,,,,3,64,0,25,21.3,326
129,124,Chris Horn,KAN,28,,14,3,,,,,,3,31,0,11,10.3,218
130,125,Michael Jenkins,ATL,23,WR,14,12,3,19,0,15,6.3,,,,,,527
131,126,Bryant Johnson ,ARI,24,,14,4,1,9,0,9,9.0,2,45,0,24,22.5,486
132,127,Vonta Leach,GNB,24,fb,16,5,,,,,,3,39,0,20,13.0,58
133,128,Keenan McCardell,SDG,35,WR,16,16,3,31,0,14,10.3,,,,,,954
134,129,Corey McIntyre,CLE,26,,15,1,,,,,,3,47,0,17,15.7,47
135,130,Jason McKie,CHI,25,,8,2,,,,,,3,29,0,17,9.7,66
136,131,Donovan Morgan,HOU,23,,3,0,3,30,0,23,10.0,,,,,,72
137,132,Ryan Neufeld,BUF,30,,13,0,,,,,,3,39,0,23,13.0,48
138,133,Chad Owens,JAX,23,,1,0,3,6,0,6,2.0,,,,,,6
139,134,Richard Owens,MIN,25,,16,2,,,,,,3,25,0,16,8.3,43
140,135,Rich Parson,WAS,25,,1,0,,,,,,3,71,0,35,23.7,71
141,136,Jerome Pathon,ATL,30,,9,0,,,,,,3,54,0,21,18.0,72
142,137,Antonio Perkins ,CLE,23,,1,0,,,,,,3,82,0,35,27.3,82
143,138,Michael Pittman,TAM,30,,16,4,,,,,,3,85,0,37,28.3,821
144,139,Mike Sellers,WAS,30,te,15,6,,,,,,3,50,0,20,16.7,123
145,140,Aaron Shea,CLE,29,,12,4,,,,,,3,29,0,13,9.7,182
146,141,Cedrick Wilson,PIT,27,,16,1,,,,,,3,53,0,29,17.7,504
147,142,Charles Woodson ,OAK,29,rcb,6,6,3,20,0,15,6.7,,,,,,20
148,143,Chris Baker,NYJ,26,TE,8,8,,,,,,2,11,0,11,5.5,280
149,144,Aveion Cason,STL,26,,2,0,,,,,,2,48,0,29,24.0,124
150,145,Terrance Copper,DAL,23,,16,0,,,,,,2,32,0,21,16.0,37
151,146,T.J. Duckett,ATL,24,,14,0,,,,,,2,36,0,18,18.0,479
152,147,Ciatrick Fason,MIN,23,,13,0,,,,,,2,4,0,4,2.0,66
153,148,Robert Ferguson ,GNB,26,WR,11,7,,,,,,2,44,0,22,22.0,410
154,149,Brian Finneran,ATL,29,wr,16,7,2,7,0,5,3.5,,,,,,618
155,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
156,150,Zeron Flemister,OAK,29,,12,3,,,,,,2,16,0,8,8.0,16
157,151,Michael Gaines,CAR,25,te,11,6,,,,,,2,24,0,13,12.0,179
158,152,Lamont Hall,NOR,31,,16,5,,,,,,2,9,0,5,4.5,45
159,153,William Henderson ,GNB,34,FB,16,8,,,,,,2,20,0,10,10.0,279
160,154,Tony Hollings,HOU,24,,2,0,,,,,,2,46,0,28,23.0,46
161,155,Cedric Houston,NYJ,23,,12,4,,,,,,2,18,0,18,9.0,386
162,156,Brandon Jacobs,NYG,23,,16,0,,,,,,2,58,0,33,29.0,157
163,157,Brett Keisel,PIT,27,,16,0,,,,,,2,23,0,12,11.5,23
164,158,Glenn Martinez ,DET,24,,5,0,,,,,,2,42,0,24,21.0,53
165,159,Travis Minor,MIA,26,,16,0,,,,,,2,22,0,19,11.0,39
166,160,Ryan Moats,PHI,23,,7,1,,,,,,2,26,0,15,13.0,311
167,161,James Mungro,IND,27,,12,0,,,,,,2,39,0,22,19.5,82
168,162,Patrick Pass,NWE,28,,12,4,,,,,,2,31,0,21,15.5,503
169,163,Jarrett Payton,TEN,25,,13,0,,,,,,2,24,0,24,12.0,159
170,164,Adrian Peterson,CHI,26,,16,0,,,,,,2,32,0,19,16.0,471
171,165,Cecil Sapp,DEN,27,,16,0,,,,,,2,28,0,20,14.0,66
172,166,Matt Schobel,CIN,27,,16,1,,,,,,2,4,0,4,2.0,197
173,167,Daimon Shelton,BUF,33,FB,16,11,,,,,,2,26,0,16,13.0,124
174,168,Lito Sheppard,PHI,24,LCB,10,10,2,9,0,8,4.5,,,,,,81
175,169,Terrelle Smith,CLE,27,FB,16,15,,,,,,2,24,0,13,12.0,91
176,170,Jamel White,BAL,28,,5,0,,,,,,2,18,0,9,9.0,35
177,171,Willie Whitehead,NOR,32,RDT,16,15,,,,,,2,12,0,12,6.0,12
178,172,Rich Alexis,JAX,24,,2,0,,,,,,1,31,0,31,31.0,31
179,173,Kenderick Allen,NYG,27,,14,0,,,,,,1,2,0,2,2.0,4
180,174,Mike Alstott ,TAM,32,fb,16,7,,,,,,1,2,0,2,2.0,304
181,175,Damien Anderson ,ARI,26,,5,0,,,,,,1,7,0,7,7.0,14
182,176,Mike Anderson ,DEN,32,RB,15,15,,,,,,1,18,0,18,18.0,1244
183,177,Obafemi Ayanbadejo,ARI,30,,16,2,,,,,,1,16,0,16,16.0,293
184,178,Tully Banta-Cain,NWE,25,,13,0,,,,,,1,14,0,14,14.0,14
185,179,David Barrett,NYJ,28,RCB,13,8,,,,,,1,0,0,0,0.0,58
186,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
187,180,Chase Blackburn,NYG,22,,15,2,1,0,0,0,0.0,,,,,,31
188,181,Derrick Blaylock,NYJ,26,,7,1,,,,,,1,17,0,17,17.0,87
189,182,David Bowens,MIA,28,,16,0,,,,,,1,5,0,5,5.0,5
190,183,Jon Bradley,TAM,24,,13,0,,,,,,1,2,0,2,2.0,2
191,184,Kyle Brady,JAX,33,TE,16,14,,,,,,1,24,0,24,24.0,181
192,185,Nehemiah Broughton,WAS,23,,4,0,,,,,,1,5,0,5,5.0,8
193,186,Mark Bruener,HOU,33,TE,16,15,,,,,,1,11,0,11,11.0,33
194,187,James Butler,NYG,23,,16,1,1,0,0,0,0.0,,,,,,21
195,188,Dan Campbell,DAL,29,TE,16,12,,,,,,1,14,0,14,14.0,38
196,189,Dwayne Carswell,DEN,33,,7,0,,,,,,1,0,0,0,0.0,3
197,190,Mike Cloud ,2TM,30,,7,0,,,,,,1,15,0,15,15.0,74
198,191,Jason David,IND,23,RCB,16,16,1,0,0,0,0.0,,,,,,18
199,192,Jared DeVries,DET,29,,16,0,,,,,,1,7,0,7,7.0,7
200,193,Darnell Dinkins ,BAL,28,,16,4,,,,,,1,10,0,10,10.0,65
201,194,John Engelberger,DEN,29,,14,0,,,,,,1,5,0,5,5.0,5
202,195,Bobby Engram,SEA,32,WR,13,13,1,9,0,9,9.0,,,,,,787
203,196,Tim Euhus,BUF,25,,11,3,,,,,,1,0,0,0,0.0,17
204,197,Demetric Evans,WAS,26,,16,3,,,,,,1,0,0,0,0.0,0
205,198,Troy Fleming,TEN,25,,13,2,,,,,,1,9,0,9,9.0,78
206,199,John Gilmore,CHI,26,,16,0,,,,,,1,5,0,5,5.0,6
207,200,Aaron Glenn,DAL,33,rcb,16,7,,,,,,1,20,0,20,20.0,30
208,201,Nick Goings,CAR,27,,16,1,,,,,,1,21,0,21,21.0,305
209,202,Eric Green,ARI,23,lcb,12,5,,,,,,1,4,0,4,4.0,17
210,203,Justin Green,BAL,23,,12,4,,,,,,1,10,0,10,10.0,46
211,204,Arlen Harris,STL,25,,16,0,,,,,,1,21,0,21,21.0,76
212,205,James Harrison,PIT,27,,16,3,,,,,,1,-2,0,-2,-2.0,23
213,206,Marvin Harrison*,IND,33,WR,15,15,1,10,0,10,10.0,,,,,,1156
214,207,Will Heller,MIA,24,,7,0,,,,,,1,11,0,11,11.0,12
215,208,E.J. Henderson,MIN,25,RLB,15,14,,,,,,1,13,0,13,13.0,13
216,209,Brad Hoover,CAR,29,FB,15,15,,,,,,1,10,0,10,10.0,119
217,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
218,210,Corey Hulsey,OAK,28,,12,0,,,,,,1,0,0,0,0.0,0
219,211,Israel Idonije,CHI,25,,11,1,,,,,,1,0,0,0,0.0,0
220,212,Chidi Iwuoma,PIT,27,,16,0,1,3,0,3,3.0,,,,,,3
221,213,Larry Izzo,NWE,31,,16,0,,,,,,1,0,0,0,0.0,0
222,214,Frisman Jackson,CLE,26,,12,0,,,,,,1,15,0,15,15.0,302
223,215,James Jackson,ARI,29,,8,0,,,,,,1,14,0,14,14.0,56
224,216,Marlin Jackson,IND,22,,15,1,1,0,0,0,0.0,,,,,,16
225,217,Joe Jefferson,IND,25,,4,2,,,,,,1,11,0,11,11.0,11
226,218,Kevin Johnson,DET,29,,6,2,,,,,,1,14,0,14,14.0,147
227,219,Kyle Johnson,DEN,27,FB,16,14,,,,,,1,8,0,8,8.0,177
228,220,Greg Jones,JAX,24,FB,14,13,,,,,,1,0,0,0,0.0,640
229,221,Sean Jones,CLE,23,,16,0,1,0,0,0,0.0,,,,,,11
230,222,Eddie Kennison,KAN,32,WR,16,16,1,17,0,17,17.0,,,,,,1162
231,223,Dan Kreider,PIT,28,FB,16,8,,,,,,1,3,0,3,3.0,67
232,224,Luke Lawton,NYJ,25,,4,0,,,,,,1,0,0,0,0.0,0
233,225,Jim Leonhard,BUF,23,,10,0,,,,,,1,36,0,36,36.0,36
234,226,Kris Mangum,CAR,32,TE,14,9,,,,,,1,9,0,9,9.0,211
235,227,Rashean Mathis,JAX,25,LCB,16,16,1,-1,0,-1,-1.0,,,,,,78
236,228,Maurice Morris ,SEA,26,,16,2,,,,,,1,21,0,21,21.0,356
237,229,Moran Norris,HOU,27,FB,16,5,,,,,,1,2,0,2,2.0,6
238,230,Deltha O'Neal*,CIN,28,LCB,15,14,,,,,,1,14,0,14,14.0,143
239,231,Mike Patterson,PHI,22,rdt,16,7,,,,,,1,12,0,12,12.0,12
240,232,Kenny Peterson,GNB,27,,16,0,,,,,,1,5,0,5,5.0,23
241,233,Andrew Pinnock,SDG,25,,12,0,,,,,,1,24,0,24,24.0,28
242,234,Visanthe Shiancoe,NYG,25,te,16,5,,,,,,1,5,0,8,5.0,96
243,235,Alex Smith,TAM,23,TE,16,10,,,,,,1,12,0,12,12.0,379
244,236,Antowain Smith,NOR,33,RB,16,7,,,,,,1,30,0,30,30.0,735
245,237,Michael Stone,NWE,27,,13,3,,,,,,1,0,0,0,0.0,0
246,238,Joe Tafoya,SEA,27,,15,1,,,,,,1,0,0,0,0.0,0
247,239,Travis Taylor,MIN,27,WR,16,13,1,0,0,0,0.0,,,,,,607
248,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
249,240,Dontarrious Thomas,MIN,25,,14,2,,,,,,1,6,0,6,6.0,6
250,241,Fred Thomas,NOR,32,RCB,16,11,1,0,0,0,0.0,,,,,,4
251,242,Lamont Thompson,TEN,27,FS,16,16,1,31,0,31,31.0,,,,,,31
252,243,Michael Turner,SDG,23,,16,0,,,,,,1,0,0,0,0.0,335
253,244,Ben Utecht,IND,24,,12,2,,,,,,1,7,0,7,7.0,66
254,245,Nathan Vasher*,CHI,24,RCB,16,15,,,,,,1,0,0,0,0.0,145
255,246,Demetrin Veal,DEN,24,,15,0,,,,,,1,6,0,6,6.0,6
256,247,Ben Watson,NWE,25,TE,15,9,,,,,,1,1,0,1,1.0,442
257,248,Corey Williams,GNB,25,,12,0,,,,,,1,14,0,14,14.0,14
258,249,Moe Williams,MIN,31,,6,1,,,,,,1,16,0,16,16.0,88
259,250,Tank Williams,TEN,25,SS,16,16,1,9,0,9,9.0,,,,,,15
260,251,Jason Wright,CLE,23,,3,0,,,,,,1,17,0,17,17.0,59
