,Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb
68,69,Theo Riddick,DET,26,rb,16,5,71,53,74.6%,444,8.4,2,20,63,6.3,3.3,27.8,1
69,70,Terrance Williams,DAL,28,WR,16,14,78,53,67.9%,568,10.7,0,31,56,7.3,3.3,35.5,0
70,71,Brandon LaFell,CIN,31,WR,16,15,89,52,58.4%,548,10.5,3,25,45,6.2,3.3,34.3,1
71,72,Mike Wallace,BAL,31,WR,15,14,92,52,56.5%,748,14.4,4,33,66,8.1,3.5,49.9,0
72,73,Jerick McKinnon ,MIN,25,,16,1,68,51,75.0%,421,8.3,2,20,41,6.2,3.2,26.3,3
73,74,Martavis Bryant,PIT,26,WR,15,8,84,50,59.5%,603,12.1,3,29,51,7.2,3.3,40.2,0
74,75,DeSean Jackson,TAM,31,WR,14,13,90,50,55.6%,668,13.4,3,37,41,7.4,3.6,47.7,0
75,76,Austin Seferian-Jenkins,NYJ,25,TE,13,10,74,50,67.6%,357,7.1,3,18,28,4.8,3.8,27.5,1
76,77,Charles Clay,BUF,28,TE,13,13,74,49,66.2%,558,11.4,2,29,44,7.5,3.8,42.9,1
77,78,Austin Hooper,ATL,23,te,16,8,65,49,75.4%,526,10.7,3,18,88,8.1,3.1,32.9,0
78,79,Kelvin Benjamin,2TM,26,,14,14,78,48,61.5%,692,14.4,3,0,43,8.9,3.4,49.4,0
79,80,Cameron Brate,TAM,26,TE,16,5,77,48,62.3%,591,12.3,6,34,35,7.7,3.0,36.9,1
80,81,Amari Cooper,OAK,23,WR,14,12,96,48,50.0%,680,14.2,7,28,87,7.1,3.4,48.6,1
81,82,Emmanuel Sanders ,DEN,30,WR,12,11,92,47,51.1%,555,11.8,2,30,38,6.0,3.9,46.3,0
82,83,Javorius Allen,BAL,26,,16,0,60,46,76.7%,250,5.4,2,16,20,4.2,2.9,15.6,0
83,84,Ryan Grant,WAS,27,wr,16,7,65,45,69.2%,573,12.7,4,29,40,8.8,2.8,35.8,0
84,85,Hunter Henry ,LAC,23,TE,14,13,62,45,72.6%,579,12.9,4,32,34,9.3,3.2,41.4,0
85,86,Tyler Lockett,SEA,25,WR,16,8,71,45,63.4%,555,12.3,2,24,74,7.8,2.8,34.7,0
86,87,Paul Richardson ,SEA,25,WR,16,13,80,44,55.0%,703,16.0,6,34,61,8.8,2.8,43.9,0
87,88,Shane Vereen,NYG,28,,16,0,53,44,83.0%,253,5.8,0,9,20,4.8,2.8,15.8,0
88,89,Giovani Bernard,CIN,26,,16,2,60,43,71.7%,389,9.0,2,17,61,6.5,2.7,24.3,0
89,90,Vernon Davis ,WAS,33,TE,16,16,69,43,62.3%,648,15.1,3,24,69,9.4,2.7,40.5,2
90,91,Jesse James,PIT,23,TE,16,14,63,43,68.3%,372,8.7,3,20,32,5.9,2.7,23.3,0
91,92,George Kittle,SFO,24,te,15,7,63,43,68.3%,515,12.0,2,24,44,8.2,2.9,34.3,0
92,93,Seth Roberts ,OAK,26,wr,15,7,65,43,66.2%,455,10.6,1,23,29,7.0,2.9,30.3,2
93,94,Trent Taylor,SFO,23,,15,1,60,43,71.7%,430,10.0,2,27,33,7.2,2.9,28.7,1
94,95,Tyrell Williams,LAC,25,RCB,16,15,69,43,62.3%,728,16.9,4,29,75,10.6,2.7,45.5,1
95,96,Keelan Cole,JAX,24,wr,16,6,83,42,50.6%,748,17.8,3,32,75,9.0,2.6,46.8,2
96,97,Tyler Kroft,CIN,25,TE,16,16,62,42,67.7%,404,9.6,7,22,59,6.5,2.6,25.3,0
97,98,Albert Wilson,KAN,25,WR,13,7,62,42,67.7%,554,13.2,3,32,63,8.9,3.2,42.6,0
98,99,Julius Thomas,MIA,29,TE,14,12,62,41,66.1%,388,9.5,3,18,27,6.3,2.9,27.7,1
99,100,Pierre Garcon,SFO,31,WR,8,8,67,40,59.7%,500,12.5,0,26,59,7.5,5.0,62.5,0
100,101,Jeremy Maclin,BAL,29,WR,12,12,72,40,55.6%,440,11.0,3,23,48,6.1,3.3,36.7,0
101,102,Andre Ellington,2TM,28,,12,2,59,39,66.1%,369,9.5,0,0,29,6.3,3.3,30.8,0
102,103,Allen Hurns,JAX,26,WR,10,8,56,39,69.6%,484,12.4,2,28,50,8.6,3.9,48.4,0
103,104,DeMarco Murray,TEN,29,RB,15,15,47,39,83.0%,266,6.8,1,11,18,5.7,2.6,17.7,1
104,105,Chris Thompson,WAS,27,,10,1,54,39,72.2%,510,13.1,4,22,74,9.4,3.9,51.0,3
105,106,Sammy Watkins,LAR,24,WR,15,14,70,39,55.7%,593,15.2,8,33,67,8.5,2.6,39.5,0
106,107,Deonte Thompson,2TM,28,,16,10,69,38,55.1%,555,14.6,2,0,46,8.0,2.4,34.7,1
107,108,Matt Forte ,NYJ,32,rb,12,4,45,37,82.2%,293,7.9,1,14,34,6.5,3.1,24.4,1
108,109,Cole Beasley,DAL,28,,15,4,63,36,57.1%,314,8.7,4,20,54,5.0,2.4,20.9,0
109,110,Leonard Fournette ,JAX,22,RB,13,13,48,36,75.0%,302,8.4,1,18,28,6.3,2.8,23.2,2
110,111,Devonta Freeman ,ATL,25,RB,14,14,47,36,76.6%,317,8.8,1,18,29,6.7,2.6,22.6,4
111,112,Roger Lewis,NYG,24,WR,15,8,72,36,50.0%,416,11.6,2,20,34,5.8,2.4,27.7,0
112,113,Lamar Miller,HOU,26,RB,16,13,45,36,80.0%,327,9.1,3,18,32,7.3,2.3,20.4,1
113,114,Torrey Smith,PHI,28,WR,16,14,67,36,53.7%,430,11.9,2,11,59,6.4,2.3,26.9,0
114,115,Josh Doctson,WAS,25,WR,16,14,78,35,44.9%,502,14.3,6,25,52,6.4,2.2,31.4,0
115,116,Charles Sims,TAM,27,,16,0,47,35,74.5%,249,7.1,1,13,25,5.3,2.2,15.6,1
116,117,Travis Benjamin,LAC,28,,16,3,62,34,54.8%,567,16.7,4,21,62,9.1,2.1,35.4,2
117,118,Corey Davis ,TEN,22,WR,11,9,65,34,52.3%,375,11.0,0,17,37,5.8,3.1,34.1,1
118,119,Wayne Gallman,NYG,23,,13,1,48,34,70.8%,193,5.7,1,8,11,4.0,2.6,14.8,3
119,120,Chris Godwin,TAM,21,,16,2,55,34,61.8%,525,15.4,1,27,70,9.5,2.1,32.8,0
120,121,Chris Hogan ,NWE,30,WR,9,7,59,34,57.6%,439,12.9,5,22,47,7.4,3.8,48.8,0
121,122,J.D. McKissic,SEA,24,,13,1,46,34,73.9%,266,7.8,2,14,27,5.8,2.6,20.5,0
122,123,DeAndre Washington,OAK,24,,15,0,45,34,75.6%,197,5.8,1,15,15,4.4,2.3,13.1,2
123,124,Seth Devalve,CLE,24,,16,4,58,33,56.9%,395,12.0,1,18,49,6.8,2.1,24.7,1
124,125,Taylor Gabriel,ATL,26,,16,4,51,33,64.7%,378,11.5,1,17,40,7.4,2.1,23.6,0
125,126,Jermaine Gresham,ARI,29,TE,14,14,46,33,71.7%,322,9.8,2,17,21,7.0,2.4,23.0,0
126,127,Kyle Juszczyk*,SFO,26,FB,14,10,42,33,78.6%,315,9.5,1,13,44,7.5,2.4,22.5,2
127,128,Danny Woodhead,BAL,32,,8,0,39,33,84.6%,200,6.1,0,9,22,5.1,4.1,25.0,0
128,129,Kenyan Drake,MIA,23,rb,16,6,48,32,66.7%,239,7.5,1,7,47,5.0,2.0,14.9,2
129,130,Dion Lewis,NWE,27,RB,16,8,35,32,91.4%,214,6.7,3,11,20,6.1,2.0,13.4,0
130,131,David Njoku ,CLE,21,te,16,5,60,32,53.3%,386,12.1,4,17,34,6.4,2.0,24.1,0
131,132,Jaron Brown,ARI,27,WR,16,8,69,31,44.9%,477,15.4,4,23,52,6.9,1.9,29.8,0
132,133,Cordarrelle Patterson,OAK,26,,16,2,42,31,73.8%,309,10.0,0,14,59,7.4,1.9,19.3,3
133,134,Martellus Bennett ,2TM,30,,9,7,44,30,68.2%,286,9.5,0,0,33,6.5,3.3,31.8,0
134,135,Devontae Booker,DEN,25,,13,0,38,30,78.9%,275,9.2,0,13,29,7.2,2.3,21.2,2
135,136,Rex Burkhead ,NWE,27,,10,3,36,30,83.3%,254,8.5,3,13,23,7.1,3.0,25.4,1
136,137,Ed Dickson,CAR,30,TE,16,12,48,30,62.5%,437,14.6,1,22,64,9.1,1.9,27.3,0
137,138,Antonio Gates,LAC,37,,16,4,52,30,57.7%,316,10.5,3,16,27,6.1,1.9,19.8,0
138,139,T.J. Jones,DET,25,wr,14,6,49,30,61.2%,399,13.3,1,22,34,8.1,2.1,28.5,1
139,140,Joe Mixon,CIN,21,rb,14,7,34,30,88.2%,287,9.6,0,10,67,8.4,2.1,20.5,3
140,141,T.J. Yeldon,JAX,24,,10,0,41,30,73.2%,224,7.5,0,14,20,5.5,3.0,22.4,2
141,142,Bruce Ellington,HOU,26,wr,11,6,57,29,50.9%,330,11.4,2,15,35,5.8,2.6,30.0,1
142,143,Bennie Fowler,DEN,26,,16,4,56,29,51.8%,350,12.1,3,18,29,6.3,1.8,21.9,1
143,144,Frank Gore,IND,34,RB,16,16,38,29,76.3%,245,8.4,1,9,26,6.4,1.8,15.3,3
144,145,JJ Nelson,ARI,25,wr,16,5,61,29,47.5%,508,17.5,2,21,46,8.3,1.8,31.8,1
145,146,C.J. Anderson,DEN,26,RB,16,16,40,28,70.0%,224,8.0,1,7,25,5.6,1.8,14.0,1
146,147,Nick Boyle,BAL,24,TE,15,11,37,28,75.7%,203,7.3,0,11,16,5.5,1.9,13.5,0
147,148,Isaiah Crowell,CLE,24,RB,16,16,42,28,66.7%,182,6.5,0,9,38,4.3,1.8,11.4,1
148,149,Will Fuller,HOU,23,WR,10,10,50,28,56.0%,423,15.1,7,21,59,8.5,2.8,42.3,0
149,150,Kenny Golladay,DET,24,wr,11,5,48,28,58.3%,477,17.0,3,18,54,9.9,2.5,43.4,0
150,151,Tevin Coleman,ATL,24,rb,15,3,39,27,69.2%,299,11.1,3,13,39,7.7,1.8,19.9,1
151,152,Austin Ekeler,LAC,22,,16,0,35,27,77.1%,279,10.3,3,12,38,8.0,1.7,17.4,2
152,153,Rashard Higgins,CLE,23,,15,4,50,27,54.0%,312,11.6,2,13,56,6.2,1.8,20.8,1
153,154,Zay Jones ,BUF,22,wr,15,10,74,27,36.5%,316,11.7,2,19,33,4.3,1.8,21.1,0
154,155,Ricardo Louis,CLE,23,WR,16,9,61,27,44.3%,357,13.2,0,18,37,5.9,1.7,22.3,0
155,156,Jordan Reed,WAS,27,te,6,5,35,27,77.1%,211,7.8,2,10,20,6.0,4.5,35.2,1
156,157,Jalen Richard,OAK,24,,16,1,36,27,75.0%,256,9.5,1,13,39,7.1,1.7,16.0,8
157,158,Charcandrick West ,KAN,26,,13,0,34,27,79.4%,150,5.6,2,7,25,4.4,2.1,11.5,1
158,159,Dede Westbrook,JAX,24,wr,7,5,51,27,52.9%,339,12.6,1,15,29,6.6,3.9,48.4,1
159,160,Ezekiel Elliott,DAL,22,RB,10,10,38,26,68.4%,269,10.3,2,6,72,7.1,2.6,26.9,1
160,161,O.J. Howard ,TAM,23,TE,14,14,39,26,66.7%,432,16.6,6,20,58,11.1,1.9,30.9,3
161,162,Donte Moncrief,IND,24,WR,12,8,47,26,55.3%,391,15.0,2,22,60,8.3,2.2,32.6,0
162,163,Ameer Abdullah,DET,24,RB,14,11,35,25,71.4%,162,6.5,1,13,22,4.6,1.8,11.6,2
163,164,Stephen Anderson,HOU,24,te,15,5,52,25,48.1%,342,13.7,1,17,42,6.6,1.7,22.8,0
164,165,Odell Beckham Jr.,NYG,25,,4,2,41,25,61.0%,302,12.1,3,14,48,7.4,6.3,75.5,0
165,166,Tyler Higbee,LAR,24,TE,16,16,45,25,55.6%,295,11.8,1,12,38,6.6,1.6,18.4,0
166,167,Dontrelle Inman,2TM,28,,12,7,44,25,56.8%,343,13.7,1,0,26,7.8,2.1,28.6,0
167,168,Jordan Matthews,BUF,25,wr,10,7,36,25,69.4%,282,11.3,1,13,47,7.8,2.5,28.2,1
168,169,Jamaal Williams,GNB,22,RB,16,7,34,25,73.5%,262,10.5,2,12,54,7.7,1.6,16.4,0
169,170,Jay Ajayi,2TM,24,,14,8,34,24,70.6%,158,6.6,1,0,32,4.6,1.7,11.3,3
170,171,Josh Bellamy,CHI,28,WR,15,7,46,24,52.2%,376,15.7,1,15,46,8.2,1.6,25.1,0
171,172,Rhett Ellison,NYG,29,TE,16,14,32,24,75.0%,235,9.8,2,13,27,7.3,1.5,14.7,0
172,173,Marcedes Lewis,JAX,33,TE,16,16,48,24,50.0%,318,13.3,5,18,37,6.6,1.5,19.9,0
173,174,Geronimo Allison,GNB,23,,15,2,39,23,59.0%,253,11.0,0,10,72,6.5,1.5,16.9,2
174,175,Trey Burton,PHI,26,,15,1,31,23,74.2%,248,10.8,5,14,27,8.0,1.5,16.5,0
175,176,Jamaal Charles,DEN,31,,14,0,28,23,82.1%,129,5.6,0,6,20,4.6,1.6,9.2,2
176,177,Brandon Coleman,NOR,25,,16,6,37,23,62.2%,364,15.8,3,13,54,9.8,1.4,22.8,2
177,178,Corey Coleman,CLE,23,WR,9,8,58,23,39.7%,305,13.3,2,17,44,5.3,2.6,33.9,0
178,179,Alex Collins,BAL,23,RB,15,12,36,23,63.9%,187,8.1,0,8,37,5.2,1.5,12.5,4
179,180,Jordan Howard,CHI,23,RB,16,16,32,23,71.9%,125,5.4,0,4,12,3.9,1.4,7.8,1
180,181,Ty Montgomery,GNB,24,rb,8,5,31,23,74.2%,173,7.5,1,8,23,5.6,2.9,21.6,0
181,182,Bilal Powell,NYJ,29,RB,15,10,33,23,69.7%,170,7.4,0,9,31,5.2,1.5,11.3,1
182,183,Chester Rogers,IND,23,,11,4,37,23,62.2%,284,12.3,1,16,61,7.7,2.1,25.8,0
183,184,Tyler Boyd,CIN,23,,10,1,32,22,68.8%,225,10.2,2,14,49,7.0,2.2,22.5,0
184,185,Coby Fleener ,NOR,29,,11,1,30,22,73.3%,295,13.4,2,13,33,9.8,2.0,26.8,0
185,186,Jeremy Kerley,NYJ,29,,8,2,27,22,81.5%,217,9.9,1,13,31,8.0,2.8,27.1,3
186,187,Nick O'Leary,BUF,25,,15,5,32,22,68.8%,322,14.6,2,14,32,10.1,1.5,21.5,1
187,188,Samaje Perine,WAS,22,RB,16,8,24,22,91.7%,182,8.3,1,9,25,7.6,1.4,11.4,2
188,189,Matt Breida,SFO,22,,16,0,36,21,58.3%,180,8.6,1,9,32,5.0,1.3,11.3,1
189,190,John Brown,ARI,27,wr,10,5,55,21,38.2%,299,14.2,3,15,52,5.4,2.1,29.9,0
190,191,Garrett Celek,SFO,29,TE,16,13,33,21,63.6%,336,16.0,4,15,61,10.2,1.3,21.0,0
191,192,A.J. Derby,2TM,26,,11,1,40,21,52.5%,244,11.6,2,0,29,6.1,1.9,22.2,1
192,193,Chris Ivory,JAX,29,,14,3,28,21,75.0%,175,8.3,1,8,29,6.3,1.5,12.5,2
193,194,Marlon Mack,IND,21,,14,0,33,21,63.6%,225,10.7,1,10,34,6.8,1.5,16.1,1
194,195,Demarcus Robinson,KAN,23,WR,16,8,39,21,53.8%,212,10.1,0,12,33,5.4,1.3,13.3,0
195,196,Kenny Britt,2TM,29,,12,4,43,20,46.5%,256,12.8,2,0,38,6.0,1.7,21.3,0
196,197,Benny Cunningham,CHI,27,,14,0,26,20,76.9%,240,12.0,2,9,40,9.2,1.4,17.1,1
197,198,Justin Hardy ,ATL,26,,16,1,29,20,69.0%,221,11.1,3,13,27,7.6,1.3,13.8,1
198,199,Marshawn Lynch ,OAK,31,RB,15,15,31,20,64.5%,151,7.6,0,6,26,4.9,1.3,10.1,1
199,200,Zach Miller,CHI,33,te,8,6,35,20,57.1%,236,11.8,2,10,29,6.7,2.5,29.5,0
200,201,Terrelle Pryor,WAS,28,,9,2,37,20,54.1%,240,12.0,1,15,44,6.5,2.2,26.7,0
201,202,Laquon Treadwell,MIN,22,WR,16,7,35,20,57.1%,200,10.0,0,12,25,5.7,1.3,12.5,1
202,203,Damien Williams ,MIA,25,,11,4,28,20,71.4%,155,7.8,1,13,24,5.5,1.8,14.1,0
203,204,Michael Campanaro,BAL,26,,13,0,27,19,70.4%,173,9.1,1,11,18,6.4,1.5,13.3,4
204,205,Orleans Darkwa,NYG,25,RB,15,11,28,19,67.9%,116,6.1,0,7,13,4.1,1.3,7.7,1
205,206,Cody Latimer,DEN,25,,11,1,31,19,61.3%,287,15.1,2,15,32,9.3,1.7,26.1,1
206,207,Braxton Miller,HOU,25,,11,3,29,19,65.5%,162,8.5,1,8,57,5.6,1.7,14.7,0
207,208,Aldrick Robinson,SFO,29,,16,1,48,19,39.6%,260,13.7,2,12,45,5.4,1.2,16.3,0
208,209,Rod Smith,DAL,25,,15,1,23,19,82.6%,202,10.6,1,9,81,8.8,1.3,13.5,0
209,210,Josh Gordon,CLE,26,wr,5,5,42,18,42.9%,335,18.6,1,12,54,8.0,3.6,67.0,0
210,211,Demetrius Harris,KAN,26,te,16,7,35,18,51.4%,224,12.4,1,12,51,6.4,1.1,14.0,0
211,212,Lance Kendricks,GNB,29,te,16,9,35,18,51.4%,203,11.3,1,8,51,5.8,1.1,12.7,0
212,213,Tavarres King,NYG,27,,8,3,37,18,48.6%,240,13.3,3,11,57,6.5,2.3,30.0,0
213,214,Brandon Marshall,NYG,33,wr,5,5,33,18,54.5%,154,8.6,0,12,18,4.7,3.6,30.8,0
214,215,Chris Moore,BAL,24,,13,4,38,18,47.4%,248,13.8,3,11,30,6.5,1.4,19.1,0
215,216,Eli Rogers ,PIT,25,,14,4,36,18,50.0%,149,8.3,1,10,18,4.1,1.3,10.6,1
216,217,Jonnu Smith,TEN,22,TE,16,13,30,18,60.0%,157,8.7,2,5,32,5.2,1.1,9.8,0
217,218,Jarius Wright,MIN,28,,16,0,25,18,72.0%,198,11.0,2,13,30,7.9,1.1,12.4,0
218,219,Darren Fells,DET,31,TE,16,13,26,17,65.4%,177,10.4,3,12,23,6.8,1.1,11.1,0
219,220,D.J. Foster ,ARI,24,,7,0,28,17,60.7%,133,7.8,0,8,20,4.8,2.4,19.0,0
220,221,Elijah McGuire ,NYJ,23,,16,2,26,17,65.4%,177,10.4,1,10,38,6.8,1.1,11.1,2
221,222,Greg Olsen,CAR,32,te,7,7,38,17,44.7%,191,11.2,1,13,30,5.0,2.4,27.3,0
222,223,Russell Shepard,CAR,27,,15,3,32,17,53.1%,202,11.9,1,10,40,6.3,1.1,13.5,1
223,224,Peyton Barber,TAM,23,,16,4,19,16,84.2%,114,7.1,0,4,34,6.0,1.0,7.1,2
224,225,Kendrick Bourne,SFO,22,,11,0,34,16,47.1%,257,16.1,0,12,54,7.6,1.5,23.4,0
225,226,Travaris Cadet,2TM,28,,9,0,19,16,84.2%,119,7.4,0,0,16,6.3,1.8,13.2,0
226,227,Gerald Everett,LAR,23,,16,2,32,16,50.0%,244,15.3,2,6,69,7.6,1.0,15.3,1
227,228,Josh Hill,NOR,27,TE,16,11,22,16,72.7%,125,7.8,1,5,22,5.7,1.0,7.8,2
228,229,Mack Hollins,PHI,24,,16,0,22,16,72.7%,226,14.1,1,8,64,10.3,1.0,14.1,0
229,230,Taywan Taylor,TEN,22,,16,4,28,16,57.1%,231,14.4,1,9,53,8.3,1.0,14.4,0
