,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
65,62,Senorise Perry ,MIA,26,,16,0,,,,,,10,202,0,37,20.2,237
66,63,Curtis Samuel ,CAR,21,,9,4,,,,,,10,221,0,33,22.1,400
67,64,Martavis Bryant,PIT,26,WR,15,8,,,,,,9,151,0,38,16.8,776
68,65,Will Fuller,HOU,23,WR,10,10,9,135,0,49,15.0,,,,,,567
69,66,Hunter Sharp,2TM,23,,3,1,8,74,0,16,9.3,1,19,0,19,19.0,147
70,67,JuJu Smith-Schuster,PIT,21,wr,14,7,,,,,,9,240,1,96,26.7,1157
71,68,ArDarius Stewart,NYJ,24,,15,2,,,,,,9,173,0,32,19.2,282
72,69,Shane Vereen,NYG,28,,16,0,,,,,,9,196,0,30,21.8,613
73,70,Ameer Abdullah,DET,24,RB,14,11,,,,,,8,179,0,29,22.4,893
74,71,Damiere Byrd ,CAR,24,,8,3,1,9,0,9,9.0,7,229,1,103,32.7,355
75,72,D.J. Foster ,ARI,24,,7,0,,,,,,8,184,0,55,23.0,336
76,73,Cody Latimer,DEN,25,,11,1,,,,,,8,190,0,36,23.8,477
77,74,Chris Thompson,WAS,27,,10,1,,,,,,8,165,0,29,20.6,967
78,75,Benny Cunningham,CHI,27,,14,0,,,,,,7,147,0,28,21.0,416
79,76,Kenyan Drake,MIA,23,rb,16,6,,,,,,7,147,0,34,21.0,1030
80,77,Brendan Langley,DEN,23,,11,0,1,6,0,6,6.0,6,183,0,61,30.5,189
81,78,Terrell Watson,PIT,24,,10,0,,,,,,7,140,0,25,20.0,148
82,79,Adam Humphries,TAM,24,,16,3,6,49,0,19,8.2,,,,,,686
83,80,Adam Jones,CIN,34,RCB,9,9,6,131,0,40,21.8,,,,,,131
84,81,Fitzgerald Toussaint,PIT,27,,6,0,,,,,,6,94,0,23,15.7,128
85,82,Fozzy Whittaker ,CAR,28,,12,0,,,,,,6,110,0,31,18.3,175
86,83,Matt Breida,SFO,22,,16,0,,,,,,5,83,0,28,16.6,728
87,84,Austin Ekeler,LAC,22,,16,0,,,,,,5,85,0,22,17.0,624
88,85,Bruce Ellington,HOU,26,wr,11,6,5,47,0,21,9.4,,,,,,398
89,86,Josh Ferguson,IND,24,,10,0,,,,,,5,86,0,20,17.2,107
90,87,Marqise Lee ,JAX,26,WR,14,14,5,13,0,7,2.6,,,,,,732
91,88,Elijah McGuire ,NYJ,23,,16,2,1,10,0,10,10.0,4,83,0,24,20.8,585
92,89,Raheem Mostert,SFO,25,,11,0,,,,,,5,83,0,21,16.6,113
93,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
94,90,Bryce Treggs,CLE,23,,6,1,5,24,0,11,4.8,,,,,,109
95,91,DeAndre Washington,OAK,24,,15,0,,,,,,5,86,0,26,17.2,436
96,92,Ed Eagan,NYG,24,,4,0,4,20,0,20,5.0,,,,,,20
97,93,Byron Marshall,WAS,23,,4,0,,,,,,4,89,0,29,22.3,157
98,94,Wendell Smallwood,PHI,23,,8,3,,,,,,4,93,0,28,23.3,370
99,95,Golden Tate,DET,29,WR,16,12,2,23,0,13,11.5,2,0,0,1,0.0,1048
100,96,Jordan Todman,HOU,27,,14,0,,,,,,4,84,0,25,21.0,84
101,97,Eric Weems,TEN,32,,16,0,2,15,0,13,7.5,2,18,0,18,9.0,38
102,98,DeAndrew White,HOU,26,,2,1,4,3,0,3,0.8,,,,,,27
103,99,Derek Carrier,LAR,27,,14,3,,,,,,3,41,0,14,13.7,112
104,100,Jehu Chesson,KAN,24,,12,1,,,,,,3,65,0,26,21.7,83
105,101,Trey Edmunds,NOR,23,,16,0,,,,,,3,65,0,27,21.7,113
106,102,Maurice Harris,WAS,25,,6,0,,,,,,3,71,0,34,23.7,133
107,103,Jeff Janis,GNB,26,,16,0,,,,,,3,43,0,17,14.3,55
108,104,Duke Johnson,CLE,24,,16,0,3,17,0,12,5.7,,,,,,1058
109,105,Marlon Mack,IND,21,,14,0,,,,,,3,69,0,34,23.0,652
110,106,Braxton Miller,HOU,25,,11,3,3,12,0,8,4.0,,,,,,175
111,107,Niles Paul,WAS,28,TE,14,8,,,,,,3,47,0,24,15.7,145
112,108,Russell Shepard,CAR,27,,15,3,,,,,,3,65,0,33,21.7,286
113,109,Luke Willson,SEA,27,te,16,7,,,,,,3,42,0,17,14.0,195
114,110,Zach Zenner,DET,26,,8,0,,,,,,3,62,0,23,20.7,88
115,111,Cole Beasley,DAL,28,,15,4,2,19,0,15,9.5,,,,,,333
116,112,Kapri Bibbs,WAS,24,,3,0,,,,,,2,17,0,17,8.5,224
117,113,Brent Celek,PHI,32,te,16,10,,,,,,2,18,0,10,9.0,148
118,114,Patrick Chung,NWE,30,SS,16,11,1,0,0,0,0.0,1,4,0,4,4.0,34
119,115,Corey Clement,PHI,23,,16,0,,,,,,2,49,0,35,24.5,493
120,116,Keelan Cole,JAX,24,wr,16,6,,,,,,2,26,0,14,13.0,774
121,117,Alex Collins,BAL,23,RB,15,12,,,,,,2,50,0,27,25.0,1210
122,118,Michael Davis ,LAC,22,,15,0,,,,,,2,36,0,19,18.0,36
123,119,Garrett Griffin,NOR,23,,3,0,,,,,,2,23,0,12,11.5,27
124,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
125,120,DeAngelo Hall,WAS,34,,5,2,2,7,0,7,3.5,,,,,,7
126,121,De'Angelo Henderson,DEN,25,,5,0,,,,,,2,59,0,32,29.5,108
127,122,Micah Hyde*,BUF,27,SS,16,16,2,18,0,12,9.0,,,,,,82
128,123,Eddie Jackson ,CHI,24,FS,16,16,2,6,0,7,3.0,,,,,,163
129,124,Taiwan Jones,BUF,29,,8,0,,,,,,2,50,0,27,25.0,61
130,125,Vince Mayle,BAL,26,,16,0,,,,,,2,43,0,29,21.5,45
131,126,Devin McCourty,NWE,30,FS,16,16,,,,,,2,15,0,12,7.5,15
132,127,Nate Orchard,CLE,24,,16,1,,,,,,2,17,0,9,8.5,17
133,128,Samaje Perine,WAS,22,RB,16,8,,,,,,2,48,0,28,24.0,833
134,129,Emmanuel Sanders ,DEN,30,WR,12,11,2,-2,0,3,-1.0,,,,,,553
135,130,Charles Sims,TAM,27,,16,0,,,,,,2,32,0,19,16.0,376
136,131,Willie Snead ,NOR,25,WR,11,7,1,0,0,0,0.0,1,18,0,18,18.0,110
137,132,Dwayne Washington,DET,23,,5,0,,,,,,2,31,0,18,15.5,89
138,133,Lardarius Webb,BAL,32,,16,3,2,7,0,7,3.5,,,,,,17
139,134,Charcandrick West ,KAN,26,,13,0,,,,,,2,37,0,19,18.5,259
140,135,Sam Acho,CHI,29,LOLB,16,12,,,,,,1,3,0,3,3.0,3
141,136,Geronimo Allison,GNB,23,,15,2,1,0,0,0,0.0,,,,,,253
142,137,Tarell Basham,IND,23,,15,0,,,,,,1,0,0,0,0.0,0
143,138,David Bass,2TM,27,,15,2,,,,,,1,10,0,10,10.0,10
144,139,Odell Beckham Jr.,NYG,25,,4,2,,,,,,1,20,0,20,20.0,330
145,140,Giovani Bernard,CIN,26,,16,2,,,,,,1,7,0,7,7.0,854
146,141,Ronald Blair,SFO,24,,6,2,,,,,,1,0,0,0,0.0,0
147,142,Tommy Bohanon,JAX,27,fb,16,10,,,,,,1,14,0,14,14.0,62
148,143,Donatello Brown,GNB,26,,4,0,1,0,0,0,0.0,,,,,,0
149,144,Mack Brown,2TM,26,,4,0,,,,,,1,17,0,17,17.0,57
150,145,Rex Burkhead ,NWE,27,,10,3,,,,,,1,17,0,17,17.0,535
151,146,Bryce Callahan,CHI,26,db,12,6,1,59,1,59,59.0,,,,,,132
152,147,Cethan Carter ,CIN,22,,16,0,,,,,,1,0,0,0,0.0,0
153,148,Stacy Coley,MIN,23,,4,0,,,,,,1,19,0,19,19.0,19
154,149,Chris Conley,KAN,25,wr,5,5,,,,,,1,8,0,8,8.0,183
155,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
156,150,Bryan Cox Jr.,CAR,23,,7,0,,,,,,1,13,0,13,13.0,28
157,151,Eric Decker,TEN,30,wr,16,8,,,,,,1,22,0,22,22.0,585
158,152,Darqueze Dennard ,CIN,26,,16,6,1,0,0,0,0.0,,,,,,109
159,153,A.J. Derby,2TM,26,,11,1,,,,,,1,11,0,11,11.0,255
160,154,Patrick DiMarco,BUF,28,FB,16,9,,,,,,1,24,0,24,24.0,50
161,155,Kyler Fackrell,GNB,26,,16,2,,,,,,1,11,0,11,11.0,11
162,156,Jon Feliciano,OAK,25,,13,1,,,,,,1,15,0,15,15.0,15
163,157,Darren Fells,DET,31,TE,16,13,,,,,,1,10,0,10,10.0,187
164,158,D'Onta Foreman,HOU,21,,10,1,,,,,,1,12,0,12,12.0,422
165,159,Bennie Fowler,DEN,26,,16,4,1,6,0,6,6.0,,,,,,356
166,160,Kendall Fuller,WAS,22,cb,16,6,,,,,,1,12,0,12,12.0,16
167,161,Ben Garland,ATL,29,,16,3,,,,,,1,11,0,11,11.0,11
168,162,Mark Glowinski,SEA,25,,10,2,,,,,,1,0,0,0,0.0,0
169,163,Robert Golden,PIT,27,,16,2,,,,,,1,5,0,5,5.0,4
170,164,Xavier Grimble,PIT,25,,15,2,,,,,,1,0,0,0,0.0,32
171,165,Johnny Holton,OAK,27,,16,1,1,0,0,0,0.0,,,,,,218
172,166,William Jackson III,CIN,25,,15,5,1,0,0,0,0.0,,,,,,75
173,167,Andy Janovich,DEN,24,,16,4,,,,,,1,10,0,10,10.0,57
174,168,Jordan Jenkins,NYJ,23,ROLB,16,15,,,,,,1,7,0,7,7.0,7
175,169,Trumaine Johnson,LAR,27,LCB,16,15,1,6,0,6,6.0,,,,,,45
176,170,Robert Kelley ,WAS,25,rb,7,7,,,,,,1,16,0,16,16.0,228
177,171,John Kuhn,NOR,35,,2,1,,,,,,1,9,0,9,9.0,11
178,172,Matt Longacre ,LAR,26,,14,1,,,,,,1,0,0,0,0.0,8
179,173,David Mayo ,CAR,24,,16,1,,,,,,1,12,0,12,12.0,12
180,174,Max McCaffrey,JAX,23,,5,0,1,0,0,0,0.0,,,,,,4
181,175,Leon McQuay,KAN,23,,1,1,,,,,,1,0,0,0,0.0,0
182,176,Marcus Murphy,BUF,26,,1,0,,,,,,1,18,0,18,18.0,66
183,177,Jalen Myrick,JAX,22,,5,0,,,,,,1,18,0,18,18.0,18
184,178,Troy Niklas,ARI,25,TE,15,11,,,,,,1,1,0,1,1.0,133
185,179,Jamize Olawale ,OAK,28,,12,0,,,,,,1,9,0,9,9.0,85
186,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
187,180,Tenny Palepoi ,LAC,27,,15,0,,,,,,1,0,0,0,0.0,0
188,181,Ethan Pocic,SEA,22,lg,16,11,,,,,,1,13,0,13,13.0,13
189,182,Roy Robertson-Harris,CHI,24,,13,0,,,,,,1,7,0,7,7.0,7
190,183,Demarcus Robinson,KAN,23,WR,16,8,1,-4,0,-4,-4.0,,,,,,208
191,184,Anthony Sherman,KAN,29,,16,3,,,,,,1,7,0,7,7.0,94
192,185,Rod Smith,DAL,25,,15,1,,,,,,1,20,0,20,20.0,454
193,186,Torrey Smith,PHI,28,WR,16,14,1,9,0,9,9.0,,,,,,436
194,187,Daniel Sorensen,KAN,27,FS,15,14,1,0,0,0,0.0,,,,,,3
195,188,Darren Sproles ,PHI,34,,3,0,1,10,0,10,10.0,,,,,,144
196,189,Mike Thomas,LAR,23,,8,1,,,,,,1,15,0,15,15.0,108
197,190,Nick Vannett,SEA,24,,15,4,,,,,,1,0,0,0,0.0,124
198,191,Danny Vitale ,CLE,24,FB,15,6,,,,,,1,18,0,18,18.0,37
199,192,Dede Westbrook,JAX,24,wr,7,5,1,19,0,19,19.0,,,,,,358
200,193,Griff Whalen,BAL,27,,2,0,1,2,0,2,2.0,,,,,,25
201,194,Jermaine Whitehead,GNB,24,,10,0,1,0,0,0,0.0,,,,,,7
202,195,Damien Williams ,MIA,25,,11,4,,,,,,1,-7,0,-7,-7.0,329
203,196,Albert Wilson,KAN,25,WR,13,7,,,,,,1,18,0,18,18.0,578
