,Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb
113,114,Rob Gronkowski ,NWE,24,TE,7,6,66,39,59.1%,592,15.2,4,31,50,9.0,5.6,84.6,0
114,115,Rob Housler,ARI,25,TE,13,10,57,39,68.4%,454,11.6,1,22,31,8.0,3.0,34.9,1
115,116,Jason Avant,PHI,30,WR,16,13,77,38,49.4%,447,11.8,2,24,31,5.8,2.4,27.9,1
116,117,Kris Durham ,DET,25,WR,16,13,85,38,44.7%,490,12.9,2,25,40,5.8,2.4,30.6,1
117,118,Austin Pettis,STL,25,wr,16,6,63,38,60.3%,399,10.5,4,25,31,6.3,2.4,24.9,1
118,119,Mychal Rivera ,OAK,23,,16,3,60,38,63.3%,407,10.7,4,25,37,6.8,2.4,25.4,0
119,120,Reggie Wayne,IND,35,wr,7,7,58,38,65.5%,503,13.2,2,28,35,8.7,5.4,71.9,0
120,121,Aaron Dobson,NWE,22,WR,12,9,72,37,51.4%,519,14.0,4,25,81,7.2,3.1,43.3,1
121,122,Jacoby Jones,BAL,29,WR,12,9,68,37,54.4%,455,12.3,2,20,66,6.7,3.1,37.9,0
122,123,Lance Moore,NOR,30,wr,13,5,54,37,68.5%,457,12.4,2,26,44,8.5,2.8,35.2,1
123,124,Zach Ertz,PHI,23,,16,3,57,36,63.2%,469,13.0,4,25,38,8.2,2.3,29.3,0
124,125,Ted Ginn Jr.,CAR,28,,16,2,68,36,52.9%,556,15.4,5,24,47,8.2,2.3,34.8,0
125,126,Rashad Jennings,OAK,28,RB,15,8,48,36,75.0%,292,8.1,0,12,24,6.1,2.4,19.5,0
126,127,Marshawn Lynch *,SEA,27,RB,16,16,44,36,81.8%,316,8.8,2,12,55,7.2,2.3,19.8,4
127,128,David Nelson,NYJ,27,wr,12,6,60,36,60.0%,423,11.8,2,20,31,7.1,3.0,35.3,0
128,129,Bilal Powell,NYJ,25,RB,16,11,57,36,63.2%,272,7.6,0,15,36,4.8,2.3,17.0,1
129,130,Eddie Lacy*,GNB,23,RB,15,15,44,35,79.5%,257,7.3,0,12,34,5.8,2.3,17.1,1
130,131,Trent Richardson ,2TM,23,,16,10,52,35,67.3%,316,9.0,1,0,24,6.1,2.2,19.8,3
131,132,Chris Givens,STL,24,WR,16,13,83,34,41.0%,569,16.7,0,27,47,6.9,2.1,35.6,1
132,133,Ben Tate,HOU,25,rb,14,7,49,34,69.4%,140,4.1,0,2,10,2.9,2.4,10.0,5
133,134,Steven Jackson,ATL,30,RB,12,12,49,33,67.3%,191,5.8,1,11,25,3.9,2.8,15.9,0
134,135,Zach Miller,SEA,28,TE,14,12,56,33,58.9%,387,11.7,5,19,60,6.9,2.4,27.6,0
135,136,C.J. Spiller,BUF,26,RB,15,10,41,33,80.5%,185,5.6,0,7,27,4.5,2.2,12.3,4
136,137,Earl Bennett,CHI,26,,15,3,43,32,74.4%,243,7.6,4,14,17,5.7,2.1,16.2,0
137,138,Mike Brown,JAX,24,WR,11,6,56,32,57.1%,446,13.9,2,20,43,8.0,2.9,40.5,2
138,139,John Carlson,MIN,29,te,13,8,48,32,66.7%,344,10.8,1,19,30,7.2,2.5,26.5,1
139,140,Brent Celek,PHI,28,TE,16,15,51,32,62.7%,502,15.7,6,22,42,9.8,2.0,31.4,1
140,141,Lance Kendricks,STL,25,WR,15,13,46,32,69.6%,258,8.1,4,16,21,5.6,2.1,17.2,0
141,142,Andrew Quarless,GNB,25,TE,16,10,53,32,60.4%,312,9.8,2,18,22,5.9,2.0,19.5,0
142,143,Marcel Reece *,OAK,28,RB,16,15,54,32,59.3%,331,10.3,2,12,45,6.1,2.0,20.7,0
143,144,Kenny Stills,NOR,21,WR,16,10,50,32,64.0%,641,20.0,5,24,76,12.8,2.0,40.1,0
144,145,Kenbrell Thompkins,NWE,25,wr,12,8,69,32,46.4%,466,14.6,4,21,49,6.8,2.7,38.8,0
145,146,Dallas Clark,BAL,34,,12,0,52,31,59.6%,343,11.1,3,19,45,6.6,2.6,28.6,0
146,147,Randall Cobb,GNB,23,,6,4,47,31,66.0%,433,14.0,4,18,48,9.2,5.2,72.2,0
147,148,Roy Helu,WAS,25,,16,0,42,31,73.8%,251,8.1,0,9,28,6.0,1.9,15.7,2
148,149,Kellen Winslow,NYJ,30,,12,3,47,31,66.0%,388,12.5,2,20,34,8.3,2.6,32.3,0
149,150,Brandon Gibson ,MIA,26,,7,3,43,30,69.8%,326,10.9,3,19,46,7.6,4.3,46.6,0
150,151,Leonard Hankerson,WAS,25,WR,10,7,50,30,60.0%,375,12.5,3,21,29,7.5,3.0,37.5,0
151,152,Kyle Rudolph ,MIN,24,TE,8,8,46,30,65.2%,313,10.4,3,13,31,6.8,3.8,39.1,0
152,153,Justin Blackmon,JAX,23,,4,4,48,29,60.4%,415,14.3,1,17,67,8.6,7.3,103.8,0
153,154,Darrius Heyward-Bey,IND,26,WR,16,11,64,29,45.3%,309,10.7,1,17,27,4.8,1.8,19.3,0
154,155,Jerrel Jernigan,NYG,24,,15,3,45,29,64.4%,329,11.3,2,16,30,7.3,1.9,21.9,1
155,156,Brian Leonard,TAM,29,,16,1,37,29,78.4%,179,6.2,0,9,19,4.8,1.8,11.2,0
156,157,Adrian Peterson*,MIN,28,RB,14,14,40,29,72.5%,171,5.9,1,11,22,4.3,2.1,12.2,5
157,158,Jason Snelling ,ATL,30,,14,1,34,29,85.3%,216,7.4,3,11,34,6.4,2.1,15.4,0
158,159,Logan Paulsen,WAS,26,TE,16,14,50,28,56.0%,267,9.5,3,11,33,5.3,1.8,16.7,2
159,160,Donald Brown,IND,26,rb,16,5,35,27,77.1%,214,7.9,2,10,33,6.1,1.7,13.4,1
160,161,Mike Tolbert*+,CAR,28,RB,16,13,33,27,81.8%,184,6.8,2,12,18,5.6,1.7,11.5,0
161,162,Jeff Cumberland,NYJ,26,TE,15,12,40,26,65.0%,398,15.3,4,15,47,10.0,1.7,26.5,0
162,163,Jim Dray,ARI,27,TE,16,15,32,26,81.3%,215,8.3,2,14,18,6.7,1.6,13.4,1
163,164,Ryan Mathews,SDG,26,RB,16,14,33,26,78.8%,189,7.3,1,9,17,5.7,1.6,11.8,2
164,165,Sean McGrath,KAN,26,te,16,9,40,26,65.0%,302,11.6,2,16,25,7.6,1.6,18.9,0
165,166,Lamar Miller,MIA,22,RB,16,15,35,26,74.3%,170,6.5,0,6,22,4.9,1.6,10.6,1
166,167,Zac Stacy,STL,22,RB,14,12,35,26,74.3%,141,5.4,1,8,25,4.0,1.9,10.1,1
167,168,DeAngelo Williams,CAR,30,RB,15,15,36,26,72.2%,333,12.8,1,10,72,9.3,1.7,22.2,3
168,169,Jarius Wright,MIN,24,,16,3,43,26,60.5%,434,16.7,3,20,42,10.1,1.6,27.1,0
169,170,Ed Dickson,BAL,26,TE,16,14,43,25,58.1%,273,10.9,1,16,43,6.3,1.6,17.1,0
170,171,Jermichael Finley,GNB,26,te,6,5,34,25,73.5%,300,12.0,3,13,52,8.8,4.2,50.0,0
171,172,Andre Holmes,OAK,25,,10,4,52,25,48.1%,431,17.2,1,22,40,8.3,2.5,43.1,0
172,173,Marcedes Lewis,JAX,29,TE,11,11,47,25,53.2%,359,14.4,4,17,41,7.6,2.3,32.6,1
173,174,Bruce Miller,SFO,26,RB,14,13,36,25,69.4%,243,9.7,0,12,43,6.8,1.8,17.4,1
174,175,Miles Austin,DAL,29,WR,11,8,49,24,49.0%,244,10.2,0,15,20,5.0,2.2,22.2,0
175,176,Owen Daniels,HOU,31,te,5,5,41,24,58.5%,252,10.5,3,18,28,6.1,4.8,50.4,0
176,177,Clay Harbor,JAX,26,te,16,7,35,24,68.6%,292,12.2,2,16,31,8.3,1.5,18.3,2
177,178,Stephen Hill,NYJ,22,WR,12,11,59,24,40.7%,342,14.3,1,17,51,5.8,2.0,28.5,1
178,179,Tiquan Underwood,TAM,26,WR,12,7,46,24,52.2%,440,18.3,4,19,85,9.6,2.0,36.7,0
179,180,Griff Whalen,IND,23,,9,3,40,24,60.0%,259,10.8,2,14,25,6.5,2.7,28.8,0
180,181,Anthony Fasano,KAN,29,TE,9,9,33,23,69.7%,200,8.7,3,12,20,6.1,2.6,22.2,0
181,182,T.J. Graham,BUF,24,wr,16,6,58,23,39.7%,361,15.7,2,14,47,6.2,1.4,22.6,1
182,183,Santonio Holmes,NYJ,29,WR,11,11,59,23,39.0%,456,19.8,1,19,69,7.7,2.1,41.5,0
183,184,Arian Foster ,HOU,27,RB,8,8,35,22,62.9%,183,8.3,1,6,41,5.2,2.8,22.9,0
184,185,Darius Johnson,ATL,22,,10,2,43,22,51.2%,210,9.5,1,13,17,4.9,2.2,21.0,1
185,186,Jermaine Kearse,SEA,23,wr,15,5,38,22,57.9%,346,15.7,4,16,43,9.1,1.5,23.1,2
186,187,Keshawn Martin ,HOU,23,,16,1,40,22,55.0%,253,11.5,2,12,32,6.3,1.4,15.8,2
187,188,Kerry Taylor,2TM,24,,10,4,34,22,64.7%,229,10.4,1,0,17,6.7,2.2,22.9,0
188,189,Mike Williams,TAM,26,wr,6,5,40,22,55.0%,216,9.8,2,12,28,5.4,3.7,36.0,0
189,190,Brandon Bolden,NWE,23,,12,2,29,21,72.4%,152,7.2,0,6,18,5.2,1.8,12.7,0
190,191,Kevin Ogletree,2TM,26,,16,2,45,21,46.7%,269,12.8,2,0,43,6.0,1.3,16.8,0
191,192,Fozzy Whittaker ,2TM,24,,14,2,36,21,58.3%,155,7.4,2,0,35,4.3,1.5,11.1,1
192,193,Montee Ball,DEN,23,,16,0,27,20,74.1%,145,7.3,0,10,31,5.4,1.3,9.1,3
193,194,Andre Brown,NYG,27,RB,8,8,29,20,69.0%,103,5.2,0,3,14,3.6,2.5,12.9,3
194,195,Josh Morgan,WAS,28,wr,14,7,34,20,58.8%,214,10.7,0,14,21,6.3,1.4,15.3,2
195,196,Bernard Pierce,BAL,22,rb,16,1,25,20,80.0%,104,5.2,0,3,15,4.2,1.3,6.5,0
196,197,Dennis Pitta,BAL,28,,4,1,33,20,60.6%,169,8.5,1,11,18,5.1,5.0,42.3,0
197,198,Jacob Tamme,DEN,28,,16,1,25,20,80.0%,184,9.2,1,14,15,7.4,1.3,11.5,0
198,199,Luke Willson,SEA,23,TE,16,7,28,20,71.4%,272,13.6,1,14,39,9.7,1.3,17.0,0
199,200,Michael Crabtree,SFO,26,WR,5,5,33,19,57.6%,284,14.9,1,13,60,8.6,3.8,56.8,1
200,201,Tandon Doss,BAL,24,,15,2,36,19,52.8%,305,16.1,0,13,63,8.5,1.3,20.3,1
201,202,Ryan Griffin,HOU,23,TE,15,8,28,19,67.9%,244,12.8,1,14,40,8.7,1.3,16.3,0
202,203,Ben Watson,NOR,33,te,15,7,30,19,63.3%,226,11.9,2,14,32,7.5,1.3,15.1,0
203,204,Joseph Fauria,DET,23,,16,2,30,18,60.0%,207,11.5,7,14,25,6.9,1.1,12.9,0
204,205,Stanley Havili,IND,26,RB,13,8,21,18,85.7%,128,7.1,1,6,20,6.1,1.4,9.8,0
205,206,Justin Hunter,TEN,22,,14,0,42,18,42.9%,354,19.7,4,16,57,8.4,1.3,25.3,0
206,207,Rashard Mendenhall,ARI,26,RB,15,15,21,18,85.7%,134,7.4,0,5,24,6.4,1.2,8.9,4
207,208,Brian Quick,STL,24,wr,16,5,35,18,51.4%,302,16.8,2,15,73,8.6,1.1,18.9,0
208,209,Aldrick Robinson,WAS,25,,16,1,46,18,39.1%,365,20.3,2,14,62,7.9,1.1,22.8,0
209,210,Anthony Sherman,KAN,25,RB,16,8,24,18,75.0%,155,8.6,1,8,26,6.5,1.1,9.7,1
210,211,Stedman Bailey,STL,23,,16,2,25,17,68.0%,226,13.3,0,10,28,9.0,1.1,14.1,0
211,212,Marquise Goodwin,BUF,23,,12,1,32,17,53.1%,283,16.6,3,13,59,8.8,1.4,23.6,1
212,213,Ladarius Green,SDG,23,WR,16,10,30,17,56.7%,376,22.1,3,15,60,12.5,1.1,23.5,0
213,214,Darren McFadden,OAK,26,rb,10,7,25,17,68.0%,108,6.4,0,4,16,4.3,1.7,10.8,1
214,215,Andre Caldwell,DEN,28,,16,2,29,16,55.2%,200,12.5,3,12,36,6.9,1.0,12.5,0
215,216,Frank Gore*,SFO,30,RB,16,16,27,16,59.3%,141,8.8,0,5,29,5.2,1.0,8.8,3
216,217,Robert Meachem,NOR,29,wr,15,5,30,16,53.3%,324,20.3,2,9,60,10.8,1.1,21.6,0
217,218,Justin Forsett,JAX,28,,9,0,16,15,93.8%,82,5.5,0,5,14,5.1,1.7,9.1,1
218,219,DeVier Posey,HOU,23,,14,0,25,15,60.0%,155,10.3,0,5,42,6.2,1.1,11.1,0
219,220,Bobby Rainey,2TM,26,,15,6,19,15,78.9%,46,3.1,1,0,15,2.4,1.0,3.1,1
220,221,Sidney Rice,SEA,27,wr,8,6,35,15,42.9%,231,15.4,3,11,31,6.6,1.9,28.9,1
221,222,Daniel Thomas,MIA,26,,15,1,17,15,88.2%,63,4.2,2,6,16,3.7,1.0,4.2,0
222,223,Damian Williams,TEN,25,,10,1,23,15,65.2%,178,11.9,0,10,32,7.7,1.5,17.8,2
223,224,Jed Collins,NOR,27,RB,16,8,17,14,82.4%,54,3.9,0,3,8,3.2,0.9,3.4,0
224,225,Daryl Richardson ,STL,23,,8,3,18,14,77.8%,121,8.6,0,3,19,6.7,1.8,15.1,0
225,226,Da'Rick Rogers,IND,22,,5,3,23,14,60.9%,192,13.7,2,9,69,8.3,2.8,38.4,0
226,227,Jordan Todman,JAX,23,,16,2,26,14,53.8%,116,8.3,1,6,30,4.5,0.9,7.3,0
227,228,Gary Barnidge,CLE,28,TE,16,12,18,13,72.2%,127,9.8,2,6,40,7.1,0.8,7.9,0
228,229,Jacoby Ford,OAK,26,,14,1,24,13,54.2%,99,7.6,0,5,22,4.1,0.9,7.1,4
