,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,,Games,Def Interceptions,Fumbles,,Tackles,,,,,,,,,,,,,,,,,,
1,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
2,1,DeMeco Ryans,HOU,22,MLB,16,16,1,16,0,16,7,1,0,1,0,0,3.5,156,126,30,13,9,
3,2,Lance Briggs*,CHI,26,RLB,16,16,2,18,0,18,9,4,0,1,0,0,1.0,134,113,21,11,2,
4,3,Antonio Pierce*,NYG,28,MLB,16,16,1,6,0,6,9,1,0,2,0,0,1.0,139,109,30,10,3,
5,4,Zach Thomas*+,MIA,33,MLB,16,16,1,-4,0,-4,8,2,0,0,0,0,3.0,165,103,62,7,3,
6,5,Kirk Morrison ,OAK,24,MLB,16,16,2,32,0,31,5,1,0,1,35,1,1.0,128,102,26,14,1,
7,6,Will Witherspoon,STL,26,MLB,16,16,0,0,0,0,9,3,0,1,0,0,3.0,116,102,14,8,5,
8,7,London Fletcher,BUF,31,MLB,16,16,4,30,1,17,14,0,0,1,5,1,2.0,146,101,45,9,3,
9,8,Keith Bulluck,TEN,29,RLB,16,16,1,0,0,0,8,2,0,1,17,1,2.5,144,100,44,4,2,
10,9,Donnie Edwards,SDG,33,RILB,16,16,3,11,0,8,8,2,1,1,0,0,2.5,143,99,44,4,5,
11,10,Keith Brooking,ATL,31,MLB,16,16,0,0,0,0,1,0,0,1,0,0,2.5,138,97,41,4,4,
12,11,Derrick Brooks*,TAM,33,RLB,16,16,3,51,1,21,4,,,,,,0.0,121,96,25,4,0,
13,12,Cato June,IND,27,RLB,16,16,3,14,0,8,4,1,0,1,0,0,1.0,142,96,46,6,3,
14,13,Lofa Tatupu*,SEA,24,MLB,16,16,1,19,0,19,7,2,0,1,0,0,1.5,123,93,30,5,4,
15,14,Brian Urlacher*+,CHI,28,MLB,16,16,3,38,0,36,9,1,0,1,0,0,0.0,142,93,49,11,8,
16,15,Chris Hope,TEN,26,SS,16,16,5,105,1,61,15,0,0,1,0,0,0.0,121,89,32,3,0,
17,16,Sean Taylor*,WAS,23,FS,16,16,1,25,0,25,7,3,0,0,0,0,0.0,114,89,25,1,1,
18,17,Thomas Howard,OAK,23,RLB,16,15,0,0,0,0,2,,,,,,0.0,110,88,22,6,1,
19,18,Jermaine Phillips,TAM,27,SS,16,16,2,45,0,29,9,5,0,1,17,0,1.0,108,88,20,4,4,
20,19,Jeremiah Trotter,PHI,29,MLB,16,16,1,17,0,17,4,1,0,0,0,0,0.0,113,88,25,3,0,
21,20,Gary Brackett,IND,26,MLB,14,14,0,0,0,0,2,3,0,0,0,0,0.0,122,87,35,4,1,
22,21,David Thornton ,TEN,28,LLB,16,13,0,0,0,0,5,2,0,0,0,0,0.0,109,87,22,4,1,
23,22,Stuart Schweigert,OAK,25,FS,16,16,0,0,0,0,4,0,0,1,0,0,0.0,107,86,21,0,0,
24,23,Ronde Barber*,TAM,31,RCB,16,16,3,103,2,66,16,2,0,0,0,0,0.0,100,85,15,5,1,
25,24,James Farrior,PIT,31,LILB,16,16,1,1,0,1,6,2,0,1,0,0,4.0,128,85,43,9,7,
26,25,Morlon Greenwood,HOU,28,RLB,16,16,1,0,0,0,3,2,0,3,15,0,1.0,111,85,26,5,1,
27,26,A.J. Hawk,GNB,22,RLB,16,16,2,31,0,25,7,1,0,2,0,0,3.5,121,84,37,6,7,
28,27,Antoine Winfield,MIN,29,LCB,16,16,4,33,1,26,14,0,0,1,0,0,0.0,98,84,14,7,3,
29,28,Chris Draft,CAR,30,MLB,16,16,0,0,0,0,2,2,0,2,8,0,5.5,110,82,28,10,7,
30,29,Kawika Mitchell ,KAN,27,MLB,16,16,1,23,0,23,3,0,0,1,0,0,1.5,104,82,22,5,5,
31,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
32,30,Ernie Sims,DET,22,RLB,16,16,0,0,0,0,1,1,0,1,0,0,0.5,125,82,43,4,0,
33,31,Ray Lewis*,BAL,31,MLB,14,14,2,27,0,27,8,1,0,1,0,0,5.0,103,80,23,8,9,
34,32,Antrel Rolle,ARI,24,LCB,16,16,1,23,0,23,11,2,0,0,0,0,0.0,87,80,7,2,0,
35,33,Gerald Hayes,ARI,26,MLB,14,14,3,24,0,24,6,0,0,2,0,0,1.0,93,79,14,5,2,
36,34,Al Wilson*,DEN,29,MLB,15,15,0,0,0,0,4,1,0,0,0,0,1.0,102,79,23,5,2,
37,35,Andra Davis,CLE,28,LILB,14,14,2,19,0,19,3,1,0,0,0,0,1.0,103,78,25,6,5,
38,36,Landon Johnson,CIN,25,RLB,16,16,1,2,0,2,4,3,0,0,0,0,0.5,113,78,35,2,2,
39,37,Bart Scott*,BAL,26,RLB,16,16,2,31,0,24,9,,,,,,9.5,103,78,25,12,20,
40,38,Corey Chavous,STL,30,SS,16,16,1,17,0,17,8,0,0,2,0,0,1.0,86,77,9,4,3,
41,39,E.J. Henderson,MIN,26,RLB,16,16,2,48,1,45,4,1,0,2,2,0,3.0,110,77,33,8,7,
42,40,Gibril Wilson,NYG,25,SS,15,15,2,25,0,25,10,3,0,2,0,0,0.0,103,77,26,2,4,
43,41,Brian Dawkins*+,PHI,33,FS,16,16,4,38,0,38,14,5,0,0,0,0,1.0,98,76,22,5,5,
44,42,Adrian Wilson*,ARI,27,SS,16,16,4,146,1,99,10,4,0,2,99,1,5.0,84,76,8,12,8,
45,43,Ken Hamlin,SEA,25,FS,16,16,3,63,0,37,11,1,0,0,0,0,2.0,96,75,21,1,1,
46,44,Sammy Knight,KAN,31,SS,16,16,1,27,0,27,4,,,,,,2.0,84,75,9,4,2,
47,45,Kerry Rhodes,NYJ,24,FS,16,16,4,46,0,25,13,3,0,1,4,0,5.0,99,75,24,4,4,
48,46,Darrent Williams,DEN,24,RCB,15,14,4,37,1,31,9,1,3,3,12,0,0.0,86,75,11,3,0,
49,47,Champ Bailey*+,DEN,28,LCB,16,16,10,162,1,70,21,0,0,1,4,0,0.0,86,74,12,5,0,
50,48,Will Demps,NYG,27,FS,16,16,2,30,0,29,7,1,0,2,0,0,1.0,100,74,26,3,0,
51,49,Scott Shanle,NOR,27,RLB,16,15,0,0,0,0,1,1,0,0,0,0,4.0,99,74,25,6,5,
52,50,Anthony Henry ,DAL,30,RCB,16,16,2,41,0,37,21,,,,,,0.0,81,73,8,0,0,
53,51,Daryl Smith,JAX,24,MLB,16,16,1,4,0,4,7,1,0,0,0,0,3.0,89,73,16,8,4,
54,52,Eric Barton,NYJ,29,LLB,16,15,0,0,0,0,2,1,0,0,0,0,4.5,100,72,28,6,4,
55,53,Lawyer Milloy,ATL,33,SS,16,16,0,0,0,0,5,,,,,,2.0,98,72,26,6,5,
56,54,Thomas Davis ,CAR,23,LLB,14,14,0,0,0,0,5,2,0,0,0,0,1.5,90,71,19,4,8,
57,55,Quentin Jammer,SDG,27,LCB,16,16,4,57,0,35,18,,,,,,0.0,78,71,7,0,0,
58,56,Sean Jones,CLE,24,SS,16,16,5,46,0,19,16,0,0,1,-3,0,0.5,111,71,40,3,7,
59,57,Julian Peterson*,SEA,28,RLB,16,16,1,-4,0,-4,6,1,0,1,25,0,10.0,89,71,18,13,14,
60,58,Erik Coleman,NYJ,24,SS,16,13,1,3,0,3,4,,,,,,0.0,101,70,31,3,1,
61,59,Ian Gold,DEN,28,RLB,15,15,0,0,0,0,4,1,0,0,0,0,0.0,91,70,21,4,4,
62,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
63,60,LeRoy Hill,SEA,24,LLB,15,15,0,0,0,0,2,1,0,1,4,0,2.0,92,70,22,2,2,
64,61,Lemar Marshall,WAS,30,MLB,15,15,0,0,0,0,3,0,0,1,0,0,1.5,104,70,34,2,5,1
65,62,Dunta Robinson,HOU,24,LCB,16,16,2,9,1,9,12,1,0,0,0,0,0.0,83,70,13,4,1,
66,63,Michael Boley,ATL,24,LLB,16,13,2,44,0,40,7,1,0,3,0,0,3.0,88,69,19,7,3,
67,64,Karlos Dansby,ARI,25,LLB,14,10,0,0,0,0,3,1,0,1,0,0,8.0,82,69,13,14,9,
68,65,Richard Marshall,CAR,22,rcb,16,8,3,59,1,30,15,2,1,4,25,0,1.0,82,69,13,6,0,
69,66,Charles Tillman ,CHI,25,LCB,14,14,5,32,0,13,14,1,0,1,40,1,0.0,81,69,12,5,1,
