,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,,Misc,,Approx Val,,Passing,Rushing,Receiving,,,,,,,,,,,,,,,,,,,,,
1,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
2,1,1,HOU,Mario Williams,DE,21,2016,1,4,9,76,34,158,0,0,0,0,0,0,0,0,0,0,0,317,,97.5,North Carolina St.,College Stats
3,1,2,NOR,Reggie Bush,RB,21,2016,0,0,8,61,33,134,0,1,0,0,1,1286,5490,36,477,3598,18,,,,USC,College Stats
4,1,3,TEN,Vince Young,QB,23,2011,0,2,4,33,31,60,755,1304,8964,46,51,282,1459,12,0,0,0,,,,Texas,College Stats
5,1,4,NYJ,D'Brickashaw Ferguson ,T,22,2015,0,3,10,61,61,160,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia,
6,1,5,GNB,A.J. Hawk,LB,22,2016,0,0,10,59,56,159,0,0,0,0,0,0,0,0,0,0,0,645,9,20.0,Ohio St.,College Stats
7,1,6,SFO,Vernon Davis ,TE,22,2019,0,2,11,51,41,198,0,0,0,0,0,6,15,0,583,7562,63,,,,Maryland,College Stats
8,1,7,OAK,Michael Huff,DB,23,2013,0,0,6,33,33,118,0,0,0,0,0,0,0,0,0,0,0,371,11,5.5,Texas,College Stats
9,1,8,BUF,Donte Whitner,DB,21,2016,0,2,10,48,18,157,0,0,0,0,0,0,0,0,0,0,0,668,11,3.0,Ohio St.,College Stats
10,1,9,DET,Ernie Sims,LB,21,2013,0,0,4,30,19,109,0,0,0,0,0,0,0,0,0,0,0,420,1,5.5,Florida St.,College Stats
11,1,10,ARI,Matt Leinart,QB,23,2012,0,0,1,12,12,33,366,641,4065,15,21,47,89,2,0,0,0,,,,USC,College Stats
12,1,11,DEN,Jay Cutler ,QB,23,2017,0,1,10,87,27,153,3048,4920,35133,227,160,386,1682,9,0,0,0,1,,,Vanderbilt,College Stats
13,1,12,BAL,Haloti Ngata,DT,22,2018,2,5,12,99,91,180,0,0,0,0,0,0,0,0,0,0,0,329,5,32.5,Oregon,College Stats
14,1,13,CLE,Kamerion Wimbley,DE,22,2014,0,0,8,44,23,140,0,0,0,0,0,0,0,0,0,0,0,322,2,53.5,Florida St.,College Stats
15,1,14,PHI,Brodrick Bunkley,DT,22,2014,0,0,7,41,25,130,0,0,0,0,0,0,0,0,0,0,0,171,,8.5,Florida St.,College Stats
16,1,15,STL,Tye Hill,DB,24,2010,0,0,0,9,7,40,0,0,0,0,0,0,0,0,0,0,0,117,5,,Clemson,College Stats
17,1,16,MIA,Jason Allen,DB,23,2012,0,0,1,13,9,98,0,0,0,0,0,0,0,0,0,0,0,213,15,,Tennessee,College Stats
18,1,17,MIN,Chad Greenway,LB,23,2016,0,2,10,64,64,156,0,0,0,0,0,0,0,0,0,0,0,762,11,18.0,Iowa,College Stats
19,1,18,DAL,Bobby Carpenter,LB,23,2012,0,0,0,10,5,93,0,0,0,0,0,0,0,0,0,0,0,126,1,3.5,Ohio St.,College Stats
20,1,19,SDG,Antonio Cromartie,DB,22,2016,1,4,8,61,23,162,0,0,0,0,0,1,1,0,1,-2,0,376,31,,Florida St.,College Stats
21,1,20,KAN,Tamba Hali,DE,22,2017,0,5,10,77,77,177,0,0,0,0,0,0,0,0,0,0,0,460,2,89.5,Penn St.,College Stats
22,1,21,NWE,Laurence Maroney,RB,21,2010,0,0,0,26,25,49,0,0,0,0,0,618,2504,21,44,459,1,1,,,Minnesota,College Stats
23,1,22,SFO,Manny Lawson,DE,22,2015,0,0,7,46,23,143,0,0,0,0,0,0,0,0,0,0,0,352,4,24.5,North Carolina St.,College Stats
24,1,23,TAM,Davin Joseph,G,22,2014,0,2,8,42,37,116,0,0,0,0,0,0,0,0,0,0,0,1,,,Oklahoma,College Stats
25,1,24,CIN,Johnathan Joseph,DB,22,2020,0,2,14,66,16,210,0,0,0,0,0,0,0,0,0,0,0,669,32,,South Carolina,
26,1,25,PIT,Santonio Holmes,WR,22,2014,0,0,6,47,35,112,0,1,0,0,0,16,89,0,389,6030,36,,,,Ohio St.,College Stats
27,1,26,BUF,John McCargo,DT,23,2011,0,0,0,3,3,44,0,0,0,0,0,0,0,0,0,0,0,35,,2.5,North Carolina St.,College Stats
28,1,27,CAR,DeAngelo Williams,RB,23,2016,0,1,6,61,51,142,0,0,0,0,0,1730,8096,61,236,2106,9,1,,,Memphis,College Stats
29,1,28,JAX,Marcedes Lewis,TE,22,2020,0,1,13,33,33,212,0,0,0,0,0,0,0,0,400,4753,37,,,,UCLA,College Stats
30,1,29,NYJ,Nick Mangold,C,22,2016,2,7,11,62,62,164,0,0,0,0,0,0,0,0,1,-3,0,1,,,Ohio St.,
31,1,30,IND,Joseph Addai,RB,23,2011,0,1,4,50,50,78,1,1,22,1,0,1095,4453,39,191,1448,9,,,,LSU,College Stats
32,1,31,SEA,Kelly Jennings,DB,23,2011,0,0,2,18,18,91,0,0,0,0,0,0,0,0,0,0,0,211,2,1.0,Miami (FL),College Stats
33,1,32,NYG,Mathias Kiwanuka,DE,23,2014,0,0,5,36,36,120,0,0,0,0,0,0,0,0,0,0,0,301,3,38.5,Boston Col.,College Stats
34,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
35,2,33,HOU,DeMeco Ryans,LB,22,2015,0,2,8,57,38,140,0,0,0,0,0,0,0,0,0,0,0,735,7,13.5,Alabama,College Stats
36,2,34,CLE,D'Qwell Jackson,LB,22,2016,0,1,9,63,41,141,0,0,0,0,0,0,0,0,0,0,0,754,9,19.5,Maryland,College Stats
37,2,35,WAS,Rocky McIntosh,LB,23,2013,0,0,5,38,33,124,0,0,0,0,0,0,0,0,0,0,0,371,4,9.0,Miami (FL),
38,2,36,NWE,Chad Jackson,WR,21,2008,0,0,0,2,2,18,0,0,0,0,0,4,22,0,14,171,3,,,,Florida,College Stats
39,2,37,ATL,Jimmy Williams,DB,22,2007,0,0,0,4,4,27,0,0,0,0,0,0,0,0,0,0,0,41,1,,Virginia Tech,College Stats
40,2,38,OAK,Thomas Howard,LB,23,2013,0,0,5,34,26,95,0,0,0,0,0,0,0,0,0,0,0,392,7,6.0,Texas-El Paso,College Stats
41,2,39,PHI,Winston Justice,T,21,2013,0,0,3,23,17,63,0,0,0,0,0,0,0,0,0,0,0,,,,USC,College Stats
42,2,40,DET,Daniel Bullocks,DB,23,2008,0,0,1,7,7,31,0,0,0,0,0,0,0,0,0,0,0,119,,1.0,Nebraska,College Stats
43,2,41,ARI,Deuce Lutui,G,23,2012,0,0,5,32,30,101,0,0,0,0,0,0,0,0,0,0,0,,,,USC,
44,2,42,CHI,Danieal Manning,DB,24,2014,0,0,6,37,22,128,0,0,0,0,0,0,0,0,0,0,0,435,11,4.0,Abilene Christian,
45,2,43,NOR,Roman Harper,DB,23,2016,0,2,8,48,37,156,0,0,0,0,0,0,0,0,0,0,0,641,11,18.0,Alabama,College Stats
46,2,44,NYG,Sinorice Moss,WR,22,2009,0,0,0,4,4,37,0,0,0,0,0,1,4,0,39,421,3,2,,,Miami (FL),College Stats
47,2,45,TEN,LenDale White,RB,21,2009,0,0,1,14,14,58,0,0,0,0,0,628,2349,24,42,204,0,,,,USC,College Stats
48,2,46,STL,Joe Klopfenstein,TE,22,2009,0,0,3,3,3,49,0,0,0,0,0,0,0,0,34,397,2,,,,Colorado,College Stats
49,2,47,GNB,Daryn Colledge,T,24,2014,0,0,9,54,37,141,0,0,0,0,0,0,0,0,0,0,0,,,,Boise St.,
50,2,48,MIN,Cedric Griffin,DB,23,2012,0,0,4,26,25,89,0,0,0,0,0,0,0,0,0,0,0,352,8,,Texas,College Stats
51,2,49,NYJ,Kellen Clemens,QB,23,2017,0,0,2,10,3,64,350,638,4053,16,21,85,227,3,0,0,0,1,,,Oregon,College Stats
52,2,50,SDG,Marcus McNeill,T,22,2011,0,2,6,55,55,82,0,0,0,0,0,0,0,0,0,0,0,,,,Auburn,College Stats
53,2,51,MIN,Ryan Cook,C,23,2012,0,0,3,24,18,90,0,0,0,0,0,0,0,0,0,0,0,,,,New Mexico,
54,2,52,GNB,Greg Jennings,WR,22,2015,0,2,8,65,54,143,0,0,0,0,0,1,-1,0,571,8291,64,,,,West. Michigan,College Stats
55,2,53,DAL,Anthony Fasano,TE,22,2017,0,0,8,23,2,180,0,0,0,0,0,0,0,0,299,3278,36,,,,Notre Dame,College Stats
56,2,54,KAN,Bernard Pollard,DB,21,2014,0,0,7,36,11,126,0,0,0,0,0,0,0,0,0,0,0,553,12,10.5,Purdue,College Stats
57,2,55,CIN,Andrew Whitworth,T,24,2020,2,4,14,101,69,224,0,0,0,0,0,0,0,0,1,1,1,,,,LSU,
58,2,56,BAL,Chris Chester,G,23,2016,0,0,9,56,17,169,0,0,0,0,0,0,0,0,0,0,0,3,,,Oklahoma,College Stats
59,2,57,CHI,Devin Hester,DB,23,2016,3,4,3,49,45,156,0,0,0,0,0,36,116,1,255,3311,16,11,,,Miami (FL),College Stats
60,2,58,CAR,Richard Marshall,DB,21,2014,0,0,3,32,24,124,0,0,0,0,0,0,0,0,0,0,0,526,18,7.0,Fresno St.,College Stats
61,2,59,TAM,Jeremy Trueblood,T,23,2013,0,0,6,40,36,116,0,0,0,0,0,0,0,0,0,0,0,1,,,Boston Col.,
62,2,60,JAX,Maurice Jones-Drew,RB,21,2014,1,3,4,72,72,126,1,2,8,1,1,1847,8167,68,346,2944,11,,,,UCLA,College Stats
63,2,61,DEN,Tony Scheffler,TE,23,2013,0,0,2,24,15,107,0,0,0,0,0,3,7,0,258,3207,22,3,1,,West. Michigan,College Stats
64,2,62,IND,Tim Jennings,DB,22,2015,0,2,6,43,9,137,0,0,0,0,0,0,0,0,0,0,0,396,20,,Georgia,College Stats
65,2,63,SEA,Darryl Tapp,DE,21,2017,0,0,2,30,21,165,0,0,0,0,0,0,0,0,0,0,0,262,2,29.0,Virginia Tech,College Stats
66,2,64,MIN,Tarvaris Jackson ,QB,23,2015,0,0,2,21,12,59,640,1073,7263,39,35,171,636,6,0,0,0,,,,Alabama St.,College Stats
67,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
68,3,65,HOU,Charles Spencer,G,24,2006,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,Pittsburgh,
69,3,66,HOU,Eric Winston,T,22,2017,0,0,7,61,48,165,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL),College Stats
70,3,67,GNB,Abdul Hodge,LB,23,2010,0,0,0,2,1,35,0,0,0,0,0,0,0,0,0,0,0,25,,,Iowa,College Stats
71,3,68,STL,Claude Wroten,DT,22,2007,0,0,0,2,2,26,0,0,0,0,0,0,0,0,0,0,0,21,,1.5,LSU,College Stats
72,3,69,OAK,Paul McQuistan,T,23,2014,0,0,2,23,4,97,0,0,0,0,0,0,0,0,0,0,0,,,,Weber St.,
73,3,70,BUF,Ashton Youboty,DB,22,2011,0,0,0,8,5,49,0,0,0,0,0,0,0,0,0,0,0,73,2,2.0,Ohio St.,College Stats
74,3,71,PHI,Chris Gocong,DE,22,2012,0,0,5,30,16,79,0,0,0,0,0,0,0,0,0,0,0,228,,9.5,Cal Poly-San Luis Obispo,
75,3,72,ARI,Leonard Pope,TE,22,2012,0,0,4,6,4,103,0,0,0,0,0,0,0,0,105,982,11,,,,Georgia,College Stats
76,3,73,CHI,Dusty Dvoracek,DT,25,2008,0,0,1,6,6,13,0,0,0,0,0,0,0,0,0,0,0,24,,,Oklahoma,College Stats
77,3,74,DET,Brian Calhoun,RB,22,2007,0,0,0,1,1,11,0,0,0,0,0,14,54,0,7,55,0,1,,,Wisconsin,College Stats
78,3,75,GNB,Jason Spitz,G,23,2012,0,0,3,24,24,75,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville,College Stats
