,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
29,28,David Akers,PHI,32,,16,0,,,10,9,5,3,8,6,,,23,18,47,78.3%,48,48,100.0%,83,5456,11,13.3%,65.7,,,,,
30,29,Morten Andersen,ATL,46,,14,0,,,8,7,6,6,8,7,1,,23,20,45,87.0%,27,27,100.0%,,,,,,,,,,
31,Rk,Player,Tm,Age,Pos,G,GS,FGA,FGM,FGA,FGM,FGA,FGM,FGA,FGM,FGA,FGM,FGA,FGM,Lng,FG%,XPA,XPM,XP%,KO,KOYds,TB,TB%,KOAvg,Pnt,Yds,Lng,Blck,Y/P
32,30,Matt Bryant,TAM,31,,16,0,,,8,8,3,3,9,5,2,1,22,17,62,77.3%,23,22,95.7%,53,3264,4,7.5%,61.6,,,,,
33,31,Mike Vanderjagt,DAL,36,,10,0,,,7,6,6,5,4,1,1,1,18,13,50,72.2%,33,33,100.0%,46,2765,3,6.5%,60.1,,,,,
34,32,John Hall,WAS,32,,5,0,,,3,3,4,4,4,2,,,11,9,46,81.8%,9,9,100.0%,16,968,,,60.5,,,,,
35,33,Shaun Suisham,2TM,25,,8,0,,,1,1,7,6,1,1,2,1,11,9,52,81.8%,14,14,100.0%,30,1858,2,6.7%,61.9,,,,,
36,34,Nick Novak,WAS,25,,6,0,,,1,1,3,1,6,3,,,10,5,47,50.0%,10,10,100.0%,20,1202,,,60.1,,,,,
37,35,Michael Koenen,ATL,24,,16,0,,,1,1,4,1,1,,3,1,9,3,51,33.3%,4,4,100.0%,70,4511,13,18.6%,64.4,76,3199,65,2,42.1
38,36,Martin Gramatica,2TM,31,,8,0,,,2,2,2,2,5,3,,,9,7,48,77.8%,23,23,100.0%,38,2360,1,2.6%,62.1,,,,,
39,37,Billy Cundiff,NOR,26,,5,0,,,,,,,,,1,,1,,,0.0%,,,,7,436,,,62.3,,,,,
40,38,Jason Baker,CAR,28,,16,0,,,,,,,,,,,,,,,,,,10,653,1,10.0%,65.3,98,4483,70,1,45.7
41,39,Josh Bidwell,TAM,30,,16,0,,,,,,,,,,,,,,,,,,,,,,,93,4045,59,0,43.5
42,40,Chris Kluwe,MIN,25,,16,0,,,,,,,,,,,,,,,,,,1,50,,,50.0,93,3934,68,0,42.3
43,41,Brian Moorman*+,BUF,30,,16,0,,,,,,,,,,,,,,,,,,1,69,,,69.0,92,4012,66,0,43.6
44,42,Craig Hentrich,TEN,35,,16,0,,,,,,,,,,,,,,,,,,1,35,,,35.0,88,3760,73,0,42.7
45,43,Sam Koch,BAL,24,,16,0,,,,,,,,,,,,,,,,,,10,632,,,63.2,86,3695,61,0,43.0
46,44,Donnie Jones ,MIA,26,,16,0,,,,,,,,,,,,,,,,,,,,,,,85,3640,64,1,42.8
47,45,Ryan Plackemeier,SEA,22,,16,0,,,,,,,,,,,,,,,,,,,,,,,84,3778,72,0,45.0
48,46,Jon Ryan,GNB,25,,16,0,,,,,,,,,,,,,,,,,,,,,,,84,3739,66,0,44.5
49,47,Derrick Frost,WAS,26,,16,0,,,,,,,,,,,,,,,,,,10,521,1,10.0%,52.1,81,3471,60,1,42.9
50,48,Andy Lee ,SFO,24,,16,0,,,,,,,,,,,,,,,,,,,,,,,81,3625,66,0,44.8
51,49,Dave Zastudil,CLE,28,,16,0,,,,,,,,,,,,,,,,,,,,,,,81,3563,61,0,44.0
52,50,Paul Ernster,DEN,24,,16,0,,,,,,,,,,,,,,,,,,75,5056,19,25.3%,67.4,80,3338,61,0,41.7
53,51,Dirk Johnson ,PHI,31,,16,0,,,,,,,,,,,,,,,,,,,,,,,78,3326,60,0,42.6
54,52,Jeff Feagles,NYG,40,,16,0,,,,,,,,,,,,,,,,,,,,,,,77,3098,54,0,40.2
55,53,Kyle Larson,CIN,26,,16,0,,,,,,,,,,,,,,,,,,,,,,,77,3428,67,0,44.5
56,54,Shane Lechler,OAK,30,,16,0,,,,,,,,,,,,,,,,,,1,67,,,67.0,77,3660,67,1,47.5
57,55,Brad Maynard,CHI,32,,16,0,,,,,,,,,,,,,,,,,,,,,,,77,3404,65,0,44.2
58,56,Steve Weatherford,NOR,24,,16,0,,,,,,,,,,,,,,,,,,3,158,,,52.7,77,3369,59,0,43.8
59,57,Chad Stanley ,HOU,30,,16,0,,,,,,,,,,,,,,,,,,,,,,,76,3161,62,0,41.6
60,58,Ben Graham,NYJ,33,,16,0,,,,,,,,,,,,,,,,,,,,,,,72,3182,69,1,44.2
61,59,Chris Hanson,JAX,30,,16,0,,,,,,,,,,,,,,,,,,,,,,,72,2920,58,1,40.6
62,Rk,Player,Tm,Age,Pos,G,GS,FGA,FGM,FGA,FGM,FGA,FGM,FGA,FGM,FGA,FGM,FGA,FGM,Lng,FG%,XPA,XPM,XP%,KO,KOYds,TB,TB%,KOAvg,Pnt,Yds,Lng,Blck,Y/P
63,60,Matt Turk,STL,38,,16,0,,,,,,,,,,,,,,,,,,1,37,,,37.0,72,3132,74,1,43.5
64,61,Dustin Colquitt,KAN,24,,16,0,,,,,,,,,,,,,,,,,,,,,,,71,3145,72,0,44.3
65,62,Mike Scifres,SDG,26,,16,0,,,,,,,,,,,,,,,,,,3,183,,,61.0,69,2893,71,0,41.9
66,63,Nick Harris,DET,28,,16,0,,,,,,,,,,,,,,,,,,,,,,,66,2967,67,0,45.0
67,64,Scott Player,ARI,37,,16,0,,,,,,,,,,,,,,,,,,2,107,,,53.5,66,2965,58,2,44.9
68,65,Chris Gardocki,PIT,36,,16,0,,,,,,,,,,,,,,,,,,,,,,,65,2687,56,0,41.3
69,66,Mat McBriar*,DAL,27,,16,0,,,,,,,,,,,,,,,,,,3,174,,,58.0,56,2697,75,0,48.2
70,67,Hunter Smith,IND,29,,16,0,,,,,,,,,,,,,,,1,,0.0%,2,100,,,50.0,47,2085,61,1,44.4
71,68,Josh Miller,NWE,36,,10,0,,,,,,,,,,,,,,,,,,,,,,,43,1848,62,0,43.0
72,69,Ken Walter,NWE,34,,4,0,,,,,,,,,,,,,,,,,,1,46,,,46.0,16,591,47,0,36.9
73,70,Todd Sauerbrun,NWE,33,,2,0,,,,,,,,,,,,,,,,,,,,,,,10,408,58,0,40.8
74,71,Chad Pennington,NYJ,30,QB,16,16,,,,,,,,,,,,,,,,,,,,,,,1,29,29,0,29.0
