,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
65,62,Perrish Cox,SFO,27,LCB,15,14,10,35,0,9,3.5,2,60,0,57,30.0,107
66,63,Quintin Demps,NYG,29,FS,16,9,,,,,,12,255,0,29,21.3,274
67,64,Keenan Allen,SDG,22,WR,14,14,11,99,0,29,9.0,,,,,,882
68,65,Doug Baldwin ,SEA,26,WR,16,16,6,42,0,38,7.0,5,81,0,24,16.2,956
69,66,Brandin Cooks,NOR,21,WR,10,7,10,35,0,15,3.5,1,12,0,12,12.0,670
70,67,Michael Cox,NYG,26,,4,0,,,,,,11,261,0,40,23.7,303
71,68,Carlos Hyde,SFO,24,,14,0,,,,,,11,268,0,30,24.4,669
72,69,Chris Polk,PHI,25,,14,0,,,,,,11,340,1,102,30.9,528
73,70,Eddie Royal,SDG,28,WR,16,11,11,100,0,58,9.1,,,,,,892
74,71,Wes Welker,DEN,33,wr,14,8,11,74,0,19,6.7,,,,,,538
75,72,Fozzy Whittaker ,CAR,25,,10,1,,,,,,11,262,0,46,23.8,467
76,73,Dri Archer,PIT,23,,12,0,1,2,0,2,2.0,9,161,0,23,17.9,226
77,74,C.J. Spiller,BUF,27,rb,9,5,,,,,,10,306,1,102,30.6,731
78,75,Santonio Holmes,CHI,30,,9,2,9,50,0,22,5.6,,,,,,117
79,76,Shaun Draughn,3TM,27,,10,0,,,,,,8,173,0,39,21.6,192
80,77,Denarius Moore,OAK,26,,10,2,8,38,0,23,4.8,,,,,,154
81,78,Jordan Poyer,CLE,23,,16,0,7,28,0,8,4.0,1,14,0,14,14.0,42
82,79,George Atkinson ,OAK,22,,5,0,,,,,,7,134,0,28,19.1,134
83,80,Patrick Chung,NWE,27,SS,16,15,,,,,,7,140,0,30,20.0,150
84,81,Trindon Holliday,3TM,28,,2,0,2,17,0,17,8.5,5,128,0,32,25.6,145
85,82,Bishop Sankey,TEN,22,RB,16,9,,,,,,7,198,0,42,28.3,900
86,83,Mike Brown,JAX,25,,5,1,5,37,0,13,7.4,1,11,0,11,11.0,136
87,84,T.J. Graham,NYJ,25,,12,0,,,,,,6,113,0,23,18.8,200
88,85,Antonio Andrews,TEN,22,,4,0,,,,,,5,110,0,27,22.0,121
89,86,LeGarrette Blount,2TM,28,,16,1,,,,,,5,103,0,29,20.6,704
90,87,Chris Givens,STL,25,,14,0,,,,,,5,101,0,29,20.2,264
91,88,Jim Leonhard,CLE,32,fs,16,5,4,26,0,12,6.5,1,5,0,5,5.0,65
92,89,Rashad Ross,2TM,24,,4,0,,,,,,5,106,0,24,21.2,106
93,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
94,90,Damien Williams ,MIA,22,,16,0,,,,,,5,102,0,26,20.4,411
95,91,Matt Asiata,MIN,27,RB,15,9,,,,,,4,47,0,16,11.8,929
96,92,Anthony Dixon,BUF,27,,16,0,,,,,,4,52,0,15,13.0,533
97,93,Taylor Gabriel,CLE,23,,16,2,,,,,,4,96,0,30,24.0,727
98,94,Marquise Goodwin,BUF,24,,10,0,,,,,,4,84,0,24,21.0,134
99,95,Senorise Perry ,CHI,23,,16,0,,,,,,4,88,0,21,22.0,87
100,96,Emmanuel Sanders *,DEN,27,WR,16,16,1,11,0,11,11.0,3,54,0,22,18.0,1513
101,97,Bryce Brown,BUF,23,,7,2,,,,,,3,75,0,32,25.0,377
102,98,James Casey,PHI,30,,16,2,,,,,,3,38,0,16,12.7,97
103,99,Jerome Felton,MIN,28,,16,3,,,,,,3,36,0,14,12.0,63
104,100,Dan Herron,IND,25,,16,3,,,,,,3,78,0,32,26.0,602
105,101,Fred Jackson,BUF,33,RB,14,9,3,5,0,5,1.7,,,,,,1031
106,102,Darren McFadden,OAK,27,RB,16,12,,,,,,3,59,0,23,19.7,805
107,103,Joe McKnight ,KAN,26,,2,0,,,,,,3,65,0,25,21.7,132
108,104,Chris Owusu,2TM,24,,8,0,,,,,,3,147,0,87,49.0,248
109,105,Kenbrell Thompkins,2TM,26,,14,7,,,,,,3,43,0,21,14.3,310
110,106,Brandon Williams,CAR,27,,14,0,,,,,,3,36,0,19,12.0,80
111,107,Luke Willson,SEA,24,TE,15,10,,,,,,3,37,0,20,12.3,399
112,108,Charles Woodson ,OAK,38,FS,16,16,3,28,0,23,9.3,,,,,,63
113,109,Stedman Bailey,STL,24,,14,3,1,90,1,90,90.0,1,9,0,9,9.0,547
114,110,Jackie Battle,TEN,31,,16,1,,,,,,2,43,0,22,21.5,80
115,111,Michael Campanaro,BAL,23,,4,0,2,17,0,9,8.5,,,,,,119
116,112,Nolan Carroll,PHI,27,,16,1,,,,,,2,45,0,24,22.5,45
117,113,John Conner,NYJ,27,,12,3,,,,,,2,12,0,7,6.0,67
118,114,Ryan Davis ,JAX,25,,16,0,,,,,,2,22,0,15,11.0,22
119,115,Lance Dunbar,DAL,24,,16,0,,,,,,2,46,0,28,23.0,362
120,116,Rhett Ellison,MIN,26,TE,16,13,,,,,,2,23,0,14,11.5,231
121,117,Kyle Juszczyk,BAL,23,RB,16,14,,,,,,2,28,0,16,14.0,210
122,118,Karl Klug,TEN,26,,16,0,,,,,,2,32,0,20,16.0,41
123,119,Cody Latimer,DEN,22,,8,0,,,,,,2,22,0,14,11.0,45
124,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
125,120,Jeremy Maclin,PHI,26,WR,16,16,2,25,0,18,12.5,,,,,,1343
126,121,Niles Paul,WAS,25,te,16,7,,,,,,2,36,0,20,18.0,543
127,122,Bilal Powell,NYJ,26,,15,1,,,,,,2,34,0,25,17.0,267
128,123,Dante Rosario,CHI,30,,16,3,,,,,,2,7,0,10,3.5,123
129,124,Matthew Slater*,NWE,29,,16,0,,,,,,2,44,0,26,22.0,44
130,125,Adam Thielen,MIN,24,,16,2,,,,,,2,33,0,21,16.5,170
131,126,Earl Thomas*+,SEA,25,FS,16,16,2,3,0,3,1.5,,,,,,50
132,127,Fitzgerald Toussaint,BAL,24,,4,0,,,,,,2,41,0,23,20.5,80
133,128,Justin Trattou,MIN,26,,4,0,,,,,,2,19,0,13,9.5,19
134,129,Joe Webb,CAR,28,,7,0,,,,,,2,53,0,27,26.5,69
135,130,Eric Weems,ATL,29,,16,0,,,,,,2,34,0,17,17.0,136
136,131,George Winn,DET,24,,12,0,,,,,,2,28,0,16,14.0,101
137,132,Tyson Alualu,JAX,27,,16,0,,,,,,1,12,0,12,12.0,12
138,133,Jace Amaro,NYJ,22,,14,4,,,,,,1,21,0,21,21.0,366
139,134,Marvin Austin,DEN,25,,15,0,,,,,,1,12,0,12,12.0,12
140,135,Joe Banyard,MIN,26,,15,0,,,,,,1,8,0,8,8.0,158
141,136,Tim Barnes,STL,26,,14,0,,,,,,1,7,0,7,7.0,7
142,137,Jarrett Boykin,GNB,25,,13,3,,,,,,1,3,0,3,3.0,26
143,138,Donald Brown,SDG,27,,13,3,,,,,,1,8,0,8,8.0,442
144,139,Ha Ha Clinton-Dix,GNB,22,FS,16,10,1,0,0,0,0.0,,,,,,9
145,140,Chris Cook,SFO,27,,6,0,1,2,0,2,2.0,,,,,,2
146,141,Marcus Cooper,KAN,24,lcb,13,4,1,0,0,0,0.0,,,,,,0
147,142,Marcus Easley,BUF,27,,10,0,,,,,,1,13,0,13,13.0,13
148,143,Terrence Fede,MIA,23,,11,0,,,,,,1,13,0,13,13.0,13
149,144,Brian Folkerts,CAR,24,,16,0,,,,,,1,12,0,12,12.0,12
150,145,Chase Ford,MIN,24,te,11,5,,,,,,1,12,0,12,12.0,270
151,146,Nate Garner,MIA,29,,10,0,,,,,,1,13,0,13,13.0,13
152,147,Crockett Gillmore,BAL,23,,15,1,,,,,,1,15,0,15,15.0,136
153,148,Cyrus Gray,KAN,25,,9,0,,,,,,1,0,0,0,0.0,31
154,149,MarQueis Gray,2TM,25,,13,5,,,,,,1,14,0,14,14.0,148
155,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
156,150,Michael Griffin,TEN,29,FS,16,16,1,5,0,5,5.0,,,,,,17
157,151,Cooper Helfet ,SEA,25,,10,2,,,,,,1,0,0,0,0.0,185
158,152,T.Y. Hilton*,IND,25,WR,15,15,,,,,,1,0,0,0,0.0,1365
159,153,DeSean Jackson,WAS,28,WR,15,13,1,0,0,0,0.0,,,,,,1176
160,154,Tony Jerod-Eddie,SFO,24,,16,2,,,,,,1,18,0,18,18.0,18
161,155,David Johnson ,SDG,27,,14,2,,,,,,1,0,0,0,0.0,4
162,156,Leonard Johnson,TAM,24,,16,3,,,,,,1,18,0,18,18.0,12
163,157,Akeem Jordan,WAS,29,,2,0,,,,,,1,5,0,5,5.0,5
164,158,Brandon LaFell,NWE,28,WR,16,13,,,,,,1,0,0,0,0.0,966
165,159,Jorvorskie Lane,TAM,27,,9,4,,,,,,1,9,0,9,9.0,70
166,160,Tim Lelito,NOR,25,,16,2,,,,,,1,0,0,0,0.0,0
167,161,Orie Lemon,2TM,27,,10,3,,,,,,1,8,0,8,8.0,8
168,162,Spencer Long ,WAS,24,,5,0,,,,,,1,12,0,12,12.0,12
169,163,Aaron Lynch ,SFO,21,,16,3,,,,,,1,10,0,10,10.0,10
170,164,Mike Martin ,TEN,24,,12,3,,,,,,1,0,0,0,0.0,0
171,165,Cliff Matthews,ATL,25,,7,0,,,,,,1,2,0,2,2.0,2
172,166,Devin McCourty,NWE,27,FS,16,16,,,,,,1,27,0,27,27.0,97
173,167,Sherrick McManis,CHI,27,,12,0,1,0,0,0,0.0,,,,,,0
174,168,Bruce Miller,SFO,27,RB,16,8,,,,,,1,19,0,19,19.0,217
175,169,Jordy Nelson*,GNB,29,WR,16,16,,,,,,1,0,0,0,0.0,1519
176,170,Branden Oliver,SDG,23,RB,14,7,,,,,,1,22,0,22,22.0,875
177,171,Kassim Osgood,SFO,34,,13,0,1,2,0,2,2.0,,,,,,2
178,172,Chris Pantale,NYJ,24,,5,0,,,,,,1,24,0,24,24.0,24
179,173,Quinton Patton,SFO,24,,4,0,,,,,,1,24,0,24,24.0,88
180,174,Logan Paulsen,WAS,27,TE,16,12,,,,,,1,10,0,10,10.0,88
181,175,Austin Pettis,2TM,26,,9,0,1,1,0,1,1.0,,,,,,119
182,176,Chase Reynolds,STL,27,,15,0,,,,,,1,0,0,0,0.0,0
183,177,Craig Robertson,CLE,26,RILB,16,11,,,,,,1,3,0,3,3.0,33
184,178,Khiry Robinson,NOR,25,,10,3,,,,,,1,28,0,28,28.0,453
185,179,Jacquizz Rodgers ,ATL,24,,16,1,,,,,,1,10,0,10,10.0,400
186,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
187,180,Greg Salas,NYJ,26,,10,2,,,,,,1,8,0,8,8.0,195
188,181,Anthony Sherman,KAN,26,RB,16,6,,,,,,1,13,0,13,13.0,92
189,182,Richard Sherman*+,SEA,26,LCB,16,16,1,0,0,0,0.0,,,,,,81
190,183,Brad Smith,PHI,31,,13,0,,,,,,1,21,0,21,21.0,38
191,184,Zach Sudfeld,NYJ,25,,16,3,,,,,,1,9,0,9,9.0,94
192,185,Frank Summers,BUF,29,RB,10,6,,,,,,1,11,0,11,11.0,37
193,186,Lorenzo Taliaferro,BAL,23,,13,0,,,,,,1,15,0,15,15.0,421
194,187,Chase Thomas,SFO,25,,5,0,,,,,,1,8,0,8,8.0,8
195,188,Levine Toilolo,ATL,23,TE,16,16,,,,,,1,0,0,0,0.0,238
196,189,Mike Tolbert,CAR,29,rb,8,6,,,,,,1,2,0,2,2.0,173
197,190,Kyle Wilber,DAL,25,,16,3,,,,,,1,2,0,2,2.0,2
198,191,K'Waun Williams,CLE,23,,13,4,1,0,0,0,0.0,,,,,,0
199,192,Tourek Williams,SDG,23,,15,0,,,,,,1,13,0,13,13.0,13
200,193,Vince Williams,PIT,25,,16,2,1,0,0,0,0.0,,,,,,0
201,194,Albert Wilson,KAN,22,,12,2,,,,,,1,21,0,21,21.0,281
202,195,Robert Woods,BUF,22,WR,16,15,1,11,0,11,11.0,,,,,,710
203,196,Darrel Young,WAS,27,RB,16,10,,,,,,1,10,0,10,10.0,113
