,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,,Misc,,Approx Val,,Passing,Rushing,Receiving,,,,,,,,,,,,,,,,,,,,,
1,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
2,1,1,HOU,Jadeveon Clowney,DE,21,2020,0,3,5,42,37,83,0,0,0,0,0,0,0,0,0,0,0,186,1,32.0,South Carolina,College Stats
3,1,2,STL,Greg Robinson,T,21,2019,0,0,5,28,14,83,0,0,0,0,0,0,0,0,0,0,0,,,,Auburn,College Stats
4,1,3,JAX,Blake Bortles ,QB,22,2019,0,0,5,44,44,78,1562,2634,17649,103,75,283,1766,8,1,20,1,,,,Central Florida,College Stats
5,1,4,BUF,Sammy Watkins,WR,21,2020,0,0,5,36,20,82,0,0,0,0,0,11,76,0,309,4504,33,,,,Clemson,College Stats
6,1,5,OAK,Khalil Mack,LB,23,2020,3,5,7,69,43,105,0,0,0,0,0,0,0,0,0,0,0,330,3,68.0,Buffalo,College Stats
7,1,6,ATL,Jake Matthews,T,22,2020,0,1,7,54,54,106,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M,College Stats
8,1,7,TAM,Mike Evans,WR,21,2020,0,3,7,49,49,102,0,0,0,0,0,0,0,0,510,7873,59,,,,Texas A&M,College Stats
9,1,8,CLE,Justin Gilbert,DB,22,2016,0,0,0,4,3,35,0,0,0,0,0,0,0,0,0,0,0,36,1,,Oklahoma St.,College Stats
10,1,9,MIN,Anthony Barr,LB,22,2020,0,4,5,47,47,87,0,0,0,0,0,0,0,0,0,0,0,297,2,15.0,UCLA,College Stats
11,1,10,DET,Eric Ebron,TE,21,2020,0,1,4,25,15,94,0,1,0,0,0,4,-7,2,325,3608,31,,,,North Carolina,College Stats
12,1,11,TEN,Taylor Lewan,T,23,2020,0,3,6,44,44,90,0,0,0,0,0,0,0,0,1,10,1,,,,Michigan,College Stats
13,1,12,NYG,Odell Beckham Jr.,WR,21,2020,0,3,5,49,42,82,4,6,144,2,0,21,156,1,487,6830,51,1,,,LSU,College Stats
14,1,13,STL,Aaron Donald,DT,23,2020,5,6,7,82,82,105,0,0,0,0,0,0,0,0,0,0,0,239,,82.0,Pittsburgh,College Stats
15,1,14,CHI,Kyle Fuller ,DB,22,2020,1,2,5,39,39,91,0,0,0,0,0,0,0,0,0,0,0,310,19,,Virginia Tech,College Stats
16,1,15,PIT,Ryan Shazier,LB,22,2017,0,2,3,27,27,46,0,0,0,0,0,0,0,0,0,0,0,202,7,7.0,Ohio St.,College Stats
17,1,16,DAL,Zack Martin ,G,23,2020,4,6,7,64,64,104,0,0,0,0,0,0,0,0,0,0,0,,,,Notre Dame,College Stats
18,1,17,BAL,C.J. Mosley,LB,22,2019,0,4,5,61,59,79,0,0,0,0,0,0,0,0,0,0,0,391,10,8.5,Alabama,College Stats
19,1,18,NYJ,Calvin Pryor,DB,22,2017,0,0,3,14,14,46,0,0,0,0,0,0,0,0,0,0,0,132,2,0.5,Louisville,College Stats
20,1,19,MIA,Ja'Wuan James,T,22,2019,0,0,4,30,29,65,0,0,0,0,0,0,0,0,0,0,0,,,,Tennessee,College Stats
21,1,20,NOR,Brandin Cooks,WR,20,2020,0,0,7,51,22,99,0,0,0,0,0,46,281,2,454,6449,37,,,,Oregon St.,College Stats
22,1,21,GNB,Ha Ha Clinton-Dix,DB,21,2019,0,1,6,34,24,96,0,0,0,0,0,0,0,0,0,0,0,417,16,5.5,Alabama,College Stats
23,1,22,CLE,Johnny Manziel,QB,21,2015,0,0,0,5,5,14,147,258,1675,7,7,46,259,1,0,0,0,,,,Texas A&M,College Stats
24,1,23,KAN,Dee Ford,LB,23,2020,0,1,2,23,22,79,0,0,0,0,0,0,0,0,0,0,0,114,,37.0,Auburn,College Stats
25,1,24,CIN,Darqueze Dennard ,DB,22,2020,0,0,0,12,12,83,0,0,0,0,0,0,0,0,0,0,0,222,4,3.0,Michigan St.,College Stats
26,1,25,SDG,Jason Verrett,DB,23,2020,0,1,1,12,12,35,0,0,0,0,0,0,0,0,0,0,0,96,6,,TCU,College Stats
27,1,26,PHI,Marcus Smith,LB,22,2018,0,0,0,4,3,53,0,0,0,0,0,0,0,0,0,0,0,25,,6.5,Louisville,College Stats
28,1,27,ARI,Deone Bucannon,DB,22,2019,0,0,4,36,33,84,0,0,0,0,0,0,0,0,0,0,0,329,2,7.0,Washington St.,College Stats
29,1,28,CAR,Kelvin Benjamin,WR,23,2018,0,0,4,22,18,61,0,0,0,0,0,0,0,0,209,3021,20,,,,Florida St.,College Stats
30,1,29,NWE,Dominique Easley,DT,22,2018,0,0,0,7,4,41,0,0,0,0,0,0,0,0,0,0,0,44,1,6.5,Florida,College Stats
31,1,30,SFO,Jimmie Ward,DB,23,2020,0,0,4,15,15,74,0,0,0,0,0,0,0,0,0,0,0,241,2,3.0,Northern Illinois,College Stats
32,1,31,DEN,Bradley Roby,DB,22,2020,0,0,3,19,15,99,0,0,0,0,0,0,0,0,0,0,0,279,10,4.0,Ohio St.,College Stats
33,1,32,MIN,Teddy Bridgewater,QB,21,2020,0,1,3,27,22,55,955,1436,10471,52,33,170,642,7,0,0,0,,,,Louisville,College Stats
34,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
35,2,33,HOU,Xavier Su'a-Filo,G,23,2020,0,0,3,21,16,76,0,0,0,0,0,0,0,0,0,0,0,,,,UCLA,College Stats
36,2,34,DAL,DeMarcus Lawrence,DE,22,2020,0,2,5,41,41,91,0,0,0,0,0,0,0,0,0,0,0,180,1,43.5,Boise St.,College Stats
37,2,35,CLE,Joel Bitonio,G,22,2020,0,2,6,32,32,90,0,0,0,0,0,0,0,0,0,0,0,1,,,Nevada,College Stats
38,2,36,OAK,Derek Carr,QB,23,2020,0,3,7,55,55,105,2361,3661,25439,162,66,205,619,3,1,-9,0,,,,Fresno St.,College Stats
39,2,37,ATL,Ra'Shede Hageman,DT,24,2016,0,0,1,8,8,44,0,0,0,0,0,0,0,0,0,0,0,41,,4.0,Minnesota,College Stats
40,2,38,TAM,Austin Seferian-Jenkins,TE,21,2018,0,0,2,9,5,43,0,0,0,0,0,0,0,0,116,1160,11,,,,Washington,College Stats
41,2,39,JAX,Marqise Lee ,WR,22,2019,0,0,2,17,17,59,1,2,20,1,0,16,100,0,174,2184,8,,,,USC,College Stats
42,2,40,DET,Kyle Van Noy,LB,23,2020,0,0,4,35,4,91,0,0,0,0,0,0,0,0,0,0,0,231,2,20.5,BYU,College Stats
43,2,41,STL,Lamarcus Joyner,DB,23,2020,0,0,3,19,16,90,0,0,0,0,0,0,0,0,0,0,0,313,4,5.0,Florida St.,College Stats
44,2,42,PHI,Jordan Matthews,WR,22,2019,0,0,3,23,21,73,0,0,0,0,0,0,0,0,274,3288,22,,,,Vanderbilt,College Stats
45,2,43,NYG,Weston Richburg,OL,23,2019,0,0,5,32,19,79,0,0,0,0,0,0,0,0,0,0,0,,,,Colorado St.,College Stats
46,2,44,BUF,Cyrus Kouandjio,T,21,2018,0,0,0,7,6,30,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama,College Stats
47,2,45,SEA,Paul Richardson ,WR,22,2019,0,0,3,14,10,64,0,0,0,0,0,4,14,0,143,1809,12,2,,,Colorado,College Stats
48,2,46,PIT,Stephon Tuitt,DE,21,2020,0,0,6,30,30,86,0,0,0,0,0,0,0,0,0,0,0,166,1,30.5,Notre Dame,College Stats
49,2,47,WAS,Trent Murphy,LB,23,2020,0,0,4,29,12,85,0,0,0,0,0,0,0,0,0,0,0,117,1,26.0,Stanford,College Stats
50,2,48,BAL,Timmy Jernigan,DT,21,2020,0,0,4,24,13,76,0,0,0,0,0,0,0,0,0,0,0,70,1,17.5,Florida St.,College Stats
51,2,49,NYJ,Jace Amaro,TE,22,2016,0,0,0,4,3,17,0,0,0,0,0,0,0,0,41,404,2,,,,Texas Tech,College Stats
52,2,50,SDG,Jeremiah Attaochu,LB,21,2020,0,0,1,13,9,69,0,0,0,0,0,0,0,0,0,0,0,100,,16.5,Georgia Tech,College Stats
53,2,51,CHI,Ego Ferguson ,DT,22,2015,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,0,0,13,,2.0,LSU,College Stats
54,2,52,ARI,Troy Niklas,TE,21,2017,0,0,1,1,1,41,0,0,0,0,0,0,0,0,19,203,3,7,,,Notre Dame,College Stats
55,2,53,GNB,Davante Adams,WR,21,2020,0,3,6,41,41,95,0,0,0,0,0,0,0,0,505,6102,55,,,,Fresno St.,College Stats
56,2,54,TEN,Bishop Sankey,RB,21,2015,0,0,1,6,6,29,0,0,0,0,0,199,762,3,32,272,1,,,,Washington,College Stats
57,2,55,CIN,Jeremy Hill,RB,21,2018,0,0,3,21,21,55,0,0,0,0,0,708,2898,29,68,490,1,,,,LSU,College Stats
58,2,56,DEN,Cody Latimer,WR,21,2019,0,0,1,6,3,66,0,0,0,0,0,2,1,0,70,935,6,14,,,Indiana,College Stats
59,2,57,SFO,Carlos Hyde,RB,23,2020,0,0,4,28,18,86,0,0,0,0,0,1132,4596,35,139,766,3,,,,Ohio St.,College Stats
60,2,58,NOR,Stanley Jean-Baptiste,DB,24,2017,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,Nebraska,College Stats
61,2,59,IND,Jack Mewhort,T,23,2017,0,0,4,21,21,45,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio St.,College Stats
62,2,60,CAR,Kony Ealy,DE,22,2018,0,0,0,12,10,65,0,0,0,0,0,0,0,0,0,0,0,53,2,15.0,Missouri,College Stats
63,2,61,JAX,Allen Robinson,WR,21,2020,0,1,5,33,19,83,0,0,0,0,0,3,10,0,426,5578,38,,,,Penn St.,College Stats
64,2,62,NWE,Jimmy Garoppolo,QB,22,2020,0,0,1,24,3,48,659,977,8042,51,26,104,141,2,2,-3,0,,,,East. Illinois,
65,2,63,MIA,Jarvis Landry ,WR,21,2020,0,5,7,44,28,107,4,7,128,1,0,33,196,2,610,6802,33,5,,,LSU,College Stats
66,2,64,SEA,Justin Britt,T,23,2019,0,0,6,40,40,87,0,0,0,0,0,0,0,0,0,0,0,,,,Missouri,College Stats
67,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
68,3,65,HOU,C.J. Fiedorowicz,TE,22,2017,0,0,2,6,6,51,0,0,0,0,0,0,0,0,89,881,6,,,,Iowa,College Stats
69,3,66,WAS,Morgan Moses,OL,23,2020,0,0,6,39,39,99,0,0,0,0,0,0,0,0,0,0,0,1,,,Virginia,College Stats
70,3,67,MIA,Billy Turner,T,22,2020,0,0,3,17,6,65,0,0,0,0,0,0,0,0,0,0,0,,,,North Dakota St.,
71,3,68,ATL,Dezmen Southward,DB,23,2017,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,17,1,1.0,Wisconsin,College Stats
72,3,69,TAM,Charles Sims,RB,23,2017,0,0,0,13,13,47,0,0,0,0,0,245,958,2,129,1190,6,,,,West Virginia,College Stats
73,3,70,SFO,Marcus Martin ,C,20,2020,0,0,2,9,9,27,0,0,0,0,0,0,0,0,0,0,0,,,,USC,College Stats
74,3,71,CLE,Christian Kirksey,LB,22,2020,0,0,2,25,25,79,0,0,0,0,0,0,0,0,0,0,0,334,3,11.5,Iowa,College Stats
75,3,72,MIN,Scott Crichton,DE,22,2015,0,0,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,8,,,Oregon St.,College Stats
76,3,73,BUF,Preston Brown,LB,21,2019,0,0,6,34,28,81,0,0,0,0,0,0,0,0,0,0,0,350,5,1.0,Louisville,College Stats
77,3,74,NYG,Jay Bromley,DT,22,2018,0,0,0,6,6,57,0,0,0,0,0,0,0,0,0,0,0,50,,2.0,Syracuse,College Stats
78,3,75,STL,Tre Mason,RB,21,2015,0,0,1,7,7,25,0,0,0,0,0,254,972,5,34,236,1,,,,Auburn,College Stats
