,Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb
38,39,Travis Kelce,KAN,25,TE,16,11,87,67,77.0%,862,12.9,5,46,34,9.9,4.2,53.9,4
39,40,Jordan Matthews,PHI,22,WR,16,10,103,67,65.0%,872,13.0,8,43,44,8.5,4.2,54.5,0
40,41,Mike Wallace,MIA,28,WR,16,16,115,67,58.3%,862,12.9,10,47,50,7.5,4.2,53.9,2
41,42,Doug Baldwin ,SEA,26,WR,16,16,98,66,67.3%,825,12.5,3,43,49,8.4,4.1,51.6,1
42,43,Fred Jackson,BUF,33,RB,14,9,90,66,73.3%,501,7.6,1,26,34,5.6,4.7,35.8,5
43,44,Heath Miller,PIT,32,TE,16,16,91,66,72.5%,761,11.5,3,43,49,8.4,4.1,47.6,2
44,45,Sammy Watkins,BUF,21,WR,16,16,128,65,50.8%,982,15.1,6,48,84,7.7,4.1,61.4,1
45,46,Robert Woods,BUF,22,WR,16,15,104,65,62.5%,699,10.8,5,35,37,6.7,4.1,43.7,1
46,47,Reggie Wayne,IND,36,WR,15,15,116,64,55.2%,779,12.2,2,40,80,6.7,4.3,51.9,1
47,48,Jason Witten*,DAL,32,TE,16,16,90,64,71.1%,703,11.0,5,48,34,7.8,4.0,43.9,0
48,49,Larry Donnell,NYG,26,TE,16,12,92,63,68.5%,623,9.9,6,36,32,6.8,3.9,38.9,4
49,50,Larry Fitzgerald,ARI,31,WR,14,13,103,63,61.2%,784,12.4,2,39,80,7.6,4.5,56.0,1
50,51,Andrew Hawkins,CLE,28,WR,15,15,112,63,56.3%,824,13.1,2,44,65,7.4,4.2,54.9,0
51,52,Kenny Stills,NOR,22,wr,15,7,83,63,75.9%,931,14.8,3,47,69,11.2,4.2,62.1,1
52,53,Delanie Walker,TEN,30,TE,15,14,106,63,59.4%,890,14.1,4,34,68,8.4,4.2,59.3,2
53,54,Jermaine Gresham,CIN,26,TE,15,15,79,62,78.5%,460,7.4,5,24,23,5.8,4.1,30.7,3
54,55,Eddie Royal,SDG,28,WR,16,11,91,62,68.1%,778,12.5,7,39,47,8.5,3.9,48.6,1
55,56,Brandon Marshall,CHI,30,WR,13,13,106,61,57.5%,721,11.8,8,41,47,6.8,4.7,55.5,1
56,57,Dwayne Bowe,KAN,30,WR,15,15,95,60,63.2%,754,12.6,0,42,37,7.9,4.0,50.3,2
57,58,Marques Colston,NOR,31,WR,16,13,100,59,59.0%,902,15.3,5,45,57,9.0,3.7,56.4,1
58,59,Greg Jennings,MIN,31,WR,16,13,92,59,64.1%,742,12.6,6,40,38,8.1,3.7,46.4,1
59,60,Charles Clay,MIA,25,TE,14,14,84,58,69.0%,605,10.4,3,31,41,7.2,4.1,43.2,0
60,61,Zach Ertz,PHI,24,te,16,5,89,58,65.2%,702,12.1,3,42,35,7.9,3.6,43.9,1
61,62,Mychal Rivera ,OAK,24,TE,16,10,99,58,58.6%,534,9.2,4,29,33,5.4,3.6,33.4,3
62,63,DeMarco Murray*+,DAL,26,RB,16,16,64,57,89.1%,416,7.3,0,17,34,6.5,3.6,26.0,6
63,64,Kendall Wright,TEN,25,WR,14,11,93,57,61.3%,715,12.5,6,32,48,7.7,4.1,51.1,1
64,65,DeSean Jackson,WAS,28,WR,15,13,95,56,58.9%,1169,20.9,6,37,81,12.3,3.7,77.9,0
65,66,Mohamed Sanu,CIN,25,WR,16,13,98,56,57.1%,790,14.1,5,38,76,8.1,3.5,49.4,0
66,67,Riley Cooper,PHI,27,WR,16,16,95,55,57.9%,577,10.5,3,25,50,6.1,3.4,36.1,1
67,68,Brandin Cooks,NOR,21,WR,10,7,69,53,76.8%,550,10.4,3,25,50,8.0,5.3,55.0,1
68,69,Cecil Shorts,JAX,27,WR,13,12,110,53,48.2%,557,10.5,1,27,53,5.1,4.1,42.8,1
69,70,Markus Wheaton,PIT,23,WR,16,11,86,53,61.6%,644,12.2,2,34,47,7.5,3.3,40.3,0
70,71,Jared Cook,STL,27,te,16,6,99,52,52.5%,634,12.2,3,32,59,6.4,3.3,39.6,0
71,72,Malcom Floyd ,SDG,33,WR,16,16,92,52,56.5%,856,16.5,6,39,59,9.3,3.3,53.5,0
72,73,Shane Vereen,NWE,25,RB,16,6,77,52,67.5%,447,8.6,3,24,49,5.8,3.3,27.9,0
73,74,Harry Douglas,ATL,30,wr,12,6,74,51,68.9%,556,10.9,2,29,41,7.5,4.3,46.3,0
74,75,Coby Fleener ,IND,26,TE,16,12,92,51,55.4%,774,15.2,8,40,73,8.4,3.2,48.4,0
75,76,Percy Harvin,2TM,26,,13,12,78,51,65.4%,483,9.5,1,0,45,6.2,3.9,37.2,3
76,77,Allen Hurns,JAX,23,WR,16,8,97,51,52.6%,677,13.3,6,26,63,7.0,3.2,42.3,0
77,78,Jordan Reed,WAS,24,te,11,2,65,50,76.9%,465,9.3,0,23,30,7.2,4.5,42.3,1
78,79,Torrey Smith,BAL,25,WR,16,16,92,49,53.3%,767,15.7,11,38,53,8.3,3.1,47.9,0
79,80,Wes Welker,DEN,33,wr,14,8,64,49,76.6%,464,9.5,2,24,39,7.3,3.5,33.1,0
80,81,Kenny Britt,STL,26,WR,16,13,84,48,57.1%,748,15.6,3,33,63,8.9,3.0,46.8,0
81,82,John Brown,ARI,24,wr,16,5,102,48,47.1%,696,14.5,5,31,75,6.8,3.0,43.5,0
82,83,Jerricho Cotchery,CAR,32,WR,15,13,78,48,61.5%,580,12.1,1,29,47,7.4,3.2,38.7,0
83,84,Owen Daniels,BAL,32,TE,15,13,79,48,60.8%,527,11.0,4,32,39,6.7,3.2,35.1,0
84,85,Allen Robinson,JAX,21,wr,10,8,81,48,59.3%,548,11.4,2,26,54,6.8,4.8,54.8,0
85,86,Miles Austin,CLE,30,WR,12,11,73,47,64.4%,568,12.1,2,34,31,7.8,3.9,47.3,0
86,87,Scott Chandler,BUF,29,te,16,5,70,47,67.1%,497,10.6,3,28,37,7.1,2.9,31.1,0
87,88,Michael Floyd ,ARI,25,WR,16,14,99,47,47.5%,841,17.9,6,34,63,8.5,2.9,52.6,4
88,89,Andre Holmes,OAK,26,WR,16,13,99,47,47.5%,693,14.7,4,32,77,7.0,2.9,43.3,0
89,90,Andre Ellington,ARI,25,RB,12,12,64,46,71.9%,395,8.6,2,19,81,6.2,3.8,32.9,2
90,91,Benny Cunningham,STL,24,,16,2,52,45,86.5%,352,7.8,1,21,19,6.8,2.8,22.0,2
91,92,Pierre Thomas,NOR,30,,11,3,55,45,81.8%,378,8.4,1,19,39,6.9,4.1,34.4,0
92,93,Matt Asiata,MIN,27,RB,15,9,63,44,69.8%,312,7.1,1,7,41,5.0,2.9,20.8,1
93,94,Justin Forsett*,BAL,29,RB,16,14,59,44,74.6%,263,6.0,0,10,26,4.5,2.8,16.4,2
94,95,Giovani Bernard,CIN,23,RB,13,9,59,43,72.9%,349,8.1,2,14,46,5.9,3.3,26.8,0
95,96,Julius Thomas*,DEN,26,TE,13,10,62,43,69.4%,489,11.4,12,30,35,7.9,3.3,37.6,1
96,97,Roy Helu,WAS,26,,14,0,47,42,89.4%,477,11.4,2,16,55,10.1,3.0,34.1,2
97,98,Eddie Lacy,GNB,24,RB,16,16,55,42,76.4%,427,10.2,4,18,67,7.8,2.6,26.7,3
98,99,Jarius Wright,MIN,25,wr,16,7,62,42,67.7%,588,14.0,2,25,87,9.5,2.6,36.8,0
99,100,Chris Hogan ,BUF,27,,16,2,61,41,67.2%,426,10.4,4,20,31,7.0,2.6,26.6,2
100,101,Reggie Bush,DET,29,RB,11,9,56,40,71.4%,253,6.3,0,13,28,4.5,3.6,23.0,1
101,102,Jamaal Charles*,KAN,28,RB,15,15,59,40,67.8%,291,7.3,5,16,30,4.9,2.7,19.4,5
102,103,Darren Sproles *,PHI,31,,15,0,62,40,64.5%,387,9.7,0,18,57,6.2,2.7,25.8,4
103,104,Nate Washington,TEN,31,WR,16,11,72,40,55.6%,647,16.2,2,26,80,9.0,2.5,40.4,0
104,105,Brian Hartline ,MIA,28,WR,16,16,63,39,61.9%,474,12.2,2,27,35,7.5,2.4,29.6,0
105,106,Niles Paul,WAS,25,te,16,7,52,39,75.0%,507,13.0,1,19,50,9.8,2.4,31.7,1
106,107,Davante Adams,GNB,22,WR,16,11,66,38,57.6%,446,11.7,3,23,45,6.8,2.4,27.9,0
107,108,Jace Amaro,NYJ,22,,14,4,53,38,71.7%,345,9.1,2,20,43,6.5,2.7,24.6,1
108,109,Ahmad Bradshaw,IND,28,,10,1,47,38,80.9%,300,7.9,6,20,22,6.4,3.8,30.0,3
109,110,Travaris Cadet,NOR,25,,15,1,51,38,74.5%,296,7.8,1,15,31,5.8,2.5,19.7,2
110,111,Arian Foster *,HOU,28,RB,13,13,59,38,64.4%,327,8.6,5,15,56,5.5,2.9,25.2,2
111,112,Devin Hester*,ATL,32,,16,1,59,38,64.4%,504,13.3,2,22,46,8.5,2.4,31.5,2
112,113,Jermaine Kearse,SEA,24,WR,15,14,69,38,55.1%,537,14.1,1,21,60,7.8,2.5,35.8,0
113,114,Jeremy Kerley,NYJ,26,WR,16,7,75,38,50.7%,409,10.8,1,21,33,5.5,2.4,25.6,1
114,115,Lamar Miller,MIA,23,RB,16,16,52,38,73.1%,275,7.2,1,10,20,5.3,2.4,17.2,3
115,116,Hakeem Nicks,IND,26,wr,16,6,68,38,55.9%,405,10.7,4,18,29,6.0,2.4,25.3,0
116,117,Cole Beasley,DAL,25,,16,2,49,37,75.5%,420,11.4,4,26,45,8.6,2.3,26.3,2
117,118,Marqise Lee ,JAX,23,WR,13,8,69,37,53.6%,422,11.4,1,21,37,6.1,2.8,32.5,0
118,119,Marshawn Lynch *,SEA,28,RB,16,14,48,37,77.1%,367,9.9,4,16,39,7.6,2.3,22.9,4
119,120,Marcel Reece *,OAK,29,RB,15,15,59,37,62.7%,265,7.2,1,12,19,4.5,2.5,17.7,1
120,121,Terrance Williams,DAL,25,WR,16,16,66,37,56.1%,621,16.8,8,30,51,9.4,2.3,38.8,0
121,122,Taylor Gabriel,CLE,23,,16,2,72,36,50.0%,621,17.3,1,26,70,8.6,2.3,38.8,0
122,123,Darren McFadden,OAK,27,RB,16,12,56,36,64.3%,212,5.9,0,8,23,3.8,2.3,13.3,1
123,124,Branden Oliver,SDG,23,RB,14,7,45,36,80.0%,271,7.5,1,11,50,6.0,2.6,19.4,0
124,125,Preston Parker,NYG,27,wr,16,7,56,36,64.3%,418,11.6,2,26,42,7.5,2.3,26.1,2
125,126,Andre Roberts,WAS,26,,16,4,73,36,49.3%,453,12.6,2,28,61,6.2,2.3,28.3,4
126,127,Steve Johnson,SFO,28,,13,1,50,35,70.0%,435,12.4,3,24,32,8.7,2.7,33.5,0
127,128,C.J. Anderson*,DEN,23,RB,15,7,44,34,77.3%,324,9.5,2,14,51,7.4,2.3,21.6,1
128,129,Jason Avant,2TM,31,,16,0,62,34,54.8%,353,10.4,1,0,41,5.7,2.1,22.1,0
129,130,Joique Bell,DET,28,rb,15,6,53,34,64.2%,322,9.5,1,14,28,6.1,2.3,21.5,5
130,131,Theo Riddick,DET,23,,14,2,50,34,68.0%,316,9.3,4,14,41,6.3,2.4,22.6,0
131,132,John Carlson,ARI,30,RB,16,12,55,33,60.0%,350,10.6,1,17,32,6.4,2.1,21.9,0
132,133,Cordarrelle Patterson,MIN,23,WR,16,7,67,33,49.3%,384,11.6,1,20,28,5.7,2.1,24.0,1
133,134,Bobby Rainey,TAM,27,rb,15,5,45,33,73.3%,315,9.5,1,13,34,7.0,2.2,21.0,3
134,135,Brent Celek,PHI,29,TE,16,15,51,32,62.7%,340,10.6,1,16,37,6.7,2.0,21.3,1
135,136,Donte Moncrief,IND,21,,16,2,49,32,65.3%,444,13.9,3,15,79,9.1,2.0,27.8,0
136,137,Tavon Austin,STL,24,WR,15,8,44,31,70.5%,242,7.8,0,12,28,5.5,2.1,16.1,5
137,138,Charles Johnson,MIN,25,wr,12,6,59,31,52.5%,475,15.3,2,19,56,8.1,2.6,39.6,1
138,139,Damaris Johnson,HOU,25,wr,16,8,49,31,63.3%,331,10.7,1,15,44,6.8,1.9,20.7,2
139,140,Louis Murphy,TAM,27,,11,3,56,31,55.4%,380,12.3,2,14,54,6.8,2.8,34.5,1
140,141,Levine Toilolo,ATL,23,TE,16,16,54,31,57.4%,238,7.7,2,15,20,4.4,1.9,14.9,1
141,142,Stedman Bailey,STL,24,,14,3,46,30,65.2%,435,14.5,1,19,38,9.5,2.1,31.1,0
142,143,Devonta Freeman ,ATL,22,,16,0,37,30,81.1%,225,7.5,1,8,36,6.1,1.9,14.1,1
143,144,Rashad Jennings,NYG,29,RB,11,9,41,30,73.2%,226,7.5,0,8,27,5.5,2.7,20.5,1
144,145,Dwayne Allen,IND,24,TE,13,13,50,29,58.0%,395,13.6,8,24,41,7.9,2.2,30.4,1
145,146,Donald Brown,SDG,27,,13,3,41,29,70.7%,211,7.3,0,7,24,5.1,2.2,16.2,1
146,147,Brandon Gibson ,MIA,27,wr,14,5,51,29,56.9%,295,10.2,1,14,40,5.8,2.1,21.1,2
147,148,Mark Ingram*,NOR,25,RB,13,9,36,29,80.6%,145,5.0,0,5,14,4.0,2.2,11.2,3
148,149,Andrew Quarless,GNB,26,TE,16,11,46,29,63.0%,323,11.1,3,20,34,7.0,1.8,20.2,0
149,150,Paul Richardson ,SEA,22,WR,15,6,44,29,65.9%,271,9.3,1,16,32,6.2,1.9,18.1,1
150,151,Jacquizz Rodgers ,ATL,24,,16,1,40,29,72.5%,173,6.0,1,9,14,4.3,1.8,10.8,1
151,152,Justin Hunter,TEN,23,WR,12,8,67,28,41.8%,498,17.8,3,20,75,7.4,2.3,41.5,0
152,153,LeSean McCoy*,PHI,26,RB,16,16,37,28,75.7%,155,5.5,0,10,18,4.2,1.8,9.7,4
153,154,Danny Amendola,NWE,29,,16,4,42,27,64.3%,200,7.4,1,12,21,4.8,1.7,12.5,1
154,155,Jeremy Hill,CIN,22,rb,16,8,32,27,84.4%,215,8.0,0,7,38,6.7,1.7,13.4,5
155,156,Lance Kendricks,STL,26,TE,16,14,38,27,71.1%,259,9.6,5,17,23,6.8,1.7,16.2,0
156,157,Jerick McKinnon ,MIN,22,rb,11,6,41,27,65.9%,135,5.0,0,7,17,3.3,2.5,12.3,0
157,158,Trent Richardson ,IND,24,RB,15,12,34,27,79.4%,229,8.5,0,9,24,6.7,1.8,15.3,2
158,159,Martavis Bryant,PIT,23,,10,3,48,26,54.2%,549,21.1,8,16,94,11.4,2.6,54.9,0
159,160,Vernon Davis ,SFO,30,TE,14,14,50,26,52.0%,245,9.4,2,11,29,4.9,1.9,17.5,0
160,161,Clay Harbor,JAX,27,te,13,8,35,26,74.3%,289,11.1,1,12,59,8.3,2.0,22.2,0
161,162,Dexter McCluster,TEN,25,,14,2,36,26,72.2%,197,7.6,1,10,25,5.5,1.9,14.1,1
162,163,Tim Wright,NWE,24,,16,2,33,26,78.8%,259,10.0,6,18,30,7.8,1.6,16.2,0
163,164,Eric Ebron,DET,21,te,13,7,47,25,53.2%,248,9.9,1,14,22,5.3,1.9,19.1,0
164,165,Anthony Fasano,KAN,30,TE,15,13,36,25,69.4%,226,9.0,4,15,22,6.3,1.7,15.1,0
165,166,Brian Quick,STL,25,wr,7,7,39,25,64.1%,375,15.0,3,20,51,9.6,3.6,53.6,0
166,167,Jonathan Stewart,CAR,27,RB,13,8,31,25,80.6%,181,7.2,1,7,22,5.8,1.9,13.9,3
167,168,Jordan Todman,JAX,24,,16,1,37,25,67.6%,198,7.9,1,6,26,5.4,1.6,12.4,0
168,169,Kamar Aiken,BAL,25,,16,0,32,24,75.0%,267,11.1,3,15,24,8.3,1.5,16.7,0
169,170,Marlon Brown,BAL,23,,14,1,31,24,77.4%,255,10.6,0,16,22,8.2,1.7,18.2,0
170,171,Jordan Cameron,CLE,26,TE,10,9,48,24,50.0%,424,17.7,2,13,81,8.8,2.4,42.4,0
171,172,Josh Gordon,CLE,23,wr,5,5,47,24,51.1%,303,12.6,0,16,32,6.4,4.8,60.6,0
172,173,Chris Johnson ,NYJ,29,rb,16,6,34,24,70.6%,151,6.3,1,9,26,4.4,1.5,9.4,1
173,174,Jeremy Ross,DET,26,WR,16,13,35,24,68.6%,314,13.1,1,15,59,9.0,1.5,19.6,5
174,175,Kyle Rudolph ,MIN,25,TE,9,8,34,24,70.6%,231,9.6,2,13,23,6.8,2.7,25.7,1
175,176,Dion Sims,MIA,23,,14,2,36,24,66.7%,284,11.8,2,13,38,7.9,1.7,20.3,0
176,177,Victor Cruz,NYG,28,wr,6,6,41,23,56.1%,337,14.7,1,13,61,8.2,3.8,56.2,0
177,178,Jeff Cumberland,NYJ,27,TE,16,14,47,23,48.9%,247,10.7,3,12,28,5.3,1.4,15.4,0
178,179,Chase Ford,MIN,24,te,11,5,35,23,65.7%,258,11.2,1,15,22,7.4,2.1,23.5,0
179,180,Denard Robinson,JAX,24,RB,13,9,31,23,74.2%,124,5.4,0,7,19,4.0,1.8,9.5,2
180,181,De'Anthony Thomas,KAN,21,,12,3,31,23,74.2%,156,6.8,0,8,30,5.0,1.9,13.0,0
181,182,Jaron Brown,ARI,24,,16,2,32,22,68.8%,229,10.4,2,14,26,7.2,1.4,14.3,1
182,183,Brandon Myers,TAM,29,te,14,6,32,22,68.8%,190,8.6,0,8,26,5.9,1.6,13.6,0
183,184,Leon Washington,TEN,32,,16,0,31,22,71.0%,159,7.2,2,8,25,5.1,1.4,9.9,3
184,185,Luke Willson,SEA,24,TE,15,10,40,22,55.0%,362,16.5,3,14,80,9.1,1.5,24.1,0
185,186,Corey Brown,CAR,23,,13,3,36,21,58.3%,296,14.1,2,12,47,8.2,1.6,22.8,3
186,187,Brice Butler,OAK,24,,15,0,35,21,60.0%,280,13.3,2,14,55,8.0,1.4,18.7,0
187,188,Dan Herron,IND,25,,16,3,26,21,80.8%,173,8.2,0,7,26,6.7,1.3,10.8,4
188,189,Ronnie Hillman,DEN,23,,8,4,34,21,61.8%,139,6.6,1,7,16,4.1,2.6,17.4,1
189,190,Austin Seferian-Jenkins,TAM,22,TE,9,9,38,21,55.3%,221,10.5,2,12,30,5.8,2.3,24.6,1
190,191,Kenbrell Thompkins,2TM,26,,14,7,48,21,43.8%,262,12.5,0,0,50,5.5,1.5,18.7,0
191,192,Damien Williams ,MIA,22,,16,0,27,21,77.8%,187,8.9,1,13,32,6.9,1.3,11.7,0
192,193,Toby Gerhart ,JAX,27,rb,14,7,24,20,83.3%,186,9.3,0,10,26,7.8,1.4,13.3,1
193,194,Steven Jackson,ATL,31,RB,15,15,27,20,74.1%,148,7.4,0,6,17,5.5,1.3,9.9,0
194,195,Richard Rodgers ,GNB,22,te,16,5,30,20,66.7%,225,11.3,2,10,43,7.5,1.3,14.1,0
195,196,Ben Watson,NOR,34,TE,16,8,31,20,64.5%,136,6.8,2,9,15,4.4,1.3,8.5,0
196,197,Rhett Ellison,MIN,26,TE,16,13,26,19,73.1%,208,10.9,1,12,40,8.0,1.2,13.0,0
197,198,Ladarius Green,SDG,24,,14,4,25,19,76.0%,226,11.9,0,12,28,9.0,1.4,16.1,0
198,199,Derek Hagan,TEN,30,,16,3,34,19,55.9%,254,13.4,1,10,38,7.5,1.2,15.9,0
199,200,Kyle Juszczyk,BAL,23,RB,16,14,27,19,70.4%,182,9.6,1,6,33,6.7,1.2,11.4,3
200,201,Charles Sims,TAM,24,,8,0,27,19,70.4%,190,10.0,0,7,24,7.0,2.4,23.8,2
201,202,C.J. Spiller,BUF,27,rb,9,5,22,19,86.4%,125,6.6,1,7,25,5.7,2.1,13.9,3
202,203,Travis Benjamin,CLE,25,,16,0,46,18,39.1%,314,17.4,3,14,43,6.8,1.1,19.6,2
203,204,Jack Doyle,IND,24,,16,1,22,18,81.8%,118,6.6,2,7,20,5.4,1.1,7.4,0
204,205,Lance Dunbar,DAL,24,,16,0,22,18,81.8%,217,12.1,0,12,40,9.9,1.1,13.6,0
205,206,Garrett Graham,HOU,28,TE,11,9,28,18,64.3%,197,10.9,1,10,26,7.0,1.6,17.9,0
206,207,Chris Ivory,NYJ,26,RB,16,10,27,18,66.7%,123,6.8,1,4,23,4.6,1.1,7.7,2
207,208,Marcedes Lewis,JAX,30,TE,8,8,31,18,58.1%,206,11.4,2,10,63,6.6,2.3,25.8,0
208,209,Bruce Miller,SFO,27,RB,16,8,25,18,72.0%,189,10.5,2,11,22,7.6,1.1,11.8,1
209,210,Bishop Sankey,TEN,22,RB,16,9,23,18,78.3%,133,7.4,0,5,18,5.8,1.1,8.3,2
210,211,Zac Stacy,STL,23,rb,13,5,23,18,78.3%,152,8.4,0,9,17,6.6,1.4,11.7,2
211,212,James Starks,GNB,28,,16,0,29,18,62.1%,140,7.8,0,6,28,4.8,1.1,8.8,1
212,213,Andre Williams,NYG,22,rb,16,7,37,18,48.6%,130,7.2,0,6,24,3.5,1.1,8.1,1
213,214,Jim Dray,CLE,28,te,16,8,27,17,63.0%,242,14.2,1,12,31,9.0,1.1,15.1,0
214,215,Alfred Morris *,WAS,26,RB,16,16,26,17,65.4%,155,9.1,0,8,26,6.0,1.1,9.7,2
215,216,Latavius Murray,OAK,24,,15,3,23,17,73.9%,143,8.4,0,3,46,6.2,1.1,9.5,1
216,217,Brandon Tate,CIN,27,,16,4,26,17,65.4%,193,11.4,1,12,50,7.4,1.1,12.1,2
217,218,Nick Toon,NOR,26,,8,2,23,17,73.9%,215,12.6,1,13,24,9.3,2.1,26.9,1
218,219,Marquess Wilson,CHI,22,wr,7,6,32,17,53.1%,140,8.2,1,7,17,4.4,2.4,20.0,0
219,220,Bryce Brown,BUF,23,,7,2,25,16,64.0%,176,11.0,0,8,40,7.0,2.3,25.1,1
220,221,Knile Davis ,KAN,23,,16,1,25,16,64.0%,147,9.2,1,6,70,5.9,1.0,9.2,4
221,222,Daniel Fells,NYG,31,TE,16,9,20,16,80.0%,188,11.8,4,12,27,9.4,1.0,11.8,1
222,223,Tre Mason,STL,21,RB,12,9,26,16,61.5%,148,9.3,1,8,35,5.7,1.3,12.3,2
223,224,Dennis Pitta,BAL,29,,3,3,21,16,76.2%,125,7.8,0,7,24,6.0,5.3,41.7,0
224,225,Dante Rosario,CHI,30,,16,3,22,16,72.7%,116,7.3,0,3,22,5.3,1.0,7.3,1
225,226,Robert Turbin,SEA,25,,16,3,20,16,80.0%,186,11.6,2,9,34,9.3,1.0,11.6,1
226,227,Albert Wilson,KAN,22,,12,2,28,16,57.1%,260,16.3,0,12,48,9.3,1.3,21.7,0
227,228,Donnie Avery,KAN,30,,6,3,26,15,57.7%,176,11.7,0,8,27,6.8,2.5,29.3,1
228,229,Alfred Blue,HOU,23,rb,16,3,18,15,83.3%,113,7.5,1,7,22,6.3,0.9,7.1,0
229,230,Corey Fuller,DET,24,,16,2,31,14,45.2%,212,15.1,1,11,52,6.8,0.9,13.3,1
