,Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb
18,19,Cole Beasley,BUF,31,wr,11,7,71,57,80.3%,667,11.7,3,36,29,9.4,5.2,60.6,0
19,20,Diontae Johnson ,PIT,24,WR,10,10,94,57,60.6%,583,10.2,4,32,46,6.2,5.7,58.3,2
20,21,Calvin Ridley,ATL,26,WR,10,10,86,54,62.8%,797,14.8,7,41,63,9.3,5.4,79.7,0
21,22,Curtis Samuel ,CAR,24,wr,11,5,63,54,85.7%,517,9.6,3,26,35,8.2,4.9,47.0,0
22,23,Will Fuller,HOU,26,WR,11,11,75,53,70.7%,879,16.6,8,38,77,11.7,4.8,79.9,0
23,24,CeeDee Lamb ,DAL,21,wr,11,9,81,53,65.4%,650,12.3,4,32,43,8.0,4.8,59.1,2
24,25,Brandin Cooks,HOU,27,WR,11,11,78,52,66.7%,719,13.8,3,32,57,9.2,4.7,65.4,0
25,26,Mike Davis ,CAR,27,rb,12,9,62,52,83.9%,329,6.3,2,15,23,5.3,4.3,27.4,1
26,27,Justin Jefferson ,MIN,21,wr,11,9,72,52,72.2%,918,17.7,6,37,71,12.8,4.7,83.5,0
27,28,DeVante Parker,MIA,27,wr,11,8,79,52,65.8%,642,12.3,4,37,28,8.1,4.7,58.4,1
28,29,D.J. Moore,CAR,23,WR,12,12,89,50,56.2%,924,18.5,4,42,74,10.4,4.2,77.0,0
29,30,Chris Godwin,TAM,24,wr,8,8,60,49,81.7%,562,11.5,3,28,44,9.4,6.1,70.3,0
30,31,Adam Thielen,MIN,30,WR,10,10,76,49,64.5%,646,13.2,11,35,51,8.5,4.9,64.6,0
31,32,Mike Evans,TAM,27,WR,12,12,81,48,59.3%,613,12.8,11,38,50,7.6,4.0,51.1,0
32,33,Hunter Henry ,LAC,26,TE,11,11,76,48,63.2%,502,10.5,3,27,33,6.6,4.4,45.6,0
33,34,Tee Higgins ,CIN,21,wr,11,9,76,48,63.2%,673,14.0,5,36,67,8.9,4.4,61.2,1
34,35,Jarvis Landry ,CLE,28,WR,11,10,68,46,67.6%,614,13.3,1,30,32,9.0,4.2,55.8,0
35,36,J.D. McKissic,WAS,27,rb,11,4,68,46,67.6%,338,7.3,0,18,26,5.0,4.2,30.7,2
36,37,Chase Claypool ,PIT,22,wr,11,2,74,45,60.8%,611,13.6,8,30,84,8.3,4.1,55.5,3
37,38,Russell Gage,ATL,24,wr,11,4,69,45,65.2%,471,10.5,1,30,27,6.8,4.1,42.8,0
38,39,T.J. Hockenson ,DET,23,TE,11,11,68,45,66.2%,530,11.8,5,29,51,7.8,4.1,48.2,0
39,40,Julio Jones ,ATL,31,wr,8,8,58,45,77.6%,677,15.0,3,31,44,11.7,5.6,84.6,0
40,41,Evan Engram ,NYG,26,te,11,9,76,44,57.9%,476,10.8,1,23,53,6.3,4.0,43.3,1
41,42,Nyheim Hines,IND,24,rb,11,2,55,44,80.0%,362,8.2,4,21,29,6.6,4.0,32.9,0
42,43,Dalton Schultz,DAL,24,te,11,9,66,44,66.7%,432,9.8,3,22,28,6.5,4.0,39.3,1
43,44,Larry Fitzgerald,ARI,37,WR,10,10,57,43,75.4%,336,7.8,0,20,18,5.9,4.3,33.6,0
44,45,Marvin Jones ,DET,30,WR,11,11,69,43,62.3%,503,11.7,5,29,27,7.3,3.9,45.7,0
45,46,Corey Davis ,TEN,25,wr,9,7,58,42,72.4%,619,14.7,3,34,50,10.7,4.7,68.8,0
46,47,Eric Ebron,PIT,27,te,11,8,67,42,62.7%,413,9.8,4,21,27,6.2,3.8,37.5,1
47,48,DJ Chark,JAX,24,wr,9,9,66,41,62.1%,534,13.0,4,28,73,8.1,4.6,59.3,0
48,49,Hayden Hurst,ATL,27,te,11,8,64,41,64.1%,459,11.2,3,27,42,7.2,3.7,41.7,0
49,50,Sterling Shepard,NYG,27,wr,7,7,50,41,82.0%,359,8.8,1,20,29,7.2,5.9,51.3,0
50,51,Greg Ward,PHI,25,wr,11,7,58,41,70.7%,294,7.2,3,16,29,5.1,3.7,26.7,2
51,52,A.J. Brown,TEN,23,wr,9,7,65,40,61.5%,638,16.0,8,30,73,9.8,4.4,70.9,0
52,53,Chase Edmonds,ARI,24,rb,11,2,47,40,85.1%,311,7.8,3,18,30,6.6,3.6,28.3,2
53,54,Noah Fant,DEN,23,te,10,9,60,40,66.7%,435,10.9,2,18,32,7.3,4.0,43.5,0
54,55,Keelan Cole,JAX,27,wr,11,4,60,39,65.0%,497,12.7,4,24,51,8.3,3.5,45.2,0
55,56,Ezekiel Elliott,DAL,25,RB,11,11,54,39,72.2%,256,6.6,2,15,19,4.7,3.5,23.3,6
56,57,Mark Andrews,BAL,25,te,10,2,60,38,63.3%,454,11.9,6,26,31,7.6,3.8,45.4,2
57,58,Randall Cobb,HOU,30,wr,10,2,48,38,79.2%,441,11.6,3,20,34,9.2,3.8,44.1,0
58,59,Jimmy Graham,CHI,34,TE,11,11,61,38,62.3%,334,8.8,5,25,29,5.5,3.5,30.4,1
59,60,Hunter Renfrow,LVR,25,wr,11,4,50,38,76.0%,509,13.4,2,22,53,10.2,3.5,46.3,1
60,61,Josh Reynolds,LAR,25,wr,11,9,60,38,63.3%,488,12.8,2,25,40,8.1,3.5,44.4,2
61,62,Darius Slayton,NYG,23,WR,11,10,66,38,57.6%,584,15.4,3,30,41,8.8,3.5,53.1,1
62,63,Michael Gallup,DAL,24,WR,11,10,68,37,54.4%,538,14.5,1,24,52,7.9,3.4,48.9,0
63,64,Rob Gronkowski ,TAM,31,TE,12,12,62,37,59.7%,505,13.6,4,22,48,8.1,3.1,42.1,1
64,65,Jerry Jeudy ,DEN,21,wr,11,9,78,37,47.4%,589,15.9,2,29,48,7.6,3.4,53.5,2
65,66,George Kittle,SFO,27,te,6,6,49,37,75.5%,474,12.8,2,25,44,9.7,6.2,79.0,0
66,67,Anthony Miller,CHI,26,wr,11,3,63,37,58.7%,377,10.2,2,18,34,6.0,3.4,34.3,2
67,68,Robert Tonyan ,GNB,26,te,11,8,42,37,88.1%,458,12.4,7,22,45,10.9,3.4,41.6,0
68,69,Marquise Brown ,BAL,23,WR,11,10,67,36,53.7%,516,14.3,3,23,70,7.7,3.3,46.9,0
69,70,Jakobi Meyers,NWE,24,wr,9,4,47,36,76.6%,443,12.3,0,25,33,9.4,4.0,49.2,0
70,71,Darnell Mooney,CHI,23,wr,11,5,65,36,55.4%,385,10.7,2,19,50,5.9,3.3,35.0,1
71,72,Tim Patrick,DEN,27,WR,10,10,58,36,62.1%,563,15.6,3,22,61,9.7,3.6,56.3,0
72,73,James Robinson,JAX,22,RB,11,11,47,36,76.6%,280,7.8,2,12,28,6.0,3.3,25.5,3
73,74,Emmanuel Sanders ,NOR,33,wr,9,2,48,36,75.0%,417,11.6,3,23,44,8.7,4.0,46.3,1
74,75,Brandon Aiyuk ,SFO,22,wr,8,8,56,35,62.5%,446,12.7,3,25,35,8.0,4.4,55.8,0
75,76,Damiere Byrd ,NWE,27,wr,11,9,56,35,62.5%,502,14.3,1,25,42,9.0,3.2,45.6,2
76,77,Jamison Crowder,NYJ,27,wr,7,5,57,35,61.4%,456,13.0,3,19,69,8.0,5.0,65.1,0
77,78,A.J. Green,CIN,32,WR,11,10,80,35,43.8%,357,10.2,1,24,22,4.5,3.2,32.5,0
78,79,David Montgomery,CHI,23,rb,10,9,47,35,74.5%,252,7.2,2,14,28,5.4,3.5,25.2,1
79,80,Giovani Bernard,CIN,29,rb,11,5,44,34,77.3%,261,7.7,2,12,42,5.9,3.1,23.7,0
80,81,Christian Kirk,ARI,24,wr,10,8,58,34,58.6%,496,14.6,6,25,80,8.6,3.4,49.6,1
81,82,Logan Thomas,WAS,29,TE,11,10,60,34,56.7%,328,9.6,4,20,29,5.5,3.1,29.8,0
82,83,James White ,NWE,28,,9,0,42,34,81.0%,266,7.8,0,13,34,6.3,3.8,29.6,1
83,84,Travis Fulgham,PHI,25,wr,8,7,58,33,56.9%,467,14.2,4,22,42,8.1,4.1,58.4,0
84,85,T.Y. Hilton,IND,31,WR,10,10,55,33,60.0%,408,12.4,1,22,50,7.4,3.3,40.8,0
85,86,Aaron Jones,GNB,26,rb,9,9,45,33,73.3%,261,7.9,2,12,30,5.8,3.7,29.0,2
86,87,Laviska Shenault Jr.,JAX,22,wr,9,8,43,33,76.7%,354,10.7,1,21,36,8.2,3.7,39.3,0
87,88,Kendrick Bourne,SFO,25,wr,10,4,50,32,64.0%,412,12.9,1,23,25,8.2,3.2,41.2,0
88,89,Antonio Gibson ,WAS,22,rb,11,7,39,32,82.1%,233,7.3,0,9,40,6.0,2.9,21.2,2
89,90,Zach Pascal,IND,26,WR,11,11,52,32,61.5%,407,12.7,2,18,36,7.8,2.9,37.0,0
90,91,Demarcus Robinson,KAN,26,wr,11,7,44,32,72.7%,300,9.4,2,18,28,6.8,2.9,27.3,1
91,92,Mike Williams ,LAC,26,wr,10,7,57,32,56.1%,529,16.5,4,23,64,9.3,3.2,52.9,0
92,93,D'Andre Swift ,DET,21,rb,9,1,39,31,79.5%,275,8.9,2,11,26,7.1,3.4,30.6,1
93,94,Clyde Edwards-Helaire ,KAN,21,RB,11,11,46,30,65.2%,234,7.8,1,9,24,5.1,2.7,21.3,0
94,95,Myles Gaskin,MIA,23,rb,7,5,35,30,85.7%,198,6.6,0,5,16,5.7,4.3,28.3,1
95,96,Mike Gesicki,MIA,25,te,11,7,51,30,58.8%,449,15.0,3,22,70,8.8,2.7,40.8,0
96,97,Dallas Goedert,PHI,25,te,7,5,41,30,73.2%,338,11.3,3,18,34,8.2,4.3,48.3,0
97,98,Jonnu Smith,TEN,25,TE,11,10,49,30,61.2%,338,11.3,7,18,63,6.9,2.7,30.7,0
98,99,Nelson Agholor,LVR,27,wr,11,8,44,29,65.9%,497,17.1,6,23,59,11.3,2.6,45.2,0
99,100,John Brown,BUF,30,wr,8,7,48,29,60.4%,386,13.3,2,19,46,8.0,3.6,48.3,0
100,101,Dalvin Cook,MIN,25,RB,10,10,34,29,85.3%,255,8.8,1,12,50,7.5,2.9,25.5,4
101,102,Anthony Firkser,TEN,25,te,11,1,40,29,72.5%,282,9.7,1,19,45,7.1,2.6,25.6,0
102,103,Mecole Hardman,KAN,22,wr,11,6,39,29,74.4%,434,15.0,3,17,49,11.1,2.6,39.5,0
103,104,Danny Amendola,DET,35,wr,9,3,44,28,63.6%,411,14.7,0,20,50,9.3,3.1,45.7,0
104,105,Austin Ekeler,LAC,25,rb,5,5,33,28,84.8%,229,8.2,0,10,28,6.9,5.6,45.8,0
105,106,Gerald Everett,LAR,26,te,11,3,37,28,75.7%,298,10.6,1,17,40,8.1,2.5,27.1,1
106,107,Leonard Fournette ,TAM,25,,10,0,37,28,75.7%,171,6.1,0,6,20,4.6,2.8,17.1,0
107,108,Tyler Higbee,LAR,27,TE,10,10,37,28,75.7%,321,11.5,3,14,39,8.7,2.8,32.1,0
108,109,Austin Hooper,CLE,26,te,9,9,42,28,66.7%,262,9.4,2,15,36,6.2,3.1,29.1,0
109,110,Kyle Rudolph ,MIN,31,TE,11,11,35,28,80.0%,334,11.9,1,16,25,9.5,2.5,30.4,1
110,111,Devin Singletary,BUF,23,RB,11,11,39,28,71.8%,207,7.4,0,6,34,5.3,2.5,18.8,1
111,112,Willie Snead ,BAL,28,wr,10,7,40,28,70.0%,379,13.5,3,19,34,9.5,2.8,37.9,1
112,113,Golden Tate,NYG,32,wr,9,3,43,28,65.1%,306,10.9,2,16,39,7.1,3.1,34.0,0
113,114,Chris Conley,JAX,28,wr,10,2,46,27,58.7%,332,12.3,1,17,51,7.2,2.7,33.2,0
114,115,Josh Jacobs,LVR,22,RB,11,11,34,27,79.4%,175,6.5,0,5,29,5.1,2.5,15.9,2
115,116,Ronald Jones II,TAM,23,RB,12,12,40,27,67.5%,161,6.0,1,2,37,4.0,2.3,13.4,2
116,117,Jerick McKinnon ,SFO,28,rb,11,4,39,27,69.2%,197,7.3,1,9,26,5.1,2.5,17.9,0
117,118,Scott Miller ,TAM,23,wr,12,5,43,27,62.8%,414,15.3,2,17,47,9.6,2.3,34.5,0
118,119,David Moore,SEA,25,wr,11,4,34,27,79.4%,331,12.3,5,14,57,9.7,2.5,30.1,1
119,120,Deebo Samuel,SFO,24,wr,5,4,35,27,77.1%,318,11.8,1,16,35,9.1,5.4,63.6,0
120,121,Tre'Quan Smith,NOR,24,wr,11,7,36,27,75.0%,321,11.9,3,17,29,8.9,2.5,29.2,1
121,122,Jamaal Williams,GNB,25,rb,10,3,31,27,87.1%,212,7.9,1,10,29,6.8,2.7,21.2,0
122,123,Jakeem Grant,MIA,28,wr,11,2,37,26,70.3%,256,9.8,1,16,30,6.9,2.4,23.3,1
123,124,Michael Pittman Jr.,IND,23,wr,8,5,40,26,65.0%,330,12.7,1,14,45,8.3,3.3,41.3,0
124,125,Drew Sample,CIN,24,te,11,8,37,26,70.3%,252,9.7,0,12,23,6.8,2.4,22.9,1
125,126,Jonathan Taylor,IND,21,rb,10,8,27,26,96.3%,227,8.7,0,10,35,8.4,2.6,22.7,1
126,127,Rex Burkhead ,NWE,30,,10,0,33,25,75.8%,192,7.7,3,11,24,5.8,2.5,19.2,0
127,128,James Conner,PIT,25,rb,10,9,30,25,83.3%,145,5.8,0,7,18,4.8,2.5,14.5,1
128,129,KJ Hamler ,DEN,21,wr,9,3,44,25,56.8%,275,11.0,1,13,36,6.3,2.8,30.6,2
129,130,Marquez Valdes-Scantling,GNB,26,wr,11,9,51,25,49.0%,518,20.7,4,19,78,10.2,2.3,47.1,1
130,131,Sammy Watkins,KAN,27,wr,6,5,36,25,69.4%,260,10.4,2,18,21,7.2,4.2,43.3,1
131,132,Mo Alie-Cox,IND,27,te,10,3,30,24,80.0%,328,13.7,2,16,45,10.9,2.4,32.8,1
132,133,Braxton Berrios,NYJ,25,wr,11,2,39,24,61.5%,223,9.3,2,12,30,5.7,2.2,20.3,0
133,134,Chris Carson,SEA,26,rb,7,7,27,24,88.9%,165,6.9,3,9,19,6.1,3.4,23.6,1
134,135,Zach Ertz,PHI,30,te,6,6,45,24,53.3%,178,7.4,1,10,30,4.0,4.0,29.7,0
135,136,N'Keal Harry ,NWE,23,wr,9,7,42,24,57.1%,213,8.9,1,11,27,5.1,2.7,23.7,1
136,137,Richard Rodgers ,PHI,28,te,11,4,31,24,77.4%,345,14.4,2,16,33,11.1,2.2,31.4,0
137,138,Kalen Ballage,2TM,25,,6,2,28,23,82.1%,143,6.2,0,5,21,5.1,3.8,23.8,0
138,139,Odell Beckham Jr.,CLE,28,wr,7,7,43,23,53.5%,319,13.9,3,17,43,7.4,3.3,45.6,0
139,140,Trey Burton,IND,29,te,8,2,38,23,60.5%,213,9.3,3,12,20,5.6,2.9,26.6,0
140,141,Greg Olsen,SEA,35,te,10,8,35,23,65.7%,224,9.7,1,15,22,6.4,2.3,22.4,0
141,142,Michael Thomas,NOR,27,wr,5,5,36,23,63.9%,249,10.8,0,12,24,6.9,4.6,49.8,0
142,143,James Washington,PIT,24,wr,11,4,38,23,60.5%,263,11.4,3,14,28,6.9,2.1,23.9,0
143,144,Isaiah Wright,WAS,23,wr,9,4,27,23,85.2%,168,7.3,0,9,22,6.2,2.6,18.7,3
144,145,Jordan Akins,HOU,28,te,8,3,28,22,78.6%,275,12.5,1,14,26,9.8,2.8,34.4,0
145,146,Jared Cook,NOR,33,te,10,3,37,22,59.5%,285,13.0,4,15,46,7.7,2.2,28.5,1
146,147,Gabriel Davis,BUF,21,wr,11,6,35,22,62.9%,354,16.1,4,16,44,10.1,2.0,32.2,0
147,148,Tyler Eifert,JAX,30,te,10,2,41,22,53.7%,204,9.3,2,12,19,5.0,2.2,20.4,0
148,149,Adam Humphries,TEN,27,wr,6,1,31,22,71.0%,219,10.0,2,11,23,7.1,3.7,36.5,0
149,150,Kareem Hunt,CLE,25,rb,11,4,32,22,68.8%,151,6.9,4,11,13,4.7,2.0,13.7,1
150,151,Breshad Perriman,NYJ,27,wr,7,7,36,22,61.1%,352,16.0,3,15,50,9.8,3.1,50.3,0
151,152,Julian Edelman,NWE,34,wr,6,1,39,21,53.8%,315,15.0,0,18,49,8.1,3.5,52.5,0
152,153,Joshua Kelley,LAC,23,,11,0,21,21,100.0%,145,6.9,0,9,35,6.9,1.9,13.2,2
153,154,Joe Mixon,CIN,24,rb,6,6,26,21,80.8%,138,6.6,1,5,19,5.3,3.5,23.0,1
154,155,Boston Scott,PHI,25,rb,11,3,27,21,77.8%,180,8.6,1,7,18,6.7,1.9,16.4,1
155,156,Cameron Brate,TAM,29,te,12,1,25,20,80.0%,181,9.1,2,12,25,7.2,1.7,15.1,0
156,157,Antonio Brown ,TAM,32,wr,4,1,29,20,69.0%,168,8.4,0,11,25,5.8,5.0,42.0,0
157,158,Kenny Golladay,DET,27,wr,5,5,32,20,62.5%,338,16.9,2,16,48,10.6,4.0,67.6,0
158,159,Melvin Gordon,DEN,27,rb,10,7,29,20,69.0%,87,4.4,1,3,16,3.0,2.0,8.7,4
159,160,Deonte Harris,NOR,23,wr,9,2,25,20,80.0%,186,9.3,1,10,40,7.4,2.2,20.7,3
160,161,Duke Johnson,HOU,27,rb,9,3,27,20,74.1%,172,8.6,1,6,33,6.4,2.2,19.1,2
161,162,Chris Thompson,JAX,30,,8,0,23,20,87.0%,146,7.3,1,5,15,6.3,2.5,18.3,0
162,163,Olamide Zaccheaus,ATL,23,wr,11,2,32,20,62.5%,274,13.7,1,16,51,8.6,1.8,24.9,0
163,164,Malcolm Brown ,LAR,27,,11,0,26,19,73.1%,120,6.3,0,8,18,4.6,1.7,10.9,1
164,165,Darren Fells,HOU,34,TE,11,11,24,19,79.2%,275,14.5,3,14,44,11.5,1.7,25.0,0
165,166,Rashard Higgins,CLE,26,wr,9,2,25,19,76.0%,305,16.1,2,12,43,12.2,2.1,33.9,0
166,167,Andy Isabella,ARI,24,wr,11,1,30,19,63.3%,217,11.4,2,9,54,7.2,1.7,19.7,1
167,168,Allen Lazard,GNB,25,wr,5,4,27,19,70.4%,295,15.5,3,14,72,10.9,3.8,59.0,0
168,169,Cordarrelle Patterson,CHI,29,wr,11,3,21,19,90.5%,124,6.5,0,6,25,5.9,1.7,11.3,0
169,170,Jalen Reagor ,PHI,21,wr,6,6,33,19,57.6%,222,11.7,1,11,55,6.7,3.2,37.0,1
170,171,Jordan Reed,SFO,30,,6,0,30,19,63.3%,168,8.8,2,11,26,5.6,3.2,28.0,0
171,172,Miles Sanders ,PHI,23,rb,8,8,38,19,50.0%,123,6.5,0,6,28,3.2,2.4,15.4,3
172,173,Dan Arnold,ARI,25,te,11,4,25,18,72.0%,225,12.5,1,13,41,9.0,1.6,20.5,1
173,174,Devin Duvernay ,BAL,23,wr,11,1,23,18,78.3%,199,11.1,0,8,39,8.7,1.6,18.1,0
174,175,Isaiah Ford,MIA,24,,7,0,29,18,62.1%,184,10.2,0,13,17,6.3,2.6,26.3,0
175,176,Jalen Guyton,LAC,23,wr,11,6,30,18,60.0%,331,18.4,3,10,72,11.0,1.6,30.1,0
176,177,Dontrelle Inman,WAS,31,wr,8,2,28,18,64.3%,163,9.1,2,11,17,5.8,2.3,20.4,1
177,178,James O'Shaughnessy,JAX,28,te,10,9,25,18,72.0%,173,9.6,0,7,26,6.9,1.8,17.3,0
178,179,Preston Williams,MIA,23,wr,8,7,35,18,51.4%,288,16.0,4,14,47,8.2,2.3,36.0,0
179,180,J.K. Dobbins ,BAL,22,,10,0,22,17,77.3%,103,6.1,0,3,19,4.7,1.7,10.3,0
180,181,Marvin Hall,DET,27,wr,11,5,30,17,56.7%,290,17.1,2,10,73,9.7,1.5,26.4,0
181,182,Dion Lewis,NYG,30,,11,0,27,17,63.0%,113,6.6,1,8,17,4.2,1.5,10.3,1
182,183,Christian McCaffrey ,CAR,24,rb,3,3,19,17,89.5%,149,8.8,1,8,24,7.8,5.7,49.7,0
183,184,Denzel Mims ,NYJ,23,wr,5,5,33,17,51.5%,284,16.7,0,12,30,8.6,3.4,56.8,0
184,185,Henry Ruggs III,LVR,21,wr,9,9,31,17,54.8%,312,18.4,1,8,72,10.1,1.9,34.7,0
185,186,Harrison Bryant,CLE,22,te,11,7,23,16,69.6%,164,10.3,3,10,35,7.1,1.5,14.9,2
186,187,Wayne Gallman,NYG,26,rb,10,5,21,16,76.2%,72,4.5,0,3,18,3.4,1.6,7.2,0
187,188,Todd Gurley,ATL,26,RB,10,10,24,16,66.7%,82,5.1,0,3,14,3.4,1.6,8.2,2
188,189,Chris Herndon,NYJ,24,te,11,9,27,16,59.3%,133,8.3,1,7,26,4.9,1.5,12.1,2
189,190,Brian Hill,ATL,25,rb,11,1,21,16,76.2%,111,6.9,0,3,22,5.3,1.5,10.1,1
190,191,Jacob Hollister,SEA,27,te,11,2,24,16,66.7%,129,8.1,1,9,19,5.4,1.5,11.7,0
191,192,David Johnson,HOU,29,rb,8,8,25,16,64.0%,161,10.1,1,10,20,6.4,2.0,20.1,1
192,193,Isaiah McKenzie,BUF,25,wr,11,4,17,16,94.1%,140,8.8,2,8,46,8.2,1.5,12.7,0
193,194,Steven Sims,WAS,23,wr,7,2,19,16,84.2%,174,10.9,1,9,30,9.2,2.3,24.9,3
194,195,Jeff Smith,NYJ,23,wr,8,4,35,16,45.7%,153,9.6,0,8,21,4.4,2.0,19.1,0
195,196,Cedrick Wilson Jr.,DAL,25,,11,0,27,16,59.3%,186,11.6,2,10,42,6.9,1.5,16.9,0
196,197,Marquez Callaway,NOR,22,wr,9,1,19,15,78.9%,136,9.1,0,7,16,7.2,1.7,15.1,0
197,198,DeeJay Dallas,SEA,22,rb,9,2,17,15,88.2%,100,6.7,1,5,13,5.9,1.7,11.1,0
198,199,Kenyan Drake,ARI,26,rb,10,8,20,15,75.0%,84,5.6,0,3,18,4.2,1.5,8.4,1
199,200,DaeSean Hamilton,DEN,25,wr,11,2,28,15,53.6%,185,12.3,2,10,40,6.6,1.4,16.8,1
200,201,Justin Jackson ,LAC,24,rb,6,4,19,15,78.9%,131,8.7,0,6,34,6.9,2.5,21.8,0
201,202,Ray-Ray McCloud,PIT,24,wr,11,2,16,15,93.8%,78,5.2,0,3,13,4.9,1.4,7.1,1
202,203,Latavius Murray,NOR,30,rb,11,6,17,15,88.2%,132,8.8,0,5,25,7.8,1.4,12.0,1
203,204,Tony Pollard,DAL,23,rb,11,1,21,15,71.4%,88,5.9,0,5,18,4.2,1.4,8.0,0
204,205,Irv Smith Jr.,MIN,22,te,9,4,23,15,65.2%,182,12.1,2,10,36,7.9,1.7,20.2,0
205,206,Chad Beebe,MIN,26,,9,0,19,14,73.7%,126,9.0,1,8,16,6.6,1.6,14.0,2
206,207,Miles Boykin,BAL,24,wr,11,8,23,14,60.9%,153,10.9,1,9,25,6.7,1.3,13.9,0
207,208,Nick Boyle,BAL,27,te,9,9,17,14,82.4%,113,8.1,2,8,21,6.6,1.6,12.6,0
208,209,Will Dissly,SEA,24,te,11,7,17,14,82.4%,163,11.6,1,8,28,9.6,1.3,14.8,0
209,210,Derrick Henry ,TEN,26,RB,11,11,26,14,53.8%,93,6.6,0,4,53,3.6,1.3,8.5,0
210,211,Chris Hogan ,NYJ,33,wr,5,4,26,14,53.8%,118,8.4,0,6,27,4.5,2.8,23.6,0
211,212,Kerryon Johnson,DET,23,rb,11,2,19,14,73.7%,152,10.9,1,10,20,8.0,1.3,13.8,1
212,213,Marcus Johnson,IND,26,wr,8,3,27,14,51.9%,255,18.2,0,11,55,9.4,1.8,31.9,0
213,214,Kaden Smith,NYG,23,te,10,9,17,14,82.4%,87,6.2,0,7,13,5.1,1.4,8.7,1
214,215,Auden Tate,CIN,23,wr,9,2,22,14,63.6%,150,10.7,0,9,19,6.8,1.6,16.7,0
215,216,Frank Gore,NYJ,37,RB,11,10,16,13,81.3%,70,5.4,0,0,9,4.4,1.2,6.4,0
216,217,Darrell Henderson,LAR,23,rb,11,9,20,13,65.0%,129,9.9,1,7,28,6.5,1.2,11.7,0
217,218,DeSean Jackson,PHI,34,wr,4,4,25,13,52.0%,155,11.9,0,9,27,6.2,3.3,38.8,0
218,219,Richie James,SFO,25,wr,6,3,19,13,68.4%,239,18.4,1,7,47,12.6,2.2,39.8,1
219,220,Olabisi Johnson,MIN,23,wr,11,3,18,13,72.2%,176,13.5,0,8,29,9.8,1.2,16.0,0
220,221,Raheem Mostert,SFO,28,rb,5,5,14,13,92.9%,150,11.5,1,5,76,10.7,2.6,30.0,1
221,222,Cam Sims,WAS,24,wr,11,5,15,13,86.7%,245,18.8,1,10,45,16.3,1.2,22.3,0
222,223,Ian Thomas,CAR,24,te,12,7,20,13,65.0%,97,7.5,1,9,21,4.9,1.1,8.1,1
223,224,Mike Thomas,CIN,26,,9,0,19,13,68.4%,132,10.2,1,7,29,6.9,1.4,14.7,1
224,225,Christian Blake,ATL,24,,11,0,17,12,70.6%,142,11.8,0,6,25,8.4,1.1,12.9,0
225,226,Quintez Cephus,DET,22,wr,8,1,21,12,57.1%,174,14.5,0,10,36,8.3,1.5,21.8,0
226,227,Ryan Izzo,NWE,25,TE,11,11,19,12,63.2%,193,16.1,0,6,50,10.2,1.1,17.5,1
227,228,Zay Jones ,LVR,25,wr,11,1,15,12,80.0%,108,9.0,1,5,18,7.2,1.1,9.8,0
