,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
66,63,Isaiah Wright,WAS,23,wr,9,4,4,15,0,13,3.8,2,30,0,20,15.0,229
67,64,Kenjon Barner,TAM,31,,3,0,3,19,0,8,6.3,2,57,0,33,28.5,76
68,65,Raymond Calais,LAR,22,,3,0,,,,,,5,111,0,41,22.2,111
69,66,Ted Ginn Jr.,CHI,35,,6,0,5,24,0,10,4.8,,,,,,64
70,67,Henry Ruggs III,LVR,21,wr,9,9,,,,,,5,85,0,21,17.0,439
71,68,Tremon Smith,IND,24,,7,0,,,,,,5,122,0,33,24.4,122
72,69,Trenton Cannon,CAR,26,,10,0,,,,,,4,160,0,98,40.0,211
73,70,Ashton Dulin,IND,23,,8,0,,,,,,4,98,0,41,24.5,154
74,71,KJ Hamler ,DEN,21,wr,9,3,2,8,0,8,4.0,2,42,0,24,21.0,349
75,72,Ty Johnson,2TM,23,,8,0,,,,,,4,83,0,25,20.8,167
76,73,Tyron Johnson,LAC,24,,7,0,,,,,,4,70,0,23,17.5,307
77,74,Jojo Natson,CLE,26,,3,0,3,25,0,13,8.3,1,31,0,31,31.0,59
78,75,C.J. Prosise,HOU,26,,9,0,,,,,,4,85,0,24,21.3,110
79,76,Golden Tate,NYG,32,wr,9,3,4,35,0,15,8.8,,,,,,341
80,77,J.J. Taylor,NWE,22,,3,0,1,11,0,11,11.0,3,69,0,28,23.0,154
81,78,Cedrick Wilson Jr.,DAL,25,,11,0,4,10,0,6,2.5,,,,,,184
82,79,Danny Amendola,DET,35,wr,9,3,3,39,0,21,13.0,,,,,,452
83,80,Keke Coutee,HOU,23,,3,0,2,14,0,7,7.0,1,10,0,10,10.0,62
84,81,Jamycal Hasty,SFO,24,,8,0,,,,,,3,57,0,21,19.0,238
85,82,Andy Isabella,ARI,24,wr,11,1,1,1,0,1,1.0,2,30,0,15,15.0,242
86,83,Alvin Kamara,NOR,25,rb,11,6,1,0,0,0,0.0,2,44,0,31,22.0,1275
87,84,Anthony Miller,CHI,26,wr,11,3,3,50,0,32,16.7,,,,,,436
88,85,Ryan Nall,CHI,25,,11,0,,,,,,3,35,0,17,11.7,102
89,86,Dante Pettis,SFO,25,wr,5,1,2,14,0,8,7.0,1,18,0,18,18.0,32
90,87,Austin Walter,SFO,24,,3,0,,,,,,3,64,0,34,21.3,94
91,88,Giovani Bernard,CIN,29,rb,11,5,,,,,,2,38,0,24,19.0,522
92,89,C.J. Board,NYG,27,wr,9,4,1,6,0,6,6.0,1,34,0,34,34.0,130
93,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
94,90,Damiere Byrd ,NWE,27,wr,11,9,2,0,0,0,0.0,,,,,,513
95,91,Nathan Cottrell,JAX,24,,3,0,,,,,,2,34,0,18,17.0,34
96,92,Ashtyn Davis ,NYJ,24,ss,9,5,,,,,,2,43,0,27,21.5,43
97,93,Kyle Dugger ,NWE,24,fs,9,3,,,,,,2,47,0,30,23.5,47
98,94,Will Fuller,HOU,26,WR,11,11,2,14,0,13,7.0,,,,,,893
99,95,Terry Godwin,JAX,24,,2,0,,,,,,2,20,0,15,10.0,20
100,96,Marvin Hall,DET,27,wr,11,5,,,,,,2,13,0,11,6.5,304
101,97,C.J. Ham,MIN,27,fb,11,7,,,,,,2,31,0,20,15.5,68
102,98,Demetrius Harris,CHI,29,te,11,5,,,,,,2,23,0,16,11.5,68
103,99,Dontrell Hilliard,CLE,25,,5,0,,,,,,2,21,0,13,10.5,71
104,100,J.P. Holtz,CHI,27,te,11,1,,,,,,2,24,0,17,12.0,24
105,101,Jason Huntley,PHI,22,,4,0,,,,,,2,36,0,20,18.0,50
106,102,Noah Igbinoghene ,MIA,21,cb,11,2,,,,,,2,36,0,22,18.0,36
107,103,Josh Jackson,GNB,24,cb,10,5,2,13,0,7,6.5,,,,,,13
108,104,Donte Moncrief,NWE,27,,2,0,,,,,,2,75,0,53,37.5,90
109,105,Keisean Nixon,LVR,23,,10,0,,,,,,2,18,0,18,9.0,18
110,106,La'Mical Perine ,NYJ,22,,9,0,,,,,,2,22,0,18,11.0,273
111,107,Jalen Reagor ,PHI,21,wr,6,6,2,6,0,6,3.0,,,,,,234
112,108,Demarcus Robinson,KAN,26,wr,11,7,1,0,0,0,0.0,1,21,0,21,21.0,321
113,109,Greg Stroman,WAS,24,,4,0,2,-2,0,1,-1.0,,,,,,-2
114,110,Justin Watson,TAM,24,wr,9,2,,,,,,2,19,0,13,9.5,113
115,111,Khari Blasingame,TEN,24,fb,10,6,,,,,,1,11,0,11,11.0,50
116,112,Devontae Booker,LVR,28,,11,0,,,,,,1,4,0,4,4.0,394
117,113,Mike Boone,MIN,25,,11,0,,,,,,1,17,0,17,17.0,41
118,114,A.J. Brown,TEN,23,wr,9,7,,,,,,1,42,1,42,42.0,680
119,115,Antonio Brown ,TAM,32,wr,4,1,1,2,0,2,2.0,,,,,,168
120,116,Marquise Brown ,BAL,23,WR,11,10,,,,,,1,30,0,30,30.0,547
121,117,Michael Burton,NOR,28,fb,11,4,,,,,,1,10,0,10,10.0,33
122,118,Jason Cabinda,DET,24,mlb,11,2,,,,,,1,11,0,11,11.0,19
123,119,Bryce Callahan,DEN,29,CB,10,10,1,8,0,8,8.0,,,,,,8
124,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
125,120,Corey Clement,PHI,26,,10,0,,,,,,1,22,0,22,22.0,114
126,121,Tarik Cohen,CHI,25,,3,0,1,0,0,0,0.0,,,,,,115
127,122,Jamison Crowder,NYJ,27,wr,7,5,,,,,,1,8,0,8,8.0,464
128,123,Darrell Daniels,ARI,26,te,9,6,,,,,,1,9,0,9,9.0,92
129,124,Rico Dowdle,DAL,22,,10,0,,,,,,1,64,0,64,64.0,77
130,125,Ross Dwelley,SFO,25,te,11,6,,,,,,1,20,0,20,20.0,167
131,126,Mike Edwards,TAM,24,,12,0,,,,,,1,0,0,0,0.0,98
132,127,Rico Gafford,LVR,24,,3,0,,,,,,1,12,0,12,12.0,12
133,128,Jaeden Graham,ATL,25,,11,0,,,,,,1,13,0,13,13.0,31
134,129,Cyril Grayson,TAM,27,,3,0,,,,,,1,20,0,20,20.0,20
135,130,Tyreek Hill,KAN,26,WR,11,11,1,0,0,0,0.0,,,,,,1081
136,131,Micah Hyde,BUF,30,FS,10,10,,,,,,1,3,0,3,3.0,3
137,132,DeSean Jackson,PHI,34,wr,4,4,1,2,0,2,2.0,,,,,,169
138,133,Jaquan Johnson,BUF,25,,11,0,,,,,,1,-1,0,-1,-1.0,-1
139,134,Xavier Jones,LAR,23,,10,0,,,,,,1,4,0,4,4.0,4
140,135,Joshua Kalu,TEN,25,,10,0,,,,,,1,2,0,2,2.0,2
141,136,Khalid Kareem,CIN,22,,11,0,,,,,,1,13,0,13,13.0,13
142,137,Tyler Lockett,SEA,28,WR,11,11,,,,,,1,9,0,9,9.0,780
143,138,John Lovett,GNB,24,,8,0,,,,,,1,5,0,5,5.0,11
144,139,Bruce Miller,JAX,33,,7,4,,,,,,1,7,0,7,7.0,9
145,140,Samaje Perine,CIN,25,,11,0,,,,,,1,13,0,13,13.0,131
146,141,Troymaine Pope,LAC,27,,6,0,,,,,,1,14,0,14,14.0,132
147,142,Trey Quinn,JAX,25,,1,0,1,6,0,6,6.0,,,,,,6
148,143,Kaden Smith,NYG,23,te,10,9,,,,,,1,5,0,5,5.0,92
149,144,Vyncint Smith,NYJ,24,,5,0,,,,,,1,7,0,7,7.0,20
150,145,Durham Smythe,MIA,25,te,10,8,,,,,,1,5,0,5,5.0,109
151,146,Jace Sternberger,GNB,24,,11,0,,,,,,1,8,0,8,8.0,122
152,147,Freddie Swain,SEA,22,wr,11,1,,,,,,1,17,0,17,17.0,151
153,148,Malik Taylor,GNB,25,wr,11,1,,,,,,1,8,0,8,8.0,69
154,149,Dwayne Washington,NOR,26,,7,0,,,,,,1,14,0,14,14.0,29
155,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
156,150,Armani Watts,KAN,24,,11,0,,,,,,1,28,0,28,28.0,28
157,151,Ken Webster,SFO,24,,9,0,1,0,0,0,0.0,,,,,,0
158,152,Kevin White,SFO,28,,3,0,,,,,,1,20,0,20,20.0,20
159,153,Jordan Wilkins,IND,26,,11,0,,,,,,1,3,0,3,3.0,391
160,154,Brandon Zylstra,CAR,27,,12,0,,,,,,1,6,0,6,6.0,38
