,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,,Misc,,Approx Val,,Passing,Rushing,Receiving,,,,,,,,,,,,,,,,,,,,,
1,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
2,1,1,STL,Sam Bradford ,QB,22,2018,0,0,5,44,24,83,1855,2967,19449,103,61,146,340,2,1,5,0,,,,Oklahoma,College Stats
3,1,2,DET,Ndamukong Suh,DT,23,2020,3,5,11,87,57,170,0,0,0,0,0,0,0,0,0,0,0,366,1,62.5,Nebraska,College Stats
4,1,3,TAM,Gerald McCoy,DT,22,2019,1,6,10,68,64,139,0,0,0,0,0,0,0,0,0,0,0,235,,59.5,Oklahoma,College Stats
5,1,4,WAS,Trent Williams,T,22,2020,0,7,10,67,67,130,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,College Stats
6,1,5,KAN,Eric Berry ,DB,21,2018,3,5,5,47,47,89,0,0,0,0,0,0,0,0,0,0,0,377,14,5.5,Tennessee,College Stats
7,1,6,SEA,Russell Okung,T,21,2020,0,2,8,61,36,130,0,0,0,0,0,0,0,0,0,0,0,1,,,Oklahoma St.,College Stats
8,1,7,CLE,Joe Haden,DB,21,2020,0,3,9,55,38,143,0,0,0,0,0,0,0,0,0,0,0,472,29,3.0,Florida,College Stats
9,1,8,OAK,Rolando McClain,LB,21,2015,0,0,5,26,15,65,0,0,0,0,0,0,0,0,0,0,0,288,4,9.5,Alabama,College Stats
10,1,9,BUF,C.J. Spiller,RB,23,2017,0,1,3,34,32,90,0,0,0,0,0,712,3451,12,198,1484,9,2,,,Clemson,College Stats
11,1,10,JAX,Tyson Alualu,DT,23,2020,0,0,6,44,35,167,0,0,0,0,0,1,0,0,2,19,0,246,,23.5,California,College Stats
12,1,11,SFO,Anthony Davis,T,20,2016,0,0,4,36,36,72,0,0,0,0,0,0,0,0,0,0,0,,,,Rutgers,College Stats
13,1,12,SDG,Ryan Mathews,RB,22,2016,0,1,5,43,36,86,0,0,0,0,0,1184,5261,37,179,1371,3,,,,Fresno St.,College Stats
14,1,13,PHI,Brandon Graham,DE,22,2020,0,0,6,47,47,154,0,0,0,0,0,0,0,0,0,0,0,307,,58.0,Michigan,College Stats
15,1,14,SEA,Earl Thomas,DB,21,2019,3,7,9,77,72,140,0,0,0,0,0,0,0,0,0,0,0,497,30,2.0,Texas,College Stats
16,1,15,NYG,Jason Pierre-Paul,DE,21,2020,1,2,9,61,52,149,0,0,0,0,0,0,0,0,0,0,0,414,4,88.0,South Florida,College Stats
17,1,16,TEN,Derrick Morgan,DE,21,2018,0,0,8,40,40,118,0,0,0,0,0,0,0,0,0,0,0,208,,44.5,Georgia Tech,College Stats
18,1,17,SFO,Mike Iupati,G,23,2020,1,4,9,60,36,137,0,0,0,0,0,0,0,0,1,10,0,1,,,Idaho,College Stats
19,1,18,PIT,Maurkice Pouncey,C,21,2020,2,8,9,71,71,131,0,0,0,0,0,0,0,0,1,0,0,,,,Florida,College Stats
20,1,19,ATL,Sean Weatherspoon,LB,22,2017,0,0,2,22,22,67,0,0,0,0,0,0,0,0,0,0,0,244,2,8.0,Missouri,College Stats
21,1,20,HOU,Kareem Jackson,DB,22,2020,0,0,10,44,39,156,0,0,0,0,0,0,0,0,0,0,0,558,18,2.0,Alabama,College Stats
22,1,21,CIN,Jermaine Gresham,TE,22,2018,0,2,9,28,22,132,0,0,0,0,0,0,0,0,377,3752,29,1,,,Oklahoma,College Stats
23,1,22,DEN,Demaryius Thomas,WR,22,2019,0,4,8,69,65,143,0,1,0,0,0,3,6,0,724,9763,63,2,,,Georgia Tech,College Stats
24,1,23,GNB,Bryan Bulaga,T,21,2020,0,0,8,59,59,122,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa,
25,1,24,DAL,Dez Bryant,WR,21,2020,1,3,7,61,61,116,1,1,10,1,0,6,-3,0,535,7487,73,,,,Oklahoma St.,College Stats
26,1,25,DEN,Tim Tebow,QB,23,2012,0,0,1,12,11,35,173,361,2422,17,9,197,989,12,0,0,0,1,,,Florida,College Stats
27,1,26,ARI,Dan Williams,DT,23,2016,0,0,6,31,22,102,0,0,0,0,0,0,0,0,0,0,0,154,1,3.5,Tennessee,College Stats
28,1,27,NWE,Devin McCourty,DB,23,2020,0,2,11,61,61,166,0,0,0,0,0,0,0,0,0,0,0,628,28,3.0,Rutgers,College Stats
29,1,28,MIA,Jared Odrick,DE,22,2016,0,0,3,29,20,87,0,0,0,0,0,0,0,0,0,0,0,135,1,23.0,Penn St.,College Stats
30,1,29,NYJ,Kyle Wilson,DB,23,2015,0,0,2,15,13,95,0,0,0,0,0,0,0,0,0,0,0,167,4,1.0,Boise St.,College Stats
31,1,30,DET,Jahvid Best,RB,21,2012,0,0,2,13,13,22,0,1,0,0,0,255,945,6,85,774,3,,,,California,College Stats
32,1,31,IND,Jerry Hughes,DE,22,2020,0,0,7,51,4,163,0,0,0,0,0,0,0,0,0,0,0,265,1,56.0,TCU,College Stats
33,1,32,NOR,Patrick Robinson,DB,23,2020,0,0,1,27,13,122,0,0,0,0,0,0,0,0,0,0,0,280,16,2.0,Florida St.,College Stats
34,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
35,2,33,STL,Rodger Saffold,T,22,2020,0,0,9,54,46,140,0,0,0,0,0,0,0,0,0,0,0,,,,Indiana,College Stats
36,2,34,MIN,Chris Cook,DB,23,2014,0,0,2,9,9,40,0,0,0,0,0,0,0,0,0,0,0,107,,1.0,Virginia,College Stats
37,2,35,TAM,Brian Price,DT,21,2012,0,0,1,4,4,20,0,0,0,0,0,0,0,0,0,0,0,23,,3.0,UCLA,College Stats
38,2,36,KAN,Dexter McCluster,WR,21,2016,0,1,1,21,17,89,0,0,0,0,0,250,1042,2,236,1993,7,1,,,Mississippi,College Stats
39,2,37,PHI,Nate Allen,DB,22,2017,0,0,5,29,26,100,0,0,0,0,0,0,0,0,0,0,0,303,13,4.0,South Florida,College Stats
40,2,38,CLE,T.J. Ward,DB,23,2017,0,2,7,39,23,107,0,0,0,0,0,0,0,0,0,0,0,458,8,8.5,Oregon,College Stats
41,2,39,TAM,Arrelious Benn,WR,21,2017,0,0,2,8,7,61,0,0,0,0,0,15,44,0,65,990,6,24,,,Illinois,College Stats
42,2,40,MIA,Koa Misi,LB,23,2016,0,0,6,31,31,84,0,0,0,0,0,0,0,0,0,0,0,258,,12.0,Utah,College Stats
43,2,41,BUF,Torell Troup,DT,21,2012,0,0,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,17,,,Central Florida,
44,2,42,NWE,Rob Gronkowski ,TE,21,2020,4,5,10,69,69,127,0,0,0,0,0,1,2,1,558,8366,83,,,,Arizona,College Stats
45,2,43,BAL,Sergio Kindle,LB,22,2012,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,Texas,
46,2,44,OAK,Lamarr Houston,DE,23,2017,0,0,5,32,26,100,0,0,0,0,0,0,0,0,0,0,0,231,1,30.5,Texas,College Stats
47,2,45,DEN,Zane Beadles,G,23,2018,0,1,7,48,30,137,0,0,0,0,0,0,0,0,0,0,0,,,,Utah,College Stats
48,2,46,NYG,Linval Joseph,DT,21,2020,0,2,10,62,16,152,0,0,0,0,0,0,0,0,0,0,0,337,,24.0,East Carolina,College Stats
49,2,47,ARI,Daryl Washington,LB,23,2014,0,1,4,36,36,59,0,0,0,0,0,0,0,0,0,0,0,329,6,18.0,TCU,College Stats
50,2,48,CAR,Jimmy Clausen,QB,22,2015,0,0,1,3,0,21,255,472,2520,7,14,37,102,0,0,0,0,,,,Notre Dame,College Stats
51,2,49,SFO,Taylor Mays,DB,22,2015,0,0,0,9,3,80,0,0,0,0,0,0,0,0,0,0,0,89,,1.0,USC,College Stats
52,2,50,KAN,Javier Arenas,DB,22,2014,0,0,1,8,7,69,0,0,0,0,0,4,17,1,0,0,0,137,2,5.0,Alabama,College Stats
53,2,51,MIN,Toby Gerhart ,RB,23,2015,0,0,0,16,13,82,0,0,0,0,0,397,1675,7,100,809,3,7,,,Stanford,College Stats
54,2,52,PIT,Jason Worilds,DE,22,2014,0,0,2,21,21,73,0,0,0,0,0,0,0,0,0,0,0,144,1,25.5,Virginia Tech,College Stats
55,2,53,NWE,Jermaine Cunningham,LB,22,2014,0,0,1,8,8,38,0,0,0,0,0,0,0,0,0,0,0,44,,3.5,Florida,College Stats
56,2,54,CIN,Carlos Dunlap,DE,21,2020,0,2,7,61,61,159,0,0,0,0,0,0,0,0,0,0,0,334,2,86.5,Florida,College Stats
57,2,55,DAL,Sean Lee ,LB,24,2020,1,2,7,51,51,113,0,0,0,0,0,0,0,0,0,0,0,514,14,4.0,Penn St.,College Stats
58,2,56,GNB,Mike Neal,DE,23,2015,0,0,2,17,17,68,0,0,0,0,0,0,0,0,0,0,0,92,1,19.0,Purdue,College Stats
59,2,57,BAL,Terrence Cody,DT,22,2014,0,0,1,13,13,57,0,0,0,0,0,0,0,0,0,0,0,45,,,Alabama,College Stats
60,2,58,HOU,Ben Tate,RB,22,2014,0,0,0,14,13,51,0,0,0,0,0,540,2363,14,67,347,0,,,,Auburn,College Stats
61,2,59,CLE,Montario Hardesty,RB,23,2012,0,0,0,4,4,23,0,0,0,0,0,153,537,1,16,138,0,,,,Tennessee,College Stats
62,2,60,SEA,Golden Tate,WR,22,2020,0,1,7,56,16,157,2,3,41,1,0,44,216,0,688,8196,46,,,,Notre Dame,College Stats
63,2,61,NYJ,Vlad Ducasse,T,22,2018,0,0,4,20,3,111,0,0,0,0,0,0,0,0,0,0,0,,,,Massachusetts,
64,2,62,NWE,Brandon Spikes,LB,23,2016,0,0,5,23,18,78,0,0,0,0,0,0,0,0,0,0,0,212,2,2.0,Florida,College Stats
65,2,63,IND,Pat Angerer,LB,23,2013,0,0,3,17,17,54,0,0,0,0,0,0,0,0,0,0,0,195,2,2.5,Iowa,College Stats
66,2,64,NOR,Charles Brown,T,23,2015,0,0,1,15,15,54,0,0,0,0,0,0,0,0,0,0,0,,,,USC,College Stats
67,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
68,3,65,STL,Jerome Murphy,DB,23,2013,0,0,0,3,2,33,0,0,0,0,0,0,0,0,0,0,0,33,1,,South Florida,College Stats
69,3,66,DET,Amari Spievey,DB,22,2012,0,0,2,12,12,35,0,0,0,0,0,0,0,0,0,0,0,117,5,1.0,Iowa,College Stats
70,3,67,TAM,Myron Lewis,DB,22,2012,0,0,0,1,1,28,0,0,0,0,0,0,0,0,0,0,0,20,,,Vanderbilt,College Stats
71,3,68,KAN,Jon Asamoah,G,22,2014,0,0,4,20,13,75,0,0,0,0,0,0,0,0,0,0,0,,,,Illinois,
72,3,69,OAK,Jared Veldheer,T,23,2019,0,0,8,49,20,120,0,0,0,0,0,0,0,0,0,0,0,,,,Hillsdale,
73,3,70,BAL,Ed Dickson,TE,23,2018,0,0,7,16,9,134,0,0,0,0,0,1,9,0,190,2128,15,14,,,Oregon,College Stats
74,3,71,GNB,Morgan Burnett,DB,21,2019,0,0,8,32,30,121,0,0,0,0,0,0,0,0,0,0,0,540,10,9.5,Georgia Tech,College Stats
75,3,72,BUF,Alex Carrington,DE,23,2015,0,0,1,7,6,59,0,0,0,0,0,0,0,0,0,0,0,39,,4.0,Arkansas St.,College Stats
76,3,73,MIA,John Jerry,T,24,2019,0,0,6,39,16,132,0,0,0,0,0,0,0,0,0,0,0,,,,Mississippi,
77,3,74,JAX,D'Anthony Smith,DT,22,2015,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,8,,,Louisiana Tech,College Stats
78,3,75,CHI,Major Wright,DB,22,2016,0,0,3,20,17,77,0,0,0,0,0,0,0,0,0,0,0,244,9,,Florida,College Stats
79,3,76,NYG,Chad Jones,DB,,,0,0,0,,,,,,,,,,,,,,,,,,LSU,College Stats
