,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
66,63,Troy Edwards,JAX,27,,16,4,3,26,0,14,8.7,15,335,0,45,22.3,872
67,64,Troy Fleming,TEN,24,,16,0,,,,,,18,316,0,30,17.6,520
68,65,Brad Pyatt,IND,24,,8,0,8,47,0,13,5.9,10,230,0,32,23.0,289
69,66,Aaron Stecker,NOR,29,,16,3,,,,,,18,469,1,98,26.1,873
70,67,Jonathan Carter ,NYJ,25,,13,1,,,,,,17,374,0,40,22.0,547
71,68,Keiwan Ratliff,CIN,23,lcb,16,5,17,207,0,49,12.2,,,,,,207
72,69,Terrance Copper,DAL,22,,10,0,,,,,,16,307,0,39,19.2,390
73,70,Larry Croom,ARI,23,,6,1,,,,,,16,314,0,35,19.6,406
74,71,Derrick Ward,NYG,24,,5,0,,,,,,16,436,1,92,27.3,436
75,72,Roderick Hood,PHI,23,,16,2,,,,,,15,336,0,45,22.4,357
76,73,Lamont Brightful,MIA,25,,2,0,9,89,0,36,9.9,5,126,0,32,25.2,226
77,74,Aveion Cason,STL,25,,3,0,,,,,,14,310,0,31,22.1,310
78,75,Najeh Davenport ,GNB,25,,11,1,,,,,,14,286,0,27,20.4,678
79,76,Reuben Droughns,DEN,26,RB,16,15,,,,,,14,344,0,48,24.6,1825
80,77,Carlos Francis ,OAK,23,,5,0,,,,,,14,259,0,33,18.5,259
81,78,LaMont Jordan,NYJ,26,,16,0,,,,,,14,284,0,40,20.3,875
82,79,Justin McCareins,NYJ,26,WR,16,16,14,88,0,26,6.3,,,,,,853
83,80,Dedric Ward,DAL,30,,8,0,14,114,0,13,8.1,,,,,,130
84,81,Dee Brown,CLE,26,,5,0,,,,,,13,243,0,30,18.7,243
85,82,Jerricho Cotchery,NYJ,22,,12,0,,,,,,13,362,1,94,27.8,422
86,83,Jacques Reeves,DAL,22,,15,1,,,,,,13,199,0,27,15.3,199
87,84,Kenny Watson,CIN,26,,16,0,,,,,,13,240,0,32,18.5,572
88,85,Troy Brown,NWE,33,,12,0,12,83,0,23,6.9,,,,,,289
89,86,Cedrick Wilson,SFO,26,WR,15,15,2,21,0,13,10.5,10,196,0,36,19.6,864
90,87,Antonio Brown,WAS,26,,3,0,10,89,0,39,8.9,1,66,0,66,66.0,155
91,88,Ike Taylor,PIT,24,,13,1,,,,,,11,184,0,22,16.7,184
92,89,Eugene Baker,CAR,28,,3,0,8,49,0,18,6.1,2,39,0,23,19.5,88
93,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
94,90,Bobby Engram,SEA,31,WR,13,7,10,118,0,48,11.8,,,,,,617
95,91,Jonathan Smith,BUF,23,,9,0,9,157,1,70,17.4,1,28,0,28,28.0,217
96,92,Chris Gamble,CAR,21,RCB,16,16,9,69,0,16,7.7,,,,,,84
97,93,Onterrio Smith,MIN,24,rb,11,6,,,,,,9,155,0,24,17.2,1093
98,94,Brandon Bennett,CAR,31,,8,0,,,,,,8,177,0,43,22.1,194
99,95,Mike Cloud ,NYG,29,,10,0,,,,,,8,175,0,38,21.9,268
100,96,Jason David,IND,22,RCB,16,11,8,50,0,13,6.3,,,,,,86
101,97,Mike Furrey,STL,27,,8,0,,,,,,8,157,0,23,19.6,165
102,98,Fred McAfee,NOR,36,,11,0,,,,,,8,137,0,26,17.1,191
103,99,Frank Murphy,TAM,27,,3,0,,,,,,8,208,0,54,26.0,208
104,100,Deltha O'Neal,CIN,27,LCB,12,10,7,33,0,17,4.7,1,15,0,15,15.0,108
105,101,J.R. Redmond,OAK,27,,16,1,,,,,,8,153,0,31,19.1,505
106,102,Bill Schroeder,TAM,33,,7,2,6,21,0,12,3.5,2,29,0,16,14.5,206
107,103,Ian Smart,TAM,24,,4,0,,,,,,8,167,0,27,20.9,203
108,104,Rod Smart,CAR,27,,3,0,,,,,,8,169,0,33,21.1,178
109,105,Troy Walters,IND,28,,5,0,7,40,0,14,5.7,1,16,0,16,16.0,61
110,106,Eddie Berlin,TEN,26,,16,1,7,26,0,13,3.7,,,,,,304
111,107,James Mungro,IND,26,,15,0,,,,,,7,111,0,24,15.9,166
112,108,Duane Starks,ARI,30,lcb,15,8,7,43,0,15,6.1,,,,,,91
113,109,Tim Brown,TAM,38,,15,4,6,48,0,14,8.0,,,,,,248
114,110,Bryant Johnson ,ARI,23,WR,16,11,,,,,,6,135,0,47,22.5,666
115,111,Daryl Jones,CHI,25,,2,0,,,,,,6,112,0,23,18.7,112
116,112,Patrick Pass,NWE,27,,14,4,,,,,,6,115,0,24,19.2,471
117,113,Donte' Stallworth,NOR,24,WR,16,10,6,6,0,4,1.0,,,,,,810
118,114,Bryan Gilmore,MIA,26,,16,2,0,11,0,11,,5,114,0,53,22.8,331
119,115,Greg Jones,JAX,23,,16,3,,,,,,5,90,0,23,18.0,265
120,116,Andre King,CLE,31,,9,2,,,,,,5,95,0,24,19.0,144
121,117,Deion Sanders ,BAL,37,,9,2,5,41,0,23,8.2,,,,,,118
122,118,Dwight Anderson ,STL,23,,12,0,,,,,,4,71,0,25,17.8,71
123,119,Jesse Chatman,SDG,25,,15,0,,,,,,4,89,0,35,22.3,498
124,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
125,120,Patrick Crayton,DAL,25,,8,0,4,34,0,17,8.5,,,,,,196
126,121,Ronald Curry,OAK,25,,12,3,,,,,,4,63,0,25,15.8,739
127,122,London Fletcher,BUF,29,MLB,16,16,,,,,,4,86,0,23,21.5,86
128,123,Aaron Glenn,HOU,32,LCB,16,16,4,22,0,18,5.5,,,,,,62
129,124,Quentin Griffin,DEN,23,,6,4,,,,,,4,52,0,21,13.0,431
130,125,Ike Hilliard,NYG,28,WR,16,15,4,26,0,15,6.5,,,,,,497
131,126,Chris Horn,KAN,27,,14,0,,,,,,4,44,0,17,11.0,234
132,127,Keenan Howry,MIN,23,,3,0,2,33,0,21,16.5,2,45,0,24,22.5,81
133,128,Frisman Jackson,CLE,25,,10,0,,,,,,4,70,0,22,17.5,242
134,129,Steven Jackson,STL,21,,14,3,,,,,,4,79,0,23,19.8,941
135,130,Kris Richard,SEA,26,,16,0,4,31,0,14,7.8,,,,,,31
136,131,Mike Sellers,WAS,29,,16,1,,,,,,4,56,0,17,14.0,70
137,132,Jamel White,2TM,27,,13,0,,,,,,4,99,0,44,24.8,202
138,133,Obafemi Ayanbadejo,ARI,29,fb,16,5,,,,,,3,50,0,21,16.7,343
139,134,Matt Cushing,PIT,29,,16,0,,,,,,3,45,0,20,15.0,62
140,135,Eric Edwards,ARI,24,,16,1,,,,,,3,40,0,14,13.3,91
141,136,Heath Evans,SEA,26,,15,0,,,,,,3,51,0,21,17.0,83
142,137,Earnest Graham,TAM,24,,9,0,,,,,,3,52,0,18,17.3,125
143,138,Lamont Hall,NOR,30,,16,2,,,,,,3,20,0,8,6.7,24
144,139,Gerald Hayes,ARI,24,,16,1,,,,,,3,6,0,2,2.0,6
145,140,Robert Holcombe,TEN,29,FB,16,8,,,,,,3,26,0,14,8.7,148
146,141,Kevin Kasper,NWE,27,,8,0,,,,,,3,61,0,21,20.3,61
147,142,Jason McKie,CHI,24,,15,2,,,,,,3,65,0,25,21.7,136
148,143,Adrian Peterson,CHI,25,,14,0,,,,,,3,57,0,22,19.0,106
149,144,Ricky Proehl,CAR,36,,16,3,,,,,,3,64,0,27,21.3,570
150,145,Tony Stewart,CIN,25,TE,16,9,,,,,,3,20,0,10,6.7,68
151,146,Andrae Thurman,GNB,24,,2,0,,,,,,3,59,0,28,19.7,71
152,147,LaBrandon Toefield,JAX,24,,14,0,,,,,,3,43,0,19,14.3,363
153,148,Jimmy Williams,SFO,25,lcb,12,6,,,,,,3,58,0,23,19.3,58
154,149,Charlie Adams,DEN,25,,4,0,2,42,0,39,21.0,,,,,,42
155,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
156,150,B.J. Askew,NYJ,24,,16,0,,,,,,2,18,0,13,9.0,53
157,151,Shawn Bryson,DET,28,,16,1,,,,,,2,27,0,14,13.5,613
158,152,Robb Butler,SDG,23,,5,0,,,,,,2,35,0,24,17.5,35
159,153,Ahmad Carroll,GNB,21,LCB,14,11,,,,,,2,31,0,16,15.5,71
160,154,Keary Colbert,CAR,22,WR,15,15,,,,,,2,30,0,19,15.0,784
161,155,DeShaun Foster ,CAR,24,,4,3,,,,,,2,16,0,14,8.0,347
162,156,Jabar Gaffney,HOU,24,WR,16,12,,,,,,2,31,0,27,15.5,693
163,157,William Henderson *+,GNB,33,FB,16,8,,,,,,2,16,0,10,8.0,255
164,158,Brad Hoover,CAR,28,FB,14,9,,,,,,2,30,0,16,15.0,437
165,159,James Jackson,2TM,28,,5,0,,,,,,2,39,0,23,19.5,142
166,160,Terry Jackson,SFO,28,,16,0,,,,,,2,22,0,14,11.0,262
167,161,Nate Jones,DAL,22,,16,1,,,,,,2,43,0,25,21.5,43
168,162,Greg Lewis,PHI,24,,16,3,,,,,,2,28,0,15,14.0,227
169,163,Brandon Manumaleuna,STL,24,TE,16,16,,,,,,2,13,0,13,6.5,187
170,164,Quincy Morgan,2TM,27,,15,12,,,,,,2,25,0,19,12.5,452
171,165,Chad Mustard ,CLE,27,,7,0,,,,,,2,13,0,9,6.5,22
172,166,Terence Newman,DAL,26,LCB,16,16,2,13,0,7,6.5,,,,,,44
173,167,Moran Norris,HOU,26,,12,4,,,,,,2,25,0,15,12.5,38
174,168,Josh Parry,PHI,26,,13,4,,,,,,2,24,0,14,12.0,99
175,169,Tyrone Poole,NWE,32,,5,4,2,6,0,6,3.0,,,,,,27
176,170,Derek Ross,MIN,24,,9,0,,,,,,2,33,0,19,16.5,33
177,171,Mike Seidman,CAR,23,te,16,6,,,,,,2,20,0,12,10.0,143
178,172,Aaron Shea,CLE,28,te,15,8,,,,,,2,19,0,13,9.5,271
179,173,Daimon Shelton,BUF,32,FB,16,12,,,,,,2,25,0,15,12.5,139
180,174,Lito Sheppard*+,PHI,23,LCB,15,15,2,42,0,39,21.0,,,,,,214
181,175,Bruce Thornton ,DAL,24,,1,0,,,,,,2,43,0,24,21.5,43
182,176,Stephen Trejo,2TM,27,,13,2,,,,,,2,12,0,10,6.0,49
183,177,Todd Washington,HOU,28,,15,0,,,,,,2,27,0,16,13.5,27
184,178,Jonathan Wells,HOU,25,,16,1,,,,,,2,27,0,18,13.5,405
185,179,Brian Westbrook *,PHI,25,RB,13,12,2,14,0,14,7.0,,,,,,1529
186,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
187,180,James Whitley,GNB,25,,6,0,,,,,,2,33,0,20,16.5,33
188,181,Tully Banta-Cain,NWE,24,,16,0,,,,,,1,21,0,21,21.0,25
189,182,Drew Bennett,TEN,26,WR,16,16,,,,,,1,-8,0,-8,-8.0,1251
190,183,Sean Berton,MIN,25,TE,14,7,,,,,,1,3,0,3,3.0,81
191,184,Derrick Blaylock,KAN,25,rb,12,5,,,,,,1,22,0,22,22.0,807
192,185,Kyle Brady,JAX,32,TE,11,8,,,,,,1,15,0,15,15.0,118
193,186,Deion Branch,NWE,25,WR,9,9,1,0,0,0,0.0,,,,,,453
194,187,Michael Clayton,TAM,22,WR,16,13,1,2,0,2,2.0,,,,,,1225
195,188,Rich Coady,STL,28,fs,16,5,,,,,,1,-1,0,-1,-1.0,-1
196,189,Greg Comella,TAM,29,,7,0,,,,,,1,20,0,20,20.0,32
197,190,Donte Curry,DET,26,,12,0,,,,,,1,-1,0,-1,-1.0,-1
198,191,Rod Davis ,MIN,23,,14,0,,,,,,1,15,0,15,15.0,15
199,192,Ron Dayne,NYG,26,,14,2,,,,,,1,11,0,11,11.0,197
200,193,Jared DeVries,DET,28,,15,0,,,,,,1,5,0,5,5.0,5
201,194,Darnell Dinkins ,BAL,27,,10,4,,,,,,1,7,0,7,7.0,101
202,195,Marc Edwards,JAX,30,FB,13,5,,,,,,1,8,0,8,8.0,49
203,196,Marshall Faulk,STL,31,RB,14,14,,,,,,1,0,0,0,0.0,1084
204,197,Jim Finn,NYG,28,FB,16,9,,,,,,1,16,0,16,16.0,135
205,198,P.J. Fleck,SFO,24,,1,0,1,10,0,10,10.0,,,,,,10
206,199,Drayton Florence,SDG,24,rcb,13,5,1,0,0,0,0.0,,,,,,54
207,200,Erik Flowers,STL,26,,9,0,,,,,,1,0,0,0,0.0,0
208,201,Randall Gay,NWE,22,RCB,15,9,1,0,0,0,0.0,,,,,,64
209,202,Joey Goodspeed,STL,26,fb,16,5,,,,,,1,9,0,9,9.0,86
210,203,Justin Griffith,ATL,24,FB,12,11,,,,,,1,31,0,31,31.0,290
211,204,DeJuan Groce,STL,24,,11,4,,,,,,1,15,0,15,15.0,15
212,205,DeAngelo Hall,ATL,21,LCB,10,9,,,,,,1,48,0,48,48.0,98
213,206,Ryan Hannam,SEA,24,,16,0,1,6,0,6,6.0,,,,,,116
214,207,Shaunard Harts ,KAN,26,fs,16,6,1,0,0,0,0.0,,,,,,0
215,208,Artrell Hawkins,CAR,28,,14,4,1,4,0,4,4.0,,,,,,13
216,209,Verron Haynes,PIT,25,,13,0,1,5,0,5,5.0,,,,,,421
217,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
218,210,Chris Hetherington,OAK,32,,5,2,,,,,,1,23,0,23,23.0,55
219,211,Tony Hollings,HOU,23,,7,0,,,,,,1,23,0,23,23.0,116
220,212,Bryan Johnson ,CHI,26,fb,12,6,,,,,,1,18,0,18,18.0,73
221,213,Jarret Johnson,BAL,23,,16,0,,,,,,1,6,0,6,6.0,12
222,214,Spencer Johnson,MIN,23,ldt,9,7,,,,,,1,0,0,0,0.0,0
223,215,Reggie Kelly,CIN,27,TE,16,15,,,,,,1,14,0,14,14.0,99
224,216,Chris Kelsay,BUF,25,LDE,16,10,,,,,,1,14,0,14,14.0,17
225,217,Eddie Kennison,KAN,31,WR,14,14,,,,,,1,36,0,36,36.0,1137
226,218,Erron Kinney,TEN,27,TE,9,9,,,,,,1,21,0,21,21.0,214
227,219,Travis Kirschke,PIT,30,,16,1,,,,,,1,13,0,13,13.0,13
228,220,Brian Kozlowski ,WAS,34,,11,1,,,,,,1,4,0,4,4.0,33
229,221,Matt Lehr,DAL,25,,7,2,,,,,,1,9,0,9,9.0,9
230,222,Sean Locklear,SEA,23,,16,0,,,,,,1,12,0,12,12.0,12
231,223,Rashean Mathis,JAX,24,LCB,16,16,1,8,0,8,8.0,,,,,,50
232,224,Itula Mili,SEA,31,,15,4,,,,,,1,12,0,12,12.0,252
233,225,Jim Molinaro,WAS,23,,11,0,,,,,,1,5,0,5,5.0,5
234,226,Langston Moore,CIN,23,,15,8,,,,,,1,15,0,15,15.0,15
235,227,Aaron Moorehead,IND,24,,7,0,1,34,0,34,34.0,,,,,,41
236,228,Sammy Morris ,MIA,27,RB,13,8,,,,,,1,27,0,27,27.0,674
237,229,Eric Moulds,BUF,31,WR,16,16,,,,,,1,2,0,2,2.0,1064
238,230,Lorenzo Neal,SDG,34,FB,16,10,,,,,,1,12,0,12,12.0,131
239,231,Ryan Neufeld,BUF,29,te,16,5,,,,,,1,3,0,3,3.0,64
240,232,David Patten,NWE,30,WR,16,11,,,,,,1,16,0,16,16.0,821
241,233,Julian Peterson,SFO,26,llb,5,5,1,6,0,6,6.0,,,,,,6
242,234,Kenny Peterson,GNB,26,,9,0,,,,,,1,6,0,6,6.0,6
243,235,Brett Pierce,DAL,23,,8,1,,,,,,1,13,0,13,13.0,13
244,236,Will Poole,MIA,23,,15,1,,,,,,1,22,0,22,22.0,22
245,237,Jerry Porter,OAK,26,WR,16,16,,,,,,1,6,0,6,6.0,1000
246,238,Stanley Pritchett,ATL,31,,14,2,,,,,,1,2,0,2,2.0,25
247,239,Kemp Rasmussen,CAR,25,,12,0,,,,,,1,12,0,12,12.0,12
248,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
249,240,Josh Reed,BUF,24,,12,1,1,7,0,7,7.0,,,,,,159
250,241,Marcellus Rivers,NYG,26,,16,3,,,,,,1,8,0,8,8.0,44
251,242,Orlando Ruff,NOR,28,mlb,14,8,,,,,,1,9,0,9,9.0,9
252,243,Lewis Sanders ,CLE,26,rcb,16,5,,,,,,1,9,0,9,9.0,45
253,244,Cecil Sapp,DEN,26,,5,0,,,,,,1,34,0,34,34.0,66
254,245,Cory Schlesinger,DET,32,FB,13,11,,,,,,1,23,0,23,23.0,121
255,246,Bo Schobel,TEN,23,,5,2,,,,,,1,12,0,12,12.0,12
256,247,Darren Sharper,GNB,29,FS,15,13,1,9,0,9,9.0,,,,,,121
257,248,Visanthe Shiancoe,NYG,24,te,16,7,,,,,,1,8,0,5,8.0,33
258,249,Will Smith,NOR,23,,16,4,,,,,,1,17,0,17,17.0,16
259,250,Kendrick Starling,HOU,25,,8,0,,,,,,1,14,0,14,14.0,14
260,251,Jerramy Stevens,SEA,25,te,16,5,,,,,,1,12,0,12,12.0,361
261,252,Gary Stills,KAN,30,,16,0,,,,,,1,0,0,0,0.0,0
262,253,John Stone,OAK,25,,4,0,,,,,,1,20,0,20,20.0,100
263,254,Michael Turner,SDG,22,,14,1,,,,,,1,18,0,18,18.0,130
264,255,Kyle Vanden Bosch,ARI,26,,16,1,,,,,,1,7,0,7,7.0,7
265,256,Dante Wesley,CAR,25,,13,0,,,,,,1,15,0,15,15.0,15
266,257,Dewayne White,TAM,25,,16,3,,,,,,1,9,0,9,9.0,9
267,258,Willie Whitehead,NOR,31,,8,0,,,,,,1,12,0,12,12.0,12
268,259,Alvis Whitted,OAK,30,wr,11,5,,,,,,1,36,0,36,36.0,263
269,260,Shaud Williams,BUF,24,,4,0,1,0,0,0,0.0,,,,,,186
270,261,Charles Woodson ,OAK,28,RCB,13,12,1,4,0,4,4.0,,,,,,29
271,262,Jimmy Wyrick ,MIA,28,,14,0,,,,,,1,58,0,58,58.0,58
