,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,,Misc,,Approx Val,,Passing,Rushing,Receiving,,,,,,,,,,,,,,,,,,,,,
1,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
2,1,1,SDG,Eli Manning ,QB,23,2019,0,4,14,118,,236,4895,8119,57023,366,244,315,567,7,0,0,0,,,,Mississippi,College Stats
3,1,2,OAK,Robert Gallery,T,24,2011,0,0,7,39,35,104,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa,College Stats
4,1,3,ARI,Larry Fitzgerald,WR,21,2020,1,11,17,92,92,260,2,4,53,1,0,20,68,0,1421,17419,120,,,,Pittsburgh,College Stats
5,1,4,NYG,Philip Rivers,QB,22,2020,0,8,15,145,,239,5171,7982,62249,413,207,378,606,3,0,-9,0,,,,North Carolina St.,College Stats
6,1,5,WAS,Sean Taylor,DB,21,2007,0,2,4,32,32,55,0,0,0,0,0,0,0,0,0,0,0,243,12,2.0,Miami (FL),College Stats
7,1,6,CLE,Kellen Winslow,TE,21,2013,0,1,5,38,20,105,0,0,0,0,0,1,7,0,469,5236,25,,,,Miami (FL),College Stats
8,1,7,DET,Roy Williams,WR,22,2011,0,1,7,42,30,115,0,1,0,0,0,6,17,0,393,5715,44,1,,,Texas,College Stats
9,1,8,ATL,DeAngelo Hall,DB,20,2017,0,3,10,62,27,171,0,0,0,0,0,0,0,0,1,0,0,638,43,2.0,Virginia Tech,College Stats
10,1,9,JAX,Reggie Williams,WR,21,2008,0,0,3,23,23,79,0,0,0,0,0,11,44,0,189,2322,18,,,,Washington,College Stats
11,1,10,HOU,Dunta Robinson,DB,22,2013,0,0,8,39,21,139,0,0,0,0,0,0,0,0,0,0,0,504,17,5.5,South Carolina,College Stats
12,1,11,PIT,Ben Roethlisberger,QB,22,2020,0,6,16,125,125,229,4942,7661,59345,388,197,490,1370,19,2,-12,0,,,,Miami (OH),College Stats
13,1,12,NYJ,Jonathan Vilma,LB,22,2013,0,3,8,57,24,125,0,0,0,0,0,0,0,0,0,0,0,617,12,10.5,Miami (FL),College Stats
14,1,13,BUF,Lee Evans,WR,23,2011,0,0,7,49,48,118,0,1,0,0,0,10,145,0,381,6008,43,,,,Wisconsin,College Stats
15,1,14,CHI,Tommie Harris ,DT,21,2011,0,3,6,54,53,117,0,0,0,0,0,0,0,0,0,0,0,187,1,31.5,Oklahoma,College Stats
16,1,15,TAM,Michael Clayton,WR,21,2011,0,0,5,22,22,95,0,1,0,0,0,18,100,0,223,2955,10,4,,,LSU,College Stats
17,1,16,PHI,Shawn Andrews,G,21,2010,1,2,3,34,31,63,0,0,0,0,0,0,0,0,0,0,0,,,,Arkansas,College Stats
18,1,17,DEN,D.J. Williams,LB,22,2014,0,0,9,54,51,145,0,0,0,0,0,0,0,0,0,0,0,678,2,22.5,Miami (FL),College Stats
19,1,18,NOR,Will Smith,DE,23,2012,0,1,7,52,52,139,0,0,0,0,0,0,0,0,0,0,0,329,2,67.5,Ohio St.,College Stats
20,1,19,MIA,Vernon Carey,T,23,2011,0,0,7,49,49,121,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL),
21,1,20,MIN,Kenechi Udeze,DE,21,2007,0,0,3,19,19,51,0,0,0,0,0,0,0,0,0,0,0,86,,11.0,USC,College Stats
22,1,21,NWE,Vince Wilfork,NT,22,2016,1,5,11,87,77,189,0,0,0,0,0,0,0,0,0,0,0,367,3,16.0,Miami (FL),College Stats
23,1,22,BUF,J.P. Losman,QB,23,2011,0,0,1,19,19,45,564,952,6271,33,34,105,490,3,0,0,0,,,,Tulane,College Stats
24,1,23,SEA,Marcus Tubbs,DT,23,2006,0,0,1,9,9,29,0,0,0,0,0,0,0,0,0,0,0,37,,7.0,Texas,
25,1,24,STL,Steven Jackson,RB,21,2015,0,3,10,74,67,160,1,1,2,1,0,2764,11438,69,461,3683,9,,,,Oregon St.,College Stats
26,1,25,GNB,Ahmad Carroll,DB,21,2009,0,0,2,14,13,57,0,0,0,0,0,0,0,0,0,11,0,117,3,3.0,Arkansas,College Stats
27,1,26,CIN,Chris Perry ,RB,22,2008,0,0,0,9,9,35,0,0,0,0,0,177,606,2,83,474,2,,,,Michigan,College Stats
28,1,27,HOU,Jason Babin,LB,24,2015,0,2,5,46,9,148,0,0,0,0,0,0,0,0,0,0,0,285,,64.5,West. Michigan,College Stats
29,1,28,CAR,Chris Gamble,DB,21,2012,0,0,8,47,47,123,0,0,0,0,0,0,0,0,0,0,0,440,27,1.0,Ohio St.,College Stats
30,1,29,ATL,Michael Jenkins,WR,22,2012,0,0,6,39,33,130,0,0,0,0,0,2,4,0,354,4427,25,8,,,Ohio St.,College Stats
31,1,30,DET,Kevin Jones,RB,22,2008,0,0,4,27,26,64,0,0,0,0,0,795,3176,24,143,1011,3,2,,,Virginia Tech,College Stats
32,1,31,SFO,Rashaun Woods,WR,23,2004,0,0,0,1,1,14,0,0,0,0,0,0,0,0,7,160,1,,,,Oklahoma St.,College Stats
33,1,32,NWE,Ben Watson,TE,23,2019,0,0,11,43,17,205,0,0,0,0,0,2,10,0,547,6058,44,1,,,Georgia,College Stats
34,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
35,2,33,ARI,Karlos Dansby,LB,22,2017,0,0,13,81,52,212,0,0,0,0,0,0,0,0,0,0,0,1077,20,43.0,Auburn,College Stats
36,2,34,NYG,Chris Snee,G,22,2013,1,4,9,71,71,141,0,0,0,0,0,0,0,0,0,0,0,,,,Boston Col.,
37,2,35,SDG,Igor Olshansky,DE,22,2011,0,0,7,37,26,115,0,0,0,0,0,0,0,0,0,0,0,166,1,12.5,Oregon,College Stats
38,2,36,KAN,Junior Siavii,DT,25,2010,0,0,0,6,2,56,0,0,0,0,0,0,0,0,0,0,0,46,,1.0,Oregon,
39,2,37,DET,Teddy Lehman,LB,22,2008,0,0,1,9,9,45,0,0,0,0,0,0,0,0,0,0,0,106,2,1.0,Oklahoma,College Stats
40,2,38,PIT,Ricardo Colclough,DB,20,2009,0,0,0,2,2,43,0,0,0,0,0,0,0,0,0,0,0,59,1,2.5,Tusculum,
41,2,39,JAX,Daryl Smith,LB,22,2016,0,0,12,75,44,190,0,0,0,0,0,0,0,0,0,0,0,764,12,30.5,Georgia Tech,College Stats
42,2,40,TEN,Ben Troupe,TE,22,2008,0,0,2,8,8,57,0,0,0,0,0,1,-1,0,106,1056,7,4,,,Florida,College Stats
43,2,41,DEN,Tatum Bell,RB,23,2008,0,0,1,22,20,54,0,0,0,0,0,569,2773,16,71,419,0,5,,,Oklahoma St.,College Stats
44,2,42,TEN,Travis LaBoy,DE,23,2011,0,0,3,21,10,95,0,0,0,0,0,0,0,0,0,0,0,147,1,29.5,Hawaii,College Stats
45,2,43,DAL,Julius Jones,RB,23,2010,0,0,6,38,29,94,0,0,0,0,0,1280,5068,22,150,1029,2,,,,Notre Dame,College Stats
46,2,44,IND,Bob Sanders ,DB,23,2011,2,2,2,32,31,50,0,0,0,0,0,0,0,0,0,0,0,229,6,3.5,Iowa,College Stats
47,2,45,OAK,Jake Grove,C,24,2009,0,0,4,20,15,66,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia Tech,College Stats
48,2,46,SFO,Justin Smiley,G,22,2010,0,0,5,27,14,88,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama,
49,2,47,CHI,Tank Johnson,DT,22,2010,0,0,2,22,11,91,0,0,0,0,0,0,0,0,0,0,0,107,,14.0,Washington,
50,2,48,MIN,Dontarrious Thomas,LB,24,2008,0,0,0,8,8,63,0,0,0,0,0,0,0,0,0,0,0,104,,1.5,Auburn,College Stats
51,2,49,CIN,Keiwan Ratliff,DB,23,2010,0,0,0,9,5,76,0,0,0,0,0,0,0,0,0,0,0,129,5,,Florida,College Stats
52,2,50,NOR,Devery Henderson,WR,22,2012,0,0,6,36,36,124,0,0,0,0,0,18,119,1,245,4377,20,,,,LSU,College Stats
53,2,51,BAL,Dwan Edwards,DT,23,2015,0,0,5,32,12,136,0,0,0,0,0,0,0,0,0,0,0,221,3,19.5,Oregon St.,
54,2,52,DAL,Jacob Rogers,T,23,2004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,USC,College Stats
55,2,53,SEA,Michael Boulware,DB,22,2007,0,0,2,17,16,64,0,0,0,0,0,0,0,0,0,0,0,146,11,3.0,Florida St.,College Stats
56,2,54,DEN,Darius Watts,WR,22,2005,0,0,0,4,4,22,0,0,0,0,0,5,33,0,33,407,1,,,,Marshall,College Stats
57,2,55,JAX,Greg Jones,RB,23,2013,0,0,5,9,9,131,0,0,0,0,0,272,913,10,73,471,3,17,,,Florida St.,College Stats
58,2,56,CIN,Madieu Williams,DB,22,2012,0,0,7,34,16,119,0,0,0,0,0,0,0,0,0,0,0,450,13,5.5,Maryland,College Stats
59,2,57,TEN,Antwan Odom,DE,22,2010,0,0,4,23,15,74,0,0,0,0,0,0,0,0,0,0,0,97,,23.5,Alabama,
60,2,58,SFO,Shawntae Spencer,DB,22,2012,0,0,5,28,27,100,0,0,0,0,0,0,0,0,0,0,0,309,11,2.5,Pittsburgh,College Stats
61,2,59,CLE,Sean Jones,DB,22,2011,0,0,6,31,18,107,0,0,0,0,0,0,0,0,0,0,0,380,17,4.0,Georgia,College Stats
62,2,60,NOR,Courtney Watson,LB,23,2005,0,0,1,7,7,21,0,0,0,0,0,0,0,0,0,0,0,68,,3.0,Notre Dame,College Stats
63,2,61,KAN,Kris Wilson,TE,23,2011,0,0,2,3,2,97,0,0,0,0,0,4,13,0,52,446,5,16,,,Pittsburgh,College Stats
64,2,62,CAR,Keary Colbert,WR,22,2011,0,0,3,14,13,75,0,0,0,0,0,1,6,0,130,1629,8,,,,USC,College Stats
65,2,63,NWE,Marquise Hill,DE,22,2006,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,,,LSU,
66,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
67,3,64,ARI,Darnell Dockett,DT,23,2014,0,3,10,71,71,158,0,0,0,0,0,0,0,0,0,0,0,358,4,40.5,Florida St.,College Stats
68,3,65,SDG,Nate Kaeding,K,22,2012,1,2,0,21,22,115,0,0,0,0,0,0,0,0,0,0,0,15,,,Iowa,College Stats
69,3,66,SDG,Nick Hardwick,C,23,2014,0,1,9,63,63,136,0,0,0,0,0,0,0,0,0,0,0,2,,,Purdue,
70,3,67,OAK,Stuart Schweigert,DB,23,2008,0,0,3,15,15,69,0,0,0,0,0,0,0,0,0,0,0,266,4,,Purdue,College Stats
71,3,68,IND,Ben Hartsock ,TE,24,2013,0,0,2,2,0,131,0,0,0,0,0,0,0,0,31,312,1,5,,,Ohio St.,College Stats
72,3,69,IND,Gilbert Gardner,LB,22,2008,0,0,1,8,7,53,0,0,0,0,0,0,0,0,0,0,0,82,1,1.0,Purdue,College Stats
73,3,70,GNB,Joey Thomas,DB,24,2008,0,0,0,3,2,31,0,0,0,0,0,0,0,0,0,0,0,34,,,Montana St.,
74,3,71,TEN,Randy Starks,DT,20,2015,0,2,8,61,10,186,0,0,0,0,0,0,0,0,0,0,0,300,4,42.0,Maryland,
75,3,72,GNB,Donnell Washington,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Clemson,
76,3,73,DET,Keith Smith,DB,24,2009,0,0,0,7,7,74,0,0,0,0,0,0,0,0,0,0,0,130,4,1.0,McNeese St.,
77,3,74,BUF,Tim Anderson ,DT,23,2007,0,0,1,7,7,43,0,0,0,0,0,0,0,0,0,0,0,52,,1.0,Ohio St.,College Stats
78,3,75,PIT,Max Starks,T,22,2013,0,0,6,49,49,125,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,College Stats
79,3,76,NYJ,Derrick Strait,DB,24,2006,0,0,0,3,3,29,0,0,0,0,0,0,0,0,0,0,0,56,,,Oklahoma,College Stats
