,Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb
16,17,Santana Moss,NYJ,24,WR,16,12,117,74,63.2%,1105,14.9,10,49,65,9.4,4.6,69.1,4
17,18,Rod Smith,DEN,33,WR,15,15,114,74,64.9%,845,11.4,3,48,38,7.4,4.9,56.3,0
18,19,Tony Gonzalez*+,KAN,27,TE,16,16,106,71,67.0%,916,12.9,10,48,67,8.6,4.4,57.3,0
19,20,David Boston,SDG,25,WR,14,14,115,70,60.9%,880,12.6,7,42,46,7.7,5.0,62.9,2
20,21,Richie Anderson ,DAL,32,FB,15,8,87,69,79.3%,493,7.1,4,21,37,5.7,4.6,32.9,1
21,22,Tiki Barber,NYG,28,RB,16,16,98,69,70.4%,461,6.7,1,26,36,4.7,4.3,28.8,9
22,23,Isaac Bruce,STL,31,WR,15,15,119,69,58.0%,981,14.2,5,49,41,8.2,4.6,65.4,0
23,24,Deuce McAllister*,NOR,25,RB,16,16,87,69,79.3%,516,7.5,0,23,39,5.9,4.3,32.3,6
24,25,Darrell Jackson,SEA,25,WR,16,16,130,68,52.3%,1137,16.7,9,55,80,8.7,4.3,71.1,1
25,26,Reggie Wayne,IND,25,WR,16,16,107,68,63.6%,838,12.3,7,50,57,7.8,4.3,52.4,0
26,27,Andre Johnson ,HOU,22,WR,16,16,119,66,55.5%,976,14.8,4,46,46,8.2,4.1,61.0,0
27,28,Koren Robinson,SEA,23,WR,15,15,119,65,54.6%,896,13.8,4,39,38,7.5,4.3,59.7,1
28,29,Moe Williams,MIN,29,RB,16,7,87,65,74.7%,644,9.9,3,34,42,7.4,4.1,40.3,2
29,30,Chris Chambers,MIA,25,WR,16,16,130,64,49.2%,963,15.0,11,50,57,7.4,4.0,60.2,1
30,31,Eric Moulds,BUF,30,WR,13,13,121,64,52.9%,780,12.2,1,34,49,6.4,4.9,60.0,0
31,32,Peerless Price,ATL,27,WR,16,15,141,64,45.4%,838,13.1,3,41,49,5.9,4.0,52.4,0
32,33,Jerry Rice ,OAK,41,WR,16,15,124,63,50.8%,869,13.8,2,44,47,7.0,3.9,54.3,2
33,34,Amani Toomer,NYG,29,WR,16,16,152,63,41.4%,1057,16.8,5,48,77,7.0,3.9,66.1,0
34,35,Dennis Northcutt,CLE,26,wr,15,6,93,62,66.7%,729,11.8,2,43,44,7.8,4.1,48.6,2
35,36,Shannon Sharpe,DEN,35,TE,15,15,94,62,66.0%,770,12.4,8,42,28,8.2,4.1,51.3,0
36,37,Plaxico Burress,PIT,26,WR,16,16,124,60,48.4%,860,14.3,4,39,47,6.9,3.8,53.8,1
37,38,Ike Hilliard,NYG,27,WR,13,12,102,60,58.8%,608,10.1,6,38,38,6.0,4.6,46.8,2
38,39,Rod Gardner,WAS,26,WR,16,16,115,59,51.3%,600,10.2,5,29,35,5.2,3.7,37.5,1
39,40,Kevin Johnson,2TM,27,,15,9,95,58,61.1%,634,10.9,3,0,41,6.7,3.9,42.3,0
40,41,Josh Reed,BUF,23,WR,16,16,104,58,55.8%,588,10.1,2,33,26,5.7,3.6,36.8,1
41,42,Deion Branch,NWE,24,WR,15,12,104,57,54.8%,803,14.1,3,40,66,7.7,3.8,53.5,0
42,43,Todd Heap*,BAL,23,TE,16,16,112,57,50.9%,693,12.2,3,32,33,6.2,3.6,43.3,1
43,44,Eddie Kennison,KAN,30,WR,16,16,99,56,56.6%,853,15.2,5,43,51,8.6,3.5,53.3,1
44,45,Bobby Shaw,BUF,28,wr,16,7,86,56,65.1%,732,13.1,4,37,54,8.5,3.5,45.8,1
45,46,Freddie Jones,ARI,29,TE,16,16,89,55,61.8%,517,9.4,3,19,34,5.8,3.4,32.3,0
46,47,Shawn Bryson,DET,27,RB,16,13,72,54,75.0%,340,6.3,0,10,26,4.7,3.4,21.3,2
47,48,Muhsin Muhammad,CAR,30,WR,15,15,100,54,54.0%,837,15.5,3,37,60,8.4,3.6,55.8,3
48,49,Jimmy Smith,JAX,34,WR,12,12,112,54,48.2%,805,14.9,4,38,67,7.2,4.5,67.1,1
49,50,Marty Booker,CHI,27,WR,13,13,105,52,49.5%,715,13.8,4,30,61,6.8,4.0,55.0,1
50,51,Tim Brown,OAK,37,WR,16,15,94,52,55.3%,567,10.9,2,27,36,6.0,3.3,35.4,0
51,52,Donald Driver,GNB,28,WR,15,15,86,52,60.5%,621,11.9,2,30,41,7.2,3.5,41.4,0
52,53,Bobby Engram,SEA,30,wr,16,7,75,52,69.3%,637,12.3,6,34,34,8.5,3.3,39.8,5
53,54,Terry Glenn,DAL,29,WR,16,14,96,52,54.2%,754,14.5,5,37,51,7.9,3.3,47.1,2
54,55,Edgerrin James,IND,25,RB,13,13,71,51,71.8%,292,5.7,0,9,17,4.1,3.9,22.5,5
55,56,Ahman Green*,GNB,26,RB,16,16,60,50,83.3%,367,7.3,5,21,27,6.1,3.1,22.9,7
56,57,Johnnie Morton,KAN,32,WR,16,16,92,50,54.3%,740,14.8,4,36,50,8.0,3.1,46.3,0
57,58,Ricky Williams,MIA,26,RB,16,16,62,50,80.6%,351,7.0,1,12,59,5.7,3.1,21.9,7
58,59,Az-Zahir Hakim,DET,26,WR,14,12,108,49,45.4%,449,9.2,4,27,28,4.2,3.5,32.1,2
59,60,Randy McMichael,MIA,24,TE,16,16,83,49,59.0%,598,12.2,2,29,46,7.2,3.1,37.4,0
60,61,James Thrash,PHI,28,WR,16,16,92,49,53.3%,558,11.4,1,24,51,6.1,3.1,34.9,0
61,62,Dez White ,CHI,24,WR,15,11,107,49,45.8%,583,11.9,3,31,49,5.4,3.3,38.9,0
62,63,Kevin Faulk,NWE,27,RB,15,8,67,48,71.6%,440,9.2,0,20,27,6.6,3.2,29.3,4
63,64,Charlie Garner,OAK,31,RB,14,9,70,48,68.6%,386,8.0,1,15,46,5.5,3.4,27.6,1
64,65,Jeremy Shockey*,NYG,23,TE,9,9,70,48,68.6%,535,11.1,2,28,46,7.6,5.3,59.4,1
65,66,Fred Taylor,JAX,27,RB,16,16,74,48,64.9%,370,7.7,1,16,60,5.0,3.0,23.1,6
66,67,Dane Looker,STL,27,,16,2,75,47,62.7%,495,10.5,3,27,41,6.6,2.9,30.9,1
67,68,Justin McCareins,TEN,25,WR,16,10,82,47,57.3%,813,17.3,7,40,73,9.9,2.9,50.8,2
68,69,Jerald Sowell,NYJ,29,FB,16,16,60,47,78.3%,436,9.3,1,27,44,7.3,2.9,27.3,0
69,70,Tai Streets ,SFO,26,WR,16,16,85,47,55.3%,595,12.7,7,30,41,7.0,2.9,37.2,0
70,71,Domanick Williams,HOU,23,RB,14,10,68,47,69.1%,351,7.5,0,15,17,5.2,3.4,25.1,4
71,72,Curtis Conway,NYJ,32,WR,16,15,102,46,45.1%,640,13.9,2,33,45,6.3,2.9,40.0,0
72,73,Jim Kleinsasser,MIN,26,TE,16,16,59,46,78.0%,401,8.7,4,23,19,6.8,2.9,25.1,0
73,74,Itula Mili,SEA,30,TE,16,12,62,46,74.2%,492,10.7,4,28,46,7.9,2.9,30.8,0
74,75,Jamel White,CLE,26,,16,3,69,46,66.7%,303,6.6,1,14,22,4.4,2.9,18.9,1
75,76,Marshall Faulk,STL,30,RB,11,11,61,45,73.8%,290,6.4,1,11,30,4.8,4.1,26.4,0
76,77,Keyshawn Johnson,TAM,31,WR,10,10,74,45,60.8%,600,13.3,3,34,39,8.1,4.5,60.0,0
77,78,Desmond Clark,CHI,26,TE,15,15,71,44,62.0%,433,9.8,2,23,31,6.1,2.9,28.9,2
78,79,Alge Crumpler*,ATL,26,TE,16,16,80,44,55.0%,552,12.5,3,27,63,6.9,2.8,34.5,1
79,80,Jerome Pathon,NOR,28,WR,16,12,80,44,55.0%,578,13.1,4,27,40,7.2,2.8,36.1,1
80,81,David Terrell ,CHI,24,wr,16,7,84,43,51.2%,361,8.4,1,19,35,4.3,2.7,22.6,1
81,82,Shaun Alexander *,SEA,26,RB,16,15,59,42,71.2%,295,7.0,2,17,22,5.0,2.6,18.4,4
82,83,Curtis Martin ,NYJ,30,RB,16,16,53,42,79.2%,262,6.2,0,9,29,4.9,2.6,16.4,2
83,84,Erron Kinney,TEN,26,TE,16,16,58,41,70.7%,381,9.3,3,23,28,6.6,2.6,23.8,1
84,85,Javon Walker,GNB,25,,16,3,74,41,55.4%,716,17.5,9,27,66,9.7,2.6,44.8,1
85,86,Boo Williams,NOR,24,te,16,6,62,41,66.1%,436,10.6,5,25,31,7.0,2.6,27.3,0
86,87,Anthony Becht,NYJ,26,TE,16,16,58,40,69.0%,356,8.9,4,26,29,6.1,2.5,22.3,1
87,88,Troy Brown,NWE,32,WR,12,10,60,40,66.7%,472,11.8,4,18,82,7.9,3.3,39.3,2
88,89,Andre' Davis,CLE,24,WR,16,8,62,40,64.5%,576,14.4,5,28,49,9.3,2.5,36.0,2
89,90,Dante Hall *+,KAN,25,,16,2,60,40,66.7%,423,10.6,1,17,67,7.1,2.5,26.4,3
90,91,Billy Miller,HOU,26,te,16,6,65,40,61.5%,355,8.9,3,18,25,5.5,2.5,22.2,0
91,92,Marcus Pollard,IND,31,TE,14,13,57,40,70.2%,541,13.5,3,25,70,9.5,2.9,38.6,1
92,93,Amos Zereoue,PIT,27,rb,16,6,52,40,76.9%,310,7.8,0,12,29,6.0,2.5,19.4,0
93,94,Antonio Bryant,DAL,22,wr,16,5,83,39,47.0%,550,14.1,2,27,54,6.6,2.4,34.4,0
94,95,Travis Taylor,BAL,25,WR,16,16,90,39,43.3%,632,16.2,3,23,73,7.0,2.4,39.5,0
95,96,Robert Ferguson ,GNB,24,WR,15,12,60,38,63.3%,520,13.7,4,25,47,8.7,2.5,34.7,0
96,97,Daniel Graham,NWE,25,TE,14,9,63,38,60.3%,409,10.8,4,21,38,6.5,2.7,29.2,0
97,98,Quincy Morgan,CLE,26,WR,16,15,79,38,48.1%,516,13.6,3,22,71,6.5,2.4,32.3,0
98,99,Clinton Portis*,DEN,22,RB,13,13,51,38,74.5%,314,8.3,0,10,72,6.2,2.9,24.2,3
99,100,Warrick Dunn,ATL,28,rb,11,6,52,37,71.2%,336,9.1,2,14,86,6.5,3.4,30.5,2
100,101,Ashley Lelie,DEN,23,WR,16,10,81,37,45.7%,628,17.0,2,25,60,7.8,2.3,39.3,0
101,102,Antwaan Randle El ,PIT,24,,16,1,56,37,66.1%,364,9.8,1,21,32,6.5,2.3,22.8,5
102,103,Mikhael Ricks,DET,29,te,16,6,61,37,60.7%,434,11.7,2,24,38,7.1,2.3,27.1,0
103,104,Brian Westbrook ,PHI,24,RB,15,8,48,37,77.1%,332,9.0,4,17,38,6.9,2.5,22.1,3
104,105,Todd Pinkston,PHI,26,WR,16,15,86,36,41.9%,575,16.0,2,22,59,6.7,2.3,35.9,1
105,106,Bill Schroeder,DET,32,WR,16,13,80,36,45.0%,397,11.0,2,24,26,5.0,2.3,24.8,0
106,107,Duce Staley,PHI,28,,16,4,47,36,76.6%,382,10.6,2,19,52,8.1,2.3,23.9,2
107,108,Troy Walters,IND,27,,15,4,52,36,69.2%,456,12.7,3,25,46,8.8,2.4,30.4,0
108,109,Kevan Barlow,SFO,24,rb,16,4,44,35,79.5%,307,8.8,1,14,48,7.0,2.2,19.2,5
109,110,Troy Edwards,JAX,26,WR,13,11,62,35,56.5%,487,13.9,3,22,84,7.9,2.7,37.5,0
110,111,Bryant Johnson ,ARI,22,wr,15,8,77,35,45.5%,438,12.5,1,20,54,5.7,2.3,29.2,1
111,112,Freddie Mitchell ,PHI,25,wr,16,6,59,35,59.3%,498,14.2,2,23,39,8.4,2.2,31.1,0
112,113,Jed Weaver,SFO,27,TE,16,15,53,35,66.0%,437,12.5,1,20,30,8.2,2.2,27.3,1
113,114,Cedrick Wilson,SFO,25,,16,4,63,35,55.6%,396,11.3,2,23,29,6.3,2.2,24.8,1
114,115,Jason Witten,DAL,21,te,15,7,54,35,64.8%,347,9.9,1,18,36,6.4,2.3,23.1,0
115,116,Mark Campbell,BUF,28,TE,16,11,50,34,68.0%,339,10.0,1,11,31,6.8,2.1,21.2,0
116,117,Jabar Gaffney,HOU,23,WR,16,11,57,34,59.6%,402,11.8,2,20,33,7.1,2.1,25.1,0
117,118,Joey Galloway,DAL,32,WR,15,13,83,34,41.0%,672,19.8,2,27,64,8.1,2.3,44.8,1
118,119,David Givens,NWE,23,wr,13,5,54,34,63.0%,510,15.0,6,24,57,9.4,2.6,39.2,0
119,120,Cory Schlesinger,DET,31,FB,16,10,49,34,69.4%,247,7.3,2,11,33,5.0,2.1,15.4,0
120,121,Charles Lee ,TAM,26,wr,8,5,46,33,71.7%,432,13.1,2,20,72,9.4,4.1,54.0,0
121,122,Drew Bennett,TEN,25,WR,12,8,54,32,59.3%,504,15.8,4,27,48,9.3,2.7,42.0,0
122,123,Marc Edwards,JAX,29,FB,16,16,43,31,72.1%,226,7.3,0,11,32,5.3,1.9,14.1,0
123,124,Doug Jolley,OAK,24,TE,15,9,54,31,57.4%,250,8.1,1,11,26,4.6,2.1,16.7,0
124,125,Marcus Robinson,BAL,28,wr,15,5,62,31,50.0%,451,14.5,6,23,50,7.3,2.1,30.1,0
125,126,Bubba Franks*,GNB,25,TE,16,15,44,30,68.2%,241,8.0,4,13,24,5.5,1.9,15.1,0
126,127,Marcel Shipp,ARI,25,RB,16,11,37,30,81.1%,184,6.1,0,6,34,5.0,1.9,11.5,3
127,128,Kyle Brady,JAX,31,TE,16,15,46,29,63.0%,281,9.7,1,16,26,6.1,1.8,17.6,3
128,129,Nate Burleson,MIN,22,WR,16,9,57,29,50.9%,455,15.7,2,17,52,8.0,1.8,28.4,1
129,130,Dallas Clark,IND,24,TE,10,10,42,29,69.0%,340,11.7,1,16,42,8.1,2.9,34.0,0
130,131,Brandon Manumaleuna,STL,23,TE,16,15,45,29,64.4%,238,8.2,2,9,39,5.3,1.8,14.9,0
131,132,Mack Strong,SEA,32,FB,16,9,33,29,87.9%,216,7.4,0,9,32,6.5,1.8,13.5,1
132,133,Christian Fauria,NWE,32,TE,16,12,45,28,62.2%,285,10.2,2,14,28,6.3,1.8,17.8,0
133,134,Travis Henry ,BUF,25,RB,15,15,40,28,70.0%,158,5.6,1,9,18,4.0,1.9,10.5,7
134,135,Jerry Porter,OAK,25,,10,1,57,28,49.1%,361,12.9,1,21,35,6.3,2.8,36.1,1
135,136,Wayne Chrebet,NYJ,30,wr,7,5,44,27,61.4%,289,10.7,1,15,29,6.6,3.9,41.3,0
136,137,Darnerien McCants,WAS,27,,15,1,55,27,49.1%,360,13.3,6,20,32,6.5,1.8,24.0,0
137,138,Ricky Proehl,CAR,35,,16,2,52,27,51.9%,389,14.4,4,16,66,7.5,1.7,24.3,0
138,139,L.J. Smith,PHI,23,te,15,5,46,27,58.7%,321,11.9,1,15,36,7.0,1.8,21.4,1
139,140,Tim Carter ,NYG,24,,12,2,52,26,50.0%,309,11.9,0,12,30,5.9,2.2,25.8,0
140,141,Ernie Conwell,NOR,31,TE,10,10,44,26,59.1%,290,11.2,2,15,32,6.6,2.6,29.0,1
141,142,Brian Finneran,ATL,27,WR,12,10,54,26,48.1%,368,14.2,2,21,38,6.8,2.2,30.7,0
142,143,DeShaun Foster ,CAR,23,,14,2,35,26,74.3%,207,8.0,2,7,47,5.9,1.9,14.8,3
143,144,Jamal Lewis*+,BAL,24,RB,16,16,38,26,68.4%,205,7.9,0,10,26,5.4,1.6,12.8,8
144,145,Derrius Thompson,MIA,26,WR,16,12,59,26,44.1%,359,13.8,0,19,31,6.1,1.6,22.4,0
145,146,Brandon Bennett,CIN,30,,16,0,32,25,78.1%,176,7.0,1,7,16,5.5,1.6,11.0,2
146,147,Kelly Campbell,MIN,23,WR,15,6,46,25,54.3%,522,20.9,4,16,72,11.3,1.7,34.8,2
147,148,Garrison Hearst,SFO,32,RB,12,12,38,25,65.8%,211,8.4,1,7,26,5.6,2.1,17.6,2
148,149,Donte' Stallworth,NOR,23,,11,3,55,25,45.5%,485,19.4,3,19,76,8.8,2.3,44.1,3
149,150,Corey Bradford ,HOU,28,wr,16,6,62,24,38.7%,460,19.2,4,16,78,7.4,1.5,28.8,0
150,151,Antonio Gates,SDG,23,TE,15,11,42,24,57.1%,389,16.2,2,19,48,9.3,1.6,25.9,1
151,152,William Henderson ,GNB,32,FB,16,12,34,24,70.6%,214,8.9,3,14,22,6.3,1.5,13.4,0
152,153,Thomas Jones,TAM,25,,16,3,31,24,77.4%,180,7.5,0,9,29,5.8,1.5,11.3,4
153,154,Matt Schobel,CIN,25,,15,1,30,24,80.0%,332,13.8,2,12,45,11.1,1.6,22.1,2
154,155,Casey Fitzsimmons ,DET,23,TE,16,11,40,23,57.5%,160,7.0,2,11,22,4.0,1.4,10.0,0
155,156,Chad Lewis,PHI,32,TE,16,14,40,23,57.5%,293,12.7,1,17,29,7.3,1.4,18.3,0
156,157,James McKnight ,MIA,31,,15,1,43,23,53.5%,285,12.4,2,11,80,6.6,1.5,19.0,1
157,158,Ken Dilger,TAM,32,TE,15,15,41,22,53.7%,244,11.1,1,10,48,6.0,1.5,16.3,1
158,159,Eddie George,TEN,30,RB,16,16,31,22,71.0%,163,7.4,0,7,22,5.3,1.4,10.2,1
159,160,Charles Rogers ,DET,22,wr,5,5,52,22,42.3%,243,11.0,3,13,33,4.7,4.4,48.6,0
160,161,Brandon Stokley,IND,27,,6,3,32,22,68.8%,211,9.6,3,11,37,6.6,3.7,35.2,0
161,162,Kelley Washington,CIN,24,,16,3,47,22,46.8%,299,13.6,4,16,51,6.4,1.4,18.7,0
162,163,Ricky Williams,IND,25,,13,4,29,22,75.9%,157,7.1,1,9,17,5.4,1.7,12.1,2
163,164,Tony Fisher,GNB,24,,15,0,25,21,84.0%,206,9.8,2,10,32,8.2,1.4,13.7,0
164,165,Justin Griffith,ATL,23,FB,16,11,34,21,61.8%,122,5.8,2,6,24,3.6,1.3,7.6,0
165,166,Rudi Johnson,CIN,24,RB,13,5,23,21,91.3%,146,7.0,0,9,17,6.3,1.6,11.2,0
166,167,Tony Stewart,CIN,24,te,16,7,33,21,63.6%,212,10.1,0,12,21,6.4,1.3,13.3,0
167,168,Dan Campbell,DAL,27,TE,16,16,30,20,66.7%,195,9.8,1,8,23,6.5,1.3,12.2,0
168,169,Jameel Cook,TAM,24,FB,14,8,30,20,66.7%,120,6.0,1,8,19,4.0,1.4,8.6,0
169,170,Mike Furrey,STL,26,,13,0,33,20,60.6%,189,9.5,0,12,24,5.7,1.5,14.5,3
170,171,Chester Taylor,BAL,24,,16,1,27,20,74.1%,132,6.6,0,7,23,4.9,1.3,8.3,3
171,172,Wesley Walls,GNB,37,,14,1,33,20,60.6%,222,11.1,1,9,36,6.7,1.4,15.9,0
172,173,Fred Beasley*,SFO,29,FB,16,11,28,19,67.9%,184,9.7,1,6,32,6.6,1.2,11.5,0
173,174,Larry Centers,NWE,35,,9,3,34,19,55.9%,106,5.6,1,9,14,3.1,2.1,11.8,0
174,175,Robert Holcombe,TEN,28,,15,0,25,19,76.0%,121,6.4,1,4,11,4.8,1.3,8.1,2
175,176,Terry Jones,BAL,24,TE,16,13,25,19,76.0%,159,8.4,3,10,25,6.4,1.2,9.9,0
176,177,Ed McCaffrey,DEN,35,wr,12,7,34,19,55.9%,195,10.3,0,13,23,5.7,1.6,16.3,0
177,178,Tyrone Calico,TEN,23,,14,2,43,18,41.9%,297,16.5,4,15,45,6.9,1.3,21.2,0
178,179,Rock Cartwright,WAS,24,,15,3,28,18,64.3%,176,9.8,0,5,40,6.3,1.2,11.7,2
179,180,Chris Doering,PIT,30,,16,0,30,18,60.0%,240,13.3,1,15,53,8.0,1.1,15.0,0
180,181,Steve Heiden,CLE,27,TE,9,9,31,18,58.1%,134,7.4,0,4,17,4.3,2.0,14.9,0
181,182,Eric Parker,SDG,24,,8,4,31,18,58.1%,244,13.6,3,13,33,7.9,2.3,30.5,1
182,183,Stanley Pritchett,CHI,30,FB,16,11,27,18,66.7%,83,4.6,0,5,20,3.1,1.1,5.2,0
183,184,Scotty Anderson ,DET,24,,9,0,31,17,54.8%,325,19.1,2,12,72,10.5,1.9,36.1,0
184,185,Aveion Cason,DAL,24,,10,0,20,17,85.0%,142,8.4,0,3,28,7.1,1.7,14.2,2
185,186,Justin Gage,CHI,22,,10,3,35,17,48.6%,338,19.9,2,14,57,9.7,1.7,33.8,1
186,187,Bryan Gilmore,ARI,25,WR,14,10,45,17,37.8%,208,12.2,2,12,32,4.6,1.2,14.9,0
187,188,Troy Hambrick,DAL,27,RB,16,16,24,17,70.8%,99,5.8,0,2,13,4.1,1.1,6.2,4
188,189,Cortez Hankton,JAX,22,,16,0,41,17,41.5%,166,9.8,0,8,22,4.0,1.1,10.4,0
189,190,Kris Mangum,CAR,30,TE,16,11,29,17,58.6%,199,11.7,0,12,34,6.9,1.1,12.4,0
190,191,Jon Ritchie,PHI,29,FB,16,7,26,17,65.4%,86,5.1,3,8,12,3.3,1.1,5.4,0
191,192,Marcellus Rivers,NYG,25,te,12,6,22,17,77.3%,155,9.1,0,9,27,7.0,1.4,12.9,0
192,193,Frank Wycheck,TEN,32,te,10,6,29,17,58.6%,165,9.7,2,13,25,5.7,1.7,16.5,0
193,194,Bethel Johnson ,NWE,24,wr,15,5,34,16,47.1%,209,13.1,2,12,45,6.1,1.1,13.9,0
194,195,Rob Konrad,MIA,27,FB,14,12,19,16,84.2%,166,10.4,0,9,25,8.7,1.1,11.9,0
195,196,Lorenzo Neal,SDG,33,FB,16,15,25,16,64.0%,62,3.9,0,2,11,2.5,1.0,3.9,0
196,197,Justin Peelle,SDG,24,TE,15,9,25,16,64.0%,133,8.3,1,6,24,5.3,1.1,8.9,0
197,198,David Tyree,NYG,23,,16,3,31,16,51.6%,211,13.2,0,9,48,6.8,1.0,13.2,0
198,199,D'Wayne Bates,MIN,28,wr,10,8,29,15,51.7%,151,10.1,1,11,18,5.2,1.5,15.1,0
199,200,Ladell Betts,WAS,24,,9,1,23,15,65.2%,167,11.1,0,8,34,7.3,1.7,18.6,0
200,201,Derrick Blaylock,KAN,24,,16,0,22,15,68.2%,181,12.1,1,5,63,8.2,0.9,11.3,1
201,202,Arlen Harris,STL,23,,16,2,19,15,78.9%,102,6.8,0,5,26,5.4,0.9,6.4,3
202,203,Matthew Hatchette,JAX,29,,6,4,28,15,53.6%,203,13.5,2,10,45,7.3,2.5,33.8,0
203,204,Jeremi Johnson,CIN,23,FB,16,13,20,15,75.0%,82,5.5,1,4,16,4.1,0.9,5.1,0
204,205,Patrick Johnson,WAS,27,,16,2,28,15,53.6%,170,11.3,1,11,31,6.1,0.9,10.6,2
205,206,Chad Morton,WAS,26,,15,2,26,15,57.7%,187,12.5,1,7,36,7.2,1.0,12.5,1
206,207,Darnell Sanders ,CLE,24,TE,16,12,21,15,71.4%,95,6.3,1,2,12,4.5,0.9,5.9,1
207,208,Onterrio Smith,MIN,23,,15,3,20,15,75.0%,129,8.6,0,8,20,6.5,1.0,8.6,1
208,209,J.J. Stokes,2TM,31,,7,3,19,15,78.9%,154,10.3,0,0,31,8.1,2.1,22.0,0
209,210,Chris Baker,NYJ,24,,16,0,18,14,77.8%,137,9.8,0,8,24,7.6,0.9,8.6,0
210,211,Stephen Davis *,CAR,29,RB,14,14,17,14,82.4%,159,11.4,0,8,25,9.4,1.0,11.4,3
211,212,Tim Dwight,SDG,28,,9,3,31,14,45.2%,193,13.8,0,12,32,6.2,1.6,21.4,1
212,213,Jim Finn,NYG,27,FB,15,9,20,14,70.0%,115,8.2,0,5,27,5.8,0.9,7.7,0
213,214,Antonio Freeman ,GNB,31,,15,0,22,14,63.6%,141,10.1,0,9,15,6.4,0.9,9.4,0
214,215,James Hodgins,ARI,26,FB,16,8,19,14,73.7%,58,4.1,2,2,9,3.1,0.9,3.6,1
215,216,James Jackson,CLE,27,rb,12,6,18,14,77.8%,114,8.1,0,4,18,6.3,1.2,9.5,3
216,217,Teyo Johnson,OAK,22,te,16,5,22,14,63.6%,128,9.1,1,2,21,5.8,0.9,8.0,0
217,218,Brandon Lloyd,SFO,22,,16,1,30,14,46.7%,212,15.1,2,9,44,7.1,0.9,13.3,0
218,219,Sammy Morris ,BUF,26,,9,0,17,14,82.4%,100,7.1,0,4,24,5.9,1.6,11.1,0
219,220,Frank Sanders ,BAL,30,,13,0,29,14,48.3%,170,12.1,0,10,44,5.9,1.1,13.1,0
220,221,Antowain Smith,NWE,31,rb,13,6,16,14,87.5%,92,6.6,0,5,16,5.8,1.1,7.1,1
221,222,Emmitt Smith ,ARI,34,rb,10,5,19,14,73.7%,107,7.6,0,4,36,5.6,1.4,10.7,2
222,223,LaBrandon Toefield,JAX,23,,16,0,16,14,87.5%,105,7.5,1,6,16,6.6,0.9,6.6,0
223,224,Jerome Bettis,PIT,31,RB,16,10,22,13,59.1%,86,6.6,0,5,16,3.9,0.8,5.4,5
224,225,Olandis Gary,DET,28,,13,1,22,13,59.1%,69,5.3,0,4,13,3.1,1.0,5.3,1
225,226,Reggie Kelly,CIN,26,TE,12,11,21,13,61.9%,81,6.2,1,3,13,3.9,1.1,6.8,0
226,227,David Martin ,GNB,24,,16,3,17,13,76.5%,79,6.1,2,7,14,4.6,0.8,4.9,0
227,228,Shad Meier,TEN,25,te,15,6,19,13,68.4%,159,12.2,0,7,27,8.4,0.9,10.6,1
228,229,Kassim Osgood,SDG,23,,16,2,33,13,39.4%,278,21.4,2,11,57,8.4,0.8,17.4,0
229,230,Nate Poole,ARI,26,,15,1,19,13,68.4%,177,13.6,1,11,37,9.3,0.9,11.8,0
