,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,,Games,Def Interceptions,Fumbles,,Tackles,,,,,,,,,,,,,,,,,,
1,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
2,1,Keith Brooking*,ATL,28,LILB,16,16,0,0,0,0,3,0,0,2,0,0,0.0,144,126,18,6,,
3,2,Donnie Edwards,SDG,30,RLB,16,16,2,27,0,15,9,1,0,0,0,0,0.5,162,124,38,6,,
4,3,Ray Lewis*+,BAL,28,RILB,16,16,6,99,1,37,14,2,0,2,1,0,1.5,163,121,42,7,,
5,4,David Thornton ,IND,25,RLB,16,16,2,3,0,2,5,,,,,,1.0,145,112,33,6,,
6,5,Micheal Barrow,NYG,33,MLB,16,16,0,0,0,0,4,3,0,0,0,0,2.0,150,111,39,14,,
7,6,Jamie Sharper,HOU,29,RILB,16,16,0,0,0,0,3,3,0,0,0,0,4.0,166,107,59,8,,
8,7,Keith Bulluck*+,TEN,26,RLB,16,16,2,9,0,9,6,5,0,2,32,1,3.0,137,106,31,7,,
9,8,Chris Draft,ATL,27,RILB,16,16,1,4,0,4,1,1,0,1,0,0,2.0,125,104,21,7,,
10,9,Jay Foreman,HOU,27,LILB,16,16,0,0,0,0,5,1,0,2,33,0,2.0,136,101,35,4,,
11,10,Eric Barton,OAK,26,RLB,16,16,0,0,0,0,6,1,0,0,0,0,0.5,133,99,34,7,,
12,11,Andra Davis,CLE,25,MLB,16,16,0,0,0,0,6,2,0,0,0,0,5.0,138,98,40,6,,
13,12,Scott Fujita,KAN,24,LLB,16,16,1,8,0,8,2,2,0,0,0,0,4.0,114,98,16,6,,
14,13,London Fletcher,BUF,28,MLB,16,16,0,0,0,0,5,0,0,1,3,0,2.0,133,97,36,8,,
15,14,Sam Cowart,NYJ,28,RLB,15,15,0,0,0,0,4,1,0,1,0,0,2.0,140,96,44,5,,
16,15,James Farrior,PIT,28,LILB,16,16,1,9,0,9,4,0,1,1,0,0,0.0,141,96,45,11,,
17,16,Antoine Winfield,BUF,26,LCB,16,16,1,11,0,11,12,2,0,0,0,0,1.0,109,94,15,10,,
18,17,Shawn Barber,KAN,28,RLB,16,16,1,28,0,28,6,1,0,0,0,0,5.0,113,93,20,13,,
19,18,Dhani Jones,NYG,25,RLB,16,16,0,0,0,0,4,1,0,1,0,0,3.0,120,93,27,10,,
20,19,Rodney Harrison+,NWE,31,SS,16,16,3,0,0,2,11,2,0,1,16,0,3.0,125,92,33,8,,
21,20,Jeremiah Trotter,WAS,26,MLB,16,16,1,21,0,21,11,2,0,1,0,0,1.5,114,91,23,4,,
22,21,Dat Nguyen,DAL,28,MLB,16,16,0,0,0,0,11,2,0,2,0,0,2.0,121,90,31,11,,
23,22,Greg Wesley,KAN,25,SS,16,16,6,63,0,27,12,1,0,0,0,0,2.0,104,89,15,3,,
24,23,Akin Ayodele,JAX,24,LLB,16,16,2,15,0,13,4,0,0,3,15,1,1.0,116,88,28,8,,
25,24,Derek Smith,SFO,28,MLB,16,16,0,0,0,0,3,1,0,1,7,0,3.5,115,88,27,10,,
26,25,Nick Barnett,GNB,22,MLB,15,15,3,21,0,14,6,0,0,1,0,0,2.0,112,86,26,4,,
27,26,Brian Urlacher*,CHI,25,MLB,16,16,0,0,0,0,4,,,,,,2.5,115,86,29,9,,
28,27,Zach Thomas*+,MIA,30,MLB,15,15,3,21,0,19,10,1,0,2,0,0,1.0,153,85,68,10,,
29,28,Nick Harper,IND,29,RCB,16,13,4,121,1,75,14,,,,,,0.0,97,83,14,7,,
30,29,Ronde Barber,TAM,28,LCB,16,16,2,53,1,29,6,3,0,1,0,0,1.5,100,81,19,7,,
31,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
32,30,Kendrell Bell,PIT,25,RILB,16,16,1,61,0,42,3,1,0,1,0,0,5.0,100,81,19,17,,
33,31,Tedy Bruschi,NWE,30,MLB,16,16,3,26,2,18,14,3,0,1,13,0,2.0,133,81,52,8,,
34,32,Ronald McKinnon ,ARI,30,MLB,16,16,0,0,0,0,1,2,0,1,0,0,2.0,106,81,25,13,,
35,33,Anthony Simmons ,SEA,27,LLB,13,13,3,38,0,33,8,1,0,1,4,0,3.0,100,80,20,6,,
36,34,Mark Simoneau,PHI,26,MLB,16,16,0,0,0,0,5,3,0,0,0,0,2.0,102,80,22,2,,
37,35,Ifeanyi Ohalete,WAS,24,SS,15,15,3,60,0,30,8,0,0,1,0,0,0.0,104,79,25,1,,
38,36,Charles Tillman ,CHI,22,LCB,16,13,4,27,0,32,12,2,0,0,0,0,1.0,86,79,7,2,,
39,37,Jay Bellamy,NOR,31,SS,16,16,3,19,0,10,13,1,0,0,0,0,1.0,95,78,17,8,,
40,38,Ken Hamlin,SEA,22,FS,16,14,1,2,0,2,8,2,0,1,0,0,0.0,98,78,20,0,,
41,39,Zeke Moreno,SDG,25,MLB,16,12,0,0,0,0,4,1,0,2,0,0,2.0,95,78,17,7,,
42,40,Brian Russell,MIN,25,FS,16,16,9,185,0,50,11,0,0,1,0,0,1.0,95,78,17,2,,
43,41,LaVar Arrington*,WAS,25,LLB,16,16,0,0,0,0,11,6,0,2,-7,0,6.0,90,77,13,9,,
44,42,Na'il Diggs,GNB,25,RLB,16,16,2,13,0,13,6,,,,,,1.0,87,77,10,12,,
45,43,Mike Minter,CAR,29,SS,16,16,3,100,2,35,8,,,,,,0.0,97,77,20,2,,
46,44,Jessie Armstead,WAS,33,RLB,16,15,0,0,0,0,2,2,0,1,3,0,6.5,93,76,17,10,,1
47,45,Matt Bowen,WAS,27,FS,16,16,3,44,0,44,7,2,0,2,5,0,0.0,85,76,9,0,,
48,46,Napoleon Harris,OAK,24,MLB,16,16,0,0,0,0,2,3,0,0,0,0,2.0,110,76,34,10,,
49,47,Eric Brown,HOU,28,SS,16,16,1,5,0,5,3,3,1,0,0,0,0.5,98,75,23,4,,
50,48,Corey Chavous*,MIN,27,SS,16,16,8,143,1,39,14,0,1,0,0,0,0.0,86,75,11,2,,
51,49,Mike Doss,IND,22,SS,15,15,1,15,0,15,5,3,1,0,0,0,0.0,105,75,30,5,,
52,50,Dexter Jackson,ARI,26,FS,16,16,6,122,0,30,14,1,1,0,0,0,0.0,89,75,14,1,,
53,51,Chad Brown,SEA,33,RLB,14,14,1,-1,0,-1,3,1,0,2,0,0,7.0,86,74,12,13,,
54,52,Dexter Coakley*,DAL,31,RLB,16,16,1,24,0,24,4,1,0,0,0,0,1.0,98,74,24,5,,
55,53,Robert Griffith,CLE,33,SS,16,16,2,3,0,3,7,1,0,0,0,0,0.0,93,74,19,5,,
56,54,Marvin Jones,NYJ,31,MLB,16,16,0,0,0,0,3,0,0,1,0,0,0.0,118,74,44,5,,
57,55,Omar Stoutmire,NYG,29,FS,16,16,1,34,0,34,9,2,1,0,0,0,1.0,95,74,21,0,,
58,56,Fred Thomas,NOR,30,RCB,16,14,4,47,0,20,22,2,0,1,0,0,1.0,85,74,11,1,,
59,57,Marcus Trufant,SEA,23,RCB,16,16,2,21,0,15,20,0,0,1,31,0,0.0,83,74,9,2,,
60,58,Will Witherspoon,CAR,23,RLB,16,16,1,10,0,10,5,,,,,,1.0,99,74,25,8,,
61,59,Derrick Brooks*,TAM,30,RLB,16,16,2,56,1,44,9,2,0,0,0,0,1.0,103,73,30,3,,
62,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
63,60,Mike Peterson,JAX,27,MLB,16,16,3,8,0,7,9,2,0,2,0,0,1.0,102,73,29,5,,
64,61,Adam Archuleta,STL,26,SS,13,13,1,22,0,22,7,1,0,1,45,1,5.0,79,72,7,8,,
65,62,Brian Simmons ,CIN,28,RLB,16,16,2,14,0,13,6,2,0,4,13,0,1.5,103,72,31,5,,
66,63,Jerry Azumah*,CHI,26,RCB,16,13,4,44,0,25,8,0,1,0,0,0,1.0,82,71,11,2,,
67,64,Gary Baxter,BAL,25,FS,16,16,3,41,0,34,12,,,,,,1.0,83,71,12,6,,
68,65,Mike Logan,PIT,29,SS,16,15,0,0,0,0,5,1,0,3,14,0,1.0,94,71,23,7,,
69,66,Rashean Mathis,JAX,23,RCB,16,16,2,0,0,0,10,0,0,1,0,0,0.0,81,71,10,2,,
70,67,Hannibal Navies,GNB,26,LLB,16,16,0,0,0,0,2,2,0,1,0,0,1.0,88,71,17,8,,
