,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
66,63,Delvin Joyce ,NYG,25,,16,0,2,9,0,8,4.5,15,309,0,36,20.6,364
67,64,Troy Walters,IND,27,,15,4,11,105,0,26,9.5,6,126,0,34,21.0,693
68,65,John Avery,MIN,27,,6,0,,,,,,16,346,0,48,21.6,370
69,66,Najeh Davenport ,GNB,24,,15,0,,,,,,16,505,0,60,31.6,955
70,67,Justin Fargas,OAK,23,,10,1,,,,,,16,315,0,32,19.7,520
71,68,Patrick Johnson,WAS,27,,16,2,3,17,0,11,5.7,13,310,0,50,23.8,497
72,69,Dominic Rhodes,IND,24,,11,0,,,,,,16,411,0,49,25.7,630
73,70,Karl Williams ,TAM,32,,13,0,15,110,0,19,7.3,1,15,0,15,15.0,241
74,71,Kevin Faulk,NWE,27,RB,15,8,5,66,0,19,13.2,10,207,0,30,20.7,1351
75,72,Nate Clements,BUF,24,RCB,16,16,14,137,0,35,9.8,,,,,,191
76,73,Lee Suggs,CLE,23,,7,0,,,,,,14,318,0,42,22.7,607
77,74,LaBrandon Toefield,JAX,23,,16,0,,,,,,14,272,0,35,19.4,589
78,75,Derrick Mason*,TEN,29,WR,16,16,8,99,0,21,12.4,5,106,0,34,21.2,1519
79,76,Donte' Stallworth,NOR,23,,11,3,5,44,0,18,8.8,8,171,0,28,21.4,703
80,77,Reuben Droughns,DEN,25,,15,4,,,,,,12,293,0,36,24.4,394
81,78,LaMont Jordan,NYJ,25,,16,0,,,,,,11,209,0,25,19.0,500
82,79,Jermaine Lewis,JAX,29,,2,0,5,45,0,14,9.0,6,111,0,26,18.5,262
83,80,Patrick Pass,NWE,26,,13,1,,,,,,11,254,0,36,23.1,302
84,81,Tyrone Poole,NWE,31,RCB,16,16,11,75,0,18,6.8,,,,,,156
85,82,Sam Simmons ,MIA,24,,11,0,8,100,0,32,12.5,3,64,0,34,21.3,164
86,83,Arland Bruce,SFO,26,,2,0,4,24,0,18,6.0,6,125,0,29,20.8,149
87,84,Az-Zahir Hakim,DET,26,WR,14,12,9,85,0,20,9.4,,,,,,585
88,85,Andre King,CLE,30,,15,0,,,,,,9,172,0,30,19.1,260
89,86,Fred McAfee,NOR,35,,14,0,,,,,,9,140,0,23,15.6,153
90,87,Kerry Carter ,SEA,23,,16,0,,,,,,8,185,0,33,23.1,183
91,88,Woodrow Dantzler,ATL,24,,9,0,1,6,0,6,6.0,7,136,0,29,19.4,163
92,89,Tony Hollings,HOU,22,,14,1,,,,,,8,142,0,30,17.8,269
93,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
94,90,Terrence McGee,BUF,23,,14,2,,,,,,8,160,0,26,20.0,165
95,91,Tim Wansley,TAM,25,rcb,12,6,8,74,0,12,9.3,,,,,,112
96,92,Avon Cobourne,DET,24,,7,0,,,,,,7,123,0,22,17.6,180
97,93,Keyuo Craver,NOR,23,,12,0,2,22,0,19,11.0,5,128,0,52,25.6,150
98,94,Robert Ferguson ,GNB,24,WR,15,12,,,,,,7,148,0,31,21.1,660
99,95,Travis Jervey ,ATL,31,,15,0,,,,,,7,118,0,25,16.9,118
100,96,Sean Morey,PHI,27,,16,0,,,,,,7,93,0,24,13.3,93
101,97,Terrell Roberts ,CIN,22,,12,0,,,,,,7,128,0,23,18.3,134
102,98,Kenny Watson,CIN,25,,8,0,,,,,,7,113,0,27,16.1,113
103,99,Reno Mahe,PHI,23,,2,0,6,55,0,17,9.2,,,,,,60
104,100,Sammy Morris ,BUF,26,,9,0,,,,,,6,146,0,52,24.3,316
105,101,Joffrey Reynolds,STL,24,,4,0,,,,,,6,109,0,25,18.2,109
106,102,Rod Smith,DEN,33,WR,15,15,6,127,1,65,21.2,,,,,,1070
107,103,Rabih Abdullah,CHI,28,,15,0,,,,,,5,62,0,17,12.4,154
108,104,Arnaz Battle,SFO,23,,8,0,,,,,,5,88,0,21,17.6,102
109,105,Jeff Burris,CIN,31,lcb,13,8,5,58,0,34,11.6,,,,,,75
110,106,Kelly Campbell,MIN,23,WR,15,6,,,,,,5,101,0,23,20.2,694
111,107,Aveion Cason,DAL,24,,10,0,,,,,,5,81,0,19,16.2,443
112,108,Kevin Kasper,ARI,26,,7,0,,,,,,5,136,0,37,27.2,155
113,109,Adrian Madise,DEN,23,,11,0,,,,,,5,137,0,83,27.4,157
114,110,Moran Norris,HOU,25,FB,16,9,,,,,,5,71,0,19,14.2,111
115,111,Ed Reed*,BAL,25,SS,16,15,5,33,0,19,6.6,,,,,,165
116,112,Eddie Berlin,TEN,25,,14,0,,,,,,4,73,0,25,18.3,123
117,113,Deion Branch,NWE,24,WR,15,12,4,26,0,11,6.5,,,,,,840
118,114,Doug Chapman,MIN,26,,4,0,,,,,,4,51,0,20,12.8,92
119,115,Drayton Florence,SDG,23,,16,0,,,,,,4,47,0,24,11.8,47
120,116,Jabar Gaffney,HOU,23,WR,16,11,4,22,0,15,5.5,,,,,,437
121,117,Robert Holcombe,TEN,28,,15,0,,,,,,4,38,0,20,9.5,389
122,118,Lee Mays,PIT,25,,16,0,,,,,,4,79,0,27,19.8,96
123,119,Lito Sheppard,PHI,22,RCB,16,9,4,15,0,5,3.8,,,,,,49
124,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
125,120,Joe Tafoya,CHI,25,,16,0,,,,,,4,55,0,19,13.8,55
126,121,Dedric Ward,2TM,29,,7,0,3,26,0,16,8.7,1,20,0,20,20.0,152
127,122,Alvis Whitted,OAK,29,,16,2,,,,,,4,48,0,18,12.0,191
128,123,Ricky Williams,IND,25,,13,4,,,,,,4,67,0,23,16.8,379
129,124,Ladell Betts,WAS,24,,9,1,,,,,,3,59,0,26,19.7,481
130,125,Dre' Bly*,DET,26,RCB,14,14,3,22,0,14,7.3,,,,,,224
131,126,John Gilmore,CHI,24,,15,1,,,,,,3,25,0,11,8.3,25
132,127,William Henderson ,GNB,32,FB,16,12,,,,,,3,33,0,15,11.0,247
133,128,Ray Jackson,TEN,25,,1,0,,,,,,3,77,0,31,25.7,77
134,129,Eddie Kennison,KAN,30,WR,16,16,3,70,0,46,23.3,,,,,,932
135,130,Erron Kinney,TEN,26,TE,16,16,,,,,,3,37,0,17,12.3,418
136,131,Brian Kozlowski ,ATL,33,te,16,9,,,,,,3,27,0,12,9.0,114
137,132,Dan Kreider,PIT,26,FB,16,12,,,,,,3,29,0,15,9.7,165
138,133,Nick Maddox,CLE,23,,1,0,,,,,,3,58,0,26,19.3,58
139,134,Rashean Mathis,JAX,23,RCB,16,16,2,7,0,6,3.5,1,7,0,7,7.0,14
140,135,Mack Strong,SEA,32,FB,16,9,,,,,,3,60,0,27,20.0,450
141,136,Kevin Swayne,NYJ,28,,15,0,,,,,,3,48,0,23,16.0,77
142,137,Darrick Vaughn,HOU,25,,16,0,,,,,,3,47,0,22,15.7,47
143,138,Domanick Williams,HOU,23,RB,14,10,,,,,,3,61,0,28,20.3,1443
144,139,Damien Anderson ,ARI,24,,16,0,,,,,,2,31,0,16,15.5,135
145,140,Mike Anderson ,DEN,30,fb,12,5,,,,,,2,14,0,14,7.0,324
146,141,Chris Baker,NYJ,24,,16,0,,,,,,2,6,0,4,3.0,143
147,142,Erik Bickerstaff,DAL,23,,4,0,,,,,,2,24,0,15,12.0,80
148,143,Rock Cartwright,WAS,24,,15,3,,,,,,2,26,0,13,13.0,613
149,144,Jesse Chatman,SDG,24,,16,0,,,,,,2,31,0,23,15.5,102
150,145,Kenny Clark,MIN,25,,1,0,,,,,,2,33,0,21,16.5,33
151,146,Mike Cloud ,NWE,28,,5,1,,,,,,2,38,0,19,19.0,164
152,147,Marc Edwards,JAX,29,FB,16,16,,,,,,2,44,0,24,22.0,283
153,148,Zeron Flemister,WAS,27,TE,12,9,,,,,,2,22,0,11,11.0,111
154,149,David Givens,NWE,23,wr,13,5,,,,,,2,31,0,20,15.5,541
155,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
156,150,Victor Green,NOR,34,,13,1,2,15,0,9,7.5,,,,,,39
157,151,Nick Greisen,NYG,24,,15,0,,,,,,2,26,0,13,13.0,26
158,152,Albert Johnson ,NYJ,26,,1,0,,,,,,2,50,0,29,25.0,50
159,153,Rudi Johnson,CIN,24,RB,13,5,,,,,,2,23,0,15,11.5,1126
160,154,Dan Klecko,NWE,22,,13,1,,,,,,2,20,0,10,10.0,29
161,155,Brandon Lloyd,SFO,22,,16,1,,,,,,2,32,0,21,16.0,244
162,156,Dane Looker,STL,27,,16,2,2,47,0,44,23.5,,,,,,542
163,157,Nick Luchey,GNB,26,,11,2,,,,,,2,21,0,12,10.5,36
164,158,Sean Moran,SFO,30,,16,0,,,,,,2,35,0,19,17.5,35
165,159,Quincy Morgan,CLE,26,WR,16,15,,,,,,2,67,0,47,33.5,579
166,160,James Mungro,IND,25,,7,0,,,,,,2,7,0,5,3.5,63
167,161,Spencer Nead,STL,26,,10,0,,,,,,2,27,0,20,13.5,33
168,162,Andrew Pinnock,SDG,23,,16,0,,,,,,2,50,0,41,25.0,50
169,163,Carl Powell,CIN,29,,16,3,,,,,,2,33,0,20,16.5,33
170,164,Ricky Proehl,CAR,35,,16,2,,,,,,2,34,0,19,17.0,423
171,165,Walter Rasby,NOR,31,te,16,7,,,,,,2,9,0,6,4.5,64
172,166,Mike Seidman,CAR,22,te,12,5,,,,,,2,24,0,17,12.0,59
173,167,Musa Smith,BAL,21,,11,0,,,,,,2,17,0,15,8.5,48
174,168,Mike Vrabel,NWE,28,RLB,13,9,,,,,,2,22,0,14,11.0,40
175,169,Bobby Wade,CHI,22,,12,1,2,9,0,10,4.5,,,,,,160
176,170,Jonathan Wells,HOU,24,,13,0,,,,,,2,24,0,14,12.0,55
177,171,Jamel White,CLE,26,,16,3,,,,,,2,2,0,2,1.0,571
178,172,Melvin Williams,NOR,24,,14,2,,,,,,2,0,0,0,0.0,2
179,173,Randal Williams,DAL,25,,15,0,,,,,,2,60,1,37,30.0,60
180,174,Brian Allen,IND,23,,4,0,,,,,,1,6,0,6,6.0,6
181,175,James Allen,NOR,24,,15,1,,,,,,1,8,0,8,8.0,8
182,176,B.J. Askew,NYJ,23,,16,0,,,,,,1,27,0,27,27.0,36
183,177,William Bartee,KAN,26,,11,1,1,0,0,0,0.0,,,,,,0
184,178,Sean Berton,MIN,24,,16,0,,,,,,1,7,0,7,7.0,7
185,179,Derrick Blaylock,KAN,24,,16,0,,,,,,1,32,0,32,32.0,325
186,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
187,180,Marc Boerigter,KAN,25,,15,0,,,,,,1,44,0,44,44.0,202
188,181,Juran Bolden,ATL,29,LCB,8,8,1,14,0,14,14.0,,,,,,75
189,182,Kyle Brady,JAX,31,TE,16,15,,,,,,1,10,0,10,10.0,291
190,183,Tedy Bruschi,NWE,30,MLB,16,16,,,,,,1,9,0,9,9.0,48
191,184,Terrell Buckley ,MIA,32,cb,16,5,1,2,0,2,2.0,,,,,,85
192,185,Nate Burleson,MIN,22,WR,16,9,1,0,0,0,0.0,,,,,,455
193,186,Joe Burns,BUF,24,,16,1,,,,,,1,17,0,17,17.0,192
194,187,Leonardo Carson,2TM,26,,13,0,,,,,,1,13,0,13,13.0,13
195,188,Tim Carter ,NYG,24,,12,2,,,,,,1,9,0,9,9.0,318
196,189,Rich Coady,STL,27,ss,13,5,,,,,,1,0,0,0,0.0,0
197,190,Anthony Dorsett,OAK,30,fs,14,6,1,0,0,0,0.0,,,,,,7
198,191,Kevin Dyson,CAR,28,,1,0,1,14,0,14,14.0,,,,,,29
199,192,Terrence Edwards,ATL,24,,6,0,1,2,0,2,2.0,,,,,,12
200,193,Troy Edwards,JAX,26,WR,13,11,,,,,,1,20,0,20,20.0,498
201,194,Heath Evans,SEA,25,,14,0,,,,,,1,14,0,14,14.0,72
202,195,Mario Fatafehi,DEN,24,LDT,16,9,,,,,,1,0,0,0,0.0,0
203,196,Jim Finn,NYG,27,FB,15,9,,,,,,1,19,0,19,19.0,134
204,197,Frank Garcia,ARI,31,,7,3,,,,,,1,17,0,17,17.0,17
205,198,Joey Goodspeed,STL,25,,8,4,,,,,,1,1,0,1,1.0,1
206,199,Jason Goss,ARI,24,,4,0,1,7,0,7,7.0,,,,,,7
207,200,Brock Gutierrez,SFO,30,,13,0,,,,,,1,4,0,4,4.0,4
208,201,Ryan Hannam,SEA,23,,5,0,,,,,,1,17,0,17,17.0,17
209,202,Al Harris,GNB,29,RCB,16,16,1,0,0,0,0.0,,,,,,89
210,203,E.J. Henderson,MIN,23,,16,0,,,,,,1,0,0,0,0.0,0
211,204,James Hodgins,ARI,26,FB,16,8,,,,,,1,13,0,13,13.0,77
212,205,Brad Hoover,CAR,27,fb,16,9,,,,,,1,0,0,0,0.0,93
213,206,James Jackson,CLE,27,rb,12,6,,,,,,1,68,0,39,68.0,564
214,207,Bryan Johnson ,WAS,25,FB,16,11,,,,,,1,15,0,15,15.0,91
215,208,Bryant Johnson ,ARI,22,wr,15,8,1,3,0,3,3.0,,,,,,441
216,209,Darrius Johnson ,KAN,30,,2,0,,,,,,1,12,0,12,12.0,12
217,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
218,210,Eric Johnson ,OAK,27,,16,2,1,1,0,1,1.0,,,,,,4
219,211,Jeremi Johnson,CIN,23,FB,16,13,,,,,,1,16,0,16,16.0,139
220,212,Donald Lee ,MIA,23,te,16,5,,,,,,1,0,0,0,0.0,110
221,213,Ken Lucas,SEA,24,rcb,14,7,1,0,0,0,0.0,,,,,,51
222,214,J.P. Machado,NYJ,27,,16,0,,,,,,1,8,0,8,8.0,8
223,215,David Macklin,IND,25,,16,4,1,0,0,0,0.0,,,,,,0
224,216,Terrance Martin ,HOU,24,,12,1,,,,,,1,0,0,0,0.0,0
225,217,Quentin McCord ,ATL,25,,9,2,1,46,0,46,46.0,,,,,,169
226,218,Shad Meier,TEN,25,te,15,6,,,,,,1,9,0,9,9.0,168
227,219,Freddie Mitchell ,PHI,25,wr,16,6,,,,,,1,-8,0,-8,-8.0,490
228,220,Randy Moss*+,MIN,26,WR,16,16,,,,,,1,22,0,22,22.0,1672
229,221,Muhsin Muhammad,CAR,30,WR,15,15,,,,,,1,2,0,2,2.0,837
230,222,Chad Mustard ,CLE,26,,10,0,,,,,,1,6,0,6,6.0,35
231,223,Lorenzo Neal,SDG,33,FB,16,15,,,,,,1,1,0,1,1.0,103
232,224,Kendall Newson,MIA,23,,6,0,1,0,0,0,0.0,,,,,,55
233,225,Eric Ogbogu,DAL,28,,16,3,,,,,,1,5,0,5,5.0,5
234,226,Anton Palepoi,SEA,25,,7,0,,,,,,1,14,0,14,14.0,14
235,227,Justin Peelle,SDG,24,TE,15,9,,,,,,1,14,0,14,14.0,147
236,228,Marcus Pollard,IND,31,TE,14,13,,,,,,1,9,0,9,9.0,550
237,229,Pierson Prioleau,BUF,26,fs,16,6,1,0,0,0,0.0,,,,,,0
238,230,Jeb Putzier,DEN,24,,4,0,,,,,,1,16,0,16,16.0,50
239,231,Kemp Rasmussen,CAR,24,,13,0,,,,,,1,16,0,16,16.0,16
240,232,Cory Redding,DET,23,,9,0,,,,,,1,5,0,5,5.0,5
241,233,Jimmy Redmond,JAX,26,,12,0,,,,,,1,21,0,21,21.0,88
242,234,Kris Richard,SEA,25,,15,1,1,0,0,0,0.0,,,,,,0
243,235,Marcellus Rivers,NYG,25,te,12,6,,,,,,1,12,0,12,12.0,167
244,236,Damien Robinson,SEA,30,,15,4,1,0,0,0,0.0,,,,,,29
245,237,Nick Rogers,MIN,24,rlb,16,5,,,,,,1,1,0,1,1.0,1
246,238,O.J. Santiago,OAK,29,te,12,7,,,,,,1,9,0,9,9.0,78
247,239,Cory Schlesinger,DET,31,FB,16,10,,,,,,1,23,0,23,23.0,286
248,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
249,240,DeQuincy Scott,SDG,25,,16,0,,,,,,1,9,0,9,9.0,9
250,241,John Simon,WAS,25,,4,0,,,,,,1,21,0,21,21.0,51
251,242,Detron Smith,IND,29,,11,0,,,,,,1,15,0,15,15.0,15
252,243,John St. Clair,STL,26,,16,0,,,,,,1,3,0,3,3.0,21
253,244,Glen Steele,CIN,29,,16,0,,,,,,1,2,0,2,2.0,2
254,245,Tony Stewart,CIN,24,te,16,7,,,,,,1,13,0,13,13.0,225
255,246,Barry Stokes,CLE,30,LT,13,13,,,,,,1,7,0,7,7.0,7
256,247,Omar Stoutmire,NYG,29,FS,16,16,1,0,0,0,0.0,,,,,,34
257,248,Adalius Thomas*,BAL,26,LOLB,13,11,,,,,,1,21,0,21,21.0,21
258,249,Fred Thomas,NOR,30,RCB,16,14,1,4,0,4,4.0,,,,,,51
259,250,Al Wallace,CAR,29,,16,2,,,,,,1,13,0,13,13.0,71
260,251,Raymond Walls,BAL,24,,10,0,,,,,,1,0,0,0,0.0,0
261,252,LaShaun Ward,KAN,23,,1,0,,,,,,1,11,0,11,11.0,11
262,253,Dewayne White,TAM,24,,12,1,,,,,,1,7,0,7,7.0,7
263,254,Jimmy Wilkerson,KAN,22,,12,0,,,,,,1,0,0,0,0.0,0
264,255,Marcus Wilkins ,GNB,23,,7,0,1,0,0,0,0.0,,,,,,0
265,256,Antoine Winfield,BUF,26,LCB,16,16,1,0,0,0,0.0,,,,,,11
266,257,Cory Withrow,MIN,28,,8,0,,,,,,1,8,0,8,8.0,8
267,258,Floyd Womack,SEA,25,,11,4,,,,,,1,11,0,11,11.0,11
268,259,Jerry Wunsch,SEA,29,,12,0,,,,,,1,10,0,10,10.0,10
269,260,Todd Yoder,TAM,25,,16,1,,,,,,1,8,0,8,8.0,76
