,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
67,64,Golden Tate,NYG,31,WR,11,10,10,97,0,17,9.7,,,,,,789
68,65,Tavierre Thomas,CLE,23,,16,0,,,,,,10,204,0,31,20.4,204
69,66,DeAndrew White,CAR,28,,10,0,,,,,,10,226,0,36,22.6,277
70,67,Preston Williams,MIA,22,WR,8,7,10,115,0,21,11.5,,,,,,543
71,68,Greg Dortch,CAR,21,,2,0,4,28,0,11,7.0,5,119,0,32,23.8,147
72,69,Darius Jennings,TEN,27,,8,0,,,,,,9,196,0,26,21.8,213
73,70,Darius Slayton,NYG,22,WR,14,9,,,,,,9,189,0,30,21.0,929
74,71,Nsimba Webster,LAR,23,,5,0,7,18,0,14,2.6,2,57,0,30,28.5,75
75,72,Chad Beebe,MIN,25,,3,0,7,46,0,15,6.6,1,13,0,13,13.0,129
76,73,T.J. Jones,NYG,27,,3,0,8,96,0,60,12.0,,,,,,134
77,74,Parris Campbell,IND,22,,7,3,,,,,,7,175,0,36,25.0,336
78,75,Dwayne Harris,OAK,32,,3,0,3,20,0,11,6.7,4,149,0,72,37.3,176
79,76,D'Ernest Johnson,CLE,23,,16,0,2,9,0,9,4.5,5,129,0,47,25.8,230
80,77,Christian Kirk,ARI,23,WR,13,13,7,39,0,20,5.6,,,,,,841
81,78,Greg Ward,PHI,24,,7,3,7,24,0,16,3.4,,,,,,283
82,79,Reggie Bonnafon,CAR,23,,16,0,,,,,,6,111,0,35,18.5,284
83,80,Randall Cobb,DAL,29,wr,15,6,4,34,0,14,8.5,2,11,0,11,5.5,884
84,81,Kendall Sheffield,ATL,23,rcb,16,11,,,,,,6,106,0,29,17.7,106
85,82,Devontae Booker,DEN,27,,16,0,,,,,,5,112,0,32,22.4,178
86,83,Trenton Cannon,NYJ,25,,4,0,,,,,,5,96,0,28,19.2,97
87,84,Chris Hogan ,CAR,32,/wr,7,1,4,20,0,8,5.0,1,21,0,21,21.0,108
88,85,Travis Homer,SEA,21,,16,1,,,,,,5,109,0,29,21.8,279
89,86,Micah Hyde,BUF,29,FS,16,16,3,16,0,10,5.3,2,47,1,45,23.5,94
90,87,Andy Isabella,ARI,23,,15,1,,,,,,5,105,0,32,21.0,309
91,88,Adoree' Jackson ,TEN,24,RCB,11,10,3,26,0,17,8.7,2,23,0,23,11.5,49
92,89,Justin Jackson ,LAC,23,,7,0,,,,,,5,107,0,28,21.4,329
93,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
94,90,Jarvis Landry *,CLE,27,WR,16,16,5,53,0,18,10.6,,,,,,1237
95,91,D.J. Moore,CAR,22,WR,15,15,5,41,0,16,8.2,,,,,,1256
96,92,Jabrill Peppers ,NYG,24,SS,11,11,4,49,0,40,12.3,1,23,0,23,23.0,104
97,93,Hunter Renfrow,OAK,24,,13,4,5,38,0,13,7.6,,,,,,643
98,94,Cedrick Wilson Jr.,DAL,24,,6,0,2,13,0,13,6.5,3,64,0,22,21.3,123
99,95,Damiere Byrd ,ARI,26,/wr,11,3,,,,,,4,59,0,23,14.8,418
100,96,Corey Clement,PHI,25,,4,0,1,0,0,0,0.0,3,73,0,26,24.3,73
101,97,Alvin Kamara*,NOR,24,RB,14,9,4,30,0,27,7.5,,,,,,1360
102,98,Isaiah McKenzie,BUF,24,WR,15,8,1,4,0,4,4.0,3,65,0,24,21.7,372
103,99,Chris Moore,BAL,26,,14,1,,,,,,4,81,0,26,20.3,102
104,100,Durham Smythe,MIA,24,TE,16,14,,,,,,4,45,0,14,11.3,110
105,101,Keelan Cole,JAX,26,,16,1,,,,,,3,110,0,59,36.7,477
106,102,Ashton Dulin,IND,22,,13,0,,,,,,3,90,0,46,30.0,107
107,103,Marvin Hall,DET,26,,9,0,2,16,0,14,8.0,1,12,0,12,12.0,296
108,104,Darrell Henderson,LAR,22,,13,0,,,,,,3,58,0,23,19.3,242
109,105,Johnny Holton,PIT,29,/wr,16,3,,,,,,3,55,0,21,18.3,85
110,106,Ty Johnson,DET,22,,16,1,,,,,,3,58,0,25,19.3,440
111,107,Keisean Nixon,OAK,22,,14,0,,,,,,3,63,0,26,21.0,63
112,108,Rashaad Penny,SEA,23,,10,0,,,,,,3,44,0,21,14.7,497
113,109,Chandon Sullivan,GNB,23,,16,0,,,,,,3,48,0,19,16.0,55
114,110,Taywan Taylor,CLE,24,,3,1,,,,,,3,53,0,23,17.7,53
115,111,Nelson Agholor,PHI,26,WR,11,10,2,7,0,4,3.5,,,,,,377
116,112,Tony Brooks-James,PIT,25,,3,0,,,,,,2,32,0,16,16.0,39
117,113,Rashard Davis,TEN,24,,1,0,2,9,0,10,4.5,,,,,,25
118,114,C.J. Ham*,MIN,26,FB,16,7,,,,,,2,33,0,17,16.5,199
119,115,J.P. Holtz,2TM,26,,15,7,,,,,,2,27,0,16,13.5,118
120,116,Byron Pringle,KAN,26,,16,0,,,,,,2,41,0,22,20.5,211
121,117,Spencer Schnell,TAM,25,,1,0,2,3,0,2,1.5,,,,,,3
122,118,Ito Smith,ATL,24,,7,0,,,,,,2,59,0,33,29.5,252
123,119,Justin Watson,TAM,23,,16,2,2,3,0,7,1.5,,,,,,162
124,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
125,120,James White ,NWE,27,,15,1,,,,,,2,41,0,21,20.5,949
126,121,Brandon Zylstra,CAR,26,,8,0,1,0,0,0,0.0,1,26,0,26,26.0,132
127,122,Odell Beckham Jr.,CLE,27,WR,16,15,1,-6,0,-6,-6.0,,,,,,1039
128,123,Giovani Bernard,CIN,28,,16,2,,,,,,1,14,0,14,14.0,418
129,124,Tyler Boyd,CIN,25,WR,16,15,1,-1,0,-1,-1.0,,,,,,1068
130,125,Fred Brown,DEN,26,,13,1,1,0,0,0,0.0,,,,,,21
131,126,Stephen Carlson,CLE,23,te,9,5,,,,,,1,3,0,3,3.0,54
132,127,Jamel Dean,TAM,23,db,13,5,1,0,0,0,0.0,,,,,,31
133,128,Patrick DiMarco,BUF,30,fb,16,4,,,,,,1,24,0,24,24.0,72
134,129,Kenyan Drake,2TM,25,,14,10,,,,,,1,15,0,15,15.0,1177
135,130,Julian Edelman,NWE,33,WR,16,13,,,,,,1,19,0,19,19.0,1163
136,131,Isaiah Ford,MIA,23,,8,0,,,,,,1,6,0,6,6.0,261
137,132,Russell Gage,ATL,23,,16,4,1,-6,0,-6,-6.0,,,,,,452
138,133,Rashaan Gaulden,2TM,24,,10,0,1,0,0,0,0.0,,,,,,0
139,134,Nathan Gerry,PHI,24,RLB,16,12,,,,,,1,21,0,21,21.0,72
140,135,Ted Ginn Jr.,NOR,34,WR,16,9,,,,,,1,0,0,0,0.0,439
141,136,Dallas Goedert,PHI,24,TE,15,9,,,,,,1,16,0,16,16.0,623
142,137,Rashard Higgins,CLE,25,,10,1,,,,,,1,8,0,8,8.0,63
143,138,Taysom Hill,NOR,29,wr,16,5,,,,,,1,12,0,12,12.0,402
144,139,Tyreek Hill*,KAN,25,WR,12,12,1,0,0,0,0.0,,,,,,883
145,140,David Johnson,ARI,28,rb,13,9,,,,,,1,24,0,24,24.0,739
146,141,Marcus Johnson,IND,25,WR,8,6,,,,,,1,14,0,14,14.0,291
147,142,Olabisi Johnson,MIN,22,,16,6,1,8,0,8,8.0,,,,,,308
148,143,Chris Lacy,DET,23,,7,2,,,,,,1,23,0,23,23.0,83
149,144,J.D. McKissic,DET,26,/rb,16,3,,,,,,1,17,0,17,17.0,455
150,145,Anthony Miller,CHI,25,WR,16,7,,,,,,1,28,0,28,28.0,683
151,146,Bobby Okereke,IND,23,RLB,16,8,1,0,0,0,0.0,,,,,,0
152,147,Tim Patrick,DEN,26,,8,2,,,,,,1,-14,0,-14,-14.0,204
153,148,Senorise Perry ,BUF,28,,11,0,,,,,,1,2,0,2,2.0,6
154,149,Damion Ratley,CLE,24,,13,3,,,,,,1,12,0,12,12.0,212
155,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
156,150,Dalton Schultz,DAL,23,,16,0,,,,,,1,5,0,5,5.0,11
157,151,Adam Shaheen,CHI,25,,8,2,,,,,,1,0,0,0,0.0,74
158,152,Trent Sherfield,ARI,23,,16,1,,,,,,1,15,0,15,15.0,95
159,153,LeShaun Sims,TEN,26,,14,2,1,11,0,11,11.0,,,,,,11
160,154,Wendell Smallwood,WAS,25,,15,0,,,,,,1,14,0,14,14.0,159
161,155,Jonnu Smith,TEN,24,TE,16,14,,,,,,1,16,0,16,16.0,533
162,156,Willie Snead ,BAL,27,WR,16,11,,,,,,1,19,0,19,19.0,360
163,157,Benny Snell Jr.,PIT,21,,13,2,,,,,,1,8,0,8,8.0,457
164,158,Cameron Sutton,PIT,24,,16,0,1,8,0,8,8.0,,,,,,34
165,159,Mike Thomas,LAR,25,,16,0,1,3,0,3,3.0,,,,,,17
166,160,Darwin Thompson,KAN,22,,12,0,,,,,,1,27,0,27,27.0,198
167,161,Jason Vander Laan,NOR,27,,2,1,,,,,,1,8,0,8,8.0,8
168,162,Dwayne Washington,NOR,25,,16,0,,,,,,1,12,0,12,12.0,78
169,163,Jordan Wilkins,IND,25,,14,1,,,,,,1,15,0,15,15.0,365
170,164,Jamaal Williams,GNB,24,,14,2,,,,,,1,9,0,9,9.0,722
171,165,Oshane Ximines,NYG,23,,16,2,,,,,,1,5,0,5,5.0,5
