,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
71,68,Mack Wilson,CLE,21,RLB,16,14,1,21,0,21,7,1,0,0,0,0,1.0,82,57,25,4,2,
72,69,Jonathan Bostic,WAS,28,RILB,16,16,1,26,0,26,2,,,,,,1.0,105,56,49,3,6,
73,70,Kevin King ,GNB,24,RCB,15,14,5,54,0,39,15,1,0,0,0,0,1.0,66,56,10,3,1,
74,71,Nick Kwiatkoski,CHI,26,il/lilb,16,8,1,4,0,4,4,1,0,0,0,0,3.0,76,56,20,8,3,1
75,72,Charvarius Ward,KAN,23,RCB,16,16,2,10,0,10,10,1,0,0,0,0,0.0,74,56,18,0,0,
76,73,Trae Waynes,MIN,27,CB/LCB,14,14,1,0,0,0,8,2,0,1,20,0,0.0,58,56,2,4,0,
77,74,Sean Lee ,DAL,33,LLB,16,13,1,25,0,25,4,,,,,,1.0,86,55,31,4,1,
78,75,Ricardo Allen,ATL,28,SS,16,16,2,29,0,27,8,,,,,,0.0,85,54,31,4,0,
79,76,Anthony Barr,MIN,27,,14,14,1,2,0,2,4,1,0,1,19,0,1.5,79,54,25,6,7,1
80,77,Carlton Davis,TAM,23,LCB,14,14,1,0,0,0,19,1,0,1,6,0,0.0,60,54,6,3,0,
81,78,Benardrick McKinney,HOU,27,LILB,14,14,0,0,0,0,3,1,0,2,1,0,1.0,101,54,47,4,4,
82,79,Xavier Rhodes*,MIN,29,CB/RCB,15,15,0,0,0,0,6,1,0,0,0,0,0.0,63,54,9,5,0,
83,80,Eric Rowe,MIA,27,SS,16,15,1,35,1,35,8,1,0,0,0,0,0.0,81,54,27,1,0,
84,81,Rock Ya-Sin,IND,23,lcb,15,13,1,0,0,0,5,0,0,1,0,0,0.0,62,54,8,2,0,
85,82,Eli Apple,NOR,24,CB/LCB,15,15,0,0,0,0,4,1,0,0,0,0,0.0,58,53,5,0,1,
86,83,Tre Boston,CAR,27,FS,16,16,3,20,0,20,11,,,,,,0.0,68,53,15,1,1,
87,84,Marlon Humphrey *+,BAL,23,LCB,16,15,3,14,0,14,14,2,0,3,91,2,0.0,65,53,12,4,1,
88,85,Nicholas Morrow,OAK,24,RLB,16,8,1,11,0,11,4,,,,,,0.0,73,53,20,2,4,
89,86,Khari Willis,IND,23,ss,14,9,0,0,0,0,1,,,,,,0.0,71,53,18,2,1,
90,87,Nathan Gerry,PHI,24,RLB,16,12,2,51,1,51,5,0,0,1,0,0,2.5,78,52,26,4,5,
91,88,Vernon Hargreaves III,2TM,24,,15,11,1,15,1,15,6,0,0,1,2,0,0.0,61,52,9,1,0,
92,89,Mike Hilton,PIT,25,db,16,8,1,1,0,1,11,1,0,1,0,0,1.5,65,52,13,6,5,
93,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
94,90,Danielle Hunter*,MIN,25,LDE,16,16,,,,,,3,0,1,4,0,14.5,70,52,18,15,22,
95,91,David Mayo ,NYG,26,RILB,16,13,0,0,0,0,2,0,0,1,0,0,2.0,82,52,30,5,2,
96,92,Bradley McDougald,SEA,29,SS,15,14,2,0,0,0,6,1,0,1,0,0,0.5,70,52,18,1,2,
97,93,Steven Nelson,PIT,26,RCB,15,15,1,33,0,33,8,0,0,1,0,0,0.0,61,52,9,0,0,
98,94,Damien Wilson,KAN,26,MLB,16,16,0,0,0,0,1,1,0,0,0,0,1.5,81,52,29,3,4,
99,95,Xavier Woods,DAL,24,FS,15,15,2,38,0,29,5,2,0,1,9,0,0.0,77,52,25,1,0,
100,96,James Bradberry ,CAR,26,CB/RCB,15,15,3,0,0,0,12,,,,,,1.0,65,51,14,1,1,
101,97,James Burgess,NYJ,25,MLB,10,10,1,2,0,2,5,1,1,1,-4,0,0.5,80,51,29,8,1,1
102,98,Cameron Heyward*+,PIT,30,LDE,16,16,0,0,0,0,6,1,0,1,0,0,9.0,83,51,32,11,23,
103,99,Anthony Hitchens,KAN,27,LLB,15,15,0,0,0,0,1,1,0,0,0,0,2.0,88,51,37,4,4,
104,100,Eddie Jackson *,CHI,26,FS,16,16,2,18,0,14,5,1,0,1,3,0,1.0,60,51,9,5,0,
105,101,Alexander Johnson ,DEN,28,LILB,15,12,1,0,0,0,3,2,0,1,0,0,1.5,93,51,42,5,4,
106,102,Jabrill Peppers ,NYG,24,SS,11,11,1,32,1,32,5,3,0,0,0,0,0.0,76,51,25,5,2,
107,103,Kenny Vaccaro,TEN,28,ss,16,16,1,2,0,2,5,,,,,,1.0,84,51,33,3,6,
108,104,Jimmie Ward,SFO,28,FS,13,13,0,0,0,0,8,,,,,,1.0,65,51,14,2,0,
109,105,Daryl Worley,OAK,24,LCB,15,15,1,0,0,0,8,0,0,1,6,0,0.0,58,51,7,1,0,
110,106,Jaire Alexander,GNB,22,LCB,16,16,2,37,0,37,17,1,0,1,0,0,0.0,58,50,8,2,0,
111,107,A.J. Bouye,JAX,28,CB/RCB,14,14,1,25,0,25,8,,,,,,0.0,65,50,15,1,0,
112,108,Micah Hyde,BUF,29,FS,16,16,1,0,0,0,2,2,0,1,31,0,0.0,72,50,22,1,1,
113,109,Janoris Jenkins ,2TM,31,,15,14,5,84,0,62,16,,,,,,0.0,61,50,11,0,0,
114,110,Marcus Maye,NYJ,26,FS,16,16,1,0,0,0,7,,,,,,0.0,65,50,15,1,0,
115,111,Kenny Moore,IND,24,LCB,11,11,2,36,0,35,3,0,0,1,1,0,2.5,61,50,11,4,4,
116,112,Isaiah Oliver,ATL,23,LCB,16,16,0,0,0,0,11,1,0,0,0,0,0.0,62,50,12,0,1,
117,113,Denzel Perryman ,LAC,27,MLB,14,10,1,0,0,0,1,1,0,0,0,0,0.0,68,50,18,5,0,
118,114,Germaine Pratt,CIN,23,ROLB,16,9,,,,,,,,,,,0.0,76,50,26,4,0,
119,115,Danny Trevathan,CHI,29,LILB,9,9,0,0,0,0,1,1,0,0,0,0,1.0,70,50,20,2,4,
120,116,Jordan Whitehead,TAM,22,FS,14,14,1,11,0,11,9,0,0,1,0,0,0.0,69,50,19,4,1,
121,117,Bud Dupree,PIT,26,ROLB,16,16,0,0,0,0,3,4,0,2,0,0,11.5,68,49,19,16,17,
122,118,Chidobe Awuzie,DAL,24,LCB,16,16,1,0,0,0,14,0,0,1,0,0,0.0,79,48,31,1,1,
123,119,Deandre Baker,NYG,22,LCB,16,15,0,0,0,0,8,,,,,,0.0,61,48,13,2,0,
124,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
125,120,Ross Cockrell,CAR,28,CB/lcb,14,11,2,70,0,37,8,,,,,,0.0,62,48,14,3,0,
126,121,Kareem Jackson,DEN,31,SS,13,13,2,28,0,24,10,1,0,0,70,1,0.0,71,48,23,4,0,
127,122,Alec Ogletree,NYG,28,IL/LILB,13,13,1,0,0,0,6,,,,,,1.0,80,48,32,4,3,
128,123,Bobby Okereke,IND,23,RLB,16,8,0,0,0,0,2,2,1,1,0,0,1.0,65,48,17,2,1,
129,124,Patrick Onwuasor,BAL,27,lilb/ml,14,6,0,0,0,0,1,1,0,0,0,0,3.0,64,48,16,5,6,
130,125,Brian Poole,NYJ,27,DB,14,10,1,15,1,15,5,1,0,0,0,0,0.0,59,48,11,4,5,1
131,126,Richard Sherman*,SFO,31,LCB,15,15,3,65,1,31,11,,,,,,0.0,61,48,13,2,0,
132,127,Tre'Davious White *+,BUF,24,RCB,15,15,6,57,0,49,17,2,0,0,0,0,1.0,58,48,10,4,1,
133,128,Joey Bosa*,LAC,24,LDE,16,16,,,,,,1,0,0,0,0,11.5,67,47,20,18,31,
134,129,Justin Coleman,DET,26,RCB,16,11,1,55,0,55,13,3,0,1,0,0,0.0,54,47,7,0,1,
135,130,Dont'a Hightower *,NWE,29,MLB,15,15,0,0,0,0,4,0,0,1,26,1,5.5,71,47,24,8,13,
136,131,Mychal Kendricks,SEA,29,LLB,14,14,1,1,0,1,4,1,0,0,0,0,3.0,71,47,24,8,2,
137,132,A.J. Klein,NOR,28,RLB,15,15,1,14,1,14,2,1,0,1,0,0,2.5,69,47,22,5,5,
138,133,Jonathan Allen ,WAS,24,LDE,15,15,0,0,0,0,1,0,0,1,0,0,6.0,68,46,22,7,10,
139,134,Sam Hubbard,CIN,24,LOLB,15,15,0,0,0,0,3,1,0,0,0,0,8.5,76,46,30,10,13,
140,135,Damontae Kazee,ATL,26,FS,16,14,3,53,0,22,3,1,0,0,0,0,0.0,74,46,28,2,0,
141,136,Marshon Lattimore *,NOR,23,RCB,14,14,1,0,0,0,14,,,,,,0.0,57,46,11,1,0,
142,137,Devin McCourty,NWE,32,FS,16,16,5,49,0,24,7,2,0,1,0,0,0.0,58,46,12,0,0,
143,138,Rodney McLeod,PHI,29,SS,16,16,2,30,0,23,6,2,0,0,0,0,1.0,76,46,30,0,1,
144,139,Patrick Peterson,ARI,29,RCB,10,10,2,0,0,0,7,1,0,0,0,0,1.0,53,46,7,3,1,
145,140,Shaquil Barrett*,TAM,27,ROLB,16,16,1,4,0,4,2,6,0,0,0,0,19.5,58,45,13,19,37,
146,141,Tramaine Brock ,2TM,31,,14,11,0,0,0,0,5,,,,,,0.0,50,45,5,4,2,
147,142,Chuck Clark,BAL,24,FS,16,12,1,12,0,12,9,2,0,0,0,0,1.0,73,45,28,2,3,
148,143,Shaquill Griffin *,SEA,24,LCB,14,14,0,0,0,0,13,,,,,,0.0,65,45,20,2,0,
149,144,Devon Kennard,DET,28,LLB,16,15,,,,,,1,0,2,13,1,7.0,58,45,13,9,15,
150,145,Montae Nicholson ,WAS,24,FS,13,13,2,23,0,23,4,0,0,2,0,0,0.0,61,45,16,0,0,
151,146,Damarious Randall,CLE,27,FS/SS,11,11,0,0,0,0,6,,,,,,2.5,61,45,16,3,3,
152,147,Jalen Thompson,ARI,21,SS,15,9,1,18,0,18,3,0,0,1,24,0,0.0,57,45,12,0,1,
153,148,Prince Amukamara,CHI,30,CB/RCB,15,15,0,0,0,0,10,1,0,1,0,0,0.0,53,44,9,1,0,
154,149,Minkah Fitzpatrick*+,2TM,23,,16,16,5,130,1,96,9,2,0,3,79,1,0.0,69,44,25,1,1,
155,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
156,150,Stephon Gilmore*+,NWE,29,RCB,16,16,6,126,2,64,20,0,0,1,0,0,0.0,53,44,9,0,0,
157,151,Chris Harris Jr.,DEN,30,CB/LCB,16,16,1,11,0,11,6,1,0,0,0,0,0.0,56,44,12,1,0,
158,152,Ronnie Harrison,JAX,22,SS,14,14,2,66,0,35,9,0,0,1,0,0,2.0,71,44,27,2,1,
159,153,Neville Hewitt,NYJ,26,RLB,12,12,2,13,0,9,5,,,,,,3.0,75,44,31,6,8,
160,154,Jalen Ramsey*,2TM,25,,12,11,1,13,0,13,5,2,0,0,0,0,0.0,50,44,6,0,0,
161,155,Daniel Sorensen,KAN,29,,16,3,2,6,0,6,4,,,,,,0.0,57,44,13,1,2,
162,156,Johnathan Joseph,HOU,35,CB/LCB,14,11,1,0,0,0,13,,,,,,0.0,51,43,8,0,0,
163,157,Matt Judon*,BAL,27,ROLB,16,16,,,,,,4,0,0,0,0,9.5,54,43,11,14,33,
164,158,Harold Landry,TEN,23,ROLB,16,16,1,0,0,0,1,1,0,2,0,0,9.0,68,43,25,12,14,
165,159,Haason Reddick ,ARI,25,lilb,16,5,0,0,0,0,6,0,0,1,3,0,1.0,76,43,33,6,4,
166,160,Sheldon Richardson ,CLE,29,RDT,16,15,0,0,0,0,4,3,0,0,0,0,3.0,62,43,19,4,6,
167,161,Leighton Vander Esch,DAL,23,RLB,9,9,0,0,0,0,3,1,0,0,0,0,0.5,72,43,29,1,1,
168,162,Tre Herndon,JAX,23,LCB,16,14,3,0,0,0,13,,,,,,0.0,55,42,13,1,0,
169,163,Matthew Ioannidis,WAS,25,RDE,16,15,0,0,0,0,1,,,,,,8.5,64,42,22,11,16,
170,164,Myles Jack,JAX,24,MLB,11,11,1,14,0,14,4,,,,,,0.5,66,42,24,3,2,
171,165,Chandler Jones*+,ARI,29,LOLB,16,16,0,0,0,0,5,8,0,3,0,0,19.0,53,42,11,11,26,
172,166,Emmanuel Moseley,SFO,23,RCB,16,9,1,3,0,3,8,,,,,,0.0,50,42,8,2,1,
173,167,Trayvon Mullen,OAK,22,RCB,16,10,1,0,0,0,10,,,,,,0.0,50,42,8,0,0,
174,168,Darnell Savage Jr.,GNB,22,FS,14,14,2,37,0,28,5,2,0,0,0,0,0.0,55,42,13,1,1,
175,169,Juan Thornhill,KAN,24,FS,16,16,3,46,1,46,5,,,,,,0.0,58,42,16,0,0,
176,170,Andrew Adams,TAM,27,SS,14,11,1,21,0,21,3,1,0,0,0,0,0.0,46,41,5,3,0,
177,171,Brandon Carr,BAL,33,CB/RCB,16,16,0,0,0,0,6,,,,,,2.0,49,41,8,4,7,
178,172,Jeff Heath,DAL,28,SS,13,13,0,0,0,0,7,,,,,,0.0,63,41,22,3,2,
179,173,Lamarcus Joyner,OAK,29,db,14,10,0,0,0,0,3,,,,,,0.0,49,41,8,3,0,
180,174,Nik Needham,MIA,23,RCB,12,11,2,23,0,23,11,1,0,0,0,0,1.0,54,41,13,1,3,
181,175,Za'Darius Smith*,GNB,27,ROLB,16,16,,,,,,1,0,0,0,0,13.5,55,41,14,17,37,
182,176,Kyle Van Noy,NWE,28,RLB,15,15,0,0,0,0,3,3,0,2,22,1,6.5,56,41,15,7,15,
183,177,Joe Walker,ARI,27,IL/LILB,16,11,,,,,,1,0,0,0,0,0.0,65,41,24,5,1,
184,178,T.J. Carrie ,CLE,29,cb/lcb,16,6,1,0,0,0,4,1,0,1,4,0,1.0,52,40,12,4,2,
185,179,Dante Fowler,LAR,25,LOLB,16,14,0,0,0,0,6,2,0,1,26,1,11.5,58,40,18,16,16,
186,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
187,180,Clayton Geathers,IND,27,SS,15,10,1,0,0,0,1,,,,,,0.0,54,40,14,1,0,
188,181,Desmond King,LAC,25,DB,15,8,0,0,0,0,2,1,4,2,13,0,2.5,51,40,11,4,4,
189,182,Khalil Mack*,CHI,28,LOLB,16,16,0,0,0,0,4,5,0,1,0,0,8.5,47,40,7,8,14,
190,183,Marcus Peters *+,2TM,26,,16,15,5,210,3,89,14,0,0,1,0,0,0.0,53,40,13,1,0,
191,184,Marcus Williams,NOR,23,FS,15,15,4,56,1,55,13,1,0,0,0,0,0.0,55,40,15,0,0,
192,185,Carlos Dunlap,CIN,30,LDE,14,14,0,0,0,0,8,2,0,0,0,0,9.0,63,39,24,13,21,
193,186,Mike Hughes,MIN,22,,14,3,1,0,0,0,9,2,3,2,0,0,0.0,45,39,6,1,0,
194,187,Melvin Ingram*,LAC,30,RDE,13,13,1,9,0,9,5,0,0,1,2,0,7.0,48,39,9,11,12,
195,188,Adoree' Jackson ,TEN,24,RCB,11,10,0,0,0,0,6,0,1,0,0,0,0.0,45,39,6,3,0,
196,189,Taron Johnson,BUF,23,DB,12,7,0,0,0,0,5,1,0,0,0,0,1.0,50,39,11,2,1,
197,190,Jamal Perry ,MIA,25,db,14,6,1,0,0,0,6,,,,,,0.0,58,39,19,2,0,
198,191,Buster Skrine,CHI,30,,16,4,0,0,0,0,5,2,0,0,0,0,0.0,48,39,9,1,2,
199,192,Patrick Chung,NWE,32,SS,13,12,0,0,0,0,3,,,,,,0.0,51,38,13,1,0,
200,193,Jarrad Davis,DET,25,MLB,11,11,0,0,0,0,1,3,0,1,0,0,2.0,63,38,25,4,5,
201,194,Pierre Desir,IND,29,CB/RCB,12,11,3,0,0,0,11,,,,,,0.0,50,38,12,1,0,
202,195,Chauncey Gardner-Johnson,NOR,22,db,16,7,1,28,0,28,8,1,0,1,37,0,0.0,49,38,11,6,4,
203,196,Grady Jarrett*,ATL,26,LDT,16,16,,,,,,2,0,0,0,0,7.5,69,38,31,12,16,
204,197,Jonathan Jones,NWE,26,DB,15,9,0,0,0,0,8,2,0,0,0,0,0.0,53,38,15,0,0,
205,198,Karl Joseph,OAK,26,SS,9,9,1,0,0,0,3,0,0,1,0,0,0.0,49,38,11,4,2,
206,199,Jourdan Lewis,DAL,24,db,16,5,2,20,0,20,6,0,0,1,63,1,4.0,51,38,13,4,4,
207,200,Avonte Maddox,PHI,23,lcb,12,6,0,8,0,8,10,1,0,0,0,0,1.0,47,38,9,2,2,
208,201,Denzel Ward ,CLE,22,LCB,12,12,2,61,1,61,11,0,0,1,6,0,0.0,44,38,6,1,1,
209,202,Bashaud Breeland,KAN,27,LCB,16,15,2,4,0,4,8,0,0,2,114,1,0.0,48,37,11,1,1,
210,203,Calais Campbell*,JAX,33,DE/RDE,16,16,0,0,0,0,1,2,0,1,8,1,6.5,56,37,19,10,25,
211,204,Maurice Canady,2TM,25,,13,3,1,3,0,3,5,1,0,0,0,0,0.0,46,37,9,1,0,
212,205,Tashaun Gipson,HOU,29,SS,14,14,3,105,1,79,8,,,,,,0.0,51,37,14,2,3,
213,206,Markus Golden,NYG,28,DE/LOLB,16,16,,,,,,0,0,1,42,1,10.0,72,37,35,13,27,
214,207,Shaun Dion Hamilton,WAS,24,,16,0,1,0,0,0,2,1,0,1,0,0,1.0,49,37,12,5,2,
215,208,Byron Jones,DAL,27,CB/RCB,15,14,0,0,0,0,6,1,0,0,0,0,0.0,46,37,9,0,0,
216,209,Cameron Jordan*,NOR,30,LDE,16,16,0,0,0,0,3,0,0,1,0,0,15.5,53,37,16,15,25,
217,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
218,210,Sean Murphy-Bunting,TAM,22,rcb,16,10,3,88,1,70,8,1,0,0,0,0,1.0,44,37,7,1,0,
219,211,Jahlani Tavai,DET,23,mlb,15,6,1,2,0,2,2,1,0,0,0,0,2.0,58,37,21,5,3,
220,212,Greedy Williams,CLE,22,RCB,12,12,0,0,0,0,2,,,,,,0.0,47,37,10,2,0,
221,213,Gareon Conley ,2TM,24,,14,12,1,3,0,3,13,,,,,,0.0,50,36,14,0,0,
222,214,Maxx Crosby ,OAK,22,RDE,16,10,0,0,0,0,4,4,0,0,0,0,10.0,47,36,11,16,14,
223,215,Grant Haley,NYG,23,,15,3,,,,,,,,,,,1.0,43,36,7,4,1,
224,216,Yannick Ngakoue,JAX,24,LDE,15,15,1,23,1,23,6,4,0,1,-2,0,8.0,41,36,5,13,15,
225,217,Foyesade Oluokun,ATL,24,,16,3,,,,,,1,0,0,0,0,0.0,62,36,26,2,0,
