,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,,Misc,,Approx Val,,Passing,Rushing,Receiving,,,,,,,,,,,,,,,,,,,,,
1,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
2,1,1,ARI,Kyler Murray ,QB,22,2020,0,0,2,14,14,27,613,929,6536,39,21,190,1194,14,0,0,0,,,,Oklahoma,College Stats
3,1,2,SFO,Nick Bosa,DE,21,2020,0,1,1,11,11,18,0,0,0,0,0,0,0,0,0,0,0,35,1,9.0,Ohio St.,College Stats
4,1,3,NYJ,Quinnen Williams,DT,21,2020,0,0,2,5,5,23,0,0,0,0,0,0,0,0,0,0,0,37,,7.5,Alabama,College Stats
5,1,4,OAK,Clelin Ferrell,DE,22,2020,0,0,1,7,7,24,0,0,0,0,0,0,0,0,0,0,0,38,,4.5,Clemson,College Stats
6,1,5,TAM,Devin White,LB,21,2020,0,0,2,8,8,25,0,0,0,0,0,0,0,0,0,0,0,128,1,7.5,LSU,College Stats
7,1,6,NYG,Daniel Jones ,QB,22,2020,0,0,2,9,9,24,512,820,5362,32,21,100,682,3,0,0,0,,,,Duke,College Stats
8,1,7,JAX,Josh Allen,LB,22,2020,0,1,0,6,6,24,0,0,0,0,0,0,0,0,0,0,0,38,,13.0,Kentucky,College Stats
9,1,8,DET,T.J. Hockenson ,TE,22,2020,0,0,1,3,3,23,0,0,0,0,0,0,0,0,77,897,7,,,,Iowa,College Stats
10,1,9,BUF,Ed Oliver,DT,21,2020,0,0,1,6,6,27,0,0,0,0,0,0,0,0,0,0,0,41,,7.0,Houston,College Stats
11,1,10,PIT,Devin Bush Jr.,LB,21,2020,0,0,0,9,9,21,0,0,0,0,0,0,0,0,0,0,0,88,2,2.0,Michigan,College Stats
12,1,11,CIN,Jonah Williams,G,21,2020,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama,College Stats
13,1,12,GNB,Rashan Gary,LB,21,2020,0,0,0,2,2,26,0,0,0,0,0,0,0,0,0,0,0,22,,4.5,Michigan,College Stats
14,1,13,MIA,Christian Wilkins,DT,23,2020,0,0,1,5,5,25,0,0,0,0,0,0,0,0,1,1,1,49,1,3.0,Clemson,College Stats
15,1,14,ATL,Chris Lindstrom ,G,22,2020,0,0,1,2,2,16,0,0,0,0,0,0,0,0,0,0,0,,,,Boston Col.,College Stats
16,1,15,WAS,Dwayne Haskins ,QB,22,2020,0,0,0,3,3,13,208,349,2304,11,10,33,131,1,0,0,0,,,,Ohio St.,College Stats
17,1,16,CAR,Brian Burns,DE,21,2020,0,0,1,4,4,28,0,0,0,0,0,0,0,0,0,0,0,45,,13.5,Florida St.,College Stats
18,1,17,NYG,Dexter Lawrence,DT,21,2020,0,0,2,7,7,27,0,0,0,0,0,0,0,0,0,0,0,45,,5.5,Clemson,College Stats
19,1,18,MIN,Garrett Bradbury,C,24,2020,0,0,2,8,8,27,0,0,0,0,0,0,0,0,1,-4,0,,,,North Carolina St.,College Stats
20,1,19,TEN,Jeffery Simmons,DT,22,2020,0,0,2,4,4,19,0,0,0,0,0,0,0,0,0,0,0,37,,5.0,Mississippi St.,College Stats
21,1,20,DEN,Noah Fant,TE,21,2020,0,0,1,4,4,26,0,0,0,0,0,3,-12,0,80,997,5,,,,Iowa,College Stats
22,1,21,GNB,Darnell Savage Jr.,S,22,2020,0,0,2,5,5,24,0,0,0,0,0,0,0,0,0,0,0,72,4,,Maryland,College Stats
23,1,22,PHI,Andre Dillard,T,23,2019,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,,,,Washington St.,College Stats
24,1,23,HOU,Tytus Howard,T,23,2020,0,0,2,5,5,19,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama St.,
25,1,24,OAK,Josh Jacobs,RB,21,2020,0,0,2,8,8,24,0,0,0,0,0,448,1932,16,47,341,0,,,,Alabama,College Stats
26,1,25,BAL,Marquise Brown ,WR,22,2020,0,0,1,8,8,25,0,0,0,0,0,1,1,0,82,1100,10,,,,Oklahoma,College Stats
27,1,26,WAS,Montez Sweat,DE,23,2020,0,0,2,6,6,27,0,0,0,0,0,0,0,0,0,0,0,48,1,13.0,Mississippi St.,College Stats
28,1,27,OAK,Johnathan Abram ,S,22,2020,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,49,2,,Mississippi St.,College Stats
29,1,28,LAC,Jerry Tillery,DT,22,2020,0,0,0,2,2,26,0,0,0,0,0,0,0,0,0,0,0,20,,5.0,Notre Dame,College Stats
30,1,29,SEA,L.J. Collier,DE,23,2020,0,0,1,1,1,22,0,0,0,0,0,0,0,0,0,0,0,14,,2.0,TCU,College Stats
31,1,30,NYG,Deandre Baker,CB,22,2019,0,0,1,5,5,16,0,0,0,0,0,0,0,0,0,0,0,48,,,Georgia,College Stats
32,1,31,ATL,Kaleb McGary,T,24,2020,0,0,2,9,9,26,0,0,0,0,0,0,0,0,1,-3,0,,,,Washington,College Stats
33,1,32,NWE,N'Keal Harry ,WR,21,2020,0,0,0,1,1,16,0,0,0,0,0,7,49,0,36,318,3,,,,Arizona St.,College Stats
34,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
35,2,33,ARI,Byron Murphy,CB,21,2020,0,0,1,5,5,26,0,0,0,0,0,0,0,0,0,0,0,95,1,1.0,Washington,College Stats
36,2,34,IND,Rock Ya-Sin,CB,23,2020,0,0,0,5,5,24,0,0,0,0,0,0,0,0,0,0,0,81,2,,Temple,College Stats
37,2,35,JAX,Jawaan Taylor,T,21,2020,0,0,2,8,8,27,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,College Stats
38,2,36,SFO,Deebo Samuel,WR,23,2020,0,0,1,9,9,20,0,0,0,0,0,20,173,3,84,1120,4,,,,South Carolina,College Stats
39,2,37,CAR,Greg Little,T,21,2020,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,,,,Mississippi,College Stats
40,2,38,BUF,Cody Ford,T,22,2020,0,0,1,7,7,23,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,College Stats
41,2,39,TAM,Sean Murphy-Bunting,CB,22,2020,0,0,0,5,5,28,0,0,0,0,0,0,0,0,0,0,0,75,4,1.0,Central Michigan,College Stats
42,2,40,OAK,Trayvon Mullen,CB,21,2020,0,0,2,3,3,27,0,0,0,0,0,0,0,0,0,0,0,81,2,,Clemson,College Stats
43,2,41,DEN,Dalton Risner,T,24,2020,0,0,2,6,6,27,0,0,0,0,0,0,0,0,0,0,0,,,,Kansas St.,College Stats
44,2,42,DEN,Drew Lock,QB,22,2020,0,0,0,3,3,13,249,424,2787,14,14,42,160,2,0,0,0,,,,Missouri,College Stats
45,2,43,DET,Jahlani Tavai,LB,22,2020,0,0,0,4,4,26,0,0,0,0,0,0,0,0,0,0,0,52,1,2.0,Hawaii,College Stats
46,2,44,GNB,Elgton Jenkins,C,23,2020,0,0,2,7,7,27,0,0,0,0,0,0,0,0,0,0,0,,,,Mississippi St.,College Stats
47,2,45,NWE,Joejuan Williams ,CB,21,2020,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,11,,,Vanderbilt,College Stats
48,2,46,CLE,Greedy Williams,CB,21,2019,0,0,1,4,4,12,0,0,0,0,0,0,0,0,0,0,0,37,,,LSU,College Stats
49,2,47,SEA,Marquise Blair,S,22,2020,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,29,,,Utah,College Stats
50,2,48,NOR,Erik McCoy,C,22,2020,0,0,2,7,7,27,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M,College Stats
51,2,49,IND,Ben Banogu,LB,23,2020,0,0,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,9,,2.5,TCU,College Stats
52,2,50,MIN,Irv Smith Jr.,TE,21,2020,0,0,0,3,3,25,0,0,0,0,0,0,0,0,51,493,4,2,,,Alabama,College Stats
53,2,51,TEN,A.J. Brown,WR,22,2020,0,0,1,10,10,25,0,0,0,0,0,3,60,1,92,1689,16,,,,Mississippi,College Stats
54,2,52,CIN,Drew Sample,TE,23,2020,0,0,0,0,0,20,0,0,0,0,0,0,0,0,31,282,0,,,,Washington,College Stats
55,2,53,PHI,Miles Sanders ,RB,22,2020,0,0,1,9,9,24,0,0,0,0,0,287,1418,6,69,632,3,,,,Penn St.,College Stats
56,2,54,HOU,Lonnie Johnson Jr.,CB,23,2020,0,0,0,3,3,25,0,0,0,0,0,0,0,0,0,0,0,65,,,Kentucky,College Stats
57,2,55,HOU,Max Scharping,T,23,2020,0,0,1,8,8,26,0,0,0,0,0,0,0,0,0,0,0,,,,Northern Illinois,College Stats
58,2,56,KAN,Mecole Hardman,WR,21,2020,0,1,0,7,7,27,0,0,0,0,0,6,33,0,55,972,9,,,,Georgia,College Stats
59,2,57,PHI,JJ Arcega-Whiteside,WR,22,2020,0,0,0,1,1,23,0,0,0,0,0,0,0,0,12,214,1,,,,Stanford,College Stats
60,2,58,DAL,Trysten Hill,DT,21,2020,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,10,,,Central Florida,College Stats
61,2,59,IND,Parris Campbell,WR,22,2020,0,0,0,1,1,9,0,0,0,0,0,6,50,0,24,198,1,,,,Ohio St.,College Stats
62,2,60,LAC,Nasir Adderley,S,22,2020,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,44,1,,Delaware,
63,2,61,LAR,Taylor Rapp,S,21,2020,0,0,1,5,5,24,0,0,0,0,0,0,0,0,0,0,0,94,3,,Washington,College Stats
64,2,62,ARI,Andy Isabella,WR,22,2020,0,0,0,2,2,26,0,0,0,0,0,5,9,0,28,406,3,1,,,Massachusetts,College Stats
65,2,63,KAN,Juan Thornhill,S,23,2020,0,0,1,6,6,27,0,0,0,0,0,0,0,0,0,0,0,63,4,,Virginia,College Stats
66,2,64,SEA,D.K. Metcalf,WR,21,2020,0,0,2,8,8,27,0,0,0,0,0,2,11,0,116,1939,16,,,,Mississippi,College Stats
67,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
68,3,65,ARI,Zach Allen,DE,22,2020,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,14,,1.0,Boston Col.,College Stats
69,3,66,PIT,Diontae Johnson ,WR,23,2020,0,0,2,6,6,26,0,0,0,0,0,6,54,0,116,1263,9,,,,Toledo,College Stats
70,3,67,SFO,Jalen Hurd,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Baylor,College Stats
71,3,68,NYJ,Jachai Polite,LB,22,2020,0,0,0,0,,11,0,0,0,0,0,0,0,0,0,0,0,3,,1.0,Florida,College Stats
72,3,69,JAX,Josh Oliver ,TE,22,2019,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,15,0,,,,San Jose St.,College Stats
73,3,70,LAR,Darrell Henderson,RB,22,2020,0,0,0,1,1,24,0,0,0,0,0,159,657,4,17,166,1,,,,Memphis,College Stats
74,3,71,DEN,Dre'Mont Jones,DT,22,2020,0,0,0,2,2,22,0,0,0,0,0,0,0,0,0,0,0,27,1,6.5,Ohio St.,College Stats
75,3,72,CIN,Germaine Pratt,LB,23,2020,0,0,2,5,5,27,0,0,0,0,0,0,0,0,0,0,0,90,,,North Carolina St.,College Stats
76,3,73,CHI,David Montgomery,RB,22,2020,0,0,0,5,5,26,0,0,0,0,0,384,1464,7,60,437,3,,,,Iowa St.,College Stats
77,3,74,BUF,Devin Singletary,RB,22,2020,0,0,2,6,6,23,0,0,0,0,0,261,1258,3,57,401,2,,,,Florida Atlantic,College Stats
78,3,75,GNB,Jace Sternberger,TE,23,2020,0,0,0,0,0,17,0,0,0,0,0,0,0,0,12,114,1,,,,Texas A&M,College Stats
79,3,76,WAS,Terry McLaurin ,WR,23,2020,0,0,2,7,7,25,0,0,0,0,0,2,30,0,127,1882,10,,,,Ohio St.,College Stats
