,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
66,63,Robert Tate,BAL,29,,13,1,,,,,,17,356,0,64,20.9,356
67,64,Isaac Byrd ,CAR,28,,13,3,2,17,0,17,8.5,14,294,0,35,21.0,475
68,65,Larry Foster ,DET,26,,13,0,4,29,0,10,7.3,12,286,0,50,23.8,467
69,66,Daryl Jones,NYG,23,wr,13,6,6,28,0,17,4.7,10,195,0,31,19.5,317
70,67,Dedric Ward,MIA,28,,16,1,16,169,0,34,10.6,,,,,,341
71,68,Phillip Buchanon,OAK,22,,6,2,15,178,1,83,11.9,,,,,,259
72,69,Joey Galloway,DAL,31,WR,16,16,15,181,0,71,12.1,,,,,,1120
73,70,Scottie Montgomery,DEN,24,,15,0,,,,,,15,370,0,40,24.7,448
74,71,Eddie Berlin,TEN,24,,16,0,,,,,,13,260,0,32,20.0,274
75,72,Dee Brown,CAR,24,,14,3,,,,,,13,253,0,27,19.5,699
76,73,Rudi Johnson,CIN,23,,7,0,,,,,,13,277,0,42,21.3,378
77,74,Damien Anderson ,ARI,23,,10,1,,,,,,12,227,0,27,18.9,328
78,75,Stacey Mack,JAX,27,,16,0,,,,,,12,234,0,54,19.5,749
79,76,Ken-Yon Rambo,DAL,24,,16,0,5,3,0,4,0.6,7,127,0,24,18.1,341
80,77,Reche Caldwell ,SDG,23,,16,2,2,-2,0,0,-1.0,9,220,0,39,24.4,435
81,78,Doug Chapman,MIN,25,,6,0,,,,,,11,225,0,39,20.5,314
82,79,Ike Charlton,JAX,25,,15,0,1,0,0,0,0.0,10,236,0,32,23.6,236
83,80,Jamal Robertson ,SFO,25,,6,0,,,,,,11,242,0,42,22.0,242
84,81,Tim Brown,OAK,36,WR,16,16,10,55,0,11,5.5,,,,,,1004
85,82,Rock Cartwright,WAS,23,,16,0,,,,,,10,169,0,32,16.9,312
86,83,Troy Edwards,STL,25,,14,0,,,,,,10,211,0,32,21.1,392
87,84,Az-Zahir Hakim,DET,25,WR,10,10,10,148,1,72,14.8,,,,,,692
88,85,Cedric James,MIN,23,,5,0,,,,,,10,228,0,29,22.8,257
89,86,Chester Taylor,BAL,23,,15,2,,,,,,10,236,0,54,23.6,487
90,87,Rabih Abdullah,CHI,27,,16,0,,,,,,9,182,0,35,20.2,182
91,88,Dre' Bly,STL,25,RCB,16,16,8,138,1,78,17.3,1,5,0,5,5.0,176
92,89,Andre King,CLE,29,,11,1,1,15,0,15,15.0,8,155,0,27,19.4,211
93,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
94,90,Derrick Mason,TEN,28,WR,14,14,9,60,0,21,6.7,,,,,,1072
95,91,J.J. Moses,GNB,23,,2,0,5,12,0,8,2.4,4,69,0,27,17.3,81
96,92,Hank Poteat,PIT,25,,13,0,4,29,0,11,7.3,5,103,0,25,20.6,132
97,93,Robert Baker,MIA,26,,10,0,7,55,0,21,7.9,,,,,,72
98,94,Trung Canidate,STL,25,,16,1,,,,,,7,197,0,53,28.1,276
99,95,Patrick Pass,NWE,25,,15,0,,,,,,7,123,0,28,17.6,150
100,96,Paul Smith,SFO,24,,11,0,,,,,,7,107,0,28,15.3,230
101,97,Najeh Davenport ,GNB,23,,8,0,,,,,,6,130,0,27,21.7,347
102,98,Heath Evans,SEA,24,,16,1,,,,,,6,84,0,20,14.0,178
103,99,Robert Ferguson ,GNB,23,,16,1,,,,,,6,113,0,25,18.8,406
104,100,Lamar Gordon,STL,22,rb,13,5,,,,,,6,104,0,30,17.3,610
105,101,Marcel Shipp,ARI,24,rb,15,6,,,,,,6,120,0,29,20.0,1367
106,102,Derrius Thompson,WAS,25,WR,16,14,,,,,,6,91,0,21,15.2,941
107,103,D'Wayne Bates,MIN,27,WR,14,11,4,93,0,61,23.3,1,15,0,15,15.0,797
108,104,Tim Carter ,NYG,23,,5,0,,,,,,5,78,0,23,15.6,143
109,105,Derek Combs,OAK,23,,4,0,,,,,,5,71,0,25,14.2,71
110,106,LaMont Jordan,NYJ,24,,14,0,,,,,,5,112,0,34,22.4,588
111,107,Eric Metcalf,GNB,34,,1,0,3,-1,0,0,-0.3,2,41,0,21,20.5,47
112,108,Lorenzo Neal*,CIN,32,FB,16,8,,,,,,5,52,0,17,10.4,216
113,109,Joe Walker,IND,25,,5,0,2,6,0,5,3.0,3,50,0,28,16.7,56
114,110,Patrick Washington,JAX,24,,14,3,,,,,,5,35,0,11,7.0,40
115,111,Bruce Branch,WAS,24,,1,0,2,3,0,3,1.5,2,29,0,17,14.5,32
116,112,Nate Clements,BUF,23,RCB,16,16,4,20,0,11,5.0,,,,,,102
117,113,Dameane Douglas,PHI,26,,16,0,,,,,,4,77,0,23,19.3,77
118,114,Kahlil Hill,ATL,23,,1,0,4,12,0,5,3.0,,,,,,12
119,115,Javin Hunter,BAL,22,,12,3,,,,,,4,105,0,63,26.3,149
120,116,Darrell Jackson,SEA,24,WR,13,13,4,32,0,14,8.0,,,,,,912
121,117,Terry Jackson,SFO,26,,5,0,,,,,,4,67,0,23,16.8,67
122,118,Travis Jervey ,ATL,30,,6,0,,,,,,4,143,0,67,35.8,160
123,119,Kwamie Lassiter,ARI,33,FS,16,16,4,21,0,10,5.3,,,,,,28
124,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
125,120,Tyrone Poole,DEN,30,,16,4,4,24,0,16,6.0,,,,,,24
126,121,Montae Reagor,DEN,25,,15,1,,,,,,4,74,0,25,18.5,105
127,122,Dwight Smith,TAM,24,,16,2,,,,,,4,93,0,25,23.3,132
128,123,Peter Warrick,CIN,25,WR,15,10,4,14,0,10,3.5,,,,,,642
129,124,Damon Washington,NYG,25,,12,0,,,,,,4,77,0,30,19.3,77
130,125,Alvis Whitted,OAK,28,,9,0,,,,,,4,50,0,19,12.5,50
131,126,Michael Wiley,DAL,24,,16,1,,,,,,4,62,0,27,15.5,374
132,127,Charles Woodson ,OAK,26,LCB,8,7,4,6,0,4,1.5,,,,,,9
133,128,Chris Baker,NYJ,23,,12,1,,,,,,3,23,0,15,7.7,37
134,129,Monty Beisel,KAN,24,,16,0,,,,,,3,21,0,9,7.0,21
135,130,Nathan Black,CAR,24,,5,0,,,,,,3,44,0,15,14.7,44
136,131,Derrick Blaylock,KAN,23,,12,0,,,,,,3,49,0,19,16.3,168
137,132,Tony Carter ,GNB,30,,12,0,1,0,0,0,0.0,2,42,0,25,21.0,42
138,133,Phillip Crosby,BUF,26,,16,4,,,,,,3,45,0,18,15.0,78
139,134,Ronald Curry,OAK,23,,1,0,,,,,,3,68,0,27,22.7,68
140,135,Marc Edwards,NWE,28,FB,16,10,,,,,,3,27,0,15,9.0,319
141,136,Jabar Gaffney,HOU,22,WR,16,14,3,-3,0,1,-1.0,,,,,,480
142,137,Damon Gibson ,2TM,27,,2,0,3,25,0,19,8.3,,,,,,25
143,138,Frisman Jackson,CLE,23,,7,0,,,,,,3,58,0,26,19.3,64
144,139,Willie Jackson,2TM,31,,12,2,,,,,,3,47,0,20,15.7,304
145,140,Erron Kinney,TEN,25,TE,15,7,,,,,,3,41,0,25,13.7,214
146,141,Nick Luchey,CIN,25,,16,3,,,,,,3,40,0,17,13.3,145
147,142,Brandon Manumaleuna,STL,22,TE,16,10,,,,,,3,30,0,15,10.0,136
148,143,Mack Strong,SEA,31,FB,16,12,,,,,,3,54,0,25,18.0,268
149,144,Vinny Sutherland,2TM,24,,3,0,,,,,,3,49,0,18,16.3,49
150,145,James Wofford,MIN,24,,9,0,,,,,,3,62,0,25,20.7,62
151,146,Mike Anderson ,DEN,29,FB,15,12,,,,,,2,39,0,23,19.5,592
152,147,Jason Belser,KAN,32,fs,16,8,,,,,,2,39,0,26,19.5,94
153,148,Steve Bush,ARI,28,TE,16,12,,,,,,2,24,0,13,12.0,145
154,149,Dan Campbell,NYG,26,TE,16,16,,,,,,2,6,0,5,3.0,181
155,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
156,150,Mark Campbell,CLE,27,TE,16,16,,,,,,2,21,0,14,10.5,200
157,151,Dwayne Carswell,DEN,30,te,16,7,,,,,,2,14,0,10,7.0,203
158,152,Aveion Cason,DET,23,,10,3,,,,,,2,48,0,24,24.0,443
159,153,Autry Denson,IND,26,,1,0,,,,,,2,38,0,20,19.0,40
160,154,Ron Dixon,NYG,26,,10,3,,,,,,2,61,0,35,30.5,441
161,155,James Fenderson ,NOR,26,,16,1,,,,,,2,43,0,22,21.5,146
162,156,Brian Finneran,ATL,26,WR,16,16,2,0,0,0,0.0,,,,,,838
163,157,Tony Fisher,GNB,23,,15,1,,,,,,2,42,0,21,21.0,395
164,158,Charles Grant,NOR,24,lde,16,6,,,,,,2,10,0,10,5.0,44
165,159,Drew Haddad,IND,24,,1,0,,,,,,2,19,0,14,9.5,30
166,160,Charles Hill,HOU,22,,16,0,,,,,,2,0,0,0,0.0,0
167,161,Ron Johnson,BAL,22,,16,4,,,,,,2,21,0,11,10.5,135
168,162,Rob Konrad,MIA,26,FB,16,12,,,,,,2,33,0,18,16.5,268
169,163,Brian Kozlowski ,ATL,32,,16,2,,,,,,2,35,0,29,17.5,94
170,164,Joel Makovicka,ARI,27,,12,1,,,,,,2,30,0,18,15.0,165
171,165,Jason McAddley,ARI,23,WR,9,8,,,,,,2,45,0,25,22.5,407
172,166,Fred McAfee*,NOR,34,,11,0,,,,,,2,69,0,51,34.5,80
173,167,Keith McKenzie,2TM,29,,8,3,,,,,,2,25,0,18,12.5,25
174,168,Brandon Noble,DAL,28,LDT,16,16,,,,,,2,33,0,17,16.5,33
175,169,Moran Norris,HOU,24,,13,0,,,,,,2,11,0,10,5.5,11
176,170,Jeff Ogden,BAL,27,,3,0,2,21,0,19,10.5,,,,,,21
177,171,Rich Owens,2TM,30,,11,0,,,,,,2,11,0,10,5.5,11
178,172,Adrian Peterson,CHI,23,,9,0,,,,,,2,37,0,21,18.5,156
179,173,Jeremy Slechta,PHI,22,,13,0,,,,,,2,22,0,12,11.0,22
180,174,Jed Weaver,MIA,26,,16,4,,,,,,2,23,0,18,11.5,98
181,175,Dez White ,CHI,23,WR,16,14,,,,,,2,47,0,27,23.5,714
182,176,Jamel White,CLE,25,rb,14,6,,,,,,2,21,0,11,10.5,943
183,177,Ricky Williams,IND,24,,10,0,,,,,,2,35,0,21,17.5,90
184,178,Michael Young,ARI,24,,16,2,,,,,,2,22,0,12,11.0,22
185,179,John Allred,PIT,28,,13,0,,,,,,1,7,0,7,7.0,7
186,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
187,180,Rodney Bailey,PIT,23,,16,0,,,,,,1,12,0,12,12.0,12
188,181,Mike Banks,ARI,23,,12,0,,,,,,1,18,0,18,18.0,18
189,182,Tiki Barber,NYG,27,RB,16,15,1,5,0,5,5.0,,,,,,1989
190,183,Jarrod Baxter,HOU,23,FB,16,10,,,,,,1,19,0,19,19.0,66
191,184,Jay Bellamy,NOR,30,SS,16,16,,,,,,1,5,0,5,5.0,44
192,185,Sean Bennett,NYG,27,,7,0,,,,,,1,0,0,0,0.0,37
193,186,Eric Beverly,DET,28,,15,3,,,,,,1,9,0,9,9.0,9
194,187,Ronnie Bradford,MIN,32,FS,16,15,,,,,,1,0,0,0,0.0,20
195,188,Tedy Bruschi,NWE,29,mlb,11,9,,,,,,1,11,0,11,11.0,86
196,189,Shawn Bryson,BUF,26,,6,0,,,,,,1,18,0,18,18.0,62
197,190,Tom Burke,ARI,26,,6,0,,,,,,1,15,0,15,15.0,15
198,191,Joe Burns,BUF,23,,10,0,,,,,,1,35,0,35,35.0,42
199,192,Leonardo Carson,SDG,25,ldt,16,7,,,,,,1,14,0,14,14.0,14
200,193,Jonathan Carter ,NYG,23,,1,0,,,,,,1,14,0,14,14.0,14
201,194,Chris Cash,DET,22,RCB,16,12,1,0,0,0,0.0,,,,,,11
202,195,KaRon Coleman,DEN,24,,2,0,,,,,,1,6,0,6,6.0,8
203,196,Rafael Cooper,DET,27,,5,0,,,,,,1,55,0,55,55.0,116
204,197,Bryan Cox,NOR,34,,9,1,,,,,,1,14,0,14,14.0,14
205,198,Jason Craft,JAX,26,RCB,16,16,1,1,0,1,1.0,,,,,,1
206,199,Keyuo Craver,NOR,22,,10,1,1,0,0,0,0.0,,,,,,38
207,200,Alge Crumpler,ATL,25,TE,16,9,,,,,,1,9,0,9,9.0,464
208,201,James Dearth,NYJ,26,,16,0,,,,,,1,9,0,9,9.0,9
209,202,Jason Doering,IND,24,ss,15,6,,,,,,1,2,0,2,2.0,2
210,203,Tony Driver,BUF,25,,6,0,,,,,,1,27,0,27,27.0,27
211,204,T.J. Duckett,ATL,21,,12,3,,,,,,1,4,0,4,4.0,572
212,205,Ron Dugans,CIN,25,wr,16,5,,,,,,1,6,0,6,6.0,427
213,206,Antuan Edwards ,GNB,25,,12,4,1,0,0,0,0.0,,,,,,0
214,207,Zeron Flemister,WAS,26,te,15,7,,,,,,1,15,0,15,15.0,161
215,208,Jamar Fletcher,MIA,23,,16,4,,,,,,1,0,0,0,0.0,30
216,209,Terrell Fletcher,SDG,29,,10,0,,,,,,1,22,0,22,22.0,212
217,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
218,210,Olandis Gary,DEN,27,,13,2,,,,,,1,13,0,13,13.0,308
219,211,Sam Gash,BAL,33,,11,0,,,,,,1,14,0,14,14.0,14
220,212,Jarvis Green,NWE,23,,15,4,,,,,,1,10,0,10,10.0,10
221,213,Mike Green ,TEN,26,,15,2,,,,,,1,10,0,10,10.0,138
222,214,Nick Greisen,NYG,23,,8,1,,,,,,1,12,0,12,12.0,12
223,215,Brock Gutierrez,CIN,29,,16,1,,,,,,1,11,0,11,11.0,11
224,216,Patrick Hape,DEN,28,,16,0,,,,,,1,16,0,16,16.0,42
225,217,Keith Heinrich,CAR,23,,4,0,,,,,,1,3,0,3,3.0,3
226,218,Dexter Jackson,TAM,25,FS,16,16,1,20,0,21,20.0,,,,,,121
227,219,James Jackson,CLE,26,,16,0,,,,,,1,13,0,13,13.0,76
228,220,LaDairis Jackson,WAS,23,,15,0,,,,,,1,0,0,0,0.0,0
229,221,Tory James,OAK,29,RCB,14,13,,,,,,1,0,0,0,0.0,35
230,222,N.D. Kalu,PHI,27,,16,0,,,,,,1,0,0,0,0.0,0
231,223,Kyle Kosier,SFO,24,,15,1,,,,,,1,10,0,10,10.0,10
232,224,Dan Kreider,PIT,25,FB,16,13,,,,,,1,18,0,18,18.0,156
233,225,Dorsey Levens ,PHI,32,,16,0,,,,,,1,24,0,24,24.0,559
234,226,Kevin Lockett,2TM,28,,13,4,,,,,,1,-2,0,0,-2.0,203
235,227,Chris Luzar,JAX,23,,12,0,,,,,,1,0,0,0,0.0,5
236,228,Kris Mangum,CAR,29,te,16,8,,,,,,1,12,0,12,12.0,171
237,229,Quentin McCord ,ATL,24,,9,0,,,,,,1,39,0,26,39.0,292
238,230,Don Morgan,ARI,27,,7,0,,,,,,1,15,0,15,15.0,15
239,231,Sammy Morris ,BUF,25,,16,0,,,,,,1,0,0,0,0.0,53
240,232,Kelvin Moses,NYJ,26,,16,0,,,,,,1,0,0,0,0.0,0
241,233,Randy Moss*,MIN,25,WR,16,16,,,,,,1,11,0,11,11.0,1409
242,234,Frank Murphy,HOU,25,,5,0,,,,,,1,0,0,0,0.0,0
243,235,Yo Murphy,STL,29,,11,1,,,,,,1,21,0,21,21.0,44
244,236,Dennis O'Sullivan,NYJ,26,,3,0,,,,,,1,11,0,11,11.0,11
245,237,Anton Palepoi,SEA,24,,13,1,,,,,,1,8,0,8,8.0,8
246,238,J.R. Redmond,NWE,25,,9,0,,,,,,1,12,0,12,12.0,19
247,239,Jimmy Redmond,JAX,25,,14,0,,,,,,1,32,0,32,32.0,32
248,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
249,240,James Reed,NYJ,25,,16,0,,,,,,1,5,0,5,5.0,5
250,241,Coby Rhinehart ,ARI,25,,16,2,1,18,0,18,18.0,,,,,,18
251,242,Cory Schlesinger,DET,30,FB,16,14,,,,,,1,15,0,15,15.0,417
252,243,Chad Scott,PIT,28,LCB,15,15,1,4,0,4,4.0,,,,,,34
253,244,Corey Sears,HOU,29,,16,0,,,,,,1,9,0,9,9.0,9
254,245,Darren Sharper*,GNB,27,FS,13,13,1,0,0,0,0.0,,,,,,233
255,246,Daimon Shelton,CHI,30,FB,12,8,,,,,,1,0,0,0,0.0,34
256,247,Detron Smith,IND,28,,11,2,,,,,,1,16,0,16,16.0,30
257,248,Jerald Sowell,NYJ,28,,16,0,,,,,,1,20,0,20,20.0,105
258,249,Paul Spicer,JAX,27,,16,4,,,,,,1,12,0,12,12.0,12
259,250,Kevin Swayne,NYJ,27,,15,0,,,,,,1,13,0,13,13.0,91
260,251,Bobby Taylor*,PHI,29,RCB,16,16,1,0,0,0,0.0,,,,,,51
261,252,Jeff Thomason,PHI,33,,16,3,,,,,,1,12,0,12,12.0,140
262,253,Reggie Tongue,SEA,29,SS,16,16,,,,,,1,27,0,27,27.0,156
263,254,Joe Tuipala,JAX,26,,15,0,,,,,,1,3,0,3,3.0,3
264,255,Artie Ulmer,ATL,29,,15,0,,,,,,1,10,0,10,10.0,10
265,256,Al Wallace,CAR,28,,16,4,,,,,,1,13,0,13,13.0,13
266,257,Willie Whitehead,NOR,29,LDE,12,10,,,,,,1,8,0,8,8.0,8
267,258,Jermaine Wiggins,2TM,27,,14,1,,,,,,1,18,0,18,18.0,80
268,259,Todd Yoder,TAM,24,,16,0,,,,,,1,9,0,9,9.0,35
