,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,,Games,Def Interceptions,Fumbles,,Tackles,,,,,,,,,,,,,,,,,,
1,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
2,1,Brian Urlacher*+,CHI,24,MLB,16,16,1,0,0,0,7,2,0,2,43,0,4.5,153,117,36,19,,
3,2,Keith Brooking*,ATL,27,LILB,16,16,2,24,0,22,2,1,0,2,0,0,0.0,140,111,29,2,,
4,3,Jay Foreman,HOU,26,LILB,16,16,0,0,0,0,8,1,0,0,0,0,0.0,143,107,36,8,,
5,4,Ed Hartwell ,BAL,24,LILB,16,16,0,0,0,0,4,,,,,,3.0,144,105,39,13,,
6,5,Mike Peterson,IND,26,LLB,16,16,3,96,0,53,9,,,,,,0.0,137,104,33,6,,
7,6,Adam Archuleta,STL,25,SS,16,16,1,2,0,2,5,0,0,1,0,0,2.5,116,102,14,5,,
8,7,Keith Bulluck,TEN,25,RLB,16,16,1,5,0,5,7,3,0,2,61,1,1.0,127,101,26,11,,
9,8,Donnie Edwards*,SDG,29,MLB,16,16,5,95,1,46,11,0,0,1,82,1,0.0,129,100,29,6,,
10,9,Michael Green,CHI,26,SS,16,16,0,0,0,0,5,1,0,2,-1,0,1.0,130,100,30,5,,
11,10,Zach Thomas*+,MIA,29,MLB,16,16,1,7,0,7,4,0,0,1,22,0,0.5,156,100,56,4,,
12,11,Al Wilson*,DEN,25,MLB,16,15,0,0,0,0,4,1,0,2,2,0,5.0,132,100,32,8,,
13,12,London Fletcher,BUF,27,MLB,16,16,0,0,0,0,2,2,0,2,20,0,3.0,149,98,51,4,,
14,13,Eric Barton,OAK,25,RLB,16,16,2,5,0,3,4,3,0,0,0,0,6.0,127,97,30,12,,
15,14,Earl Holmes,CLE,29,MLB,16,15,0,0,0,0,5,0,0,1,0,0,0.0,128,96,32,9,,
16,15,Jamie Sharper,HOU,28,RILB,16,16,0,0,0,0,9,0,0,3,2,0,5.5,137,95,42,14,,
17,16,Mike Maslowski,KAN,28,RLB,16,16,3,28,0,25,12,0,0,1,0,0,1.0,125,93,32,7,,
18,17,Sam Cowart,NYJ,27,RLB,16,16,0,0,0,0,8,,,,,,2.0,127,91,36,10,,
19,18,Derrick Brooks*+,TAM,29,RLB,16,16,5,218,3,97,11,1,0,1,11,1,1.0,118,88,30,7,,
20,19,Chris Cash,DET,22,RCB,16,12,1,11,0,11,11,1,1,2,0,0,0.0,101,88,13,4,,
21,20,Ian Gold,DEN,24,RLB,16,16,0,0,0,0,4,1,0,2,18,0,6.5,100,85,15,10,,
22,21,Roy Williams,DAL,22,FS,16,16,5,90,2,85,8,3,0,3,0,0,2.0,96,85,11,6,,
23,22,Dexter Coakley,DAL,30,RLB,16,16,1,52,1,52,8,0,0,1,1,0,1.0,108,84,24,3,,
24,23,Todd Lyght,DET,33,LCB,16,14,2,31,0,31,18,,,,,,0.0,99,84,15,4,,
25,24,Derek Smith,SFO,27,MLB,16,16,0,0,0,0,6,1,0,1,0,0,1.0,113,84,29,8,,
26,25,Sammy Knight,NOR,27,FS,16,16,5,36,0,17,12,2,0,1,0,0,2.0,107,82,25,5,,
27,26,Takeo Spikes,CIN,26,RLB,16,16,0,0,0,0,1,1,0,5,45,1,1.5,113,81,32,6,,
28,27,Jessie Armstead,WAS,32,RLB,16,16,0,0,0,0,2,0,0,3,1,0,3.0,100,79,21,11,,
29,28,William Bartee,KAN,25,RCB,14,13,0,0,0,0,7,1,0,0,0,0,0.0,84,78,6,1,,
30,29,Mike Brown,CHI,24,FS,16,15,3,16,0,16,7,3,0,2,106,1,0.0,93,78,15,1,,
31,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
32,30,Julian Peterson*,SFO,24,LLB,16,16,1,2,0,2,7,2,0,1,3,0,2.0,96,78,18,5,,
33,31,Shaunard Harts ,KAN,24,FS,16,11,0,0,0,0,1,0,0,2,11,0,2.0,88,77,11,4,,
34,32,Marvin Jones,NYJ,30,MLB,16,16,1,0,0,0,4,0,0,2,1,0,0.0,109,77,32,2,,
35,33,Raynoch Thompson,ARI,25,LLB,16,16,0,0,0,0,3,,,,,,3.0,110,77,33,11,,
36,34,Reggie Tongue,SEA,29,SS,16,16,5,118,1,46,10,0,1,2,11,0,0.0,105,77,28,1,,
37,35,Mark Fields,CAR,30,LLB,15,15,1,37,0,30,7,0,0,2,0,0,7.5,103,76,27,14,,
38,36,Rob Morris ,IND,27,MLB,16,16,0,0,0,0,2,1,0,1,0,0,3.0,100,76,24,10,,
39,37,Reggie Howard,CAR,25,RCB,14,14,2,19,0,13,8,0,0,2,6,0,1.0,84,75,9,5,,
40,38,John Mobley,DEN,29,LLB,16,16,0,0,0,0,3,0,0,2,1,0,1.0,101,74,27,9,,
41,39,Shelton Quarles*,TAM,31,MLB,16,16,2,29,1,25,5,,,,,,1.0,113,74,39,3,,
42,40,Peter Sirmon,TEN,25,LLB,16,12,3,88,1,32,4,,,,,,2.0,95,74,21,6,,
43,41,Micheal Barrow,NYG,32,MLB,15,14,0,0,0,0,3,2,0,0,0,0,2.5,110,73,37,10,,
44,42,Chris Claiborne,DET,24,MLB,16,15,3,63,1,43,7,0,0,1,0,0,4.5,102,73,29,8,,
45,43,Lance Schulters,TEN,27,FS,16,16,6,56,0,28,11,0,0,1,0,0,2.0,86,73,13,5,,
46,44,Ryan McNeil,SDG,32,RCB,15,15,1,16,0,16,12,0,0,4,14,1,0.0,79,72,7,1,,
47,45,Marvcus Patton,KAN,35,MLB,16,15,2,29,0,25,4,0,0,2,5,0,2.0,93,72,21,8,,
48,46,Shawn Barber,PHI,27,LLB,16,16,2,81,1,80,10,2,0,3,6,0,1.0,93,71,22,5,,
49,47,Ken Lucas,SEA,23,RCB,16,16,3,67,0,40,12,1,0,0,0,0,0.0,82,71,11,3,,
50,48,Wali Rainer,JAX,25,MLB,16,14,0,0,0,0,6,0,0,1,0,0,1.0,92,71,21,4,,
51,49,Ed Reed,BAL,24,SS,16,16,5,167,0,59,12,0,1,0,0,0,1.0,85,71,14,5,,
52,50,Fred Thomas,NOR,29,RCB,15,14,5,80,0,43,14,2,0,1,0,0,1.0,83,71,12,3,,
53,51,Jason Webster,SFO,25,RCB,16,16,1,37,1,37,11,,,,,,0.0,85,71,14,4,,
54,52,Coy Wire,BUF,24,SS,16,15,0,0,0,0,1,,,,,,3.0,96,71,25,5,,
55,53,LaVar Arrington*,WAS,24,LLB,16,16,0,0,0,0,8,0,0,3,1,1,11.0,95,70,25,12,,
56,54,Greg Biekert,MIN,33,MLB,16,16,4,26,0,20,10,0,0,1,0,0,0.0,101,70,31,4,,
57,55,Danny Clark,JAX,25,LLB,16,16,1,7,0,7,2,,,,,,2.0,92,70,22,6,,
58,56,Donovin Darius,JAX,27,SS,14,14,1,3,0,3,5,,,,,,1.0,78,70,8,2,,
59,57,Omar Stoutmire,NYG,28,FS,16,16,0,0,0,0,3,2,0,0,0,0,0.0,88,70,18,3,,
60,58,Rod Woodson*+,OAK,37,FS,16,16,8,225,2,98,16,0,0,3,64,0,0.0,82,70,12,0,,
61,59,Jerry Azumah,CHI,25,RCB,16,16,0,18,0,18,6,,,,,,1.0,82,69,13,2,,
62,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
63,60,Gary Baxter,BAL,24,RCB,16,14,1,0,0,0,17,,,,,,0.0,78,69,9,5,,
64,61,Jay Bellamy,NOR,30,SS,16,16,3,39,0,16,9,0,0,2,0,0,1.5,89,69,20,4,,
65,62,Victor Green,NWE,33,fs,16,5,1,90,1,90,3,0,0,3,0,0,0.0,91,69,22,2,,
66,63,Rodney Harrison,SDG,30,SS,13,13,2,2,0,2,8,2,0,0,0,0,2.0,88,69,19,3,,
67,64,Artrell Hawkins,CIN,26,RCB,15,15,2,102,1,102,6,0,1,2,19,0,2.0,76,69,7,2,,
68,65,Roman Phifer,NWE,34,RLB,14,14,0,0,0,0,2,0,0,1,0,0,0.5,109,69,40,4,,
69,66,Nate Wayne,GNB,27,RLB,16,15,3,32,0,25,9,0,0,2,0,0,2.5,111,69,42,3,,
70,67,Kim Herring,STL,27,FS,16,16,3,38,0,36,8,0,0,1,3,0,0.0,78,68,10,3,,
71,68,Mo Lewis,NYJ,33,LLB,16,16,1,14,0,14,4,,,,,,0.5,82,68,14,3,,
