,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
43,41,Maurice Morris ,SEA,29,rb,13,6,132,574,0,29,45,4.3,44.2,1
44,42,Fred Jackson,BUF,27,,16,3,130,571,3,33,32,4.4,35.7,3
45,43,Pierre Thomas,NOR,24,rb,15,5,129,625,9,43,42,4.8,41.7,1
46,44,Darren McFadden,OAK,21,rb,13,5,113,499,4,25,50,4.4,38.4,3
47,45,Deuce McAllister,NOR,30,rb,13,6,107,418,5,24,19,3.9,32.2,0
48,46,Ray Rice,BAL,21,,13,4,107,454,0,21,60,4.2,34.9,1
49,47,Reggie Bush,NOR,23,RB,10,9,106,404,2,20,43,3.8,40.4,3
50,48,Chris Perry ,CIN,27,rb,13,6,104,269,2,11,25,2.6,20.7,5
51,49,Chester Taylor,MIN,29,,16,1,101,399,4,19,21,4.0,24.9,2
52,50,Michael Bush,OAK,24,,15,0,95,421,3,15,67,4.4,28.1,1
53,51,Jerious Norwood,ATL,25,,16,0,95,489,4,22,45,5.1,30.6,2
54,52,Tashard Choice,DAL,24,,16,3,92,472,2,25,38,5.1,29.5,0
55,53,Kevin Faulk,NWE,32,,15,3,83,507,3,24,41,6.1,33.8,0
56,54,LaMont Jordan,NWE,30,,8,0,80,363,4,20,49,4.5,45.4,1
57,55,Antonio Pittman,STL,23,fb,12,5,79,296,0,16,24,3.7,24.7,1
58,56,Correll Buckhalter,PHI,30,,14,2,76,369,2,18,33,4.9,26.4,0
59,57,DeShaun Foster ,SFO,28,,16,2,76,234,1,13,18,3.1,14.6,2
60,58,Rudi Johnson,DET,29,,14,4,76,237,1,11,27,3.1,16.9,1
61,59,Michael Pittman,DEN,33,,8,3,76,320,4,24,20,4.2,40.0,0
62,Rk,Player,Tm,Age,Pos,G,GS,Att,Yds,TD,1D,Lng,Y/A,Y/G,Fmb
63,60,Leon Washington*+,NYJ,26,,16,1,76,448,6,17,61,5.9,28.0,3
64,61,Ahman Green,HOU,31,,8,1,74,294,3,23,14,4.0,36.8,0
65,62,BenJarvus Green-Ellis,NWE,23,,9,3,74,275,5,23,15,3.7,30.6,0
66,63,Matt Cassel,NWE,26,QB,16,15,73,270,2,23,19,3.7,16.9,7
67,64,David Garrard,JAX,30,QB,16,16,73,322,2,32,24,4.4,20.1,7
68,65,Peyton Hillis,DEN,22,RB,12,6,68,343,5,25,19,5.0,28.6,0
69,66,Ahmad Bradshaw,NYG,22,,15,0,67,355,1,14,77,5.3,23.7,3
70,67,Jamaal Charles,KAN,22,,16,2,67,357,0,18,30,5.3,22.3,2
71,68,Cadillac Williams,TAM,26,,6,1,63,233,4,18,28,3.7,38.8,1
72,69,T.J. Duckett,SEA,27,,16,0,62,172,8,26,29,2.8,10.8,0
73,70,Tyler Thigpen,KAN,24,QB,14,11,62,386,3,22,32,6.2,27.6,6
74,71,Ladell Betts,WAS,29,,13,0,61,206,1,15,14,3.4,15.8,1
75,72,Darren Sproles ,SDG,25,,16,0,61,330,1,15,37,5.4,20.6,3
76,73,Selvin Young,DEN,25,rb,8,5,61,303,1,11,49,5.0,37.9,1
77,74,Ryan Fitzpatrick,CIN,26,QB,13,12,60,304,2,24,22,5.1,23.4,11
78,75,Jay Cutler *,DEN,25,QB,16,16,57,200,2,14,18,3.5,12.5,5
79,76,Aaron Rodgers ,GNB,25,QB,16,16,56,207,4,21,21,3.7,12.9,10
80,77,Matt Ryan,ATL,23,QB,16,16,55,104,1,13,17,1.9,6.5,6
81,78,Joe Flacco,BAL,23,QB,16,16,52,180,2,16,38,3.5,11.3,11
82,79,Jason Campbell,WAS,27,QB,16,16,47,258,1,15,23,5.5,16.1,7
83,80,Brandon Jackson,GNB,23,,13,0,45,248,1,15,32,5.5,19.1,1
84,81,Tatum Bell,DEN,27,,7,3,44,249,2,10,37,5.7,35.6,0
85,82,Donovan McNabb,PHI,32,QB,16,16,39,147,2,11,17,3.8,9.2,7
86,83,Trent Edwards,BUF,25,QB,14,14,36,117,3,11,15,3.3,8.4,9
87,84,Jeff Garcia ,TAM,38,QB,12,11,35,148,1,14,20,4.2,12.3,7
88,85,Andre Hall,DEN,26,,8,0,35,144,0,7,16,4.1,18.0,2
89,86,Kolby Smith,KAN,24,,7,3,35,100,1,5,19,2.9,14.3,0
90,87,Jerome Harrison,CLE,25,,15,0,34,246,1,11,72,7.2,16.4,0
91,88,Kevin Jones,CHI,26,,11,0,34,109,0,7,16,3.2,9.9,0
92,89,Ben Roethlisberger,PIT,26,QB,16,16,34,101,2,8,17,3.0,6.3,14
93,Rk,Player,Tm,Age,Pos,G,GS,Att,Yds,TD,1D,Lng,Y/A,Y/G,Fmb
94,90,Kenneth Darby,STL,26,,10,0,32,140,0,9,14,4.4,14.0,1
95,91,J.J. Arrington,ARI,25,,11,3,31,187,1,9,30,6.0,17.0,0
96,92,Philip Rivers,SDG,27,QB,16,16,31,84,0,12,11,2.7,5.3,8
97,93,Matt Schaub,HOU,27,QB,11,11,31,68,2,9,10,2.2,6.2,10
98,94,Felix Jones,DAL,21,,6,0,30,266,3,14,60,8.9,44.3,0
99,95,J.T. O'Sullivan,SFO,29,qb,9,8,30,145,0,8,18,4.8,16.1,11
100,96,Chad Pennington,MIA,32,QB,16,16,30,62,1,6,16,2.1,3.9,3
101,97,Leonard Weaver,SEA,26,fb,14,7,30,130,0,9,15,4.3,9.3,1
102,98,Josh Cribbs,CLE,25,,15,2,29,167,1,12,27,5.8,11.1,0
103,99,Laurence Maroney,NWE,23,,3,3,28,93,0,4,17,3.3,31.0,0
104,100,Tony Romo ,DAL,28,QB,13,13,28,41,0,4,15,1.5,3.2,13
105,101,Gary Russell,PIT,22,,12,0,28,77,3,11,15,2.8,6.4,0
106,102,Tarvaris Jackson ,MIN,25,qb,9,5,26,145,0,11,29,5.6,16.1,5
107,103,Ryan Moats,HOU,26,,9,0,26,94,1,6,12,3.6,10.4,0
108,104,Derek Anderson ,CLE,25,QB,10,9,25,55,0,6,15,2.2,5.5,9
109,105,Kerry Collins*,TEN,36,QB,16,15,25,49,0,4,17,2.0,3.1,5
110,106,Kyle Eckel,PHI,27,,5,0,24,79,0,6,14,3.3,15.8,0
111,107,Shaun Hill,SFO,28,QB,9,8,24,115,2,11,24,4.8,12.8,8
112,108,Kyle Orton,CHI,26,QB,15,15,24,49,3,8,12,2.0,3.3,6
113,109,Lousaka Polite,MIA,27,fb,11,5,23,85,0,15,14,3.7,7.7,0
114,110,Jason Wright,CLE,26,,15,0,23,85,0,7,11,3.7,5.7,1
115,111,Drew Brees*,NOR,29,QB,16,16,22,-1,0,4,9,0.0,-0.1,6
116,112,Brett Favre *,NYJ,39,QB,16,16,21,43,1,4,27,2.0,2.7,10
117,113,Lorenzo Booker,PHI,24,,10,1,20,53,0,2,8,2.7,5.3,0
118,114,Jake Delhomme,CAR,33,QB,16,16,20,21,2,2,12,1.1,1.3,5
119,115,Eli Manning *,NYG,27,QB,16,16,20,10,1,3,13,0.5,0.6,5
120,116,Peyton Manning *+,IND,32,QB,16,16,20,21,1,4,12,1.1,1.3,1
121,117,Adrian Peterson,CHI,29,,15,0,20,100,0,4,16,5.0,6.7,0
122,118,Gus Frerotte,MIN,37,QB,11,11,19,7,1,3,5,0.4,0.6,4
123,119,Jacob Hester,SDG,23,,16,3,19,95,1,5,28,5.0,5.9,1
124,Rk,Player,Tm,Age,Pos,G,GS,Att,Yds,TD,1D,Lng,Y/A,Y/G,Fmb
125,120,Rashard Mendenhall,PIT,21,,4,1,19,58,0,3,12,3.1,14.5,0
126,121,Michael Robinson,SFO,25,,16,1,19,50,0,6,10,2.6,3.1,1
127,122,Kurt Warner*,ARI,37,QB,16,16,18,-2,0,1,11,-0.1,-0.1,11
128,123,DeSean Jackson,PHI,22,WR,16,15,17,96,1,6,21,5.6,6.0,4
129,124,P.J. Pope,DEN,24,,5,1,17,130,0,6,24,7.6,26.0,0
130,125,JaMarcus Russell ,OAK,23,QB,15,15,17,127,1,11,24,7.5,8.5,12
131,126,Seneca Wallace,SEA,28,QB,10,8,16,78,0,6,23,4.9,7.8,4
132,127,Dantrell Savage,KAN,23,,8,0,15,53,0,4,11,3.5,6.6,0
133,128,Chad Simpson,IND,23,,11,0,15,45,1,6,10,3.0,4.1,1
134,129,Jason Snelling ,ATL,25,,16,1,15,62,0,5,13,4.1,3.9,0
135,130,Ryan Torain,DEN,22,,2,1,15,69,1,4,19,4.6,34.5,0
136,131,Garrett Wolfe,CHI,24,,13,0,15,69,0,3,38,4.6,5.3,0
137,132,Marc Bulger,STL,31,QB,15,15,14,41,0,3,16,2.9,2.7,5
138,133,Chris Taylor,HOU,29,,3,0,14,37,0,1,17,2.6,12.3,1
139,134,Lance Ball,IND,23,,1,0,13,83,0,5,23,6.4,83.0,1
140,135,Mike Bell,NOR,25,,4,0,13,42,1,4,15,3.2,10.5,0
141,136,Kevin Kolb,PHI,24,,6,0,13,2,0,0,8,0.2,0.3,0
142,137,Travis Minor,STL,29,,13,0,13,29,0,3,13,2.2,2.2,1
143,138,Mike Tolbert,SDG,23,fb,13,7,13,37,0,4,11,2.8,2.8,0
144,139,Kenny Watson,CIN,30,,10,0,13,55,0,2,7,4.2,5.5,0
145,140,Patrick Cobbs,MIA,25,,16,2,12,88,1,4,44,7.3,5.5,0
146,141,Daunte Culpepper,DET,31,qb,5,5,12,25,1,4,9,2.1,5.0,5
147,142,Carey Davis,PIT,27,,14,3,12,35,0,2,11,2.9,2.5,2
148,143,Harry Douglas,ATL,24,,16,0,12,69,1,4,33,5.8,4.3,1
149,144,J.P. Losman,BUF,27,,5,2,12,70,2,6,17,5.8,14.0,8
150,145,Lorenzo Neal,BAL,38,fb,16,5,12,25,0,6,5,2.1,1.6,0
151,146,Brad Smith,NYJ,25,,15,1,12,113,0,7,36,9.4,7.5,2
152,147,Shaun Alexander ,WAS,31,,4,0,11,24,0,0,8,2.2,6.0,0
153,148,Heath Evans,NWE,30,,16,4,11,23,0,4,4,2.1,1.4,0
154,149,Matt Hasselbeck ,SEA,33,qb,7,7,11,69,0,5,15,6.3,9.9,1
155,Rk,Player,Tm,Age,Pos,G,GS,Att,Yds,TD,1D,Lng,Y/A,Y/G,Fmb
156,150,Jason McKie,CHI,28,FB,11,8,11,26,2,5,6,2.4,2.4,1
157,151,Sage Rosenfels,HOU,30,qb,6,5,11,37,0,3,15,3.4,6.2,4
158,152,Eddie Royal,DEN,22,WR,15,15,11,109,0,4,71,9.9,7.3,2
159,153,Donnie Avery,STL,24,WR,15,12,10,69,1,3,37,6.9,4.6,0
160,154,Najeh Davenport ,2TM,29,,6,0,10,31,0,0,8,3.1,5.2,0
161,155,Tony Richardson ,NYJ,37,FB,16,7,10,65,0,6,16,6.5,4.1,0
162,156,Lawrence Vickers,CLE,25,FB,12,8,10,31,0,6,10,3.1,2.6,0
163,157,Anquan Boldin*,ARI,28,WR,12,11,9,67,0,2,30,7.4,5.6,4
164,158,Quinton Ganther,TEN,24,,13,0,9,61,0,3,22,6.8,4.7,0
165,159,Nick Goings,CAR,30,,16,0,9,10,0,0,4,1.1,0.6,0
166,160,Brad Hoover,CAR,32,FB,16,11,9,18,0,5,5,2.0,1.1,0
167,161,James Johnson,CIN,24,,4,0,9,29,0,2,12,3.2,7.3,0
168,162,Troy Smith,BAL,24,,6,0,9,24,0,2,8,2.7,4.0,0
169,163,David Carr,NYG,29,,3,0,8,10,0,0,7,1.3,3.3,0
170,164,Ahmard Hall,TEN,29,FB,16,11,8,21,0,3,6,2.6,1.3,1
171,165,Mike Karney,NOR,27,FB,12,8,8,10,2,5,3,1.3,0.8,0
172,166,John Kuhn,GNB,26,,16,3,8,10,1,5,3,1.3,0.6,0
173,167,Clifton Smith*,TAM,23,,9,0,8,40,0,3,10,5.0,4.4,4
174,168,Aaron Stecker,NOR,33,,6,0,8,43,0,2,12,5.4,7.2,0
175,169,DeShawn Wynn,GNB,25,,5,0,8,110,1,2,73,13.8,22.0,1
176,170,Vince Young,TEN,25,,3,1,8,27,0,0,8,3.4,9.0,2
177,171,B.J. Askew,TAM,28,,10,4,7,14,2,6,3,2.0,1.4,0
178,172,Michael Bennett,2TM,30,,7,0,7,12,0,0,4,1.7,1.7,0
179,173,Dan Orlovsky,DET,25,QB,10,7,7,29,0,2,10,4.1,2.9,3
180,174,Terrell Owens,DAL,35,WR,16,16,7,33,0,2,8,4.7,2.1,1
181,175,Mark Clayton,BAL,26,WR,16,13,6,81,1,3,42,13.5,5.1,0
182,176,Devin Hester,CHI,26,WR,15,8,6,61,0,4,20,10.2,4.1,5
183,177,Jon Kitna,DET,36,,4,4,6,34,0,3,10,5.7,8.5,3
184,178,Xavier Omon,BUF,23,,2,0,6,5,0,1,2,0.8,2.5,0
185,179,Carson Palmer,CIN,29,,4,4,6,38,0,2,15,6.3,9.5,2
186,Rk,Player,Tm,Age,Pos,G,GS,Att,Yds,TD,1D,Lng,Y/A,Y/G,Fmb
187,180,Mike Sellers*,WAS,33,FB,16,6,6,24,0,1,10,4.0,1.5,1
188,181,Andre Caldwell,CIN,23,,7,4,5,53,0,4,26,10.6,7.6,0
189,182,Rock Cartwright,WAS,29,,16,0,5,14,0,0,7,2.8,0.9,0
190,183,Jesse Chatman,NYJ,29,,3,0,5,8,0,1,5,1.6,2.7,0
191,184,De Dorsey,CIN,24,,4,0,5,8,0,0,7,1.6,2.0,0
192,185,Ted Ginn Jr.,MIA,23,WR,16,14,5,73,2,2,40,14.6,4.6,5
193,186,Brian Griese,TAM,33,qb,5,5,5,-1,0,1,3,-0.2,-0.2,1
194,187,Ovie Mughelli,ATL,28,FB,16,13,5,16,0,4,9,3.2,1.0,0
195,188,Brady Quinn,CLE,24,,3,3,5,21,0,2,12,4.2,7.0,0
196,189,Owen Schmitt,SEA,23,,15,1,5,21,0,1,14,4.2,1.4,0
197,190,Steve Smith*,CAR,29,WR,14,14,5,40,0,3,23,8.0,2.9,1
198,191,Jim Sorgi,IND,28,,1,0,5,8,0,1,12,1.6,8.0,0
199,192,Andrew Walter,OAK,26,,2,1,5,19,0,1,13,3.8,9.5,2
200,193,Nate Washington,PIT,25,,16,1,5,18,0,2,8,3.6,1.1,0
201,194,Bernard Berrian,MIN,28,WR,16,13,4,26,0,2,14,6.5,1.6,1
202,195,Aveion Cason,DET,29,,7,0,4,7,0,0,4,1.8,1.0,1
203,196,Jeff Dugan,MIN,27,,9,2,4,7,0,4,2,1.8,0.8,0
204,197,Matt Flynn,GNB,23,,7,0,4,4,0,1,6,1.0,0.6,1
205,198,Dante Hall ,STL,30,,8,0,4,9,0,2,10,2.3,1.1,0
206,199,Devery Henderson,NOR,26,WR,16,13,4,33,0,1,30,8.3,2.1,1
207,200,Damon Huard,KAN,35,,5,3,4,13,0,1,15,3.3,2.6,3
208,201,Tony Hunt,PHI,23,,6,2,4,9,1,2,6,2.3,1.5,1
209,202,Vincent Jackson,SDG,25,WR,16,16,4,69,0,3,31,17.3,4.3,1
210,203,Byron Leftwich,PIT,28,,5,0,4,7,1,1,8,1.8,1.4,0
211,204,Matt Leinart,ARI,25,,4,0,4,5,0,1,8,1.3,1.3,2
212,205,Josh McCown,CAR,29,,2,0,4,-3,0,0,0,-0.8,-1.5,0
213,206,Chauncey Washington,JAX,23,,6,0,4,9,0,1,6,2.3,1.5,0
214,207,Keenan Burton,STL,24,,13,1,3,8,0,0,5,2.7,0.6,0
215,208,Kellen Clemens,NYJ,25,,2,0,3,-3,0,0,-1,-1.0,-1.5,0
216,209,Rashied Davis ,CHI,29,WR,16,12,3,14,0,1,17,4.7,0.9,0
217,Rk,Player,Tm,Age,Pos,G,GS,Att,Yds,TD,1D,Lng,Y/A,Y/G,Fmb
218,210,Trent Green,STL,38,,3,1,3,4,0,1,3,1.3,1.3,0
219,211,Rex Grossman,CHI,28,,4,1,3,4,2,3,2,1.3,1.0,0
220,212,Johnnie Lee Higgins,OAK,25,,16,3,3,34,0,1,18,11.3,2.1,1
221,213,Calvin Johnson ,DET,23,WR,16,16,3,-1,0,1,7,-0.3,-0.1,3
222,214,Luke McCown,TAM,27,,2,0,3,15,0,0,12,5.0,7.5,0
223,215,Kevin O'Connell,NWE,23,,2,0,3,-6,0,0,-2,-2.0,-3.0,0
224,216,Drew Stanton,DET,24,,3,0,3,20,0,1,15,6.7,6.7,0
225,217,Devin Thomas,WAS,22,,16,1,3,53,1,2,29,17.7,3.3,0
226,218,Kevin Walter,HOU,27,WR,16,16,3,23,0,3,13,7.7,1.4,0
227,219,Wes Welker*,NWE,27,WR,16,14,3,26,0,1,19,8.7,1.6,1
228,220,Deon Anderson ,DAL,25,fb,14,5,2,3,0,0,3,1.5,0.2,0
229,221,Steve Breaston,ARI,25,WR,16,9,2,8,0,0,4,4.0,0.5,1
230,222,Antonio Bryant,TAM,27,WR,16,15,2,22,0,2,13,11.0,1.4,1
231,223,Greg Camarillo,MIA,26,WR,11,11,2,1,0,0,6,0.5,0.1,0
232,224,Antonio Chatman,CIN,29,,10,1,2,4,0,0,2,2.0,0.4,1
233,225,Michael Clayton,TAM,26,WR,15,9,2,5,0,0,4,2.5,0.3,1
234,226,Laveranues Coles,NYJ,31,WR,16,16,2,9,0,0,6,4.5,0.6,1
235,227,Jerricho Cotchery,NYJ,26,WR,16,16,2,8,0,0,8,4.0,0.5,2
236,228,Dennis Dixon,PIT,23,,1,0,2,-3,0,0,-1,-1.5,-3.0,0
237,229,Ken Dorsey,CLE,27,,4,3,2,0,0,0,0,0.0,0.0,2
238,230,Donald Driver,GNB,33,WR,16,16,2,4,0,0,6,2.0,0.3,0
239,231,Jerome Felton,DET,22,fb,13,6,2,4,0,0,4,2.0,0.3,0
240,232,Charlie Frye ,SEA,27,,2,1,2,30,0,1,27,15.0,15.0,0
241,233,Samkon Gado,STL,26,,1,0,2,4,0,0,3,2.0,4.0,0
242,234,Justin Griffith,OAK,28,,7,3,2,2,0,1,2,1.0,0.3,0
243,235,Mike Hart ,IND,22,,5,0,2,9,0,2,7,4.5,1.8,1
244,236,Craig Hentrich,TEN,37,,16,0,2,-6,0,0,0,-3.0,-0.4,1
245,237,Jason Hill,SFO,23,,16,2,2,5,0,1,9,2.5,0.3,1
246,238,Domenik Hixon,NYG,24,wr,16,7,2,26,0,2,15,13.0,1.6,0
247,239,Santonio Holmes,PIT,24,WR,15,15,2,9,0,1,10,4.5,0.6,4
248,Rk,Player,Tm,Age,Pos,G,GS,Att,Yds,TD,1D,Lng,Y/A,Y/G,Fmb
249,240,Brad Johnson ,DAL,40,,16,3,2,-1,0,0,0,-0.5,-0.1,1
250,241,Brandon Jones,TEN,26,wr,16,7,2,35,0,1,28,17.5,2.2,0
251,242,Greg Jones,JAX,27,FB,12,7,2,13,0,1,13,6.5,1.1,0
252,243,Cleo Lemon,JAX,29,,2,0,2,-3,0,0,-1,-1.5,-1.5,0
253,244,Brian Leonard,STL,24,,2,0,2,7,0,0,5,3.5,3.5,0
254,245,Brandon Marshall*,DEN,24,WR,15,15,2,-4,0,0,7,-2.0,-0.3,4
255,246,Justin McCareins,TEN,30,WR,14,10,2,8,0,0,4,4.0,0.6,2
256,247,Randy Moss,NWE,31,WR,16,16,2,0,0,0,2,0.0,0.0,3
257,248,Montell Owens,JAX,24,,16,0,2,43,2,2,41,21.5,2.7,0
258,249,Jalen Parmele,BAL,23,,1,0,2,27,0,1,31,13.5,27.0,0
259,250,Roscoe Parrish,BUF,26,,13,1,2,9,0,0,9,4.5,0.7,2
260,251,Cecil Sapp,HOU,30,,12,0,2,-3,0,0,0,-1.5,-0.3,0
261,252,Marques Tuiasosopo,OAK,29,,2,0,2,11,0,1,11,5.5,5.5,2
262,253,Delanie Walker,SFO,24,,15,2,2,-13,0,0,-3,-6.5,-0.9,2
263,254,Danny Ware,NYG,23,,6,0,2,15,0,1,9,7.5,2.5,0
264,255,Roddy White*,ATL,27,WR,16,15,2,4,0,0,2,2.0,0.3,1
265,256,Aundrae Allison,MIN,22,,15,0,1,1,0,0,1,1.0,0.1,2
266,257,Jon Alston,OAK,25,,14,4,1,22,0,1,22,22.0,1.6,0
267,258,Arnaz Battle,SFO,28,,9,0,1,18,0,1,18,18.0,2.0,1
268,259,Mitch Berger,PIT,36,,13,0,1,0,0,0,0,0.0,0.0,0
269,260,Davone Bess,MIA,23,wr,16,6,1,13,0,1,13,13.0,0.8,1
270,261,Marty Booker,CHI,32,wr,13,5,1,3,0,0,3,3.0,0.2,0
271,262,Reggie Brown,PHI,27,,10,3,1,6,0,1,6,6.0,0.6,0
272,263,Isaac Bruce,SFO,36,WR,16,15,1,-3,0,0,-3,-3.0,-0.2,0
273,264,Chris Chambers,SDG,30,WR,14,9,1,1,0,0,1,1.0,0.1,0
274,265,Mike Cox,KAN,23,fb,16,5,1,-2,0,0,-2,-2.0,-0.1,0
275,266,Patrick Crayton,DAL,29,WR,16,7,1,11,0,1,11,11.0,0.7,1
276,267,Ronald Curry,OAK,29,WR,13,10,1,1,0,0,1,1.0,0.1,0
277,268,Fred Davis,WAS,22,,11,2,1,-3,0,0,-3,-3.0,-0.3,0
278,269,Jason Davis,2TM,25,,6,3,1,0,0,0,0,0.0,0.0,0
279,Rk,Player,Tm,Age,Pos,G,GS,Att,Yds,TD,1D,Lng,Y/A,Y/G,Fmb
280,270,Vernon Davis ,SFO,24,TE,16,16,1,11,0,1,11,11.0,0.7,2
281,271,Keith Ellison,BUF,24,LLB,16,14,1,6,0,1,6,6.0,0.4,0
282,272,Lee Evans,BUF,27,WR,16,16,1,22,0,1,22,22.0,1.4,2
283,273,Brandon Fields,MIA,24,,16,0,1,0,0,0,0,0.0,0.0,0
284,274,Derrick Frost,GNB,28,,12,0,1,0,0,0,0,0.0,0.0,1
285,275,Bruce Gradkowski,CLE,25,,2,1,1,2,0,0,2,2.0,1.0,0
286,276,Quinn Gray,KAN,29,,1,0,1,27,0,0,27,27.0,27.0,0
287,277,Marques Hagans,3TM,26,,6,0,1,2,0,0,2,2.0,0.3,0
288,278,Madison Hedgecock,NYG,27,FB,16,10,1,0,0,0,0,0.0,0.0,0
289,279,Chris Henry ,TEN,23,,1,0,1,3,0,0,3,3.0,3.0,0
290,280,Ike Hilliard,TAM,32,,16,2,1,0,0,0,0,0.0,0.0,2
291,281,T.J. Houshmandzadeh,CIN,31,WR,15,15,1,9,0,0,9,9.0,0.6,0
292,282,Steve Johnson,BUF,22,,11,1,1,6,0,0,6,6.0,0.5,0
293,283,Jacoby Jones,HOU,24,,16,0,1,-5,0,0,-5,-5.0,-0.3,4
294,284,Chris Kluwe,MIN,27,,16,0,1,-7,0,0,-7,-7.0,-0.4,1
295,285,Sam Koch,BAL,26,,16,0,1,9,0,1,9,9.0,0.6,0
296,286,Dan Kreider,STL,31,,11,4,1,0,0,0,0,0.0,0.0,0
297,287,Vonta Leach,HOU,27,FB,16,12,1,1,1,1,1,1.0,0.1,0
298,288,Shane Lechler*+,OAK,32,,16,0,1,0,0,0,0,0.0,0.0,1
299,289,Kregg Lumpkin,GNB,24,,2,0,1,19,0,1,19,19.0,9.5,0
300,290,Mario Manningham,NYG,22,,7,0,1,-12,0,0,-12,-12.0,-1.7,0
301,291,Derrick Mason,BAL,34,WR,16,16,1,3,0,0,3,3.0,0.2,2
302,292,Robert Meachem,NOR,24,,14,3,1,20,1,1,20,20.0,1.4,0
303,293,Santana Moss,WAS,29,WR,16,16,1,27,0,1,27,27.0,1.7,1
304,294,Moran Norris,DET,30,FB,11,8,1,1,0,0,1,1.0,0.1,0
305,295,Dennis Northcutt,JAX,31,,14,3,1,9,0,0,9,9.0,0.6,1
306,296,Jordan Palmer,CIN,24,,3,0,1,4,0,0,4,4.0,1.3,0
307,297,Antwaan Randle El ,WAS,29,WR,16,16,1,5,0,0,5,5.0,0.3,2
