,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
65,62,Keiwan Ratliff,IND,27,,13,4,16,89,0,19,5.6,,,,,,126
66,63,Gary Russell,PIT,22,,12,0,,,,,,16,371,0,43,23.2,446
67,64,B.J. Sams,KAN,28,,3,0,7,58,0,16,8.3,9,180,0,36,20.0,238
68,65,Aundrae Allison,MIN,22,,15,0,9,58,0,27,6.4,6,100,0,22,16.7,268
69,66,Jamaal Charles,KAN,22,,16,2,,,,,,15,321,0,40,21.4,950
70,67,Najeh Davenport ,2TM,29,,6,0,,,,,,15,324,0,27,21.6,409
71,68,Chad Simpson,IND,23,,11,0,,,,,,15,344,0,46,22.9,419
72,69,Jonathan Stewart,CAR,21,,16,0,,,,,,15,349,0,38,23.3,1232
73,70,R.W. McQuarters,NYG,32,,9,0,13,86,0,15,6.6,1,18,0,18,18.0,104
74,71,Andre Caldwell,CIN,23,,7,4,,,,,,13,338,0,43,26.0,469
75,72,Delanie Walker,SFO,24,,15,2,,,,,,13,257,0,35,19.8,401
76,73,Kevin Faulk,NWE,32,,15,3,10,132,0,24,13.2,2,36,0,25,18.0,1161
77,74,Shaun McDonald,DET,27,WR,12,7,11,104,0,27,9.5,,,,,,436
78,75,Jordy Nelson,GNB,23,,16,2,,,,,,11,208,0,45,18.9,574
79,76,Matthew Slater,NWE,23,,14,0,,,,,,11,155,0,31,14.1,155
80,77,Dane Looker,STL,32,wr,13,6,9,51,0,14,5.7,1,4,0,4,4.0,326
81,78,Isaiah Stanback,DAL,24,,8,0,,,,,,10,218,0,58,21.8,242
82,79,Chester Taylor,MIN,29,,16,1,,,,,,10,234,0,37,23.4,1032
83,80,Ryan Moats,HOU,26,,9,0,,,,,,9,212,0,32,23.6,320
84,81,Patrick Cobbs,MIA,25,,16,2,,,,,,8,189,0,60,23.6,552
85,82,T.J. Houshmandzadeh,CIN,31,WR,15,15,8,79,0,15,9.9,,,,,,989
86,83,Chad Jackson,DEN,23,,4,0,,,,,,8,162,0,24,20.3,181
87,84,Sinorice Moss,NYG,25,,10,0,,,,,,8,162,0,27,20.3,315
88,85,Darius Reynaud,MIN,24,,3,0,,,,,,8,201,0,49,25.1,201
89,86,Selvin Young,DEN,25,rb,8,5,,,,,,8,176,0,31,22.0,495
90,87,Arnaz Battle,SFO,28,,9,0,6,29,0,19,4.8,1,28,0,28,28.0,393
91,88,Bernard Berrian,MIN,28,WR,16,13,7,114,1,82,16.3,,,,,,1104
92,89,Michael Bumpus,SEA,23,,4,1,7,66,0,30,9.4,,,,,,114
93,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
94,90,Kenneth Darby,STL,26,,10,0,,,,,,7,173,0,32,24.7,496
95,91,Mike Furrey,DET,31,,9,2,5,36,0,20,7.2,2,30,0,16,15.0,247
96,92,Lavelle Hawkins,TEN,22,,13,1,,,,,,7,130,0,23,18.6,198
97,93,Travis Minor,STL,29,,13,0,,,,,,7,155,0,34,22.1,219
98,94,Lance Moore,NOR,25,WR,16,6,6,40,0,11,6.7,1,36,0,36,36.0,1004
99,95,Santana Moss,WAS,29,WR,16,16,6,124,1,80,20.7,1,26,0,26,26.0,1221
100,96,Ray Rice,BAL,21,,13,4,,,,,,7,161,0,30,23.0,888
101,97,Tyvon Branch,OAK,22,,8,0,,,,,,6,89,0,20,14.8,125
102,98,Nate Clements,SFO,29,LCB,15,15,6,46,0,16,7.7,,,,,,59
103,99,Carey Davis,PIT,27,,14,3,,,,,,6,106,0,24,17.7,168
104,100,Chris Davis,TEN,24,,5,0,2,6,0,9,3.0,4,119,0,33,29.8,156
105,101,Glenn Martinez ,DEN,27,,2,0,5,56,0,27,11.2,1,0,0,0,0.0,88
106,102,Rashard Mendenhall,PIT,21,,4,1,,,,,,6,115,0,27,19.2,190
107,103,Michael Robinson,SFO,25,,16,1,,,,,,6,135,0,34,22.5,387
108,104,Nathan Vasher,CHI,27,rcb,8,7,6,46,0,18,7.7,,,,,,46
109,105,Kentwan Balmer,SFO,22,,16,0,,,,,,5,47,0,14,9.4,47
110,106,Maurice Leggett,KAN,22,,12,3,,,,,,5,103,0,30,20.6,197
111,107,Dennis Northcutt,JAX,31,,14,3,5,14,0,9,2.8,,,,,,568
112,108,Syndric Steptoe,CLE,24,wr,16,5,2,23,0,14,11.5,3,61,0,23,20.3,272
113,109,Garrett Wolfe,CHI,24,,13,0,,,,,,5,98,0,33,19.6,167
114,110,David Bowens,NYJ,31,rilb,16,5,,,,,,4,37,0,14,9.3,61
115,111,Antonio Cromartie,SDG,24,RCB,16,15,1,4,0,4,4.0,3,37,0,26,12.3,107
116,112,Skyler Green,NOR,24,,2,0,,,,,,4,133,0,60,33.3,133
117,113,Leon Hall,CIN,24,RCB,16,16,3,16,0,12,5.3,1,1,0,1,1.0,104
118,114,Peyton Hillis,DEN,22,RB,12,6,,,,,,4,65,0,25,16.3,587
119,115,Greg Lewis,PHI,28,,16,0,1,6,0,6,6.0,3,43,0,31,14.3,296
120,116,Orlando Scandrick,DAL,21,,16,2,,,,,,4,81,0,25,20.3,81
121,117,Brad Smith,NYJ,25,,15,1,,,,,,4,39,0,26,9.8,200
122,118,Marcus Thomas,2TM,24,,5,0,,,,,,4,93,0,27,23.3,93
123,119,Kenny Watson,CIN,30,,10,0,,,,,,4,63,0,24,15.8,122
124,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
125,120,Troy Williamson,JAX,25,,8,1,,,,,,4,84,0,26,21.0,115
126,121,Nate Burleson,SEA,27,,1,1,3,54,0,21,18.0,,,,,,114
127,122,Brian Clark,TAM,25,,9,0,,,,,,3,54,0,22,18.0,66
128,123,Michael Clayton,TAM,26,WR,15,9,,,,,,3,69,0,29,23.0,558
129,124,Mike Cox,KAN,23,fb,16,5,,,,,,3,11,0,8,3.7,29
130,125,Darnell Dinkins ,CLE,31,,14,2,,,,,,3,37,0,14,12.3,78
131,126,Casey Fitzsimmons ,DET,28,,14,1,,,,,,3,41,0,16,13.7,126
132,127,Jacob Hester,SDG,23,,16,3,,,,,,3,42,0,20,14.0,228
133,128,Ike Hilliard,TAM,32,,16,2,3,19,0,11,6.3,,,,,,443
134,129,Spencer Johnson,BUF,27,,16,0,,,,,,3,40,0,19,13.3,40
135,130,Jim Kleinsasser,MIN,31,TE,16,11,,,,,,3,36,0,14,12.0,128
136,131,Gerard Lawson,CLE,23,,15,0,,,,,,3,72,0,43,24.0,72
137,132,Vonta Leach,HOU,27,FB,16,12,,,,,,3,34,0,15,11.3,138
138,133,Terrence McGee,BUF,28,LCB,14,13,,,,,,3,62,0,27,20.7,98
139,134,Bobby Wade,MIN,27,WR,16,14,3,35,0,20,11.7,,,,,,680
140,135,Billy Bajema,SFO,26,TE,16,10,,,,,,2,27,0,14,13.5,61
141,136,Calais Campbell,ARI,22,,16,0,,,,,,2,16,0,16,8.0,16
142,137,Terrance Copper,2TM,26,,7,0,,,,,,2,35,0,18,17.5,35
143,138,Craig Davis ,SDG,23,,4,0,2,15,0,10,7.5,,,,,,74
144,139,Brian Finneran,ATL,32,,16,0,1,2,0,2,2.0,1,5,0,5,5.0,176
145,140,Michael Griffin*,TEN,23,FS,16,16,,,,,,2,32,0,28,16.0,204
146,141,Ahmard Hall,TEN,29,FB,16,11,,,,,,2,21,0,13,10.5,180
147,142,Marvin Harrison,IND,36,WR,15,15,1,2,0,2,2.0,1,3,0,3,3.0,641
148,143,Darcy Johnson ,NYG,25,,16,2,,,,,,2,2,0,2,1.0,48
149,144,Greg Jones,JAX,27,FB,12,7,,,,,,2,19,0,10,9.5,148
150,145,Luke Lawton,OAK,28,FB,16,7,,,,,,2,29,0,15,14.5,59
151,146,Brandon London,MIA,24,,14,1,,,,,,2,28,0,17,14.0,58
152,147,Brandon Manumaleuna,SDG,28,TE,16,11,,,,,,2,14,0,9,7.0,141
153,148,Jason McKie,CHI,28,FB,11,8,,,,,,2,38,0,20,19.0,128
154,149,Sean Morey*,ARI,32,,16,0,,,,,,2,23,0,15,11.5,23
155,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
156,150,Sammy Morris ,NWE,31,RB,13,7,,,,,,2,37,0,24,18.5,925
157,151,Deltha O'Neal,NWE,31,LCB,16,10,2,2,0,2,1.0,,,,,,51
158,152,Montell Owens,JAX,24,,16,0,,,,,,2,30,0,20,15.0,108
159,153,Dante Rosario,CAR,24,te,16,6,,,,,,2,26,0,18,13.0,235
160,154,Cliff Russell,DEN,29,,2,0,,,,,,2,44,0,25,22.0,44
161,155,Sean Ryan,3TM,28,,8,1,,,,,,2,28,0,14,14.0,43
162,156,Mike Sellers*,WAS,33,FB,16,6,,,,,,2,32,0,17,16.0,154
163,157,Alex Smith,TAM,26,TE,14,12,,,,,,2,17,0,17,8.5,267
164,158,Corey Smith,DET,29,,12,3,,,,,,2,26,0,17,13.0,26
165,159,Aaron Stecker,NOR,33,,6,0,,,,,,2,10,0,10,5.0,105
166,160,Naufahu Tahi,MIN,27,fb,16,5,,,,,,2,31,0,20,15.5,68
167,161,Jerheme Urban ,ARI,28,,16,2,,,,,,2,1,0,1,0.5,449
168,162,Tom Zbikowski,BAL,23,,16,0,,,,,,2,48,0,26,24.0,48
169,163,Dominique Zeigler,SFO,24,,8,0,2,0,0,0,0.0,,,,,,97
170,164,Victor Abiamiri,PHI,22,,10,0,,,,,,1,3,0,3,3.0,3
171,165,Charles Ali,CLE,24,,15,4,,,,,,1,10,0,10,10.0,23
172,166,Deon Anderson ,DAL,25,fb,14,5,,,,,,1,9,0,9,9.0,19
173,167,Jason Avant,PHI,25,wr,15,6,,,,,,1,13,0,13,13.0,390
174,168,Donnie Avery,STL,24,WR,15,12,,,,,,1,21,0,21,21.0,764
175,169,Allen Barbre,GNB,24,,8,0,,,,,,1,17,0,17,17.0,17
176,170,Tra Battle,2TM,23,,6,0,1,0,0,0,0.0,,,,,,0
177,171,Tatum Bell,DEN,27,,7,3,,,,,,1,8,0,8,8.0,314
178,172,Earl Bennett,CHI,21,,10,0,1,17,0,17,17.0,,,,,,17
179,173,Jeremy Bridges,CAR,28,,14,4,,,,,,1,15,0,15,15.0,15
180,174,Correll Buckhalter,PHI,30,,14,2,,,,,,1,14,0,14,14.0,707
181,175,Jarrett Bush,GNB,24,,16,0,1,0,0,0,0.0,,,,,,0
182,176,Michael Bush,OAK,24,,15,0,,,,,,1,14,0,14,14.0,597
183,177,Mark Campbell,NOR,33,,9,4,,,,,,1,0,0,0,0.0,121
184,178,Tyrone Carter ,PIT,32,,16,2,,,,,,1,16,0,16,16.0,80
185,179,Brad Cieslak,CLE,26,,1,0,,,,,,1,7,0,7,7.0,7
186,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
187,180,Mark Clayton,BAL,26,WR,16,13,,,,,,1,12,0,12,12.0,788
188,181,Daniel Coats,CIN,24,,16,4,,,,,,1,18,0,18,18.0,37
189,182,Shaun Cody,DET,25,,16,4,,,,,,1,7,0,7,7.0,7
190,183,Jerricho Cotchery,NYJ,26,WR,16,16,,,,,,1,54,0,54,54.0,920
191,184,Tony Curtis,DAL,25,te,16,6,,,,,,1,4,0,4,4.0,50
192,185,Kellen Davis,CHI,23,,16,0,,,,,,1,13,0,13,13.0,13
193,186,Rashied Davis ,CHI,29,WR,16,12,,,,,,1,10,0,10,10.0,469
194,187,Keyunta Dawson,IND,23,RDT,14,14,,,,,,1,11,0,11,11.0,11
195,188,Reuben Droughns,NYG,30,,12,0,,,,,,1,34,0,34,34.0,34
196,189,T.J. Duckett,SEA,27,,16,0,,,,,,1,21,0,21,21.0,193
197,190,John Engelberger,DEN,32,lde,15,6,,,,,,1,9,0,9,9.0,9
198,191,Bobby Engram,SEA,35,WR,13,11,1,6,0,6,6.0,,,,,,495
199,192,Anthony Fasano,MIA,24,TE,16,16,,,,,,1,0,0,0,0.0,454
200,193,Will Franklin,KAN,23,,13,1,,,,,,1,16,0,16,16.0,99
201,194,Bubba Franks,NYJ,30,,8,4,,,,,,1,6,0,6,6.0,53
202,195,John Gilmore,TAM,29,TE,16,10,,,,,,1,12,0,12,12.0,159
203,196,Cletis Gordon,SDG,25,,14,1,,,,,,1,18,0,18,18.0,18
204,197,John Greco,STL,23,,9,1,,,,,,1,14,0,14,14.0,14
205,198,Greyson Gunheim,OAK,22,,3,0,,,,,,1,9,0,9,9.0,9
206,199,Mario Haggan,DEN,28,,8,0,1,0,0,0,0.0,,,,,,0
207,200,Joselio Hanson,PHI,27,,16,3,1,0,0,0,0.0,,,,,,109
208,201,Brad Hoover,CAR,32,FB,16,11,,,,,,1,12,0,12,12.0,69
209,202,Jason Hunter,GNB,25,,12,0,,,,,,1,7,0,7,7.0,61
210,203,Chris Johnson *,TEN,23,RB,15,14,,,,,,1,17,0,17,17.0,1505
211,204,James Johnson,CIN,24,,4,0,,,,,,1,13,0,13,13.0,89
212,205,Jarret Johnson,BAL,27,LOLB,16,16,,,,,,1,13,0,13,13.0,35
213,206,Steve Johnson,BUF,22,,11,1,,,,,,1,0,0,0,0.0,108
214,207,Edgar Jones,BAL,24,,7,0,,,,,,1,0,0,0,0.0,25
215,208,Nate Jones,MIA,26,,16,1,,,,,,1,0,0,0,0.0,0
216,209,Dustin Keller,NYJ,24,te,16,6,,,,,,1,9,0,9,9.0,544
217,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
218,210,Jeff King,CAR,25,TE,16,15,,,,,,1,12,0,12,12.0,207
219,211,Dan Klecko,PHI,27,,16,3,,,,,,1,12,0,12,12.0,48
220,212,Jon McGraw,KAN,29,,16,0,,,,,,1,18,0,18,18.0,22
221,213,Corey McIntyre,BUF,29,,11,2,,,,,,1,18,0,18,18.0,17
222,214,Seth McKinney,CLE,29,,16,3,,,,,,1,0,0,0,0.0,0
223,215,Robert Meachem,NOR,24,,14,3,,,,,,1,9,0,9,9.0,318
224,216,Ovie Mughelli,ATL,28,FB,16,13,,,,,,1,17,0,17,17.0,90
225,217,Chad Mustard ,DEN,31,,8,0,,,,,,1,17,0,17,17.0,17
226,218,Ikechuku Ndukwe,MIA,26,RG,16,15,,,,,,1,14,0,14,14.0,14
227,219,Lorenzo Neal,BAL,38,fb,16,5,,,,,,1,2,0,2,2.0,62
228,220,Steve Neal,NWE,32,RG,11,9,,,,,,1,27,0,27,27.0,27
229,221,Buck Ortega,NOR,27,,11,1,,,,,,1,8,0,8,8.0,11
230,222,Adrian Peterson,CHI,29,,15,0,,,,,,1,11,0,11,11.0,156
231,223,Adrian Peterson*+,MIN,23,RB,16,15,,,,,,1,16,0,16,16.0,1901
232,224,Jeb Putzier,2TM,29,,8,1,,,,,,1,0,0,0,0.0,0
233,225,Ed Reed*+,BAL,30,FS,16,16,1,8,0,8,8.0,,,,,,299
234,226,Darrell Reid,IND,26,,16,0,,,,,,1,12,0,12,12.0,12
235,227,Tutan Reyes,JAX,31,,15,3,,,,,,1,14,0,14,14.0,14
236,228,Nate Salley,CAR,24,,16,0,1,0,0,0,0.0,,,,,,0
237,229,Cecil Sapp,HOU,30,,12,0,,,,,,1,7,0,7,7.0,4
238,230,Jerome Simpson,CIN,22,,6,1,,,,,,1,8,0,8,8.0,10
239,231,Steve Smith*,CAR,29,WR,14,14,1,10,0,10,10.0,,,,,,1471
240,232,Isaac Sowells,CLE,26,,16,0,,,,,,1,0,0,0,0.0,0
241,233,Matt Spaeth,PIT,25,TE,16,13,,,,,,1,3,0,3,3.0,139
242,234,Anthony Spencer,DAL,24,,12,0,,,,,,1,18,0,18,18.0,18
243,235,Takeo Spikes,SFO,32,LLB,16,13,,,,,,1,0,0,0,0.0,14
244,236,John Standeford,DET,26,,9,4,1,1,0,1,1.0,,,,,,245
245,237,Craig Stevens,TEN,24,,16,2,,,,,,1,16,0,16,16.0,25
246,238,Maurice Stovall,TAM,23,,5,0,,,,,,1,15,0,15,15.0,40
247,239,Limas Sweed,PIT,24,,11,0,1,0,0,0,0.0,,,,,,64
248,Rk,Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds,TD,Lng,Y/Rt,APYd
249,240,Aqib Talib,TAM,22,,15,2,1,0,0,0,0.0,,,,,,32
250,241,Jacob Tamme,IND,23,,12,0,,,,,,1,11,0,11,11.0,23
251,242,Chris Taylor,HOU,29,,3,0,,,,,,1,17,0,17,17.0,54
252,243,Herbert Taylor,KAN,24,,16,1,,,,,,1,14,0,14,14.0,14
253,244,James Thrash,WAS,33,wr,16,5,,,,,,1,17,0,17,17.0,98
254,245,Robert Turner,NYJ,24,,10,0,,,,,,1,9,0,9,9.0,9
255,246,Jonathan Wade,STL,24,,16,1,,,,,,1,11,0,11,11.0,19
256,247,Seneca Wallace,SEA,28,QB,10,8,1,0,0,0,0.0,,,,,,77
257,248,Kevin Walter,HOU,27,WR,16,16,,,,,,1,0,0,0,0.0,922
258,249,Derrick Ward,NYG,28,rb,16,3,,,,,,1,21,0,21,21.0,1430
259,250,Corey Webster,NYG,26,RCB,16,16,1,3,0,3,3.0,,,,,,68
260,251,Eric Weddle ,SDG,23,FS,16,16,1,1,0,1,1.0,,,,,,90
261,252,Eric Weems,ATL,23,,6,0,,,,,,1,19,0,19,19.0,23
262,253,Dante Wesley,CAR,29,,16,0,1,0,0,0,0.0,,,,,,12
263,254,Philip Wheeler,IND,24,,16,0,,,,,,1,0,0,0,0.0,0
264,255,Chris White,HOU,25,,8,0,,,,,,1,7,0,7,7.0,7
265,256,Ben Wilkerson,ATL,26,,13,0,,,,,,1,10,0,10,10.0,10
266,257,George Wilson,BUF,27,,16,3,,,,,,1,7,0,7,7.0,7
267,258,Charles Woodson *,GNB,32,LCB,16,16,,,,,,1,-2,0,-2,-2.0,165
268,259,Eric Wright,CLE,23,LCB,16,16,,,,,,1,15,0,15,15.0,144
